Date,ProShares Ultra VIX Short-Term Futures_Open_average,ProShares Ultra VIX Short-Term Futures_Open_max,ProShares Ultra VIX Short-Term Futures_Open_min,ProShares Ultra VIX Short-Term Futures_High_average,ProShares Ultra VIX Short-Term Futures_High_max,ProShares Ultra VIX Short-Term Futures_High_min,ProShares Ultra VIX Short-Term Futures_Low_average,ProShares Ultra VIX Short-Term Futures_Low_max,ProShares Ultra VIX Short-Term Futures_Low_min,ProShares Ultra VIX Short-Term Futures_Close_average,ProShares Ultra VIX Short-Term Futures_Close_max,ProShares Ultra VIX Short-Term Futures_Close_min
2018-04-08,0.19549940422241213,0.19549940422241213,0.19549940422241213,-0.21260173657038992,-0.21260173657038992,-0.21260173657038992,0.1666478857605336,0.1666478857605336,0.1666478857605336,-0.17922530367584819,-0.17922530367584819,-0.17922530367584819
2018-04-15,-0.3927552711840422,-0.3927552711840422,-0.3927552711840422,-0.6115417617786368,-0.6115417617786368,-0.6115417617786368,-0.32610844209042134,-0.32610844209042134,-0.32610844209042134,-0.5506486118389642,-0.5506486118389642,-0.5506486118389642
2018-04-22,-0.826293308397722,-0.826293308397722,-0.826293308397722,-0.9793643242509843,-0.9793643242509843,-0.9793643242509843,-0.6731872084210035,-0.6731872084210035,-0.6731872084210035,-0.8059417379908944,-0.8059417379908944,-0.8059417379908944
2018-04-29,-1.014052841972098,-1.014052841972098,-1.014052841972098,-1.073672688938724,-1.073672688938724,-1.073672688938724,-0.9076627287117823,-0.9076627287117823,-0.9076627287117823,-1.0071873527010682,-1.0071873527010682,-1.0071873527010682
2018-05-06,-1.7691965282973738,-1.7691965282973738,-1.7691965282973738,-1.724102229867237,-1.724102229867237,-1.724102229867237,-1.7846029581727614,-1.7846029581727614,-1.7846029581727614,-1.7714340873403125,-1.7714340873403125,-1.7714340873403125
2018-05-13,-1.6545793521008252,-1.6545793521008252,-1.6545793521008252,-1.5455373482209234,-1.5455373482209234,-1.5455373482209234,-1.6433933241825347,-1.6433933241825347,-1.6433933241825347,-1.527852146136115,-1.527852146136115,-1.527852146136115
2018-05-20,-1.4008316938433694,-1.4008316938433694,-1.4008316938433694,-1.3706933816142692,-1.3706933816142692,-1.3706933816142692,-1.4200202672763276,-1.4200202672763276,-1.4200202672763276,-1.3688505386330811,-1.3688505386330811,-1.3688505386330811
2018-05-27,-1.1688297202229632,-1.1688297202229632,-1.1688297202229632,-1.1525321678933909,-1.1525321678933909,-1.1525321678933909,-1.178112437698424,-1.178112437698424,-1.178112437698424,-1.210981955538276,-1.210981955538276,-1.210981955538276
2018-06-03,-1.2992053074858967,-1.2992053074858967,-1.2992053074858967,-1.2409750822455612,-1.2409750822455612,-1.2409750822455612,-1.2961254508574398,-1.2961254508574398,-1.2961254508574398,-1.2832349893564263,-1.2832349893564263,-1.2832349893564263
2018-06-10,-1.1322890719909784,-1.1322890719909784,-1.1322890719909784,-1.041918741690376,-1.041918741690376,-1.041918741690376,-1.1981452750147372,-1.1981452750147372,-1.1981452750147372,-1.1788127176367682,-1.1788127176367682,-1.1788127176367682
2018-06-17,-0.7784687712244643,-0.7784687712244643,-0.7784687712244643,-0.1584462331217995,-0.1584462331217995,-0.1584462331217995,-0.6688547915843229,-0.6688547915843229,-0.6688547915843229,-0.25524975574435327,-0.25524975574435327,-0.25524975574435327
2018-06-24,0.02496957624728212,0.02496957624728212,0.02496957624728212,-0.04457394306544511,-0.04457394306544511,-0.04457394306544511,-0.13129566782948102,-0.13129566782948102,-0.13129566782948102,-0.24927381866244247,-0.24927381866244247,-0.24927381866244247
2018-07-01,-0.9098715615110238,-0.9098715615110238,-0.9098715615110238,-1.0505479256676462,-1.0505479256676462,-1.0505479256676462,-0.9776074714290438,-0.9776074714290438,-0.9776074714290438,-1.0478548414443534,-1.0478548414443534,-1.0478548414443534
2018-07-08,-1.2796826370759986,-1.2796826370759986,-1.2796826370759986,-1.266885495256276,-1.266885495256276,-1.266885495256276,-1.1529217828616432,-1.1529217828616432,-1.1529217828616432,-1.1678647958210644,-1.1678647958210644,-1.1678647958210644
2018-07-15,-1.150076563448557,-1.150076563448557,-1.150076563448557,-1.1427651241945904,-1.1427651241945904,-1.1427651241945904,-1.0732711834334616,-1.0732711834334616,-1.0732711834334616,-1.0796148728615167,-1.0796148728615167,-1.0796148728615167
2018-07-22,-1.1289565947830855,-1.1289565947830855,-1.1289565947830855,-0.8330699954605761,-0.8330699954605761,-0.8330699954605761,-0.959786277343944,-0.959786277343944,-0.959786277343944,-0.703450763163559,-0.703450763163559,-0.703450763163559
2018-07-29,-1.4664154461099226,-1.4664154461099226,-1.4664154461099226,-1.446855072920902,-1.446855072920902,-1.446855072920902,-1.68299780441246,-1.68299780441246,-1.68299780441246,-1.6247860082952144,-1.6247860082952144,-1.6247860082952144
2018-08-05,-1.1958996504063726,-1.1958996504063726,-1.1958996504063726,-0.8326762802349549,-0.8326762802349549,-0.8326762802349549,-1.3780581245767505,-1.3780581245767505,-1.3780581245767505,-0.6311046353209562,-0.6311046353209562,-0.6311046353209562
2018-08-12,-1.4336423678236232,-1.4336423678236232,-1.4336423678236232,-1.3998082061101977,-1.3998082061101977,-1.3998082061101977,-1.3650964807010435,-1.3650964807010435,-1.3650964807010435,-1.387291608192158,-1.387291608192158,-1.387291608192158
2018-08-19,-1.3265670675885735,-1.3265670675885735,-1.3265670675885735,-1.2395554267321436,-1.2395554267321436,-1.2395554267321436,-1.2639986174569189,-1.2639986174569189,-1.2639986174569189,-1.1801659103893802,-1.1801659103893802,-1.1801659103893802
2018-08-26,-0.7727402442896227,-0.7727402442896227,-0.7727402442896227,-0.850624765989708,-0.850624765989708,-0.850624765989708,-0.9309194299453053,-0.9309194299453053,-0.9309194299453053,-0.9794148656864544,-0.9794148656864544,-0.9794148656864544
2018-09-02,-0.5415616845661019,-0.5415616845661019,-0.5415616845661019,-0.6519927864234611,-0.6519927864234611,-0.6519927864234611,-0.5255916494602986,-0.5255916494602986,-0.5255916494602986,-0.6118216292268934,-0.6118216292268934,-0.6118216292268934
2018-09-09,-1.2497884895859945,-1.2497884895859945,-1.2497884895859945,-1.0494382397706818,-1.0494382397706818,-1.0494382397706818,-1.2311363964455624,-1.2311363964455624,-1.2311363964455624,-1.0459226036915088,-1.0459226036915088,-1.0459226036915088
2018-09-16,-1.1986981121604892,-1.1986981121604892,-1.1986981121604892,-1.2125648856337488,-1.2125648856337488,-1.2125648856337488,-1.246199788023365,-1.246199788023365,-1.246199788023365,-1.4111589127296233,-1.4111589127296233,-1.4111589127296233
2018-09-23,-1.704235716454804,-1.704235716454804,-1.704235716454804,-1.63579787540502,-1.63579787540502,-1.63579787540502,-1.706945867881605,-1.706945867881605,-1.706945867881605,-1.638803014441129,-1.638803014441129,-1.638803014441129
2018-09-30,-0.21209076739289814,-0.21209076739289814,-0.21209076739289814,0.15227132124480416,0.15227132124480416,0.15227132124480416,-0.34400368420604654,-0.34400368420604654,-0.34400368420604654,-0.5093159219133634,-0.5093159219133634,-0.5093159219133634
2018-10-07,2.2064359179790825,2.2064359179790825,2.2064359179790825,2.1447590065185183,2.1447590065185183,2.1447590065185183,2.0860423053685415,2.0860423053685415,2.0860423053685415,1.9808844411581417,1.9808844411581417,1.9808844411581417
2018-10-14,1.5622054052724759,1.5622054052724759,1.5622054052724759,1.8332484482017413,1.8332484482017413,1.8332484482017413,1.8437493726114846,1.8437493726114846,1.8437493726114846,1.6662021289346085,1.6662021289346085,1.6662021289346085
2018-10-21,2.372073792725279,2.372073792725279,2.372073792725279,2.589391401115368,2.589391401115368,2.589391401115368,2.4360045602249016,2.4360045602249016,2.4360045602249016,2.561678854961113,2.561678854961113,2.561678854961113
2018-10-28,1.4537592067618264,1.4537592067618264,1.4537592067618264,1.0716822073706274,1.0716822073706274,1.0716822073706274,1.435148757256865,1.435148757256865,1.435148757256865,1.2015657825426056,1.2015657825426056,1.2015657825426056
2018-11-04,0.46075666069452964,0.46075666069452964,0.46075666069452964,0.7803848329039706,0.7803848329039706,0.7803848329039706,0.5762475448413291,0.5762475448413291,0.5762475448413291,0.9748871864969125,0.9748871864969125,0.9748871864969125
2018-11-11,0.7981668691069,0.7981668691069,0.7981668691069,0.8919223262279077,0.8919223262279077,0.8919223262279077,0.8782066445656381,0.8782066445656381,0.8782066445656381,1.0886383681132357,1.0886383681132357,1.0886383681132357
2018-11-18,1.254894090139607,1.254894090139607,1.254894090139607,0.8386304620552353,0.8386304620552353,0.8386304620552353,1.1027040658120861,1.1027040658120861,1.1027040658120861,0.768433445667077,0.768433445667077,0.768433445667077
2018-11-25,-0.2637692627225932,-0.2637692627225932,-0.2637692627225932,-0.28893724064418086,-0.28893724064418086,-0.28893724064418086,-0.1897802241270057,-0.1897802241270057,-0.1897802241270057,-0.21609588456492654,-0.21609588456492654,-0.21609588456492654
2018-12-02,1.5023148947053468,1.5023148947053468,1.5023148947053468,1.478194263995762,1.478194263995762,1.478194263995762,1.5324275243928918,1.5324275243928918,1.5324275243928918,1.3228349758958333,1.3228349758958333,1.3228349758958333
2018-12-09,1.3741528515279726,1.3741528515279726,1.3741528515279726,1.425799278444947,1.425799278444947,1.425799278444947,1.4364431645940785,1.4364431645940785,1.4364431645940785,1.5600971302998874,1.5600971302998874,1.5600971302998874
2018-12-16,2.226704709968962,2.226704709968962,2.226704709968962,2.1135625869812005,2.1135625869812005,2.1135625869812005,2.322977779817561,2.322977779817561,2.322977779817561,2.270320953966454,2.270320953966454,2.270320953966454
2018-12-23,1.8255874344947844,1.8255874344947844,1.8255874344947844,1.602563410055705,1.602563410055705,1.602563410055705,1.8246348825767547,1.8246348825767547,1.8246348825767547,1.552584818531094,1.552584818531094,1.552584818531094
2018-12-30,0.8522827833371843,0.8522827833371843,0.8522827833371843,0.6713396371180037,0.6713396371180037,0.6713396371180037,0.7542645779992923,0.7542645779992923,0.7542645779992923,0.6176369681402388,0.6176369681402388,0.6176369681402388
2019-01-06,0.13601033252809158,0.13601033252809158,0.13601033252809158,-0.1671272919697567,-0.1671272919697567,-0.1671272919697567,-0.05154125027803905,-0.05154125027803905,-0.05154125027803905,-0.17430100695747636,-0.17430100695747636,-0.17430100695747636
2019-01-13,-0.6161584487559714,-0.6161584487559714,-0.6161584487559714,-0.7821364600827708,-0.7821364600827708,-0.7821364600827708,-0.5984457003362859,-0.5984457003362859,-0.5984457003362859,-0.6953086576139695,-0.6953086576139695,-0.6953086576139695
2019-01-20,-0.2758694569722762,-0.2758694569722762,-0.2758694569722762,-0.25533606807702747,-0.25533606807702747,-0.25533606807702747,-0.1550102020661865,-0.1550102020661865,-0.1550102020661865,-0.3151305858564706,-0.3151305858564706,-0.3151305858564706
2019-01-27,-0.9455805436288492,-0.9455805436288492,-0.9455805436288492,-1.129699649236358,-1.129699649236358,-1.129699649236358,-1.03602845747355,-1.03602845747355,-1.03602845747355,-1.1897393971961405,-1.1897393971961405,-1.1897393971961405
2019-02-03,-1.1522076077586207,-1.1522076077586207,-1.1522076077586207,-1.1919412234201765,-1.1919412234201765,-1.1919412234201765,-1.0761595476676171,-1.0761595476676171,-1.0761595476676171,-1.1203293479432814,-1.1203293479432814,-1.1203293479432814
2019-02-10,-1.1827985806356844,-1.1827985806356844,-1.1827985806356844,-1.2251728476820931,-1.2251728476820931,-1.2251728476820931,-1.1598729699605899,-1.1598729699605899,-1.1598729699605899,-1.190791525098581,-1.190791525098581,-1.190791525098581
2019-02-17,-1.4628095090821236,-1.4628095090821236,-1.4628095090821236,-1.362772641263397,-1.362772641263397,-1.362772641263397,-1.4269302456785933,-1.4269302456785933,-1.4269302456785933,-1.2648015731580882,-1.2648015731580882,-1.2648015731580882
2019-02-24,-1.394418330501057,-1.394418330501057,-1.394418330501057,-1.1659112889322143,-1.1659112889322143,-1.1659112889322143,-1.3668244766365196,-1.3668244766365196,-1.3668244766365196,-1.2521059384309876,-1.2521059384309876,-1.2521059384309876
2019-03-03,-0.8434558892554275,-0.8434558892554275,-0.8434558892554275,-0.9651539744624011,-0.9651539744624011,-0.9651539744624011,-1.0064880932606464,-1.0064880932606464,-1.0064880932606464,-1.0746233789931081,-1.0746233789931081,-1.0746233789931081
2019-03-10,-1.1673925457823298,-1.1673925457823298,-1.1673925457823298,-1.2054598733057869,-1.2054598733057869,-1.2054598733057869,-1.1251150292049057,-1.1251150292049057,-1.1251150292049057,-1.1563671871982077,-1.1563671871982077,-1.1563671871982077
2019-03-17,-0.6500115664611295,-0.6500115664611295,-0.6500115664611295,-0.6325778679218039,-0.6325778679218039,-0.6325778679218039,-0.6372339824740089,-0.6372339824740089,-0.6372339824740089,-0.6296227687070053,-0.6296227687070053,-0.6296227687070053
2019-03-24,-1.0893033620883357,-1.0893033620883357,-1.0893033620883357,-1.2082906614865345,-1.2082906614865345,-1.2082906614865345,-1.0585232891643013,-1.0585232891643013,-1.0585232891643013,-1.1548468186777323,-1.1548468186777323,-1.1548468186777323
2019-03-31,-1.1937757126447954,-1.1937757126447954,-1.1937757126447954,-1.3231691825475844,-1.3231691825475844,-1.3231691825475844,-1.1616998920365118,-1.1616998920365118,-1.1616998920365118,-1.2604249590082262,-1.2604249590082262,-1.2604249590082262
2019-04-07,-1.542984094444433,-1.542984094444433,-1.542984094444433,-1.4571248398078078,-1.4571248398078078,-1.4571248398078078,-1.449944236617269,-1.449944236617269,-1.449944236617269,-1.5247379354588084,-1.5247379354588084,-1.5247379354588084
2019-04-14,-1.3444716377843853,-1.3444716377843853,-1.3444716377843853,-1.434525658561018,-1.434525658561018,-1.434525658561018,-1.3709568263172183,-1.3709568263172183,-1.3709568263172183,-1.4503605978624865,-1.4503605978624865,-1.4503605978624865
2019-04-21,-1.3722855486173064,-1.3722855486173064,-1.3722855486173064,-1.4784550915814536,-1.4784550915814536,-1.4784550915814536,-1.3823323901859743,-1.3823323901859743,-1.3823323901859743,-1.343811659068,-1.343811659068,-1.343811659068
2019-04-28,-0.5838820437698681,-0.5838820437698681,-0.5838820437698681,-0.690889751289389,-0.690889751289389,-0.690889751289389,-0.8462569089375136,-0.8462569089375136,-0.8462569089375136,-0.8889650919407914,-0.8889650919407914,-0.8889650919407914
2019-05-05,0.774904091993222,0.774904091993222,0.774904091993222,0.7756203072496257,0.7756203072496257,0.7756203072496257,0.718343477982671,0.718343477982671,0.718343477982671,0.9985510698019268,0.9985510698019268,0.9985510698019268
2019-05-12,-0.057805131327869665,-0.057805131327869665,-0.057805131327869665,-0.12216002790333799,-0.12216002790333799,-0.12216002790333799,-0.17475645939992873,-0.17475645939992873,-0.17475645939992873,-0.15323118401641267,-0.15323118401641267,-0.15323118401641267
2019-05-19,-0.45190925760759326,-0.45190925760759326,-0.45190925760759326,-0.4271193710021958,-0.4271193710021958,-0.4271193710021958,-0.353255088396994,-0.353255088396994,-0.353255088396994,-0.2866506244125925,-0.2866506244125925,-0.2866506244125925
2019-05-26,0.43120027006070255,0.43120027006070255,0.43120027006070255,0.6390973334380484,0.6390973334380484,0.6390973334380484,0.5419139167603491,0.5419139167603491,0.5419139167603491,0.681863611273653,0.681863611273653,0.681863611273653
2019-06-02,-0.5646021728171626,-0.5646021728171626,-0.5646021728171626,-0.5339138811990981,-0.5339138811990981,-0.5339138811990981,-0.3931307087833914,-0.3931307087833914,-0.3931307087833914,-0.43525130814913177,-0.43525130814913177,-0.43525130814913177
2019-06-09,-0.6621916347277114,-0.6621916347277114,-0.6621916347277114,-0.7960197077822734,-0.7960197077822734,-0.7960197077822734,-0.6572811085630413,-0.6572811085630413,-0.6572811085630413,-0.6831460695319449,-0.6831460695319449,-0.6831460695319449
2019-06-16,-1.0096372050399431,-1.0096372050399431,-1.0096372050399431,-1.0746649276253522,-1.0746649276253522,-1.0746649276253522,-0.9547909035607154,-0.9547909035607154,-0.9547909035607154,-0.8995592097582462,-0.8995592097582462,-0.8995592097582462
2019-06-23,-1.5758346505423282,-1.5758346505423282,-1.5758346505423282,-1.4531252057913715,-1.4531252057913715,-1.4531252057913715,-1.5748608228336314,-1.5748608228336314,-1.5748608228336314,-1.4361336789865133,-1.4361336789865133,-1.4361336789865133
2019-06-30,-1.4542381534384285,-1.4542381534384285,-1.4542381534384285,-1.42538433271167,-1.42538433271167,-1.42538433271167,-1.5110860756338986,-1.5110860756338986,-1.5110860756338986,-1.319303731944786,-1.319303731944786,-1.319303731944786
2019-07-07,-1.6878018453921224,-1.6878018453921224,-1.6878018453921224,-1.627759449694266,-1.627759449694266,-1.627759449694266,-1.7032716427798422,-1.7032716427798422,-1.7032716427798422,-1.5916070413896133,-1.5916070413896133,-1.5916070413896133
2019-07-14,-1.283987802936452,-1.283987802936452,-1.283987802936452,-1.2845707100432946,-1.2845707100432946,-1.2845707100432946,-1.4228642765214707,-1.4228642765214707,-1.4228642765214707,-1.3431572346474667,-1.3431572346474667,-1.3431572346474667
2019-07-21,-1.5373203257089656,-1.5373203257089656,-1.5373203257089656,-1.472216667204023,-1.472216667204023,-1.472216667204023,-1.5268218903772692,-1.5268218903772692,-1.5268218903772692,-1.441370535426996,-1.441370535426996,-1.441370535426996
2019-07-28,0.2160298533634493,0.2160298533634493,0.2160298533634493,0.611590206599868,0.611590206599868,0.611590206599868,0.272987252679105,0.272987252679105,0.272987252679105,0.6507255274252789,0.6507255274252789,0.6507255274252789
2019-08-04,0.28546541863872726,0.28546541863872726,0.28546541863872726,0.5638967114661654,0.5638967114661654,0.5638967114661654,0.3590185928624285,0.3590185928624285,0.3590185928624285,0.6883509583162428,0.6883509583162428,0.6883509583162428
2019-08-11,0.11190736146783209,0.11190736146783209,0.11190736146783209,-0.07335470129250864,-0.07335470129250864,-0.07335470129250864,-0.16187700880922667,-0.16187700880922667,-0.16187700880922667,-0.2851806314902357,-0.2851806314902357,-0.2851806314902357
2019-08-18,0.372281575713804,0.372281575713804,0.372281575713804,0.5990782207736942,0.5990782207736942,0.5990782207736942,0.49050687951254984,0.49050687951254984,0.49050687951254984,0.47487125508726147,0.47487125508726147,0.47487125508726147
2019-08-25,0.04697278405027544,0.04697278405027544,0.04697278405027544,0.2940621346266286,0.2940621346266286,0.2940621346266286,0.1676006548438441,0.1676006548438441,0.1676006548438441,0.18614014493440975,0.18614014493440975,0.18614014493440975
2019-09-01,-0.8279797555814273,-0.8279797555814273,-0.8279797555814273,-0.6414106575180802,-0.6414106575180802,-0.6414106575180802,-0.743504669944185,-0.743504669944185,-0.743504669944185,-0.7262497237483381,-0.7262497237483381,-0.7262497237483381
2019-09-08,-1.0304865862979684,-1.0304865862979684,-1.0304865862979684,-1.0539058795907619,-1.0539058795907619,-1.0539058795907619,-1.144934700215736,-1.144934700215736,-1.144934700215736,-0.9943676632268074,-0.9943676632268074,-0.9943676632268074
2019-09-15,-0.9804753030586578,-0.9804753030586578,-0.9804753030586578,-0.9970447613353881,-0.9970447613353881,-0.9970447613353881,-1.1180279234411612,-1.1180279234411612,-1.1180279234411612,-0.9792326671431657,-0.9792326671431657,-0.9792326671431657
2019-09-22,-0.5139614203861762,-0.5139614203861762,-0.5139614203861762,-0.6529239058517384,-0.6529239058517384,-0.6529239058517384,-0.690839624095343,-0.690839624095343,-0.690839624095343,-0.6804801265370579,-0.6804801265370579,-0.6804801265370579
2019-09-29,-0.41815389255836705,-0.41815389255836705,-0.41815389255836705,-0.49904653463988613,-0.49904653463988613,-0.49904653463988613,-0.5540325241617098,-0.5540325241617098,-0.5540325241617098,-0.4657512050032477,-0.4657512050032477,-0.4657512050032477
2019-10-06,-1.0438037136972498,-1.0438037136972498,-1.0438037136972498,-1.0411818858761188,-1.0411818858761188,-1.0411818858761188,-1.1670194713000333,-1.1670194713000333,-1.1670194713000333,-1.1518917135080884,-1.1518917135080884,-1.1518917135080884
2019-10-13,-1.6473230679749722,-1.6473230679749722,-1.6473230679749722,-1.4968096595684843,-1.4968096595684843,-1.4968096595684843,-1.5575093778627227,-1.5575093778627227,-1.5575093778627227,-1.4719626524841578,-1.4719626524841578,-1.4719626524841578
2019-10-20,-1.8177440888937877,-1.8177440888937877,-1.8177440888937877,-1.590329421870395,-1.590329421870395,-1.590329421870395,-1.660276342154789,-1.660276342154789,-1.660276342154789,-1.4973662359093003,-1.4973662359093003,-1.4973662359093003
2019-10-27,-1.7651213128110017,-1.7651213128110017,-1.7651213128110017,-1.5865098465103007,-1.5865098465103007,-1.5865098465103007,-1.6660967304626615,-1.6660967304626615,-1.6660967304626615,-1.5500619931015531,-1.5500619931015531,-1.5500619931015531
2019-11-03,-1.4013854155966847,-1.4013854155966847,-1.4013854155966847,-1.381625634297965,-1.381625634297965,-1.381625634297965,-1.4696375982340397,-1.4696375982340397,-1.4696375982340397,-1.45938408792529,-1.45938408792529,-1.45938408792529
2019-11-10,-1.5645735527462434,-1.5645735527462434,-1.5645735527462434,-1.4763634939131527,-1.4763634939131527,-1.4763634939131527,-1.4944495486486604,-1.4944495486486604,-1.4944495486486604,-1.4840915567312492,-1.4840915567312492,-1.4840915567312492
2019-11-17,-1.5037397355974509,-1.5037397355974509,-1.5037397355974509,-1.4869388583378436,-1.4869388583378436,-1.4869388583378436,-1.5279097765308396,-1.5279097765308396,-1.5279097765308396,-1.5323969466108183,-1.5323969466108183,-1.5323969466108183
2019-11-24,-1.416990324140786,-1.416990324140786,-1.416990324140786,-1.189158703251147,-1.189158703251147,-1.189158703251147,-1.370257687336272,-1.370257687336272,-1.370257687336272,-1.2084402998987172,-1.2084402998987172,-1.2084402998987172
2019-12-01,-1.135037522012397,-1.135037522012397,-1.135037522012397,-1.0464321369750054,-1.0464321369750054,-1.0464321369750054,-1.1288736295846267,-1.1288736295846267,-1.1288736295846267,-0.9780419968925629,-0.9780419968925629,-0.9780419968925629
2019-12-08,-1.3732233314925377,-1.3732233314925377,-1.3732233314925377,-1.4639092947921748,-1.4639092947921748,-1.4639092947921748,-1.4163305083800886,-1.4163305083800886,-1.4163305083800886,-1.4361040663790516,-1.4361040663790516,-1.4361040663790516
2019-12-15,-1.1941018722777421,-1.1941018722777421,-1.1941018722777421,-1.2683323495707086,-1.2683323495707086,-1.2683323495707086,-1.1938616628280767,-1.1938616628280767,-1.1938616628280767,-1.2534433169282846,-1.2534433169282846,-1.2534433169282846
2019-12-22,-0.9767774871587324,-0.9767774871587324,-0.9767774871587324,-0.9253718121397217,-0.9253718121397217,-0.9253718121397217,-0.9694680290280069,-0.9694680290280069,-0.9694680290280069,-0.9431042889701008,-0.9431042889701008,-0.9431042889701008
2019-12-29,-0.8302554023469867,-0.8302554023469867,-0.8302554023469867,-0.955758565001829,-0.955758565001829,-0.955758565001829,-1.0367093804960192,-1.0367093804960192,-1.0367093804960192,-1.0862834500441505,-1.0862834500441505,-1.0862834500441505
