Date,iShares Int High Yield BondEtf_Open_average,iShares Int High Yield BondEtf_Open_max,iShares Int High Yield BondEtf_Open_min,iShares Int High Yield BondEtf_High_average,iShares Int High Yield BondEtf_High_max,iShares Int High Yield BondEtf_High_min,iShares Int High Yield BondEtf_Low_average,iShares Int High Yield BondEtf_Low_max,iShares Int High Yield BondEtf_Low_min,iShares Int High Yield BondEtf_Close_average,iShares Int High Yield BondEtf_Close_max,iShares Int High Yield BondEtf_Close_min
2018-05-27,-2.1152978304591796,-2.1152978304591796,-2.1152978304591796,-2.1831283355720594,-2.1831283355720594,-2.1831283355720594,-2.248054880749418,-2.248054880749418,-2.248054880749418,-2.1544330561283456,-2.1544330561283456,-2.1544330561283456
2018-06-03,-1.7138261310260443,-1.7138261310260443,-1.7138261310260443,-1.6861526606233428,-1.6861526606233428,-1.6861526606233428,-1.6825603220437741,-1.6825603220437741,-1.6825603220437741,-1.665025672590723,-1.665025672590723,-1.665025672590723
2018-06-10,-1.7631988983709264,-1.7631988983709264,-1.7631988983709264,-1.7761302877982998,-1.7761302877982998,-1.7761302877982998,-1.7332923628646033,-1.7332923628646033,-1.7332923628646033,-1.7381710086697872,-1.7381710086697872,-1.7381710086697872
2018-06-17,-1.4975931625518542,-1.4975931625518542,-1.4975931625518542,-1.5573852651317923,-1.5573852651317923,-1.5573852651317923,-1.5385634608219014,-1.5385634608219014,-1.5385634608219014,-1.6228641455614783,-1.6228641455614783,-1.6228641455614783
2018-06-24,-1.6019208744489521,-1.6019208744489521,-1.6019208744489521,-1.6397779205471912,-1.6397779205471912,-1.6397779205471912,-1.5663549990314025,-1.5663549990314025,-1.5663549990314025,-1.6111118964595164,-1.6111118964595164,-1.6111118964595164
2018-07-01,-1.0088086018580877,-1.0088086018580877,-1.0088086018580877,-0.9887932402023888,-0.9887932402023888,-0.9887932402023888,-0.9731028723785009,-0.9731028723785009,-0.9731028723785009,-1.0289141092624468,-1.0289141092624468,-1.0289141092624468
2018-07-08,-1.0377950478523685,-1.0377950478523685,-1.0377950478523685,-0.9301296161442785,-0.9301296161442785,-0.9301296161442785,-0.9822633066098737,-0.9822633066098737,-0.9822633066098737,-0.8834756059036878,-0.8834756059036878,-0.8834756059036878
2018-07-15,-0.818405201648336,-0.818405201648336,-0.818405201648336,-0.7984213878168732,-0.7984213878168732,-0.7984213878168732,-0.7667068143520038,-0.7667068143520038,-0.7667068143520038,-0.7730701997506318,-0.7730701997506318,-0.7730701997506318
2018-07-22,-0.799408010134818,-0.799408010134818,-0.799408010134818,-0.8364546662696268,-0.8364546662696268,-0.8364546662696268,-0.7701652381379319,-0.7701652381379319,-0.7701652381379319,-0.8201031852391463,-0.8201031852391463,-0.8201031852391463
2018-07-29,-0.918326469160129,-0.918326469160129,-0.918326469160129,-0.8748067743691731,-0.8748067743691731,-0.8748067743691731,-0.9041849335702119,-0.9041849335702119,-0.9041849335702119,-0.9316130174201294,-0.9316130174201294,-0.9316130174201294
