Date,iShares MSCI EAFE Small-Cap_etf_Open_average,iShares MSCI EAFE Small-Cap_etf_Open_max,iShares MSCI EAFE Small-Cap_etf_Open_min,iShares MSCI EAFE Small-Cap_etf_High_average,iShares MSCI EAFE Small-Cap_etf_High_max,iShares MSCI EAFE Small-Cap_etf_High_min,iShares MSCI EAFE Small-Cap_etf_Low_average,iShares MSCI EAFE Small-Cap_etf_Low_max,iShares MSCI EAFE Small-Cap_etf_Low_min,iShares MSCI EAFE Small-Cap_etf_Close_average,iShares MSCI EAFE Small-Cap_etf_Close_max,iShares MSCI EAFE Small-Cap_etf_Close_min
2018-04-08,0.10460514784622556,0.10460514784622556,0.10460514784622556,-0.007194840254123266,-0.007194840254123266,-0.007194840254123266,0.1399758888065165,0.1399758888065165,0.1399758888065165,0.034912864053328316,0.034912864053328316,0.034912864053328316
2018-04-15,0.4656537131352722,0.4656537131352722,0.4656537131352722,0.3099064998267139,0.3099064998267139,0.3099064998267139,0.4972226675165917,0.4972226675165917,0.4972226675165917,0.3777880733468024,0.3777880733468024,0.3777880733468024
2018-04-22,0.36140439205663916,0.36140439205663916,0.36140439205663916,0.20829705080853447,0.20829705080853447,0.20829705080853447,0.42796435586993364,0.42796435586993364,0.42796435586993364,0.433218774259655,0.433218774259655,0.433218774259655
2018-04-29,0.09174174723528397,0.09174174723528397,0.09174174723528397,0.4581728568475485,0.4581728568475485,0.4581728568475485,0.2883165183232774,0.2883165183232774,0.2883165183232774,0.5686163310215862,0.5686163310215862,0.5686163310215862
2018-05-06,1.5779184012942928,1.5779184012942928,1.5779184012942928,1.4635638709159995,1.4635638709159995,1.4635638709159995,1.5049949550993098,1.5049949550993098,1.5049949550993098,1.3614141875811518,1.3614141875811518,1.3614141875811518
2018-05-13,0.7410925535810794,0.7410925535810794,0.7410925535810794,0.5739609780329051,0.5739609780329051,0.5739609780329051,0.7479193029613427,0.7479193029613427,0.7479193029613427,0.6195619818334304,0.6195619818334304,0.6195619818334304
2018-05-20,0.04976187270224403,0.04976187270224403,0.04976187270224403,-0.14228669953739392,-0.14228669953739392,-0.14228669953739392,0.1306958253074267,0.1306958253074267,0.1306958253074267,-0.04802764113768954,-0.04802764113768954,-0.04802764113768954
2018-05-27,-0.5812340311506561,-0.5812340311506561,-0.5812340311506561,-0.7111076094198792,-0.7111076094198792,-0.7111076094198792,-0.39461366295958,-0.39461366295958,-0.39461366295958,-0.3759320698419434,-0.3759320698419434,-0.3759320698419434
2018-06-03,0.4071477443576627,0.4071477443576627,0.4071477443576627,0.39007652490983674,0.39007652490983674,0.39007652490983674,0.3815457558789465,0.3815457558789465,0.3815457558789465,0.4241231904330722,0.4241231904330722,0.4241231904330722
2018-06-10,-0.45850263285502846,-0.45850263285502846,-0.45850263285502846,-0.7437687430452533,-0.7437687430452533,-0.7437687430452533,-0.452848619794671,-0.452848619794671,-0.452848619794671,-0.2923974266691037,-0.2923974266691037,-0.2923974266691037
2018-06-17,-2.2921051809999824,-2.2921051809999824,-2.2921051809999824,-2.5120324536179157,-2.5120324536179157,-2.5120324536179157,-2.241587619479737,-2.241587619479737,-2.241587619479737,-2.4202432683837705,-2.4202432683837705,-2.4202432683837705
2018-06-24,-2.538143143029427,-2.538143143029427,-2.538143143029427,-2.525709787163756,-2.525709787163756,-2.525709787163756,-2.370187166809902,-2.370187166809902,-2.370187166809902,-2.4456536530029664,-2.4456536530029664,-2.4456536530029664
2018-07-01,-2.069398039290383,-2.069398039290383,-2.069398039290383,-2.065970729828051,-2.065970729828051,-2.065970729828051,-2.043870811661954,-2.043870811661954,-2.043870811661954,-2.01137375226926,-2.01137375226926,-2.01137375226926
2018-07-08,-1.5360224407208187,-1.5360224407208187,-1.5360224407208187,-1.5821235032761702,-1.5821235032761702,-1.5821235032761702,-1.5216462199861918,-1.5216462199861918,-1.5216462199861918,-1.5106324979785957,-1.5106324979785957,-1.5106324979785957
2018-07-15,-1.2377375563993271,-1.2377375563993271,-1.2377375563993271,-1.1329672189691324,-1.1329672189691324,-1.1329672189691324,-1.1888062621143054,-1.1888062621143054,-1.1888062621143054,-1.0847113597545865,-1.0847113597545865,-1.0847113597545865
