Date,iShares 1-3 Year International Treasury Bond_etf_Open_average,iShares 1-3 Year International Treasury Bond_etf_Open_max,iShares 1-3 Year International Treasury Bond_etf_Open_min,iShares 1-3 Year International Treasury Bond_etf_High_average,iShares 1-3 Year International Treasury Bond_etf_High_max,iShares 1-3 Year International Treasury Bond_etf_High_min,iShares 1-3 Year International Treasury Bond_etf_Low_average,iShares 1-3 Year International Treasury Bond_etf_Low_max,iShares 1-3 Year International Treasury Bond_etf_Low_min,iShares 1-3 Year International Treasury Bond_etf_Close_average,iShares 1-3 Year International Treasury Bond_etf_Close_max,iShares 1-3 Year International Treasury Bond_etf_Close_min
2018-04-08,-0.26360818768649336,-0.26360818768649336,-0.26360818768649336,-0.46245717371174644,-0.46245717371174644,-0.46245717371174644,-0.1014709370774747,-0.1014709370774747,-0.1014709370774747,-0.24285358820047728,-0.24285358820047728,-0.24285358820047728
2018-04-15,-0.5130494133854864,-0.5130494133854864,-0.5130494133854864,-0.8393308768032066,-0.8393308768032066,-0.8393308768032066,-0.9132796462911543,-0.9132796462911543,-0.9132796462911543,-1.1289588586363641,-1.1289588586363641,-1.1289588586363641
2018-04-22,-2.619358700723635,-2.619358700723635,-2.619358700723635,-2.5749976391629814,-2.5749976391629814,-2.5749976391629814,-2.5679325970544338,-2.5679325970544338,-2.5679325970544338,-2.4820272245559774,-2.4820272245559774,-2.4820272245559774
2018-04-29,-2.3396536257032112,-2.3396536257032112,-2.3396536257032112,-2.493505338613828,-2.493505338613828,-2.493505338613828,-2.3233446840433905,-2.3233446840433905,-2.3233446840433905,-2.4800758389074993,-2.4800758389074993,-2.4800758389074993
2018-05-06,-1.8202479069352597,-1.8202479069352597,-1.8202479069352597,-1.9153192860886379,-1.9153192860886379,-1.9153192860886379,-1.9048639528694726,-1.9048639528694726,-1.9048639528694726,-1.9194924095034913,-1.9194924095034913,-1.9194924095034913
2018-05-13,-2.240105028338719,-2.240105028338719,-2.240105028338719,-2.1816400034701324,-2.1816400034701324,-2.1816400034701324,-2.2415034255892774,-2.2415034255892774,-2.2415034255892774,-2.199645874776466,-2.199645874776466,-2.199645874776466
2018-05-20,-1.708739759191965,-1.708739759191965,-1.708739759191965,-1.6840332068138895,-1.6840332068138895,-1.6840332068138895,-2.212681135944722,-2.212681135944722,-2.212681135944722,-1.8285256326448764,-1.8285256326448764,-1.8285256326448764
2018-05-27,-1.5662162634104877,-1.5662162634104877,-1.5662162634104877,-1.493532456017019,-1.493532456017019,-1.493532456017019,-1.3262420913263737,-1.3262420913263737,-1.3262420913263737,-1.5521490764516124,-1.5521490764516124,-1.5521490764516124
2018-06-03,-1.0201569105090165,-1.0201569105090165,-1.0201569105090165,-1.096516684876526,-1.096516684876526,-1.096516684876526,-0.8461447575931677,-0.8461447575931677,-0.8461447575931677,-1.0371684584817016,-1.0371684584817016,-1.0371684584817016
2018-06-10,-1.3390245311026638,-1.3390245311026638,-1.3390245311026638,-1.3764070017181356,-1.3764070017181356,-1.3764070017181356,-1.1976885946446965,-1.1976885946446965,-1.1976885946446965,-1.3448825175258061,-1.3448825175258061,-1.3448825175258061
2018-06-17,-1.0715052815836508,-1.0715052815836508,-1.0715052815836508,-1.1196125652034237,-1.1196125652034237,-1.1196125652034237,-0.959350736546786,-0.959350736546786,-0.959350736546786,-1.077027989695351,-1.077027989695351,-1.077027989695351
2018-06-24,-0.9898948311688839,-0.9898948311688839,-0.9898948311688839,-1.0320910700394534,-1.0320910700394534,-1.0320910700394534,-0.8396378223912304,-0.8396378223912304,-0.8396378223912304,-0.9878473504285816,-0.9878473504285816,-0.9878473504285816
2018-07-01,-0.5283594437401957,-0.5283594437401957,-0.5283594437401957,-0.5800078084215408,-0.5800078084215408,-0.5800078084215408,-0.41233861289941487,-0.41233861289941487,-0.41233861289941487,-0.5496780721813538,-0.5496780721813538,-0.5496780721813538
2018-07-08,-1.0460350564315435,-1.0460350564315435,-1.0460350564315435,-0.9180020014271335,-0.9180020014271335,-0.9180020014271335,-0.8896746651410412,-0.8896746651410412,-0.8896746651410412,-0.9098892590744312,-0.9098892590744312,-0.9098892590744312
2018-07-15,-0.7236715297379236,-0.7236715297379236,-0.7236715297379236,-0.685832810792723,-0.685832810792723,-0.685832810792723,-0.5130521863207135,-0.5130521863207135,-0.5130521863207135,-0.6150617077416899,-0.6150617077416899,-0.6150617077416899
2018-07-22,-0.808752862135656,-0.808752862135656,-0.808752862135656,-0.8731081367557297,-0.8731081367557297,-0.8731081367557297,-0.5586053813404719,-0.5586053813404719,-0.5586053813404719,-0.7899471747762596,-0.7899471747762596,-0.7899471747762596
2018-07-29,-1.332095492300547,-1.332095492300547,-1.332095492300547,-1.308813113390226,-1.308813113390226,-1.308813113390226,-1.049191743777299,-1.049191743777299,-1.049191743777299,-1.3091849576646446,-1.3091849576646446,-1.3091849576646446
2018-08-05,-2.2751034224445092,-2.2751034224445092,-2.2751034224445092,-2.379781474830504,-2.379781474830504,-2.379781474830504,-2.142878496583742,-2.142878496583742,-2.142878496583742,-2.5139871727902823,-2.5139871727902823,-2.5139871727902823
2018-08-12,-1.7017124727456414,-1.7017124727456414,-1.7017124727456414,-1.6547664585784354,-1.6547664585784354,-1.6547664585784354,-1.4395979637072827,-1.4395979637072827,-1.4395979637072827,-1.5867164277303472,-1.5867164277303472,-1.5867164277303472
2018-08-19,-0.39245537511885037,-0.39245537511885037,-0.39245537511885037,-0.3663005094486662,-0.3663005094486662,-0.3663005094486662,-0.43760046591045937,-0.43760046591045937,-0.43760046591045937,-0.5689492626502644,-0.5689492626502644,-0.5689492626502644
2018-08-26,-0.1883127654212841,-0.1883127654212841,-0.1883127654212841,-0.32094303651139383,-0.32094303651139383,-0.32094303651139383,-0.5933605855405113,-0.5933605855405113,-0.5933605855405113,-0.36787651476026895,-0.36787651476026895,-0.36787651476026895
2018-09-02,-0.8175942312655493,-0.8175942312655493,-0.8175942312655493,-0.9439293504398961,-0.9439293504398961,-0.9439293504398961,-0.859262778835376,-0.859262778835376,-0.859262778835376,-1.0333262435560064,-1.0333262435560064,-1.0333262435560064
2018-09-09,-0.23472549703535525,-0.23472549703535525,-0.23472549703535525,-0.36377488137896624,-0.36377488137896624,-0.36377488137896624,-0.28493409595849195,-0.28493409595849195,-0.28493409595849195,-0.43958049546743905,-0.43958049546743905,-0.43958049546743905
2018-09-16,0.7476447921090559,0.7476447921090559,0.7476447921090559,0.6137849908585356,0.6137849908585356,0.6137849908585356,0.8115762634950257,0.8115762634950257,0.8115762634950257,0.6855939104457616,0.6855939104457616,0.6855939104457616
2018-09-23,-1.1020413095760664,-1.1020413095760664,-1.1020413095760664,-1.2333950870403547,-1.2333950870403547,-1.2333950870403547,-0.9348882016867478,-0.9348882016867478,-0.9348882016867478,-1.069009441286238,-1.069009441286238,-1.069009441286238
2018-09-30,-1.5871316630996788,-1.5871316630996788,-1.5871316630996788,-1.644467053454508,-1.644467053454508,-1.644467053454508,-1.4217903655334188,-1.4217903655334188,-1.4217903655334188,-1.4969516496725621,-1.4969516496725621,-1.4969516496725621
2018-10-07,-0.7531474482817109,-0.7531474482817109,-0.7531474482817109,-0.4753529654544691,-0.4753529654544691,-0.4753529654544691,-0.750610297969967,-0.750610297969967,-0.750610297969967,-0.6005796894341942,-0.6005796894341942,-0.6005796894341942
2018-10-14,-0.9933520101686,-0.9933520101686,-0.9933520101686,-1.1058626173980761,-1.1058626173980761,-1.1058626173980761,-0.8567580691443468,-0.8567580691443468,-0.8567580691443468,-0.969001473775577,-0.969001473775577,-0.969001473775577
2018-10-21,-1.6785228309982674,-1.6785228309982674,-1.6785228309982674,-1.6471054066502617,-1.6471054066502617,-1.6471054066502617,-1.6157691942140018,-1.6157691942140018,-1.6157691942140018,-1.5773028742679291,-1.5773028742679291,-1.5773028742679291
2018-10-28,-1.4918036012189622,-1.4918036012189622,-1.4918036012189622,-1.5754376650665158,-1.5754376650665158,-1.5754376650665158,-1.4573102453776818,-1.4573102453776818,-1.4573102453776818,-1.5408067813397757,-1.5408067813397757,-1.5408067813397757
2018-11-04,-1.5987685971256707,-1.5987685971256707,-1.5987685971256707,-1.6562263757867277,-1.6562263757867277,-1.6562263757867277,-1.8924826334859453,-1.8924826334859453,-1.8924826334859453,-1.865032093004666,-1.865032093004666,-1.865032093004666
2018-11-11,-0.5954672630880328,-0.5954672630880328,-0.5954672630880328,-0.6394740477063972,-0.6394740477063972,-0.6394740477063972,-1.068555851463564,-1.068555851463564,-1.068555851463564,-1.1200644946944578,-1.1200644946944578,-1.1200644946944578
2018-11-18,-1.3598375318662546,-1.3598375318662546,-1.3598375318662546,-1.3899744805318819,-1.3899744805318819,-1.3899744805318819,-1.2068176230459822,-1.2068176230459822,-1.2068176230459822,-1.2411834070138523,-1.2411834070138523,-1.2411834070138523
2018-11-25,-0.8631288200605407,-0.8631288200605407,-0.8631288200605407,-0.8901500899726156,-0.8901500899726156,-0.8901500899726156,-1.4239198201218637,-1.4239198201218637,-1.4239198201218637,-1.46111562742611,-1.46111562742611,-1.46111562742611
2018-12-02,-0.64538635479713,-0.64538635479713,-0.64538635479713,-0.5634754190065031,-0.5634754190065031,-0.5634754190065031,-0.5500420604282276,-0.5500420604282276,-0.5500420604282276,-0.35394999755852086,-0.35394999755852086,-0.35394999755852086
2018-12-09,-1.5761935311239867,-1.5761935311239867,-1.5761935311239867,-1.5046301643263602,-1.5046301643263602,-1.5046301643263602,-1.3023881152956218,-1.3023881152956218,-1.3023881152956218,-1.3267393971985368,-1.3267393971985368,-1.3267393971985368
2018-12-16,-2.3146021302016533,-2.3146021302016533,-2.3146021302016533,-2.3061680967469544,-2.3061680967469544,-2.3061680967469544,-2.4994321794594536,-2.4994321794594536,-2.4994321794594536,-2.412565226528515,-2.412565226528515,-2.412565226528515
2018-12-23,-1.7683215923705717,-1.7683215923705717,-1.7683215923705717,-1.3777999112106307,-1.3777999112106307,-1.3777999112106307,-1.3601909549206228,-1.3601909549206228,-1.3601909549206228,-1.1777990153854005,-1.1777990153854005,-1.1777990153854005
2018-12-30,-0.8515959786033632,-0.8515959786033632,-0.8515959786033632,-0.7867589631593364,-0.7867589631593364,-0.7867589631593364,-0.852233761925061,-0.852233761925061,-0.852233761925061,-0.510295458671066,-0.510295458671066,-0.510295458671066
2019-01-06,0.09919335263674425,0.09919335263674425,0.09919335263674425,0.007722085233726441,0.007722085233726441,0.007722085233726441,-0.007586002900405688,-0.007586002900405688,-0.007586002900405688,-0.14764986865790317,-0.14764986865790317,-0.14764986865790317
2019-01-13,-1.0114981495782545,-1.0114981495782545,-1.0114981495782545,-1.1746894505886805,-1.1746894505886805,-1.1746894505886805,-0.8586447971281502,-0.8586447971281502,-0.8586447971281502,-1.070466060635852,-1.070466060635852,-1.070466060635852
2019-01-20,-0.9669708857534409,-0.9669708857534409,-0.9669708857534409,-0.4993998821649478,-0.4993998821649478,-0.4993998821649478,-0.631690173819551,-0.631690173819551,-0.631690173819551,-0.15228003040907964,-0.15228003040907964,-0.15228003040907964
2019-01-27,0.35558824483123785,0.35558824483123785,0.35558824483123785,0.23777067134166324,0.23777067134166324,0.23777067134166324,0.6124123862710953,0.6124123862710953,0.6124123862710953,0.4513200015466876,0.4513200015466876,0.4513200015466876
2019-02-03,-1.2096122781985996,-1.2096122781985996,-1.2096122781985996,-1.4523649625597044,-1.4523649625597044,-1.4523649625597044,-1.006502577041912,-1.006502577041912,-1.006502577041912,-1.2641640709143291,-1.2641640709143291,-1.2641640709143291
2019-02-10,-1.0006401915725347,-1.0006401915725347,-1.0006401915725347,-1.212419371387544,-1.212419371387544,-1.212419371387544,-1.5705863065331993,-1.5705863065331993,-1.5705863065331993,-1.488865045303249,-1.488865045303249,-1.488865045303249
2019-02-17,-0.8020432556776355,-0.8020432556776355,-0.8020432556776355,-0.9431143977414669,-0.9431143977414669,-0.9431143977414669,-0.4558284431248502,-0.4558284431248502,-0.4558284431248502,-0.694093062101222,-0.694093062101222,-0.694093062101222
2019-02-24,-0.8901393156675458,-0.8901393156675458,-0.8901393156675458,-0.9766089396835788,-0.9766089396835788,-0.9766089396835788,-0.914345974326752,-0.914345974326752,-0.914345974326752,-1.044711233390572,-1.044711233390572,-1.044711233390572
2019-03-03,-2.0566813402502384,-2.0566813402502384,-2.0566813402502384,-2.103519755440365,-2.103519755440365,-2.103519755440365,-1.5623253843236078,-1.5623253843236078,-1.5623253843236078,-1.6867987341461121,-1.6867987341461121,-1.6867987341461121
2019-03-10,-0.5976929033501105,-0.5976929033501105,-0.5976929033501105,-0.7376169677708994,-0.7376169677708994,-0.7376169677708994,-0.334591420428728,-0.334591420428728,-0.334591420428728,-0.5485835499905658,-0.5485835499905658,-0.5485835499905658
2019-03-17,-0.5880990241425258,-0.5880990241425258,-0.5880990241425258,-0.5869301972727673,-0.5869301972727673,-0.5869301972727673,-0.5169193981795972,-0.5169193981795972,-0.5169193981795972,-0.5647942684694056,-0.5647942684694056,-0.5647942684694056
