Date,ProShares UltraPro Short Dow 30Etf_Open_average,ProShares UltraPro Short Dow 30Etf_Open_max,ProShares UltraPro Short Dow 30Etf_Open_min,ProShares UltraPro Short Dow 30Etf_High_average,ProShares UltraPro Short Dow 30Etf_High_max,ProShares UltraPro Short Dow 30Etf_High_min,ProShares UltraPro Short Dow 30Etf_Low_average,ProShares UltraPro Short Dow 30Etf_Low_max,ProShares UltraPro Short Dow 30Etf_Low_min,ProShares UltraPro Short Dow 30Etf_Close_average,ProShares UltraPro Short Dow 30Etf_Close_max,ProShares UltraPro Short Dow 30Etf_Close_min
2018-05-27,-0.2772026775387649,-0.2772026775387649,-0.2772026775387649,-0.426082224087332,-0.426082224087332,-0.426082224087332,-0.09858078043936136,-0.09858078043936136,-0.09858078043936136,-0.2746799800112391,-0.2746799800112391,-0.2746799800112391
2018-06-03,-1.3106690304424766,-1.3106690304424766,-1.3106690304424766,-1.269653798508391,-1.269653798508391,-1.269653798508391,-1.3818366677770337,-1.3818366677770337,-1.3818366677770337,-1.3862375243745841,-1.3862375243745841,-1.3862375243745841
2018-06-10,-1.1667813657827397,-1.1667813657827397,-1.1667813657827397,-1.0393852503236671,-1.0393852503236671,-1.0393852503236671,-1.2064220004288007,-1.2064220004288007,-1.2064220004288007,-1.1934443545864846,-1.1934443545864846,-1.1934443545864846
2018-06-17,-0.47929014591665425,-0.47929014591665425,-0.47929014591665425,-0.5721680575815364,-0.5721680575815364,-0.5721680575815364,-0.2966271203615668,-0.2966271203615668,-0.2966271203615668,-0.3305220267427794,-0.3305220267427794,-0.3305220267427794
2018-06-24,0.1411157253429981,0.1411157253429981,0.1411157253429981,0.010484008053770996,0.010484008053770996,0.010484008053770996,0.1709649232832739,0.1709649232832739,0.1709649232832739,0.3016839731310259,0.3016839731310259,0.3016839731310259
2018-07-01,0.14664796179704026,0.14664796179704026,0.14664796179704026,-0.060915288165750744,-0.060915288165750744,-0.060915288165750744,0.08013783778297325,0.08013783778297325,0.08013783778297325,-0.0983054322571041,-0.0983054322571041,-0.0983054322571041
2018-07-08,-1.1629745462319883,-1.1629745462319883,-1.1629745462319883,-1.1778915999840245,-1.1778915999840245,-1.1778915999840245,-1.272650671494928,-1.272650671494928,-1.272650671494928,-1.1764627956694669,-1.1764627956694669,-1.1764627956694669
2018-07-15,-1.200517259937933,-1.200517259937933,-1.200517259937933,-1.2119993027570957,-1.2119993027570957,-1.2119993027570957,-1.309550151412382,-1.309550151412382,-1.309550151412382,-1.1258524573394444,-1.1258524573394444,-1.1258524573394444
2018-07-22,-1.9564561105205704,-1.9564561105205704,-1.9564561105205704,-1.654886867861885,-1.654886867861885,-1.654886867861885,-2.043683911813983,-2.043683911813983,-2.043683911813983,-1.6632964925981364,-1.6632964925981364,-1.6632964925981364
2018-07-29,-1.415954390872597,-1.415954390872597,-1.415954390872597,-1.4136392882599293,-1.4136392882599293,-1.4136392882599293,-1.5968159330188043,-1.5968159330188043,-1.5968159330188043,-1.4873278208041663,-1.4873278208041663,-1.4873278208041663
2018-08-05,-1.4077299990022103,-1.4077299990022103,-1.4077299990022103,-1.268011347288927,-1.268011347288927,-1.268011347288927,-1.383488891964387,-1.383488891964387,-1.383488891964387,-1.318520972111448,-1.318520972111448,-1.318520972111448
2018-08-12,-1.6044306250289873,-1.6044306250289873,-1.6044306250289873,-1.602182581035457,-1.602182581035457,-1.602182581035457,-1.889170641472424,-1.889170641472424,-1.889170641472424,-1.7293896611846131,-1.7293896611846131,-1.7293896611846131
2018-08-19,-1.7496094259565507,-1.7496094259565507,-1.7496094259565507,-1.7380562788899412,-1.7380562788899412,-1.7380562788899412,-1.814199245971946,-1.814199245971946,-1.814199245971946,-1.773872562309073,-1.773872562309073,-1.773872562309073
2018-08-26,-1.7891305086038576,-1.7891305086038576,-1.7891305086038576,-1.7676792579169802,-1.7676792579169802,-1.7676792579169802,-1.8707437566608571,-1.8707437566608571,-1.8707437566608571,-1.8158150567099876,-1.8158150567099876,-1.8158150567099876
2018-09-02,-1.5427430461232081,-1.5427430461232081,-1.5427430461232081,-1.4902816329562223,-1.4902816329562223,-1.4902816329562223,-1.6078959640803114,-1.6078959640803114,-1.6078959640803114,-1.5623166819910534,-1.5623166819910534,-1.5623166819910534
2018-09-09,-1.6690807575899012,-1.6690807575899012,-1.6690807575899012,-1.620643604829632,-1.620643604829632,-1.620643604829632,-1.702994791687706,-1.702994791687706,-1.702994791687706,-1.6594088050674616,-1.6594088050674616,-1.6594088050674616
2018-09-16,-2.1867322921273415,-2.1867322921273415,-2.1867322921273415,-2.178511084529723,-2.178511084529723,-2.178511084529723,-2.130595015716911,-2.130595015716911,-2.130595015716911,-2.100953347855474,-2.100953347855474,-2.100953347855474
2018-09-23,-1.512260320193722,-1.512260320193722,-1.512260320193722,-1.590959008896644,-1.590959008896644,-1.590959008896644,-1.6089629475373504,-1.6089629475373504,-1.6089629475373504,-1.58723825149119,-1.58723825149119,-1.58723825149119
2018-09-30,-1.6103637505364579,-1.6103637505364579,-1.6103637505364579,-1.3690636459583592,-1.3690636459583592,-1.3690636459583592,-1.5839490258909446,-1.5839490258909446,-1.5839490258909446,-1.3968998384344804,-1.3968998384344804,-1.3968998384344804
2018-10-07,-0.2569325885058601,-0.2569325885058601,-0.2569325885058601,0.26031788933861366,0.26031788933861366,0.26031788933861366,-0.15286740536502183,-0.15286740536502183,-0.15286740536502183,-0.06336044477854258,-0.06336044477854258,-0.06336044477854258
2018-10-14,-0.2181427417479797,-0.2181427417479797,-0.2181427417479797,-0.2086010657836094,-0.2086010657836094,-0.2086010657836094,-0.30229509250018083,-0.30229509250018083,-0.30229509250018083,-0.18965451931555566,-0.18965451931555566,-0.18965451931555566
