Date,iShares GNMA Bond_Open_average,iShares GNMA Bond_Open_max,iShares GNMA Bond_Open_min,iShares GNMA Bond_High_average,iShares GNMA Bond_High_max,iShares GNMA Bond_High_min,iShares GNMA Bond_Low_average,iShares GNMA Bond_Low_max,iShares GNMA Bond_Low_min,iShares GNMA Bond_Close_average,iShares GNMA Bond_Close_max,iShares GNMA Bond_Close_min
2018-04-08,-0.0641264632866127,-0.0641264632866127,-0.0641264632866127,-0.1634158386195182,-0.1634158386195182,-0.1634158386195182,-0.07498395515020247,-0.07498395515020247,-0.07498395515020247,0.24793786581102048,0.24793786581102048,0.24793786581102048
2018-04-15,-1.1109753129818523,-1.1109753129818523,-1.1109753129818523,-1.547868775777767,-1.547868775777767,-1.547868775777767,-1.309669158266053,-1.309669158266053,-1.309669158266053,-1.628108671736923,-1.628108671736923,-1.628108671736923
2018-04-22,-0.47579365134710777,-0.47579365134710777,-0.47579365134710777,-0.9545946318993187,-0.9545946318993187,-0.9545946318993187,-1.007005810708359,-1.007005810708359,-1.007005810708359,-1.3343083386562,-1.3343083386562,-1.3343083386562
2018-04-29,-1.2027132277091666,-1.2027132277091666,-1.2027132277091666,-1.6913202647260486,-1.6913202647260486,-1.6913202647260486,-1.3055886381926387,-1.3055886381926387,-1.3055886381926387,-1.3239746351568729,-1.3239746351568729,-1.3239746351568729
2018-05-06,-1.689982113155821,-1.689982113155821,-1.689982113155821,-1.2905511806493233,-1.2905511806493233,-1.2905511806493233,-1.5772802473175433,-1.5772802473175433,-1.5772802473175433,-0.6575002734953765,-0.6575002734953765,-0.6575002734953765
2018-05-13,-2.4806056167669444,-2.4806056167669444,-2.4806056167669444,-2.2188663964535142,-2.2188663964535142,-2.2188663964535142,-2.286547057860281,-2.286547057860281,-2.286547057860281,-2.067876063864037,-2.067876063864037,-2.067876063864037
2018-05-20,-1.1779243683737957,-1.1779243683737957,-1.1779243683737957,-0.3007620831785232,-0.3007620831785232,-0.3007620831785232,-0.8035128383289125,-0.8035128383289125,-0.8035128383289125,0.1576996945784007,0.1576996945784007,0.1576996945784007
2018-05-27,-0.09535326280007961,-0.09535326280007961,-0.09535326280007961,-0.18404843895997758,-0.18404843895997758,-0.18404843895997758,0.31231978075734534,0.31231978075734534,0.31231978075734534,-0.20755356702541425,-0.20755356702541425,-0.20755356702541425
2018-06-03,-1.2269610474336636,-1.2269610474336636,-1.2269610474336636,-0.9650183908919168,-0.9650183908919168,-0.9650183908919168,-1.3016338199839743,-1.3016338199839743,-1.3016338199839743,-0.5215328463864786,-0.5215328463864786,-0.5215328463864786
2018-06-10,0.17327312501927966,0.17327312501927966,0.17327312501927966,0.19277613371024804,0.19277613371024804,0.19277613371024804,0.045859512915802,0.045859512915802,0.045859512915802,0.21174604612627146,0.21174604612627146,0.21174604612627146
