Date,BDORY_stock_Open_average,BDORY_stock_Open_max,BDORY_stock_Open_min,BDORY_stock_Open_volatility,BDORY_stock_Open_change,BDORY_stock_High_average,BDORY_stock_High_max,BDORY_stock_High_min,BDORY_stock_High_volatility,BDORY_stock_High_change,BDORY_stock_Low_average,BDORY_stock_Low_max,BDORY_stock_Low_min,BDORY_stock_Low_volatility,BDORY_stock_Low_change,BDORY_stock_Close_average,BDORY_stock_Close_max,BDORY_stock_Close_min,BDORY_stock_Close_volatility,BDORY_stock_Close_change,BDORY_stock_Volume_average,BDORY_stock_Volume_max,BDORY_stock_Volume_min,BDORY_stock_Volume_volatility,BDORY_stock_Volume_change
2018-04-08,-0.9754614235958927,-0.9156999582499923,-0.6590930905877276,-0.48189210845856795,-1.126842898451126,-1.1640134520148429,-1.1305456155817009,-0.9528974261893903,-0.21441654745555574,-1.0791898662161898,-1.083293526809618,-1.2737612078816827,-0.8995419720429474,-0.6377064155845376,-0.776208090777737,-1.2940844888157672,-1.4513141051116074,-1.2929987260610205,-0.19606106843805493,-1.0020160623546326,-0.5812484113223847,-0.5732321451718289,-0.6544724463271963,-0.4415905808372489,-0.739132389821921
2018-04-15,-1.7640619009077805,-2.0539510690280327,-1.642064843341897,-0.8797739818242049,-0.15440715404958194,-1.9026170848568995,-2.1206444214895774,-1.589847648165985,-0.5549050076955332,-0.20053005273533267,-1.7266056293669136,-1.9468524503347127,-1.547454930128677,-0.5517450194557311,0.4049334306775317,-1.8458591608362545,-1.9360007849861072,-1.6963580259113626,0.04538720312580263,0.29995613243215563,-0.5780549417245148,-0.6484209812513723,-0.6743067433482831,-0.5639772110550595,-0.9381732534039796
2018-04-22,-1.9678999192785134,-1.9687906844950993,-1.9955289327435357,-0.3957765878814768,0.3478447024300469,-1.9759149826561893,-2.092365298263932,-1.84735665392212,-1.490297306509549,0.4243316728658115,-1.8951618172616056,-1.9534523003069573,-1.8470937418381326,-0.480125326921767,0.24369045081680843,-1.8963579609770203,-1.9761570800600596,-1.7457200288670682,-1.3888252972020347,0.3266722638400589,-0.9121551662301332,-0.9402033155696297,-0.4923799302605013,-0.9555666177187156,0.7448298611840275
2018-04-29,-1.8767039601821218,-1.7154078755764801,-1.9909055336082835,1.252454486969447,-1.5794410039279825,-1.9206833311623963,-1.817033334947044,-1.954840944080309,0.7459543978664662,-1.3188592044269738,-1.86413328551746,-1.802631937884994,-1.8241117443185915,0.01724361644597701,-1.174717242568521,-1.9005682738022374,-1.81625965836932,-1.8767991397849915,0.5952088650236558,-1.4203647248923097,-0.9595048751661752,-0.8325653239304398,-0.8825126633206566,-0.7712680773572311,0.49337622245621476
2018-05-06,-1.6747816341609767,-1.7439717745517929,-1.5520880726492219,-1.2070002678880458,0.6978574270126031,-1.6450870954862613,-1.7514575613959578,-1.5855771689182732,-1.553513196476369,0.6113414810148735,-1.6571616646429765,-1.7290955998240087,-1.5578949501231714,-1.3779353190039514,0.02050852419554795,-1.6584591919867624,-1.7131477484199238,-1.5951830297728764,-1.2195322836747566,0.16397829344401832,-0.01303943555032784,-0.01661815157036407,-0.5559336176467207,0.03375234316624064,2.0382297293095353
2018-05-13,-1.8355211427798082,-1.5724637687265142,-2.043496874837609,2.410603813612512,-2.0916347407102935,-1.8442818429567176,-1.588371635944398,-2.0280521241720453,2.7854967235230044,-2.206913666645243,-1.87907244401363,-1.7343124605384115,-2.068573260907724,2.3776727990340016,-1.8560120780037976,-1.8582586125971035,-1.71851957335442,-1.9605087131110621,2.613223540411728,-1.9873280601337084,0.47346627371148187,0.23579489009759935,-0.16617055712026696,0.26404932150859806,1.1194880103483131
2018-05-20,-1.7861653825935164,-1.890223820324741,-1.725441586520697,-0.22482984433531203,-0.27664103802762635,-1.7918200488667775,-1.8890027728971475,-1.7475858403007285,-0.28012539913965007,-0.3188477103829121,-1.798387170244293,-1.845531295633347,-1.7666280641272256,0.014073560401714412,-0.4352219167394043,-1.8029385247124152,-1.8033970733258429,-1.821166236449161,1.1787454177199064,-0.6959017559988948,0.7407204998630532,0.4531341594223635,1.1450275916111994,0.37998299414259684,1.5532906098019437
2018-05-27,-1.7900773913769452,-1.8624149925416986,-1.7599560630586215,-0.01685186289142357,1.5131590027975539,-1.764508677783501,-1.8309572033436423,-1.7821142337271894,0.1881540987977922,1.5742550563141453,-1.7972528364812583,-1.7979635808068815,-1.7596297868258135,0.33495672430668644,1.1747682171555809,-1.7565464199751595,-1.8055558352535117,-1.770279475330306,0.8117260800112175,1.750643258846308,2.890224061032924,2.57062281553884,1.5236105155282569,2.5943105267024555,1.8469955234512727
2018-06-03,-1.649274686726261,-1.5110440646754282,-1.717382237762469,1.8084090014996421,-1.6264358454636167,-1.6381915126125597,-1.4898502689292028,-1.775777378360636,2.267886285596534,-1.356494198798294,-1.7284510959650023,-1.4347693276690796,-1.8893341920829985,2.909586921109123,-2.3333954748377583,-1.6895695206334644,-1.4594458299890953,-1.7604667957104625,2.7814598378314823,-1.795965589750484,2.73641028942803,3.0080074817310303,3.217695255437663,2.9420495027096294,1.9362060677926174
2018-06-10,-1.6101424664094617,-1.7140404700008918,-1.590760881019753,0.12528415376730073,-0.5396526643110628,-1.6135376461333852,-1.7236590003349408,-1.5848988110820308,0.05302804641417412,-0.6128545101809069,-1.6194541941845173,-1.7621458196726345,-1.5215433627379993,-0.19848942385224042,-0.289308955212627,-1.6451253931559933,-1.7368671836075702,-1.5497864526052463,-0.12661756244982877,-0.352264657388526,0.3992446701389292,0.14249891243887589,1.0873552091034766,-0.03064998399167278,-1.497681736577941
