Date,SPDR Portfolio Corporate Bond_Open_average,SPDR Portfolio Corporate Bond_Open_max,SPDR Portfolio Corporate Bond_Open_min,SPDR Portfolio Corporate Bond_High_average,SPDR Portfolio Corporate Bond_High_max,SPDR Portfolio Corporate Bond_High_min,SPDR Portfolio Corporate Bond_Low_average,SPDR Portfolio Corporate Bond_Low_max,SPDR Portfolio Corporate Bond_Low_min,SPDR Portfolio Corporate Bond_Close_average,SPDR Portfolio Corporate Bond_Close_max,SPDR Portfolio Corporate Bond_Close_min
2018-04-08,-1.2706970186575777,-1.2706970186575777,-1.2706970186575777,-0.8214416322175274,-0.8214416322175274,-0.8214416322175274,-1.175079330123341,-1.175079330123341,-1.175079330123341,-0.6949955884209116,-0.6949955884209116,-0.6949955884209116
2018-04-15,-1.6415761600202512,-1.6415761600202512,-1.6415761600202512,-1.7228875580124656,-1.7228875580124656,-1.7228875580124656,-1.7883724403223171,-1.7883724403223171,-1.7883724403223171,-1.8307134285909112,-1.8307134285909112,-1.8307134285909112
2018-04-22,-1.8860179058068436,-1.8860179058068436,-1.8860179058068436,-2.069857158285475,-2.069857158285475,-2.069857158285475,-1.7569105833684289,-1.7569105833684289,-1.7569105833684289,-1.9132745518566738,-1.9132745518566738,-1.9132745518566738
2018-04-29,-2.1806689179165573,-2.1806689179165573,-2.1806689179165573,-2.126704012117568,-2.126704012117568,-2.126704012117568,-2.015102449500512,-2.015102449500512,-2.015102449500512,-2.0468000058750704,-2.0468000058750704,-2.0468000058750704
2018-05-06,-1.6573791018674744,-1.6573791018674744,-1.6573791018674744,-1.5476167438991628,-1.5476167438991628,-1.5476167438991628,-1.5949593485615172,-1.5949593485615172,-1.5949593485615172,-1.5140984356459182,-1.5140984356459182,-1.5140984356459182
2018-05-13,-1.910999209798938,-1.910999209798938,-1.910999209798938,-2.0104173810726786,-2.0104173810726786,-2.0104173810726786,-1.8743619182891487,-1.8743619182891487,-1.8743619182891487,-1.9186183463227928,-1.9186183463227928,-1.9186183463227928
2018-05-20,-0.7342388498095678,-0.7342388498095678,-0.7342388498095678,-0.7636109365906082,-0.7636109365906082,-0.7636109365906082,-0.8640169147552105,-0.8640169147552105,-0.8640169147552105,-0.930126627709145,-0.930126627709145,-0.930126627709145
2018-05-27,-0.8188103113688452,-0.8188103113688452,-0.8188103113688452,-0.8393518218681508,-0.8393518218681508,-0.8393518218681508,-0.981036501764674,-0.981036501764674,-0.981036501764674,-0.723886513562734,-0.723886513562734,-0.723886513562734
2018-06-03,-1.3200417687700203,-1.3200417687700203,-1.3200417687700203,-1.1095876039756138,-1.1095876039756138,-1.1095876039756138,-1.2568431731636376,-1.2568431731636376,-1.2568431731636376,-1.2993465843144376,-1.2993465843144376,-1.2993465843144376
2018-06-10,-0.48775740593046574,-0.48775740593046574,-0.48775740593046574,-0.6210613878000993,-0.6210613878000993,-0.6210613878000993,-0.811060129605943,-0.811060129605943,-0.811060129605943,-0.603033240232174,-0.603033240232174,-0.603033240232174
2018-06-17,-0.5542286244426975,-0.5542286244426975,-0.5542286244426975,-0.6759823094360564,-0.6759823094360564,-0.6759823094360564,-1.106787204655313,-1.106787204655313,-1.106787204655313,-1.159784559398848,-1.159784559398848,-1.159784559398848
2018-06-24,-0.9131924048600921,-0.9131924048600921,-0.9131924048600921,-0.9887475842555076,-0.9887475842555076,-0.9887475842555076,-0.6694272029750279,-0.6694272029750279,-0.6694272029750279,-0.7331428613185439,-0.7331428613185439,-0.7331428613185439
2018-07-01,0.3275646274778341,0.3275646274778341,0.3275646274778341,0.09379453651735718,0.09379453651735718,0.09379453651735718,0.1809945829802436,0.1809945829802436,0.1809945829802436,0.034139437099935804,0.034139437099935804,0.034139437099935804
2018-07-08,0.9750787769074558,0.9750787769074558,0.9750787769074558,0.9681143579146926,0.9681143579146926,0.9681143579146926,0.4707395810274777,0.4707395810274777,0.4707395810274777,1.0038675931577035,1.0038675931577035,1.0038675931577035
2018-07-15,-0.2150413322281831,-0.2150413322281831,-0.2150413322281831,-0.4148116536345661,-0.4148116536345661,-0.4148116536345661,0.287931216324829,0.287931216324829,0.287931216324829,0.01631000933001892,0.01631000933001892,0.01631000933001892
2018-07-22,0.4425954446459203,0.4425954446459203,0.4425954446459203,0.25172158208856166,0.25172158208856166,0.25172158208856166,1.0988845115894883,1.0988845115894883,1.0988845115894883,0.6602187711264944,0.6602187711264944,0.6602187711264944
2018-07-29,1.4355911408499422,1.4355911408499422,1.4355911408499422,1.3398671758767275,1.3398671758767275,1.3398671758767275,1.4164439775784432,1.4164439775784432,1.4164439775784432,1.0009074786341474,1.0009074786341474,1.0009074786341474
2018-08-05,0.7169513134230359,0.7169513134230359,0.7169513134230359,0.6504939230855029,0.6504939230855029,0.6504939230855029,1.250890864532909,1.250890864532909,1.250890864532909,0.9413588722694513,0.9413588722694513,0.9413588722694513
2018-08-12,0.9340048121377496,0.9340048121377496,0.9340048121377496,1.4486962678157709,1.4486962678157709,1.4486962678157709,1.000251453720768,1.000251453720768,1.000251453720768,1.6250719751272593,1.6250719751272593,1.6250719751272593
2018-08-19,1.520004136071313,1.520004136071313,1.520004136071313,1.8003652522045916,1.8003652522045916,1.8003652522045916,1.674418793235262,1.674418793235262,1.674418793235262,1.7836208451446205,1.7836208451446205,1.7836208451446205
2018-08-26,0.9527625151402799,0.9527625151402799,0.9527625151402799,0.9142332983489866,0.9142332983489866,0.9142332983489866,1.0627309414066775,1.0627309414066775,1.0627309414066775,0.6592489862276701,0.6592489862276701,0.6592489862276701
