Date,ProShares High Yield Interest Rate_Open_average,ProShares High Yield Interest Rate_Open_max,ProShares High Yield Interest Rate_Open_min,ProShares High Yield Interest Rate_High_average,ProShares High Yield Interest Rate_High_max,ProShares High Yield Interest Rate_High_min,ProShares High Yield Interest Rate_Low_average,ProShares High Yield Interest Rate_Low_max,ProShares High Yield Interest Rate_Low_min,ProShares High Yield Interest Rate_Close_average,ProShares High Yield Interest Rate_Close_max,ProShares High Yield Interest Rate_Close_min
2018-04-08,0.5401772985074966,0.5401772985074966,0.5401772985074966,0.17478973743184412,0.17478973743184412,0.17478973743184412,0.19282707361657908,0.19282707361657908,0.19282707361657908,0.021145054997348946,0.021145054997348946,0.021145054997348946
2018-04-15,0.593403403392377,0.593403403392377,0.593403403392377,0.3982592575610829,0.3982592575610829,0.3982592575610829,0.8201797732853083,0.8201797732853083,0.8201797732853083,0.48946612626332164,0.48946612626332164,0.48946612626332164
2018-04-22,0.7733093502446241,0.7733093502446241,0.7733093502446241,0.4491378284727962,0.4491378284727962,0.4491378284727962,0.25578957417256115,0.25578957417256115,0.25578957417256115,-0.05556542406354002,-0.05556542406354002,-0.05556542406354002
2018-04-29,-0.8930788152970471,-0.8930788152970471,-0.8930788152970471,-0.6933143510660711,-0.6933143510660711,-0.6933143510660711,-0.4487845486582915,-0.4487845486582915,-0.4487845486582915,-0.47445007427032454,-0.47445007427032454,-0.47445007427032454
2018-05-06,-0.45103480851602457,-0.45103480851602457,-0.45103480851602457,0.12780603851769523,0.12780603851769523,0.12780603851769523,-0.1542230736261075,-0.1542230736261075,-0.1542230736261075,0.34931278451350817,0.34931278451350817,0.34931278451350817
2018-05-13,0.4964962977816663,0.4964962977816663,0.4964962977816663,0.07446539639172658,0.07446539639172658,0.07446539639172658,0.5608220290492464,0.5608220290492464,0.5608220290492464,0.1493474023636215,0.1493474023636215,0.1493474023636215
2018-05-20,0.024981125419017352,0.024981125419017352,0.024981125419017352,-0.48908446673611317,-0.48908446673611317,-0.48908446673611317,-0.07516721404714354,-0.07516721404714354,-0.07516721404714354,-0.5014064911752139,-0.5014064911752139,-0.5014064911752139
2018-05-27,-1.0005173837890762,-1.0005173837890762,-1.0005173837890762,-1.425031465894456,-1.425031465894456,-1.425031465894456,-1.2747910031593457,-1.2747910031593457,-1.2747910031593457,-1.204767418023776,-1.204767418023776,-1.204767418023776
2018-06-03,-0.11093718595904571,-0.11093718595904571,-0.11093718595904571,0.01585387719291308,0.01585387719291308,0.01585387719291308,0.3276691631517734,0.3276691631517734,0.3276691631517734,0.09995134263178718,0.09995134263178718,0.09995134263178718
2018-06-10,0.9922681508093146,0.9922681508093146,0.9922681508093146,1.074295317668042,1.074295317668042,1.074295317668042,1.0952279012638453,1.0952279012638453,1.0952279012638453,0.9036048739311957,0.9036048739311957,0.9036048739311957
