Date,Franklin FTSE EuropeEtf_Open_average,Franklin FTSE EuropeEtf_Open_max,Franklin FTSE EuropeEtf_Open_min,Franklin FTSE EuropeEtf_High_average,Franklin FTSE EuropeEtf_High_max,Franklin FTSE EuropeEtf_High_min,Franklin FTSE EuropeEtf_Low_average,Franklin FTSE EuropeEtf_Low_max,Franklin FTSE EuropeEtf_Low_min,Franklin FTSE EuropeEtf_Close_average,Franklin FTSE EuropeEtf_Close_max,Franklin FTSE EuropeEtf_Close_min
2018-04-08,0.10871623141261079,0.10871623141261079,0.10871623141261079,0.0809672963798892,0.0809672963798892,0.0809672963798892,0.18335841829283314,0.18335841829283314,0.18335841829283314,0.1335202216519108,0.1335202216519108,0.1335202216519108
2018-04-15,0.38211859447692265,0.38211859447692265,0.38211859447692265,0.44068588644363854,0.44068588644363854,0.44068588644363854,0.4806150749614401,0.4806150749614401,0.4806150749614401,0.5252556898634739,0.5252556898634739,0.5252556898634739
2018-04-22,0.49945406845467677,0.49945406845467677,0.49945406845467677,0.6459321925732739,0.6459321925732739,0.6459321925732739,0.6257439384931724,0.6257439384931724,0.6257439384931724,0.7560007323404845,0.7560007323404845,0.7560007323404845
2018-04-29,0.40390284842321816,0.40390284842321816,0.40390284842321816,0.30844513178133975,0.30844513178133975,0.30844513178133975,0.4529537189375924,0.4529537189375924,0.4529537189375924,0.3632880365598854,0.3632880365598854,0.3632880365598854
2018-05-06,1.397619735718073,1.397619735718073,1.397619735718073,1.2745354103070519,1.2745354103070519,1.2745354103070519,1.3274327757516173,1.3274327757516173,1.3274327757516173,1.2717228527591729,1.2717228527591729,1.2717228527591729
2018-05-13,1.031804628896894,1.031804628896894,1.031804628896894,0.9574008126565646,0.9574008126565646,0.9574008126565646,1.0655084092069735,1.0655084092069735,1.0655084092069735,0.9812937027892403,0.9812937027892403,0.9812937027892403
2018-05-20,-0.10852792624980462,-0.10852792624980462,-0.10852792624980462,-0.16059246352349468,-0.16059246352349468,-0.16059246352349468,-0.396300234360028,-0.396300234360028,-0.396300234360028,-0.4509467241011778,-0.4509467241011778,-0.4509467241011778
2018-05-27,-0.9891119409661332,-0.9891119409661332,-0.9891119409661332,-0.7351113355129945,-0.7351113355129945,-0.7351113355129945,-0.8949938626445556,-0.8949938626445556,-0.8949938626445556,-0.6540357813105508,-0.6540357813105508,-0.6540357813105508
2018-06-03,-0.5107997209671203,-0.5107997209671203,-0.5107997209671203,-0.5745640055064859,-0.5745640055064859,-0.5745640055064859,-0.5803607207088117,-0.5803607207088117,-0.5803607207088117,-0.49972770770799074,-0.49972770770799074,-0.49972770770799074
2018-06-10,-0.505512611503721,-0.505512611503721,-0.505512611503721,-0.5953604951817382,-0.5953604951817382,-0.5953604951817382,-0.41409183679794226,-0.41409183679794226,-0.41409183679794226,-0.5269143978754817,-0.5269143978754817,-0.5269143978754817
2018-06-17,-2.2761749830048403,-2.2761749830048403,-2.2761749830048403,-2.3322963653278403,-2.3322963653278403,-2.3322963653278403,-2.179696295640611,-2.179696295640611,-2.179696295640611,-2.257173791422426,-2.257173791422426,-2.257173791422426
2018-06-24,-2.137904843325256,-2.137904843325256,-2.137904843325256,-2.169628587165241,-2.169628587165241,-2.169628587165241,-2.1563152207546845,-2.1563152207546845,-2.1563152207546845,-2.198635791859816,-2.198635791859816,-2.198635791859816
2018-07-01,-1.5730899437720647,-1.5730899437720647,-1.5730899437720647,-1.3325839487207862,-1.3325839487207862,-1.3325839487207862,-1.5170699425714553,-1.5170699425714553,-1.5170699425714553,-1.2797503290517613,-1.2797503290517613,-1.2797503290517613
2018-07-08,-1.1583987360993662,-1.1583987360993662,-1.1583987360993662,-1.2400133566375806,-1.2400133566375806,-1.2400133566375806,-1.1691825941438139,-1.1691825941438139,-1.1691825941438139,-1.2509656852157733,-1.2509656852157733,-1.2509656852157733
2018-07-15,-0.8516331485660945,-0.8516331485660945,-0.8516331485660945,-0.9220465481348478,-0.9220465481348478,-0.9220465481348478,-0.905710813722108,-0.905710813722108,-0.905710813722108,-0.9768262508743236,-0.9768262508743236,-0.9768262508743236
2018-07-22,-0.23911467759743432,-0.23911467759743432,-0.23911467759743432,-0.29294081838436614,-0.29294081838436614,-0.29294081838436614,-0.18153304516509894,-0.18153304516509894,-0.18153304516509894,-0.24261495146299747,-0.24261495146299747,-0.24261495146299747
2018-07-29,-0.9124193915508281,-0.9124193915508281,-0.9124193915508281,-0.7289293120729801,-0.7289293120729801,-0.7289293120729801,-0.8597324865181856,-0.8597324865181856,-0.8597324865181856,-0.6744232045755275,-0.6744232045755275,-0.6744232045755275
2018-08-05,-1.3853355228153765,-1.3853355228153765,-1.3853355228153765,-1.4781193972016917,-1.4781193972016917,-1.4781193972016917,-1.4431642227251888,-1.4431642227251888,-1.4431642227251888,-1.539450177956805,-1.539450177956805,-1.539450177956805
2018-08-12,-1.8561240750157384,-1.8561240750157384,-1.8561240750157384,-1.932254112802098,-1.932254112802098,-1.932254112802098,-1.8456032694406426,-1.8456032694406426,-1.8456032694406426,-1.8942595381891387,-1.8942595381891387,-1.8942595381891387
2018-08-19,-0.8208828932162205,-0.8208828932162205,-0.8208828932162205,-0.8872743689251357,-0.8872743689251357,-0.8872743689251357,-0.7591406429356343,-0.7591406429356343,-0.7591406429356343,-0.8175405854904577,-0.8175405854904577,-0.8175405854904577
2018-08-26,-0.4212007921382517,-0.4212007921382517,-0.4212007921382517,-0.4875065707439589,-0.4875065707439589,-0.4875065707439589,-0.36325551963274516,-0.36325551963274516,-0.36325551963274516,-0.4276181094249375,-0.4276181094249375,-0.4276181094249375
2018-09-02,-1.8211633463940224,-1.8211633463940224,-1.8211633463940224,-1.8523133350291863,-1.8523133350291863,-1.8523133350291863,-1.7607540060975018,-1.7607540060975018,-1.7607540060975018,-1.7841422247641088,-1.7841422247641088,-1.7841422247641088
2018-09-09,-0.5906173285883385,-0.5906173285883385,-0.5906173285883385,-0.6388271380822694,-0.6388271380822694,-0.6388271380822694,-0.5361020618226375,-0.5361020618226375,-0.5361020618226375,-0.5817534482029268,-0.5817534482029268,-0.5817534482029268
2018-09-16,1.0541725944500973,1.0541725944500973,1.0541725944500973,0.9422133611032131,0.9422133611032131,0.9422133611032131,1.1081509306317001,1.1081509306317001,1.1081509306317001,0.9910579608501773,0.9910579608501773,0.9910579608501773
2018-09-23,0.08383291982151239,0.08383291982151239,0.08383291982151239,0.00959962892391853,0.00959962892391853,0.00959962892391853,0.12385764551446854,0.12385764551446854,0.12385764551446854,0.04975699147807201,0.04975699147807201,0.04975699147807201
2018-09-30,-0.9850359007281954,-0.9850359007281954,-0.9850359007281954,-0.9958327921840534,-0.9958327921840534,-0.9958327921840534,-1.116896984559785,-1.116896984559785,-1.116896984559785,-1.1204692160117329,-1.1204692160117329,-1.1204692160117329
2018-10-07,-2.221364418428106,-2.221364418428106,-2.221364418428106,-2.205024491891133,-2.205024491891133,-2.205024491891133,-2.3860089636423507,-2.3860089636423507,-2.3860089636423507,-2.366283433269464,-2.366283433269464,-2.366283433269464
2018-10-14,-1.9292280860273623,-1.9292280860273623,-1.9292280860273623,-1.7824150517332753,-1.7824150517332753,-1.7824150517332753,-1.7789847904875598,-1.7789847904875598,-1.7789847904875598,-1.7271278369062217,-1.7271278369062217,-1.7271278369062217
2018-10-21,-2.3905518143227766,-2.3905518143227766,-2.3905518143227766,-2.280424366220084,-2.280424366220084,-2.280424366220084,-2.2996616738664537,-2.2996616738664537,-2.2996616738664537,-2.146792732955413,-2.146792732955413,-2.146792732955413
2018-10-28,-0.9479750887992153,-0.9479750887992153,-0.9479750887992153,-1.0289702443286954,-1.0289702443286954,-1.0289702443286954,-0.9878980217121266,-0.9878980217121266,-0.9878980217121266,-0.9498031876145233,-0.9498031876145233,-0.9498031876145233
