Date,VictoryShares US Multi-Factor Minimum Volatility_Open_average,VictoryShares US Multi-Factor Minimum Volatility_Open_max,VictoryShares US Multi-Factor Minimum Volatility_Open_min,VictoryShares US Multi-Factor Minimum Volatility_High_average,VictoryShares US Multi-Factor Minimum Volatility_High_max,VictoryShares US Multi-Factor Minimum Volatility_High_min,VictoryShares US Multi-Factor Minimum Volatility_Low_average,VictoryShares US Multi-Factor Minimum Volatility_Low_max,VictoryShares US Multi-Factor Minimum Volatility_Low_min,VictoryShares US Multi-Factor Minimum Volatility_Close_average,VictoryShares US Multi-Factor Minimum Volatility_Close_max,VictoryShares US Multi-Factor Minimum Volatility_Close_min
2018-04-08,-0.13352102629630797,-0.13352102629630797,-0.13352102629630797,-0.15930814717588518,-0.15930814717588518,-0.15930814717588518,-0.36008686373352655,-0.36008686373352655,-0.36008686373352655,-0.25926966137671004,-0.25926966137671004,-0.25926966137671004
2018-04-15,-0.6027594920402101,-0.6027594920402101,-0.6027594920402101,-0.629532635424805,-0.629532635424805,-0.629532635424805,-0.4532681295686814,-0.4532681295686814,-0.4532681295686814,-0.4951416598151979,-0.4951416598151979,-0.4951416598151979
2018-04-22,-0.34571551794976935,-0.34571551794976935,-0.34571551794976935,-0.33714465084699363,-0.33714465084699363,-0.33714465084699363,-0.18631599205465701,-0.18631599205465701,-0.18631599205465701,-0.19741311156435243,-0.19741311156435243,-0.19741311156435243
2018-04-29,-1.1199226525191976,-1.1199226525191976,-1.1199226525191976,-0.9158749454048016,-0.9158749454048016,-0.9158749454048016,-0.8776324721923909,-0.8776324721923909,-0.8776324721923909,-0.7047924971880621,-0.7047924971880621,-0.7047924971880621
2018-05-06,-1.0204201819550585e-14,-1.0204201819550585e-14,-1.0204201819550585e-14,-0.05733821790810854,-0.05733821790810854,-0.05733821790810854,0.1834669528746598,0.1834669528746598,0.1834669528746598,0.10576485088215692,0.10576485088215692,0.10576485088215692
2018-05-13,0.09933534453771803,0.09933534453771803,0.09933534453771803,0.12356546196042506,0.12356546196042506,0.12356546196042506,0.27773713468556854,0.27773713468556854,0.27773713468556854,0.2957171399271317,0.2957171399271317,0.2957171399271317
2018-05-20,0.6377578664351153,0.6377578664351153,0.6377578664351153,0.556935998097971,0.556935998097971,0.556935998097971,0.5502031113026866,0.5502031113026866,0.5502031113026866,0.4342232802951553,0.4342232802951553,0.4342232802951553
2018-05-27,0.45318584430205894,0.45318584430205894,0.45318584430205894,0.40708042625094226,0.40708042625094226,0.40708042625094226,0.566172584559819,0.566172584559819,0.566172584559819,0.5418212049252098,0.5418212049252098,0.5418212049252098
2018-06-03,2.0675111043019894,2.0675111043019894,2.0675111043019894,2.0958375736433084,2.0958375736433084,2.0958375736433084,2.0312692970734787,2.0312692970734787,2.0312692970734787,2.0049890200458207,2.0049890200458207,2.0049890200458207
2018-06-10,1.388706589027287,1.388706589027287,1.388706589027287,1.3985672025501235,1.3985672025501235,1.3985672025501235,1.4320304872610488,1.4320304872610488,1.4320304872610488,1.3971236293035605,1.3971236293035605,1.3971236293035605
2018-06-17,1.07561029455584,1.07561029455584,1.07561029455584,1.0900113054261706,1.0900113054261706,1.0900113054261706,1.1695409482185357,1.1695409482185357,1.1695409482185357,1.1578533372420683,1.1578533372420683,1.1578533372420683
2018-06-24,0.13451127843138505,0.13451127843138505,0.13451127843138505,0.4897657045405853,0.4897657045405853,0.4897657045405853,0.29823637411720727,0.29823637411720727,0.29823637411720727,0.5895336930955158,0.5895336930955158,0.5895336930955158
2018-07-01,0.8883892729282608,0.8883892729282608,0.8883892729282608,1.1236932096702803,1.1236932096702803,1.1236932096702803,0.9660618955858843,0.9660618955858843,0.9660618955858843,1.1724188086392244,1.1724188086392244,1.1724188086392244
2018-07-08,1.8016251536126089,1.8016251536126089,1.8016251536126089,1.790433166343424,1.790433166343424,1.790433166343424,1.8131525833453568,1.8131525833453568,1.8131525833453568,1.7963711143856758,1.7963711143856758,1.7963711143856758
2018-07-15,1.377809486068257,1.377809486068257,1.377809486068257,1.3721499338348286,1.3721499338348286,1.3721499338348286,1.3854714702454773,1.3854714702454773,1.3854714702454773,1.3756558163967707,1.3756558163967707,1.3756558163967707
2018-07-22,2.0810397680748114,2.0810397680748114,2.0810397680748114,2.12092607607439,2.12092607607439,2.12092607607439,1.7108714848795321,1.7108714848795321,1.7108714848795321,1.7359156859770943,1.7359156859770943,1.7359156859770943
2018-07-29,2.1197274143408755,2.1197274143408755,2.1197274143408755,2.200638691299456,2.200638691299456,2.200638691299456,2.276492556837178,2.276492556837178,2.276492556837178,2.360755273476506,2.360755273476506,2.360755273476506
2018-08-05,1.887256563883122,1.887256563883122,1.887256563883122,1.9002766968978868,1.9002766968978868,1.9002766968978868,1.9292660749878865,1.9292660749878865,1.9292660749878865,1.943323914555983,1.943323914555983,1.943323914555983
2018-08-12,2.020492825903089,2.020492825903089,2.020492825903089,2.173371083634818,2.173371083634818,2.173371083634818,2.0900729194804737,2.0900729194804737,2.0900729194804737,2.230257456519836,2.230257456519836,2.230257456519836
2018-08-19,1.7816094259081097,1.7816094259081097,1.7816094259081097,1.7032977745858464,1.7032977745858464,1.7032977745858464,1.8316453000368231,1.8316453000368231,1.8316453000368231,1.7550072762282463,1.7550072762282463,1.7550072762282463
2018-08-26,1.6200741933267875,1.6200741933267875,1.6200741933267875,1.619571752761877,1.619571752761877,1.619571752761877,1.6452569598969988,1.6452569598969988,1.6452569598969988,1.6537803355401601,1.6537803355401601,1.6537803355401601
2018-09-02,1.4220779188487354,1.4220779188487354,1.4220779188487354,1.3474953447110292,1.3474953447110292,1.3474953447110292,1.4487301563015587,1.4487301563015587,1.4487301563015587,1.3717134707331828,1.3717134707331828,1.3717134707331828
2018-09-09,1.3273139573760264,1.3273139573760264,1.3273139573760264,1.2710045327569761,1.2710045327569761,1.2710045327569761,1.3457879423552896,1.3457879423552896,1.3457879423552896,1.2879431030805881,1.2879431030805881,1.2879431030805881
