Date,CSOP FTSE China A50 US_etf_Open_average,CSOP FTSE China A50 US_etf_Open_max,CSOP FTSE China A50 US_etf_Open_min,CSOP FTSE China A50 US_etf_High_average,CSOP FTSE China A50 US_etf_High_max,CSOP FTSE China A50 US_etf_High_min,CSOP FTSE China A50 US_etf_Low_average,CSOP FTSE China A50 US_etf_Low_max,CSOP FTSE China A50 US_etf_Low_min,CSOP FTSE China A50 US_etf_Close_average,CSOP FTSE China A50 US_etf_Close_max,CSOP FTSE China A50 US_etf_Close_min
2018-04-08,-0.9090504659127907,-0.9090504659127907,-0.9090504659127907,-1.0040739496114595,-1.0040739496114595,-1.0040739496114595,-0.9603480165687438,-0.9603480165687438,-0.9603480165687438,-1.086462225114326,-1.086462225114326,-1.086462225114326
2018-04-15,-1.2715205823504632,-1.2715205823504632,-1.2715205823504632,-1.2994388412432774,-1.2994388412432774,-1.2994388412432774,-1.2624125759828402,-1.2624125759828402,-1.2624125759828402,-1.3373857317510456,-1.3373857317510456,-1.3373857317510456
2018-04-22,-1.3640541911248338,-1.3640541911248338,-1.3640541911248338,-1.4107887865765005,-1.4107887865765005,-1.4107887865765005,-1.2315735672173944,-1.2315735672173944,-1.2315735672173944,-1.2844491926682253,-1.2844491926682253,-1.2844491926682253
2018-04-29,-1.5114834031365414,-1.5114834031365414,-1.5114834031365414,-1.3935236306716634,-1.3935236306716634,-1.3935236306716634,-1.3626823887768584,-1.3626823887768584,-1.3626823887768584,-1.2599197898343368,-1.2599197898343368,-1.2599197898343368
2018-05-06,-0.48421158818447446,-0.48421158818447446,-0.48421158818447446,-0.529500205129811,-0.529500205129811,-0.529500205129811,-0.4043842552289834,-0.4043842552289834,-0.4043842552289834,-0.48416888310982426,-0.48416888310982426,-0.48416888310982426
2018-05-13,-0.5153287581031051,-0.5153287581031051,-0.5153287581031051,-0.5989292730194468,-0.5989292730194468,-0.5989292730194468,-0.4229264522060556,-0.4229264522060556,-0.4229264522060556,-0.5027200247212337,-0.5027200247212337,-0.5027200247212337
2018-05-20,-1.0612910121276198,-1.0612910121276198,-1.0612910121276198,-1.1572705756254704,-1.1572705756254704,-1.1572705756254704,-1.0937024712047017,-1.0937024712047017,-1.0937024712047017,-1.103162016678954,-1.103162016678954,-1.103162016678954
2018-05-27,-0.8218677822752924,-0.8218677822752924,-0.8218677822752924,-0.889422798343119,-0.889422798343119,-0.889422798343119,-0.8473410367640891,-0.8473410367640891,-0.8473410367640891,-0.8449002708585257,-0.8449002708585257,-0.8449002708585257
2018-06-03,-0.5661596150735606,-0.5661596150735606,-0.5661596150735606,-0.6663799765511171,-0.6663799765511171,-0.6663799765511171,-0.649367315291965,-0.649367315291965,-0.649367315291965,-0.5713540111122389,-0.5713540111122389,-0.5713540111122389
2018-06-10,-0.7468705295967144,-0.7468705295967144,-0.7468705295967144,-0.7475544566320529,-0.7475544566320529,-0.7475544566320529,-0.6498643476871832,-0.6498643476871832,-0.6498643476871832,-0.6320330606825341,-0.6320330606825341,-0.6320330606825341
2018-06-17,-1.877699187518863,-1.877699187518863,-1.877699187518863,-2.0478443170283174,-2.0478443170283174,-2.0478443170283174,-1.8424714755021745,-1.8424714755021745,-1.8424714755021745,-2.043712222973402,-2.043712222973402,-2.043712222973402
