Date,iShares Emerg Markets Infrastructure_Open_average,iShares Emerg Markets Infrastructure_Open_max,iShares Emerg Markets Infrastructure_Open_min,iShares Emerg Markets Infrastructure_High_average,iShares Emerg Markets Infrastructure_High_max,iShares Emerg Markets Infrastructure_High_min,iShares Emerg Markets Infrastructure_Low_average,iShares Emerg Markets Infrastructure_Low_max,iShares Emerg Markets Infrastructure_Low_min,iShares Emerg Markets Infrastructure_Close_average,iShares Emerg Markets Infrastructure_Close_max,iShares Emerg Markets Infrastructure_Close_min
2018-06-17,-2.28850085526638,-2.28850085526638,-2.28850085526638,-2.3154231073112306,-2.3154231073112306,-2.3154231073112306,-2.429804055776272,-2.429804055776272,-2.429804055776272,-2.4692719049464578,-2.4692719049464578,-2.4692719049464578
2018-06-24,-2.0801549771669547,-2.0801549771669547,-2.0801549771669547,-1.986081637533853,-1.986081637533853,-1.986081637533853,-2.0564206031226346,-2.0564206031226346,-2.0564206031226346,-2.087844013695829,-2.087844013695829,-2.087844013695829
2018-07-01,-1.1782658577959126,-1.1782658577959126,-1.1782658577959126,-1.236267461619153,-1.236267461619153,-1.236267461619153,-1.210867225222136,-1.210867225222136,-1.210867225222136,-1.222689251006611,-1.222689251006611,-1.222689251006611
2018-07-08,-1.1010467177481995,-1.1010467177481995,-1.1010467177481995,-1.1115869932339077,-1.1115869932339077,-1.1115869932339077,-1.099431103928027,-1.099431103928027,-1.099431103928027,-1.0285432165059611,-1.0285432165059611,-1.0285432165059611
2018-07-15,-0.7331255303880352,-0.7331255303880352,-0.7331255303880352,-0.7616772583911434,-0.7616772583911434,-0.7616772583911434,-0.7602805770539526,-0.7602805770539526,-0.7602805770539526,-0.7427720120339854,-0.7427720120339854,-0.7427720120339854
2018-07-22,-0.14589856639654913,-0.14589856639654913,-0.14589856639654913,-0.1992504135579882,-0.1992504135579882,-0.1992504135579882,-0.20940640736479674,-0.20940640736479674,-0.20940640736479674,-0.225642037383419,-0.225642037383419,-0.225642037383419
2018-07-29,-0.5093618845698047,-0.5093618845698047,-0.5093618845698047,-0.5623623084753065,-0.5623623084753065,-0.5623623084753065,-0.5705172731450446,-0.5705172731450446,-0.5705172731450446,-0.5602423237602961,-0.5602423237602961,-0.5602423237602961
2018-08-05,-1.1121159646340404,-1.1121159646340404,-1.1121159646340404,-1.1499664079806189,-1.1499664079806189,-1.1499664079806189,-1.0984558736867862,-1.0984558736867862,-1.0984558736867862,-1.059779238387908,-1.059779238387908,-1.059779238387908
2018-08-12,-1.32202479702253,-1.32202479702253,-1.32202479702253,-1.2911201152890914,-1.2911201152890914,-1.2911201152890914,-1.2804907400470635,-1.2804907400470635,-1.2804907400470635,-1.2887663087236614,-1.2887663087236614,-1.2887663087236614
2018-08-19,-0.8410177004143449,-0.8410177004143449,-0.8410177004143449,-0.4566118808302517,-0.4566118808302517,-0.4566118808302517,-0.7179626993695936,-0.7179626993695936,-0.7179626993695936,-0.48101644073203836,-0.48101644073203836,-0.48101644073203836
2018-08-26,-0.8260501140894165,-0.8260501140894165,-0.8260501140894165,-0.7677208843390485,-0.7677208843390485,-0.7677208843390485,-0.6975747162615428,-0.6975747162615428,-0.6975747162615428,-0.7108323389888713,-0.7108323389888713,-0.7108323389888713
2018-09-02,-1.5592882555701557,-1.5592882555701557,-1.5592882555701557,-1.7928550102825818,-1.7928550102825818,-1.7928550102825818,-1.7549800905492938,-1.7549800905492938,-1.7549800905492938,-1.7481324535783935,-1.7481324535783935,-1.7481324535783935
2018-09-09,-1.1050121922800469,-1.1050121922800469,-1.1050121922800469,-0.9050104765360129,-0.9050104765360129,-0.9050104765360129,-0.9823411520086585,-0.9823411520086585,-0.9823411520086585,-0.8512876524382292,-0.8512876524382292,-0.8512876524382292
2018-09-16,-0.27647544857110123,-0.27647544857110123,-0.27647544857110123,-0.4369953888353276,-0.4369953888353276,-0.4369953888353276,-0.1358184005667667,-0.1358184005667667,-0.1358184005667667,-0.2699273472328616,-0.2699273472328616,-0.2699273472328616
2018-09-23,0.3285957686506086,0.3285957686506086,0.3285957686506086,0.28853428309357854,0.28853428309357854,0.28853428309357854,0.5013158343509609,0.5013158343509609,0.5013158343509609,0.39944234156405617,0.39944234156405617,0.39944234156405617
2018-09-30,-0.246377030605675,-0.246377030605675,-0.246377030605675,-0.4111921274652803,-0.4111921274652803,-0.4111921274652803,-0.11779063142003246,-0.11779063142003246,-0.11779063142003246,-0.2580205369877771,-0.2580205369877771,-0.2580205369877771
2018-10-07,-1.4813796732223352,-1.4813796732223352,-1.4813796732223352,-1.5009821045995138,-1.5009821045995138,-1.5009821045995138,-1.4433666126131937,-1.4433666126131937,-1.4433666126131937,-1.5269589477234982,-1.5269589477234982,-1.5269589477234982
2018-10-14,-0.4999633756354078,-0.4999633756354078,-0.4999633756354078,-0.662440740281888,-0.662440740281888,-0.662440740281888,-0.42202068996296865,-0.42202068996296865,-0.42202068996296865,-0.5214159974923882,-0.5214159974923882,-0.5214159974923882
2018-10-21,-1.7169470703020266,-1.7169470703020266,-1.7169470703020266,-1.5246317518242263,-1.5246317518242263,-1.5246317518242263,-1.6692567748919511,-1.6692567748919511,-1.6692567748919511,-1.678079125553453,-1.678079125553453,-1.678079125553453
2018-10-28,0.048017673756511156,0.048017673756511156,0.048017673756511156,0.17579334160213578,0.17579334160213578,0.17579334160213578,0.11956170904148457,0.11956170904148457,0.11956170904148457,0.3424934541341128,0.3424934541341128,0.3424934541341128
2018-11-04,-1.0646104456701349,-1.0646104456701349,-1.0646104456701349,-1.262327773424738,-1.262327773424738,-1.262327773424738,-1.4290253340863313,-1.4290253340863313,-1.4290253340863313,-1.423119703157356,-1.423119703157356,-1.423119703157356
2018-11-11,-0.6504010766469867,-0.6504010766469867,-0.6504010766469867,-0.6986964550891388,-0.6986964550891388,-0.6986964550891388,-0.8158331341100412,-0.8158331341100412,-0.8158331341100412,-0.5727619373201283,-0.5727619373201283,-0.5727619373201283
2018-11-18,-0.07611066903136952,-0.07611066903136952,-0.07611066903136952,0.07052542086260113,0.07052542086260113,0.07052542086260113,-0.2020514725504093,-0.2020514725504093,-0.2020514725504093,-0.3261237061558506,-0.3261237061558506,-0.3261237061558506
2018-11-25,1.235164415506767,1.235164415506767,1.235164415506767,1.2239450126031501,1.2239450126031501,1.2239450126031501,1.1979113619137123,1.1979113619137123,1.1979113619137123,1.1899407410045033,1.1899407410045033,1.1899407410045033
2018-12-02,-0.22180892923029596,-0.22180892923029596,-0.22180892923029596,0.06163607991375829,0.06163607991375829,0.06163607991375829,-0.6475299695869491,-0.6475299695869491,-0.6475299695869491,-0.10434573581471338,-0.10434573581471338,-0.10434573581471338
2018-12-09,0.19745538441535052,0.19745538441535052,0.19745538441535052,0.24786450206679564,0.24786450206679564,0.24786450206679564,0.21656192810428618,0.21656192810428618,0.21656192810428618,0.12579965656944173,0.12579965656944173,0.12579965656944173
2018-12-16,-1.0258060187828113,-1.0258060187828113,-1.0258060187828113,-0.7746544758224232,-0.7746544758224232,-0.7746544758224232,-0.8074324560232143,-0.8074324560232143,-0.8074324560232143,-0.9433442045658033,-0.9433442045658033,-0.9433442045658033
2018-12-23,0.943041063276904,0.943041063276904,0.943041063276904,0.7394533880924815,0.7394533880924815,0.7394533880924815,0.1777352802523096,0.1777352802523096,0.1777352802523096,0.1764301015432047,0.1764301015432047,0.1764301015432047
2018-12-30,1.4586098310633882,1.4586098310633882,1.4586098310633882,1.678934317824027,1.678934317824027,1.678934317824027,1.5386514843737,1.5386514843737,1.5386514843737,1.4442202326965061,1.4442202326965061,1.4442202326965061
2019-01-06,2.423616805066295,2.423616805066295,2.423616805066295,2.5812500462997137,2.5812500462997137,2.5812500462997137,2.4584954591713433,2.4584954591713433,2.4584954591713433,2.565636980474432,2.565636980474432,2.565636980474432
2019-01-13,2.425087301220099,2.425087301220099,2.425087301220099,2.3364475425370093,2.3364475425370093,2.3364475425370093,2.304654640583633,2.304654640583633,2.304654640583633,2.2180114005898357,2.2180114005898357,2.2180114005898357
2019-01-20,1.5423467507950308,1.5423467507950308,1.5423467507950308,1.58383670077206,1.58383670077206,1.58383670077206,1.53561002618928,1.53561002618928,1.53561002618928,1.6023565368537676,1.6023565368537676,1.6023565368537676
2019-01-27,1.6593293296766687,1.6593293296766687,1.6593293296766687,1.6386474171989827,1.6386474171989827,1.6386474171989827,1.7190952305268898,1.7190952305268898,1.7190952305268898,1.6640696770775083,1.6640696770775083,1.6640696770775083
2019-02-03,1.1745969521094226,1.1745969521094226,1.1745969521094226,1.0988988849560237,1.0988988849560237,1.0988988849560237,1.1555742146241441,1.1555742146241441,1.1555742146241441,1.076205252356668,1.076205252356668,1.076205252356668
2019-02-10,1.110460893960506,1.110460893960506,1.110460893960506,1.0548744052324825,1.0548744052324825,1.0548744052324825,1.1253258838208418,1.1253258838208418,1.1253258838208418,1.0408491425896218,1.0408491425896218,1.0408491425896218
2019-02-17,1.426250823135704,1.426250823135704,1.426250823135704,1.4720075995817883,1.4720075995817883,1.4720075995817883,1.4381768615821433,1.4381768615821433,1.4381768615821433,1.382024629068204,1.382024629068204,1.382024629068204
2019-02-24,0.362769311482388,0.362769311482388,0.362769311482388,0.28057881122120826,0.28057881122120826,0.28057881122120826,0.3901358832986134,0.3901358832986134,0.3901358832986134,0.3201385371010039,0.3201385371010039,0.3201385371010039
2019-03-03,0.011416274531106283,0.011416274531106283,0.011416274531106283,0.1569715619634137,0.1569715619634137,0.1569715619634137,0.09589307363018122,0.09589307363018122,0.09589307363018122,0.1899643972144008,0.1899643972144008,0.1899643972144008
2019-03-10,0.3580638617787859,0.3580638617787859,0.3580638617787859,0.3896789208367531,0.3896789208367531,0.3896789208367531,0.4333708326677367,0.4333708326677367,0.4333708326677367,0.46972334069467125,0.46972334069467125,0.46972334069467125
2019-03-17,-1.1744823990545805,-1.1744823990545805,-1.1744823990545805,-1.205924061049774,-1.205924061049774,-1.205924061049774,-1.0083398301395068,-1.0083398301395068,-1.0083398301395068,-1.0991790699795407,-1.0991790699795407,-1.0991790699795407
2019-03-24,-1.0327328698835527,-1.0327328698835527,-1.0327328698835527,-1.1524910421187406,-1.1524910421187406,-1.1524910421187406,-0.9794876853996868,-0.9794876853996868,-0.9794876853996868,-1.0216715245468455,-1.0216715245468455,-1.0216715245468455
2019-03-31,-0.9400372831002911,-0.9400372831002911,-0.9400372831002911,-1.106878168621796,-1.106878168621796,-1.106878168621796,-1.0167079566960642,-1.0167079566960642,-1.0167079566960642,-1.1583600523707975,-1.1583600523707975,-1.1583600523707975
2019-04-07,-1.2580336785356214,-1.2580336785356214,-1.2580336785356214,-1.3580066871671657,-1.3580066871671657,-1.3580066871671657,-1.4158403350624376,-1.4158403350624376,-1.4158403350624376,-1.406551588347522,-1.406551588347522,-1.406551588347522
2019-04-14,-1.5843612737095782,-1.5843612737095782,-1.5843612737095782,-1.5503199525539857,-1.5503199525539857,-1.5503199525539857,-1.5177492369919985,-1.5177492369919985,-1.5177492369919985,-1.4867835742544853,-1.4867835742544853,-1.4867835742544853
2019-04-21,-1.393240216758929,-1.393240216758929,-1.393240216758929,-1.4011820366400003,-1.4011820366400003,-1.4011820366400003,-1.4061994631543522,-1.4061994631543522,-1.4061994631543522,-1.3576189014800069,-1.3576189014800069,-1.3576189014800069
2019-04-28,-1.524065705537904,-1.524065705537904,-1.524065705537904,-1.4677523528644696,-1.4677523528644696,-1.4677523528644696,-1.4862041614422743,-1.4862041614422743,-1.4862041614422743,-1.4501076423283763,-1.4501076423283763,-1.4501076423283763
2019-05-05,-2.0913746339287402,-2.0913746339287402,-2.0913746339287402,-2.0458579363075593,-2.0458579363075593,-2.0458579363075593,-2.083654455283146,-2.083654455283146,-2.083654455283146,-2.058516891636006,-2.058516891636006,-2.058516891636006
2019-05-12,-1.8825562913171423,-1.8825562913171423,-1.8825562913171423,-1.886066899164237,-1.886066899164237,-1.886066899164237,-1.8780936153588992,-1.8780936153588992,-1.8780936153588992,-1.9131449247124088,-1.9131449247124088,-1.9131449247124088
2019-05-19,-1.4482433433750517,-1.4482433433750517,-1.4482433433750517,-1.5242033462166344,-1.5242033462166344,-1.5242033462166344,-1.4998532804230287,-1.4998532804230287,-1.4998532804230287,-1.5410620432788227,-1.5410620432788227,-1.5410620432788227
2019-05-26,-0.3597112696412074,-0.3597112696412074,-0.3597112696412074,-0.43612412427148745,-0.43612412427148745,-0.43612412427148745,-0.37864304572515833,-0.37864304572515833,-0.37864304572515833,-0.4618283789310824,-0.4618283789310824,-0.4618283789310824
2019-06-02,0.251535063596144,0.251535063596144,0.251535063596144,0.19903889417319207,0.19903889417319207,0.19903889417319207,0.19152439866126406,0.19152439866126406,0.19152439866126406,0.11960802093552587,0.11960802093552587,0.11960802093552587
2019-06-09,0.11327195848901063,0.11327195848901063,0.11327195848901063,0.04989640233990158,0.04989640233990158,0.04989640233990158,0.16920414797869804,0.16920414797869804,0.16920414797869804,0.09822432324050336,0.09822432324050336,0.09822432324050336
2019-06-16,1.535018373667791,1.535018373667791,1.535018373667791,1.7485488558219062,1.7485488558219062,1.7485488558219062,1.590489324203164,1.590489324203164,1.590489324203164,1.6540725394247777,1.6540725394247777,1.6540725394247777
2019-06-23,1.553380664686778,1.553380664686778,1.553380664686778,1.4845587163765805,1.4845587163765805,1.4845587163765805,1.598501986129471,1.598501986129471,1.598501986129471,1.5679910417206329,1.5679910417206329,1.5679910417206329
2019-06-30,1.4382869388397008,1.4382869388397008,1.4382869388397008,1.3787948206670497,1.3787948206670497,1.3787948206670497,1.3338929731179443,1.3338929731179443,1.3338929731179443,1.30200663968347,1.30200663968347,1.30200663968347
2019-07-07,1.5389605850322094,1.5389605850322094,1.5389605850322094,1.4932507852907846,1.4932507852907846,1.4932507852907846,1.4481143784708896,1.4481143784708896,1.4481143784708896,1.4332644321864079,1.4332644321864079,1.4332644321864079
2019-07-14,1.0012078650210883,1.0012078650210883,1.0012078650210883,0.9642264738388745,0.9642264738388745,0.9642264738388745,0.9067354005063747,0.9067354005063747,0.9067354005063747,0.9044844122218011,0.9044844122218011,0.9044844122218011
2019-07-21,0.6491224860345538,0.6491224860345538,0.6491224860345538,0.6145202200241349,0.6145202200241349,0.6145202200241349,0.7235304391565707,0.7235304391565707,0.7235304391565707,0.7060867827127528,0.7060867827127528,0.7060867827127528
2019-07-28,-0.24955550501182028,-0.24955550501182028,-0.24955550501182028,-0.2859563680854342,-0.2859563680854342,-0.2859563680854342,-0.570875824934825,-0.570875824934825,-0.570875824934825,-0.611531800508701,-0.611531800508701,-0.611531800508701
2019-08-04,-0.6267652678574678,-0.6267652678574678,-0.6267652678574678,-0.6499020110060912,-0.6499020110060912,-0.6499020110060912,-0.6303182506952225,-0.6303182506952225,-0.6303182506952225,-0.6016471369516898,-0.6016471369516898,-0.6016471369516898
2019-08-11,-1.030272614336446,-1.030272614336446,-1.030272614336446,-1.0314521463944577,-1.0314521463944577,-1.0314521463944577,-1.1382847154020685,-1.1382847154020685,-1.1382847154020685,-1.1594485183521186,-1.1594485183521186,-1.1594485183521186
2019-08-18,-1.3141515792297875,-1.3141515792297875,-1.3141515792297875,-1.308546039149834,-1.308546039149834,-1.308546039149834,-1.3851785131847403,-1.3851785131847403,-1.3851785131847403,-1.3843539919474792,-1.3843539919474792,-1.3843539919474792
2019-08-25,-0.6897190053146163,-0.6897190053146163,-0.6897190053146163,-0.6132710808499734,-0.6132710808499734,-0.6132710808499734,-0.5800655347601001,-0.5800655347601001,-0.5800655347601001,-0.5733483421885244,-0.5733483421885244,-0.5733483421885244
2019-09-01,-0.24038107010159035,-0.24038107010159035,-0.24038107010159035,-0.26676913005095887,-0.26676913005095887,-0.26676913005095887,-0.16670689541686015,-0.16670689541686015,-0.16670689541686015,-0.18413522157398093,-0.18413522157398093,-0.18413522157398093
2019-09-08,-0.18972260533691634,-0.18972260533691634,-0.18972260533691634,-0.0815921346113824,-0.0815921346113824,-0.0815921346113824,-0.022557547385846685,-0.022557547385846685,-0.022557547385846685,0.06756759955721198,0.06756759955721198,0.06756759955721198
2019-09-15,0.021745039153974615,0.021745039153974615,0.021745039153974615,0.0019901615750539435,0.0019901615750539435,0.0019901615750539435,-0.13249511724218863,-0.13249511724218863,-0.13249511724218863,-0.15283683418807742,-0.15283683418807742,-0.15283683418807742
2019-09-22,-0.5480540280361935,-0.5480540280361935,-0.5480540280361935,-0.47394423809130054,-0.47394423809130054,-0.47394423809130054,-0.5984332648610506,-0.5984332648610506,-0.5984332648610506,-0.6203110068432567,-0.6203110068432567,-0.6203110068432567
2019-09-29,0.08278697215954807,0.08278697215954807,0.08278697215954807,0.051805530280672064,0.051805530280672064,0.051805530280672064,0.12003884287842084,0.12003884287842084,0.12003884287842084,0.09770888259470224,0.09770888259470224,0.09770888259470224
2019-10-06,1.1363812517912455,1.1363812517912455,1.1363812517912455,1.4010706714117471,1.4010706714117471,1.4010706714117471,1.27126974468175,1.27126974468175,1.27126974468175,1.4559336501633582,1.4559336501633582,1.4559336501633582
2019-10-13,1.9421498686216465,1.9421498686216465,1.9421498686216465,1.8215981730101283,1.8215981730101283,1.8215981730101283,1.7838242823279356,1.7838242823279356,1.7838242823279356,1.6967524963916911,1.6967524963916911,1.6967524963916911
2019-10-20,2.142198820675542,2.142198820675542,2.142198820675542,2.2137882815494954,2.2137882815494954,2.2137882815494954,2.1344476248422413,2.1344476248422413,2.1344476248422413,2.081593318420885,2.081593318420885,2.081593318420885
2019-10-27,2.0902749430098626,2.0902749430098626,2.0902749430098626,2.013392239520753,2.013392239520753,2.013392239520753,2.0660687659592374,2.0660687659592374,2.0660687659592374,2.03079724532025,2.03079724532025,2.03079724532025
2019-11-03,1.6693974967824428,1.6693974967824428,1.6693974967824428,1.5893914548436459,1.5893914548436459,1.5893914548436459,1.5808486486804607,1.5808486486804607,1.5808486486804607,1.6210240405072995,1.6210240405072995,1.6210240405072995
2019-11-10,1.1688300155085536,1.1688300155085536,1.1688300155085536,1.095263570475154,1.095263570475154,1.095263570475154,1.150493922858074,1.150493922858074,1.150493922858074,1.1065939821515012,1.1065939821515012,1.1065939821515012
2019-11-17,0.8956794664329041,0.8956794664329041,0.8956794664329041,0.9378395993672777,0.9378395993672777,0.9378395993672777,0.9150523403171721,0.9150523403171721,0.9150523403171721,1.0012638472982205,1.0012638472982205,1.0012638472982205
2019-11-24,0.04067988599548631,0.04067988599548631,0.04067988599548631,0.04962853080464125,0.04962853080464125,0.04962853080464125,0.12499795004691097,0.12499795004691097,0.12499795004691097,0.1542641060227553,0.1542641060227553,0.1542641060227553
2019-12-01,0.06384106234863336,0.06384106234863336,0.06384106234863336,0.08809262405228496,0.08809262405228496,0.08809262405228496,0.14381648034506192,0.14381648034506192,0.14381648034506192,0.10698864563503216,0.10698864563503216,0.10698864563503216
2019-12-08,1.35314570230576,1.35314570230576,1.35314570230576,1.3367333381042836,1.3367333381042836,1.3367333381042836,1.2564732661061992,1.2564732661061992,1.2564732661061992,1.295518953470311,1.295518953470311,1.295518953470311
2019-12-15,1.5052405925757983,1.5052405925757983,1.5052405925757983,1.4408294562352417,1.4408294562352417,1.4408294562352417,1.3901596029755268,1.3901596029755268,1.3901596029755268,1.3180568489126434,1.3180568489126434,1.3180568489126434
2019-12-22,1.6957101532452492,1.6957101532452492,1.6957101532452492,1.657612154523258,1.657612154523258,1.657612154523258,1.655275121011887,1.655275121011887,1.655275121011887,1.6056110573828526,1.6056110573828526,1.6056110573828526
2019-12-29,1.5322088443959534,1.5322088443959534,1.5322088443959534,1.5418036688539705,1.5418036688539705,1.5418036688539705,1.56698406031439,1.56698406031439,1.56698406031439,1.5487307861632365,1.5487307861632365,1.5487307861632365
