Date,iShares Interest Rate Hedged 10YEtf_Open_average,iShares Interest Rate Hedged 10YEtf_Open_max,iShares Interest Rate Hedged 10YEtf_Open_min,iShares Interest Rate Hedged 10YEtf_High_average,iShares Interest Rate Hedged 10YEtf_High_max,iShares Interest Rate Hedged 10YEtf_High_min,iShares Interest Rate Hedged 10YEtf_Low_average,iShares Interest Rate Hedged 10YEtf_Low_max,iShares Interest Rate Hedged 10YEtf_Low_min,iShares Interest Rate Hedged 10YEtf_Close_average,iShares Interest Rate Hedged 10YEtf_Close_max,iShares Interest Rate Hedged 10YEtf_Close_min
2018-05-27,-1.568076862033476,-1.568076862033476,-1.568076862033476,-1.5987564520689068,-1.5987564520689068,-1.5987564520689068,-1.459391701766861,-1.459391701766861,-1.459391701766861,-1.5821771934688145,-1.5821771934688145,-1.5821771934688145
2018-06-03,-1.4896358007407497,-1.4896358007407497,-1.4896358007407497,-1.4262048437100283,-1.4262048437100283,-1.4262048437100283,-1.423126448489936,-1.423126448489936,-1.423126448489936,-1.3335300615685406,-1.3335300615685406,-1.3335300615685406
2018-06-10,-1.0593322110048178,-1.0593322110048178,-1.0593322110048178,-1.1331032079294472,-1.1331032079294472,-1.1331032079294472,-1.105890197735628,-1.105890197735628,-1.105890197735628,-1.2466027024896855,-1.2466027024896855,-1.2466027024896855
2018-06-17,-2.1205351133257824,-2.1205351133257824,-2.1205351133257824,-2.130552178441506,-2.130552178441506,-2.130552178441506,-2.005323885601906,-2.005323885601906,-2.005323885601906,-2.0915764632530705,-2.0915764632530705,-2.0915764632530705
2018-06-24,-1.8069689788867327,-1.8069689788867327,-1.8069689788867327,-1.8326706363701963,-1.8326706363701963,-1.8326706363701963,-1.883972300239924,-1.883972300239924,-1.883972300239924,-1.9277234866973592,-1.9277234866973592,-1.9277234866973592
2018-07-01,-1.2721411068825692,-1.2721411068825692,-1.2721411068825692,-1.27924229062406,-1.27924229062406,-1.27924229062406,-1.3702932184279337,-1.3702932184279337,-1.3702932184279337,-1.4395118196853436,-1.4395118196853436,-1.4395118196853436
2018-07-08,-0.47189636314603683,-0.47189636314603683,-0.47189636314603683,-0.41913186073809916,-0.41913186073809916,-0.41913186073809916,-0.29899646505409744,-0.29899646505409744,-0.29899646505409744,-0.37142189719318747,-0.37142189719318747,-0.37142189719318747
2018-07-15,-0.7609686079057753,-0.7609686079057753,-0.7609686079057753,-0.8176751767939431,-0.8176751767939431,-0.8176751767939431,-0.6958939122729721,-0.6958939122729721,-0.6958939122729721,-0.7796717862257391,-0.7796717862257391,-0.7796717862257391
2018-07-22,0.43533218601767576,0.43533218601767576,0.43533218601767576,0.3787595871527813,0.3787595871527813,0.3787595871527813,0.6837613232104631,0.6837613232104631,0.6837613232104631,0.49504729130016173,0.49504729130016173,0.49504729130016173
2018-07-29,0.2920139599534548,0.2920139599534548,0.2920139599534548,0.9143425772428587,0.9143425772428587,0.9143425772428587,0.5172576369398552,0.5172576369398552,0.5172576369398552,1.0436477768534829,1.0436477768534829,1.0436477768534829
2018-08-05,-0.4311730523503748,-0.4311730523503748,-0.4311730523503748,-0.2944599794836466,-0.2944599794836466,-0.2944599794836466,-0.3798800568121899,-0.3798800568121899,-0.3798800568121899,-0.18134322099217257,-0.18134322099217257,-0.18134322099217257
