Date,First Trust STOXX European Select Dividend_Open_average,First Trust STOXX European Select Dividend_Open_max,First Trust STOXX European Select Dividend_Open_min,First Trust STOXX European Select Dividend_High_average,First Trust STOXX European Select Dividend_High_max,First Trust STOXX European Select Dividend_High_min,First Trust STOXX European Select Dividend_Low_average,First Trust STOXX European Select Dividend_Low_max,First Trust STOXX European Select Dividend_Low_min,First Trust STOXX European Select Dividend_Close_average,First Trust STOXX European Select Dividend_Close_max,First Trust STOXX European Select Dividend_Close_min
2018-04-08,0.5960662046833239,0.5960662046833239,0.5960662046833239,0.5261208988671889,0.5261208988671889,0.5261208988671889,0.6939870602762295,0.6939870602762295,0.6939870602762295,0.6867555228271951,0.6867555228271951,0.6867555228271951
2018-04-15,0.8256458931583255,0.8256458931583255,0.8256458931583255,0.8496831761957222,0.8496831761957222,0.8496831761957222,1.0172836841249664,1.0172836841249664,1.0172836841249664,1.0352566437064896,1.0352566437064896,1.0352566437064896
2018-04-22,1.5615600287040463,1.5615600287040463,1.5615600287040463,1.4998524420831607,1.4998524420831607,1.4998524420831607,1.5543507150787963,1.5543507150787963,1.5543507150787963,1.447414555649929,1.447414555649929,1.447414555649929
2018-04-29,0.9196414994909482,0.9196414994909482,0.9196414994909482,0.9757900142882484,0.9757900142882484,0.9757900142882484,0.9286454375783034,0.9286454375783034,0.9286454375783034,0.9720085741576614,0.9720085741576614,0.9720085741576614
2018-05-06,1.3820259582294512,1.3820259582294512,1.3820259582294512,1.3365037577392362,1.3365037577392362,1.3365037577392362,1.317816231086045,1.317816231086045,1.317816231086045,1.2781985195762986,1.2781985195762986,1.2781985195762986
2018-05-13,0.9406492974619773,0.9406492974619773,0.9406492974619773,0.9359012554892184,0.9359012554892184,0.9359012554892184,0.9503515500755375,0.9503515500755375,0.9503515500755375,0.920679576639717,0.920679576639717,0.920679576639717
2018-05-20,-0.30595611776141973,-0.30595611776141973,-0.30595611776141973,-0.5045848079612265,-0.5045848079612265,-0.5045848079612265,-0.3376884659559635,-0.3376884659559635,-0.3376884659559635,-0.3414078096337809,-0.3414078096337809,-0.3414078096337809
2018-05-27,-0.5787566126134414,-0.5787566126134414,-0.5787566126134414,-0.6497863147432287,-0.6497863147432287,-0.6497863147432287,-0.5570527748299601,-0.5570527748299601,-0.5570527748299601,-0.7371723407924847,-0.7371723407924847,-0.7371723407924847
2018-06-03,-0.87479003903679,-0.87479003903679,-0.87479003903679,-0.705069085236515,-0.705069085236515,-0.705069085236515,-0.5943942748222731,-0.5943942748222731,-0.5943942748222731,-0.6024881639143359,-0.6024881639143359,-0.6024881639143359
2018-06-10,-1.6577806295348334,-1.6577806295348334,-1.6577806295348334,-1.6791080477937455,-1.6791080477937455,-1.6791080477937455,-1.3952980533931556,-1.3952980533931556,-1.3952980533931556,-1.4751576398712185,-1.4751576398712185,-1.4751576398712185
