Date,FlexShares Credit-Scored US Long Corporate BondEtf_Open_average,FlexShares Credit-Scored US Long Corporate BondEtf_Open_max,FlexShares Credit-Scored US Long Corporate BondEtf_Open_min,FlexShares Credit-Scored US Long Corporate BondEtf_High_average,FlexShares Credit-Scored US Long Corporate BondEtf_High_max,FlexShares Credit-Scored US Long Corporate BondEtf_High_min,FlexShares Credit-Scored US Long Corporate BondEtf_Low_average,FlexShares Credit-Scored US Long Corporate BondEtf_Low_max,FlexShares Credit-Scored US Long Corporate BondEtf_Low_min,FlexShares Credit-Scored US Long Corporate BondEtf_Close_average,FlexShares Credit-Scored US Long Corporate BondEtf_Close_max,FlexShares Credit-Scored US Long Corporate BondEtf_Close_min
2018-05-27,-1.021806258759119,-1.021806258759119,-1.021806258759119,-1.0640610934823052,-1.0640610934823052,-1.0640610934823052,-1.0029673070429537,-1.0029673070429537,-1.0029673070429537,-1.0515895808013491,-1.0515895808013491,-1.0515895808013491
2018-06-03,-1.285151960243195,-1.285151960243195,-1.285151960243195,-1.2674615744214168,-1.2674615744214168,-1.2674615744214168,-1.274583627703191,-1.274583627703191,-1.274583627703191,-1.253225756392291,-1.253225756392291,-1.253225756392291
2018-06-10,-0.9852174561280186,-0.9852174561280186,-0.9852174561280186,-1.0436930284236337,-1.0436930284236337,-1.0436930284236337,-1.0605164706781955,-1.0605164706781955,-1.0605164706781955,-1.1165037532693403,-1.1165037532693403,-1.1165037532693403
2018-06-17,-1.7554460674483345,-1.7554460674483345,-1.7554460674483345,-1.8001785868201297,-1.8001785868201297,-1.8001785868201297,-1.739821253559228,-1.739821253559228,-1.739821253559228,-1.7648471729695994,-1.7648471729695994,-1.7648471729695994
2018-06-24,-1.0980753396168914,-1.0980753396168914,-1.0980753396168914,-1.1413313193759522,-1.1413313193759522,-1.1413313193759522,-1.119018901549377,-1.119018901549377,-1.119018901549377,-1.151093023310183,-1.151093023310183,-1.151093023310183
2018-07-01,-0.7085646414647427,-0.7085646414647427,-0.7085646414647427,-0.7515893695858402,-0.7515893695858402,-0.7515893695858402,-0.6719338578974617,-0.6719338578974617,-0.6719338578974617,-0.712686746478617,-0.712686746478617,-0.712686746478617
2018-07-08,0.1096732402766109,0.1096732402766109,0.1096732402766109,0.10459725098257655,0.10459725098257655,0.10459725098257655,0.1438073314728544,0.1438073314728544,0.1438073314728544,0.13321099539453404,0.13321099539453404,0.13321099539453404
2018-07-15,-0.5628642927134222,-0.5628642927134222,-0.5628642927134222,-0.6036875970199437,-0.6036875970199437,-0.6036875970199437,-0.6385688841437864,-0.6385688841437864,-0.6385688841437864,-0.6225959206721846,-0.6225959206721846,-0.6225959206721846
2018-07-22,-0.0686125502895523,-0.0686125502895523,-0.0686125502895523,-0.09470498529693998,-0.09470498529693998,-0.09470498529693998,-0.03243452178396869,-0.03243452178396869,-0.03243452178396869,-0.06493573904033816,-0.06493573904033816,-0.06493573904033816
2018-07-29,-0.519648063184824,-0.519648063184824,-0.519648063184824,-0.2270667787984455,-0.2270667787984455,-0.2270667787984455,-0.48654386558614515,-0.48654386558614515,-0.48654386558614515,-0.19646649525600648,-0.19646649525600648,-0.19646649525600648
2018-08-05,-0.2963996941297071,-0.2963996941297071,-0.2963996941297071,-0.31246974271555183,-0.31246974271555183,-0.31246974271555183,-0.2619310565079466,-0.2619310565079466,-0.2619310565079466,-0.2806479615973293,-0.2806479615973293,-0.2806479615973293
