Date,Vident Core U.S. Bond Strategy_Open_average,Vident Core U.S. Bond Strategy_Open_max,Vident Core U.S. Bond Strategy_Open_min,Vident Core U.S. Bond Strategy_High_average,Vident Core U.S. Bond Strategy_High_max,Vident Core U.S. Bond Strategy_High_min,Vident Core U.S. Bond Strategy_Low_average,Vident Core U.S. Bond Strategy_Low_max,Vident Core U.S. Bond Strategy_Low_min,Vident Core U.S. Bond Strategy_Close_average,Vident Core U.S. Bond Strategy_Close_max,Vident Core U.S. Bond Strategy_Close_min
2018-04-08,-0.7780607945643653,-0.7780607945643653,-0.7780607945643653,-0.6487833410918586,-0.6487833410918586,-0.6487833410918586,-0.6517901924954413,-0.6517901924954413,-0.6517901924954413,-0.42528059970776677,-0.42528059970776677,-0.42528059970776677
2018-04-15,-1.5920956864317422,-1.5920956864317422,-1.5920956864317422,-1.7801459457348836,-1.7801459457348836,-1.7801459457348836,-1.592493163005299,-1.592493163005299,-1.592493163005299,-1.7197193583709933,-1.7197193583709933,-1.7197193583709933
2018-04-22,-1.3736992608287715,-1.3736992608287715,-1.3736992608287715,-1.592134543079645,-1.592134543079645,-1.592134543079645,-1.6675717418692368,-1.6675717418692368,-1.6675717418692368,-1.3451473399496563,-1.3451473399496563,-1.3451473399496563
2018-04-29,-1.5004655046841313,-1.5004655046841313,-1.5004655046841313,-1.6664079913315313,-1.6664079913315313,-1.6664079913315313,-1.6742284115422141,-1.6742284115422141,-1.6742284115422141,-1.6418274496076048,-1.6418274496076048,-1.6418274496076048
2018-05-06,-1.4939125951444692,-1.4939125951444692,-1.4939125951444692,-1.6001077549921972,-1.6001077549921972,-1.6001077549921972,-1.6440920243661445,-1.6440920243661445,-1.6440920243661445,-1.5241236713576665,-1.5241236713576665,-1.5241236713576665
2018-05-13,-1.8596433841243631,-1.8596433841243631,-1.8596433841243631,-1.8524648586575811,-1.8524648586575811,-1.8524648586575811,-1.9819322383659688,-1.9819322383659688,-1.9819322383659688,-1.895579074494675,-1.895579074494675,-1.895579074494675
2018-05-20,-0.4953737999405211,-0.4953737999405211,-0.4953737999405211,-0.34537249450606294,-0.34537249450606294,-0.34537249450606294,-0.3866945956182553,-0.3866945956182553,-0.3866945956182553,-0.4734670628248077,-0.4734670628248077,-0.4734670628248077
2018-05-27,-0.2720802489350629,-0.2720802489350629,-0.2720802489350629,-0.23175044004642278,-0.23175044004642278,-0.23175044004642278,-0.43956741405009037,-0.43956741405009037,-0.43956741405009037,-0.2362621041284227,-0.2362621041284227,-0.2362621041284227
2018-06-03,-0.6050824684795019,-0.6050824684795019,-0.6050824684795019,-0.5320566544013119,-0.5320566544013119,-0.5320566544013119,-0.5713482728781608,-0.5713482728781608,-0.5713482728781608,-0.5604173549931531,-0.5604173549931531,-0.5604173549931531
2018-06-10,0.45555349679215096,0.45555349679215096,0.45555349679215096,0.14208490878793983,0.14208490878793983,0.14208490878793983,0.20643936072836755,0.20643936072836755,0.20643936072836755,-0.09815643058665086,-0.09815643058665086,-0.09815643058665086
2018-06-17,-0.4116385567171762,-0.4116385567171762,-0.4116385567171762,-0.7696642026732639,-0.7696642026732639,-0.7696642026732639,-1.076460615780523,-1.076460615780523,-1.076460615780523,-1.211672034518341,-1.211672034518341,-1.211672034518341
2018-06-24,-0.7578281873441965,-0.7578281873441965,-0.7578281873441965,-0.6630938220032585,-0.6630938220032585,-0.6630938220032585,-0.6538399915197961,-0.6538399915197961,-0.6538399915197961,-0.8326042656858417,-0.8326042656858417,-0.8326042656858417
2018-07-01,-0.15262803369862063,-0.15262803369862063,-0.15262803369862063,-0.3043231665884686,-0.3043231665884686,-0.3043231665884686,-0.20231063140888478,-0.20231063140888478,-0.20231063140888478,-0.2859514684184604,-0.2859514684184604,-0.2859514684184604
2018-07-08,0.0077739645116897994,0.0077739645116897994,0.0077739645116897994,-0.04741046559307187,-0.04741046559307187,-0.04741046559307187,0.07322116354090222,0.07322116354090222,0.07322116354090222,0.0661904884047679,0.0661904884047679,0.0661904884047679
2018-07-15,-0.9809631179241839,-0.9809631179241839,-0.9809631179241839,-1.3445822168215227,-1.3445822168215227,-1.3445822168215227,-1.2747548783982094,-1.2747548783982094,-1.2747548783982094,-1.4613240504062124,-1.4613240504062124,-1.4613240504062124
2018-07-22,-1.3057589232950226,-1.3057589232950226,-1.3057589232950226,-1.2838814775327132,-1.2838814775327132,-1.2838814775327132,-1.1628717265340665,-1.1628717265340665,-1.1628717265340665,-0.8842692891129801,-0.8842692891129801,-0.8842692891129801
2018-07-29,-0.007039403053885566,-0.007039403053885566,-0.007039403053885566,-0.1960093418584824,-0.1960093418584824,-0.1960093418584824,0.2614433549194402,0.2614433549194402,0.2614433549194402,0.2538670150202911,0.2538670150202911,0.2538670150202911
2018-08-05,1.6641455759180293,1.6641455759180293,1.6641455759180293,1.2455581319704365,1.2455581319704365,1.2455581319704365,1.5847427224813497,1.5847427224813497,1.5847427224813497,1.5026243242786017,1.5026243242786017,1.5026243242786017
2018-08-12,1.4480932938168813,1.4480932938168813,1.4480932938168813,1.8758075436238042,1.8758075436238042,1.8758075436238042,1.719403601124523,1.719403601124523,1.719403601124523,1.9429452602866315,1.9429452602866315,1.9429452602866315
2018-08-19,1.5003630291202237,1.5003630291202237,1.5003630291202237,1.6967685596744482,1.6967685596744482,1.6967685596744482,1.5455014136430956,1.5455014136430956,1.5455014136430956,1.3375766138509668,1.3375766138509668,1.3375766138509668
2018-08-26,1.1278679805433507,1.1278679805433507,1.1278679805433507,1.467268357652427,1.467268357652427,1.467268357652427,1.2208935238666756,1.2208935238666756,1.2208935238666756,1.2229641477837823,1.2229641477837823,1.2229641477837823
2018-09-02,0.12054110747251205,0.12054110747251205,0.12054110747251205,-0.07389655711888037,-0.07389655711888037,-0.07389655711888037,0.010820801016842014,0.010820801016842014,0.010820801016842014,0.14852980269930754,0.14852980269930754,0.14852980269930754
