Date,VictoryShares EM High Div Volatility WtdEtf_Open_average,VictoryShares EM High Div Volatility WtdEtf_Open_max,VictoryShares EM High Div Volatility WtdEtf_Open_min,VictoryShares EM High Div Volatility WtdEtf_High_average,VictoryShares EM High Div Volatility WtdEtf_High_max,VictoryShares EM High Div Volatility WtdEtf_High_min,VictoryShares EM High Div Volatility WtdEtf_Low_average,VictoryShares EM High Div Volatility WtdEtf_Low_max,VictoryShares EM High Div Volatility WtdEtf_Low_min,VictoryShares EM High Div Volatility WtdEtf_Close_average,VictoryShares EM High Div Volatility WtdEtf_Close_max,VictoryShares EM High Div Volatility WtdEtf_Close_min
2018-10-14,-1.9828556204750738,-1.9828556204750738,-1.9828556204750738,-2.148163553708371,-2.148163553708371,-2.148163553708371,-1.9976157739873979,-1.9976157739873979,-1.9976157739873979,-2.1296296573416655,-2.1296296573416655,-2.1296296573416655
2018-10-21,-2.0773981367775485,-2.0773981367775485,-2.0773981367775485,-2.182652615168626,-2.182652615168626,-2.182652615168626,-2.1388200248333744,-2.1388200248333744,-2.1388200248333744,-2.2936325474974932,-2.2936325474974932,-2.2936325474974932
2018-10-28,-0.9410452831892321,-0.9410452831892321,-0.9410452831892321,-0.9055183468998756,-0.9055183468998756,-0.9055183468998756,-0.9373360303508981,-0.9373360303508981,-0.9373360303508981,-0.7597058922975964,-0.7597058922975964,-0.7597058922975964
2018-11-04,-1.2111481407436415,-1.2111481407436415,-1.2111481407436415,-1.2462085393859081,-1.2462085393859081,-1.2462085393859081,-1.1780910794721147,-1.1780910794721147,-1.1780910794721147,-1.2367664799190792,-1.2367664799190792,-1.2367664799190792
2018-11-11,-0.816790614668482,-0.816790614668482,-0.816790614668482,-0.6893462900372612,-0.6893462900372612,-0.6893462900372612,-0.6586898359750549,-0.6586898359750549,-0.6586898359750549,-0.6051534845002731,-0.6051534845002731,-0.6051534845002731
2018-11-18,-1.1242686456179771,-1.1242686456179771,-1.1242686456179771,-1.1994073526679982,-1.1994073526679982,-1.1994073526679982,-0.9821584572828405,-0.9821584572828405,-0.9821584572828405,-1.0967268479263614,-1.0967268479263614,-1.0967268479263614
2018-11-25,-0.9029905298011082,-0.9029905298011082,-0.9029905298011082,-0.9485600634215886,-0.9485600634215886,-0.9485600634215886,-0.9122682569562449,-0.9122682569562449,-0.9122682569562449,-0.8497184948569864,-0.8497184948569864,-0.8497184948569864
2018-12-02,-0.9447175909312263,-0.9447175909312263,-0.9447175909312263,-0.9954899780852834,-0.9954899780852834,-0.9954899780852834,-1.2311033372703921,-1.2311033372703921,-1.2311033372703921,-1.368298881135968,-1.368298881135968,-1.368298881135968
2018-12-09,-1.187285220241103,-1.187285220241103,-1.187285220241103,-1.2660753052887332,-1.2660753052887332,-1.2660753052887332,-1.3384508446834074,-1.3384508446834074,-1.3384508446834074,-1.4556967738983426,-1.4556967738983426,-1.4556967738983426
2018-12-16,-1.8644036843244005,-1.8644036843244005,-1.8644036843244005,-1.8948971688696599,-1.8948971688696599,-1.8948971688696599,-1.944568094690821,-1.944568094690821,-1.944568094690821,-1.9076474224989346,-1.9076474224989346,-1.9076474224989346
2018-12-23,-1.389103795695963,-1.389103795695963,-1.389103795695963,-1.2842672492425762,-1.2842672492425762,-1.2842672492425762,-1.1881564966345406,-1.1881564966345406,-1.1881564966345406,-1.2167843523369024,-1.2167843523369024,-1.2167843523369024
2018-12-30,-0.7861866424225485,-0.7861866424225485,-0.7861866424225485,-0.24117986592035265,-0.24117986592035265,-0.24117986592035265,-0.5885998817467483,-0.5885998817467483,-0.5885998817467483,-0.07606333441691042,-0.07606333441691042,-0.07606333441691042
2019-01-06,0.6836327490994496,0.6836327490994496,0.6836327490994496,0.7606392047421978,0.7606392047421978,0.7606392047421978,0.8641976553607789,0.8641976553607789,0.8641976553607789,0.8281139824792908,0.8281139824792908,0.8281139824792908
2019-01-13,1.4564161496152732,1.4564161496152732,1.4564161496152732,1.5618932342701328,1.5618932342701328,1.5618932342701328,1.5996872407918232,1.5996872407918232,1.5996872407918232,1.5438599727317823,1.5438599727317823,1.5438599727317823
2019-01-20,1.9940831040849032,1.9940831040849032,1.9940831040849032,1.942040550469416,1.942040550469416,1.942040550469416,2.0227065976023817,2.0227065976023817,2.0227065976023817,1.9384971611997124,1.9384971611997124,1.9384971611997124
2019-01-27,2.4094383332132536,2.4094383332132536,2.4094383332132536,2.3098390147715833,2.3098390147715833,2.3098390147715833,2.2842142031406785,2.2842142031406785,2.2842142031406785,2.2029799912580272,2.2029799912580272,2.2029799912580272
2019-02-03,1.8331670099611732,1.8331670099611732,1.8331670099611732,1.7501871854416888,1.7501871854416888,1.7501871854416888,1.7715373737464615,1.7715373737464615,1.7715373737464615,1.771104437612789,1.771104437612789,1.771104437612789
2019-02-10,1.4885013704500678,1.4885013704500678,1.4885013704500678,1.410524801934526,1.410524801934526,1.410524801934526,1.5116273142714238,1.5116273142714238,1.5116273142714238,1.4190125379505012,1.4190125379505012,1.4190125379505012
2019-02-17,1.6689006444863057,1.6689006444863057,1.6689006444863057,1.6831916961608937,1.6831916961608937,1.6831916961608937,1.698593929220681,1.698593929220681,1.698593929220681,1.6479000929362235,1.6479000929362235,1.6479000929362235
2019-02-24,1.1634150109621733,1.1634150109621733,1.1634150109621733,1.1180369444930975,1.1180369444930975,1.1180369444930975,1.2006836902912945,1.2006836902912945,1.2006836902912945,1.1682214229891303,1.1682214229891303,1.1682214229891303
2019-03-03,0.6025852672581062,0.6025852672581062,0.6025852672581062,0.6065362934935207,0.6065362934935207,0.6065362934935207,0.6637854413278826,0.6637854413278826,0.6637854413278826,0.6230378686197573,0.6230378686197573,0.6230378686197573
2019-03-10,1.0481386521149345,1.0481386521149345,1.0481386521149345,1.0365058414241426,1.0365058414241426,1.0365058414241426,1.0579075061634342,1.0579075061634342,1.0579075061634342,1.0261246282358696,1.0261246282358696,1.0261246282358696
2019-03-17,0.6509571418675909,0.6509571418675909,0.6509571418675909,0.5943984290469815,0.5943984290469815,0.5943984290469815,0.5470187596636117,0.5470187596636117,0.5470187596636117,0.5449439210260809,0.5449439210260809,0.5449439210260809
2019-03-24,0.6311507667276596,0.6311507667276596,0.6311507667276596,0.5784698152399537,0.5784698152399537,0.5784698152399537,0.46028455228368753,0.46028455228368753,0.46028455228368753,0.5587461633200153,0.5587461633200153,0.5587461633200153
2019-03-31,1.0626894497410646,1.0626894497410646,1.0626894497410646,1.0435286266579236,1.0435286266579236,1.0435286266579236,1.1105496165828388,1.1105496165828388,1.1105496165828388,1.0888417556248382,1.0888417556248382,1.0888417556248382
2019-04-07,0.9614593648795707,0.9614593648795707,0.9614593648795707,0.9354552987743984,0.9354552987743984,0.9354552987743984,0.9374788848858823,0.9374788848858823,0.9374788848858823,0.9069537255507435,0.9069537255507435,0.9069537255507435
2019-04-14,0.9310629606244591,0.9310629606244591,0.9310629606244591,0.9645364807673897,0.9645364807673897,0.9645364807673897,0.9321032017444519,0.9321032017444519,0.9321032017444519,0.9335438308801278,0.9335438308801278,0.9335438308801278
2019-04-21,0.41776641103263557,0.41776641103263557,0.41776641103263557,0.45118485974417566,0.45118485974417566,0.45118485974417566,0.46909177039101946,0.46909177039101946,0.46909177039101946,0.4568438083812729,0.4568438083812729,0.4568438083812729
2019-04-28,0.4727713072334192,0.4727713072334192,0.4727713072334192,0.501473204346411,0.501473204346411,0.501473204346411,0.5307268091732724,0.5307268091732724,0.5307268091732724,0.5668785180997461,0.5668785180997461,0.5668785180997461
2019-05-05,-0.6295574191782475,-0.6295574191782475,-0.6295574191782475,-0.7883089266585878,-0.7883089266585878,-0.7883089266585878,-0.7980359558266572,-0.7980359558266572,-0.7980359558266572,-0.7899726509219881,-0.7899726509219881,-0.7899726509219881
2019-05-12,-1.9106937984275412,-1.9106937984275412,-1.9106937984275412,-2.141521977776926,-2.141521977776926,-2.141521977776926,-1.854723900100161,-1.854723900100161,-1.854723900100161,-2.0983451482328825,-2.0983451482328825,-2.0983451482328825
2019-05-19,-2.1397620883469965,-2.1397620883469965,-2.1397620883469965,-2.2457322716673636,-2.2457322716673636,-2.2457322716673636,-2.1480852399140145,-2.1480852399140145,-2.1480852399140145,-2.274551237997859,-2.274551237997859,-2.274551237997859
2019-05-26,-1.481550725566457,-1.481550725566457,-1.481550725566457,-1.358082002991539,-1.358082002991539,-1.358082002991539,-1.3894989876803998,-1.3894989876803998,-1.3894989876803998,-1.2895557146322274,-1.2895557146322274,-1.2895557146322274
2019-06-02,-0.6596716117038066,-0.6596716117038066,-0.6596716117038066,-0.5356442880114032,-0.5356442880114032,-0.5356442880114032,-0.6557638820735965,-0.6557638820735965,-0.6557638820735965,-0.5878250424945995,-0.5878250424945995,-0.5878250424945995
2019-06-09,-0.757953058880656,-0.757953058880656,-0.757953058880656,-0.7963962372695488,-0.7963962372695488,-0.7963962372695488,-0.8411126507395804,-0.8411126507395804,-0.8411126507395804,-0.9384802486441427,-0.9384802486441427,-0.9384802486441427
2019-06-16,0.6515531542285534,0.6515531542285534,0.6515531542285534,0.5973599189516563,0.5973599189516563,0.5973599189516563,0.5876954246325636,0.5876954246325636,0.5876954246325636,0.5269170934070287,0.5269170934070287,0.5269170934070287
2019-06-23,0.9200344748810398,0.9200344748810398,0.9200344748810398,0.8700469528195742,0.8700469528195742,0.8700469528195742,0.7604802028688438,0.7604802028688438,0.7604802028688438,0.7162199561306416,0.7162199561306416,0.7162199561306416
2019-06-30,0.4698200712048116,0.4698200712048116,0.4698200712048116,0.5239938649033503,0.5239938649033503,0.5239938649033503,0.5565380692173287,0.5565380692173287,0.5565380692173287,0.6322274224723798,0.6322274224723798,0.6322274224723798
2019-07-07,0.7322459036094822,0.7322459036094822,0.7322459036094822,0.6967901918443975,0.6967901918443975,0.6967901918443975,0.6807931034499333,0.6807931034499333,0.6807931034499333,0.7976676732931798,0.7976676732931798,0.7976676732931798
2019-07-14,0.6209458702363377,0.6209458702363377,0.6209458702363377,0.6157688782655836,0.6157688782655836,0.6157688782655836,0.6111433729367753,0.6111433729367753,0.6111433729367753,0.5400785430585695,0.5400785430585695,0.5400785430585695
2019-07-21,-0.11351374518644365,-0.11351374518644365,-0.11351374518644365,-0.07760360523535827,-0.07760360523535827,-0.07760360523535827,0.009262568263725401,0.009262568263725401,0.009262568263725401,0.02496273953061291,0.02496273953061291,0.02496273953061291
2019-07-28,-1.572087551489476,-1.572087551489476,-1.572087551489476,-1.6279483295833412,-1.6279483295833412,-1.6279483295833412,-1.5705646472850776,-1.5705646472850776,-1.5705646472850776,-1.6669878636776148,-1.6669878636776148,-1.6669878636776148
2019-08-04,-1.8412438679284246,-1.8412438679284246,-1.8412438679284246,-1.8958717213632736,-1.8958717213632736,-1.8958717213632736,-1.9439939240236357,-1.9439939240236357,-1.9439939240236357,-1.9492560413215467,-1.9492560413215467,-1.9492560413215467
2019-08-11,-2.169764354544511,-2.169764354544511,-2.169764354544511,-2.1437058422540725,-2.1437058422540725,-2.1437058422540725,-2.112220988986666,-2.112220988986666,-2.112220988986666,-2.141473500152954,-2.141473500152954,-2.141473500152954
2019-08-18,-1.9472672921820948,-1.9472672921820948,-1.9472672921820948,-1.9867973757004884,-1.9867973757004884,-1.9867973757004884,-2.0688309318217692,-2.0688309318217692,-2.0688309318217692,-2.110469391540397,-2.110469391540397,-2.110469391540397
2019-08-25,-1.4186842537481028,-1.4186842537481028,-1.4186842537481028,-1.450005467251684,-1.450005467251684,-1.450005467251684,-1.5295115741637761,-1.5295115741637761,-1.5295115741637761,-1.4646659311802552,-1.4646659311802552,-1.4646659311802552
2019-09-01,-0.6839002379047083,-0.6839002379047083,-0.6839002379047083,-0.6982312509207955,-0.6982312509207955,-0.6982312509207955,-0.7755310653403116,-0.7755310653403116,-0.7755310653403116,-0.8246774048671682,-0.8246774048671682,-0.8246774048671682
2019-09-08,-0.08036824950828546,-0.08036824950828546,-0.08036824950828546,-0.11841666276729983,-0.11841666276729983,-0.11841666276729983,0.019687874210789262,0.019687874210789262,0.019687874210789262,-0.03244606901690079,-0.03244606901690079,-0.03244606901690079
2019-09-15,-0.3049472772919711,-0.3049472772919711,-0.3049472772919711,-0.33945667066849655,-0.33945667066849655,-0.33945667066849655,-0.37355797257023304,-0.37355797257023304,-0.37355797257023304,-0.3778115438210891,-0.3778115438210891,-0.3778115438210891
2019-09-22,-0.8950734052552284,-0.8950734052552284,-0.8950734052552284,-0.8717362036905326,-0.8717362036905326,-0.8717362036905326,-0.9967955157946159,-0.9967955157946159,-0.9967955157946159,-1.0352075088633461,-1.0352075088633461,-1.0352075088633461
2019-09-29,-1.005125279108052,-1.005125279108052,-1.005125279108052,-1.0327768477291892,-1.0327768477291892,-1.0327768477291892,-0.8702791078316003,-0.8702791078316003,-0.8702791078316003,-0.9032616176583622,-0.9032616176583622,-0.9032616176583622
2019-10-06,-0.40528815086023584,-0.40528815086023584,-0.40528815086023584,-0.4367621171496055,-0.4367621171496055,-0.4367621171496055,-0.39554367350401853,-0.39554367350401853,-0.39554367350401853,-0.3906098681039547,-0.3906098681039547,-0.3906098681039547
2019-10-13,-0.4319969719078738,-0.4319969719078738,-0.4319969719078738,-0.4553332751744814,-0.4553332751744814,-0.4553332751744814,-0.37391829821845185,-0.37391829821845185,-0.37391829821845185,-0.39569315806120675,-0.39569315806120675,-0.39569315806120675
2019-10-20,-0.1690707840802212,-0.1690707840802212,-0.1690707840802212,-0.18800978549080058,-0.18800978549080058,-0.18800978549080058,-0.07533618274782694,-0.07533618274782694,-0.07533618274782694,-0.09455385676406092,-0.09455385676406092,-0.09455385676406092
2019-10-27,-0.1407927049969536,-0.1407927049969536,-0.1407927049969536,-0.0820108494500754,-0.0820108494500754,-0.0820108494500754,-0.03160589181949947,-0.03160589181949947,-0.03160589181949947,0.012348773605710803,0.012348773605710803,0.012348773605710803
2019-11-03,0.6038204034760297,0.6038204034760297,0.6038204034760297,0.5774022055008051,0.5774022055008051,0.5774022055008051,0.5014056057650136,0.5014056057650136,0.5014056057650136,0.46104862565673177,0.46104862565673177,0.46104862565673177
2019-11-10,-0.06127894463395245,-0.06127894463395245,-0.06127894463395245,-0.011231048797352145,-0.011231048797352145,-0.011231048797352145,0.055033498135720664,0.055033498135720664,0.055033498135720664,0.0871645052060557,0.0871645052060557,0.0871645052060557
2019-11-17,0.06716907818460742,0.06716907818460742,0.06716907818460742,0.06698249613323153,0.06698249613323153,0.06698249613323153,0.14831582818412645,0.14831582818412645,0.14831582818412645,0.11872174905779455,0.11872174905779455,0.11872174905779455
2019-11-24,-0.20090185848422135,-0.20090185848422135,-0.20090185848422135,-0.231710631214498,-0.231710631214498,-0.231710631214498,-0.1920126713695701,-0.1920126713695701,-0.1920126713695701,-0.20238949851272017,-0.20238949851272017,-0.20238949851272017
2019-12-01,-0.04719587188225487,-0.04719587188225487,-0.04719587188225487,0.10680842258582933,0.10680842258582933,0.10680842258582933,0.11623413359427608,0.11623413359427608,0.11623413359427608,0.17412426831012298,0.17412426831012298,0.17412426831012298
2019-12-08,1.3091614268226388,1.3091614268226388,1.3091614268226388,1.4081567109719675,1.4081567109719675,1.4081567109719675,1.2867301838670506,1.2867301838670506,1.2867301838670506,1.3013064394931184,1.3013064394931184,1.3013064394931184
2019-12-15,1.8786271812740434,1.8786271812740434,1.8786271812740434,1.8811535158553183,1.8811535158553183,1.8811535158553183,1.8554484693919404,1.8554484693919404,1.8554484693919404,1.851788498244199,1.851788498244199,1.851788498244199
2019-12-22,2.005168632189903,2.005168632189903,2.005168632189903,1.9661375284932487,1.9661375284932487,1.9661375284932487,2.0087632592783473,2.0087632592783473,2.0087632592783473,1.9823835015599642,1.9823835015599642,1.9823835015599642
2019-12-29,2.0322902633490765,2.0322902633490765,2.0322902633490765,2.0702661817156507,2.0702661817156507,2.0702661817156507,1.877680518375335,1.877680518375335,1.877680518375335,1.9702674487225011,1.9702674487225011,1.9702674487225011
