Date,ProShares Short MidCap400Etf_Open_average,ProShares Short MidCap400Etf_Open_max,ProShares Short MidCap400Etf_Open_min,ProShares Short MidCap400Etf_High_average,ProShares Short MidCap400Etf_High_max,ProShares Short MidCap400Etf_High_min,ProShares Short MidCap400Etf_Low_average,ProShares Short MidCap400Etf_Low_max,ProShares Short MidCap400Etf_Low_min,ProShares Short MidCap400Etf_Close_average,ProShares Short MidCap400Etf_Close_max,ProShares Short MidCap400Etf_Close_min
2018-05-27,-1.2021205662656973,-1.2021205662656973,-1.2021205662656973,-1.1653863829815623,-1.1653863829815623,-1.1653863829815623,-1.1514675456376302,-1.1514675456376302,-1.1514675456376302,-1.1765116155967021,-1.1765116155967021,-1.1765116155967021
2018-06-03,-1.8784106063329413,-1.8784106063329413,-1.8784106063329413,-1.729078832700922,-1.729078832700922,-1.729078832700922,-1.9079921288686748,-1.9079921288686748,-1.9079921288686748,-1.8580906761133476,-1.8580906761133476,-1.8580906761133476
2018-06-10,-1.6235844886940727,-1.6235844886940727,-1.6235844886940727,-1.4301861670914746,-1.4301861670914746,-1.4301861670914746,-1.7463293210736013,-1.7463293210736013,-1.7463293210736013,-1.6910712634370921,-1.6910712634370921,-1.6910712634370921
2018-06-17,-1.6258554954478726,-1.6258554954478726,-1.6258554954478726,-1.4744889475420195,-1.4744889475420195,-1.4744889475420195,-1.6133604291305526,-1.6133604291305526,-1.6133604291305526,-1.515350430274908,-1.515350430274908,-1.515350430274908
2018-06-24,-1.0046892252386392,-1.0046892252386392,-1.0046892252386392,-1.047448102926609,-1.047448102926609,-1.047448102926609,-0.9453819016868874,-0.9453819016868874,-0.9453819016868874,-0.9601552819646743,-0.9601552819646743,-0.9601552819646743
2018-07-01,-1.3354116952878334,-1.3354116952878334,-1.3354116952878334,-1.3147902191681424,-1.3147902191681424,-1.3147902191681424,-1.368828378538483,-1.368828378538483,-1.368828378538483,-1.3165834698637766,-1.3165834698637766,-1.3165834698637766
2018-07-08,-1.4398639353785931,-1.4398639353785931,-1.4398639353785931,-1.276600549089747,-1.276600549089747,-1.276600549089747,-1.4898821502518205,-1.4898821502518205,-1.4898821502518205,-1.291303925124957,-1.291303925124957,-1.291303925124957
2018-07-15,-1.238384349142639,-1.238384349142639,-1.238384349142639,-1.2010423138971662,-1.2010423138971662,-1.2010423138971662,-1.2683758637280529,-1.2683758637280529,-1.2683758637280529,-1.1710349284089698,-1.1710349284089698,-1.1710349284089698
2018-07-22,-0.6181840865733641,-0.6181840865733641,-0.6181840865733641,-0.6793642820460797,-0.6793642820460797,-0.6793642820460797,-0.6746826226583122,-0.6746826226583122,-0.6746826226583122,-0.7160088274597802,-0.7160088274597802,-0.7160088274597802
2018-07-29,-0.9064482257199645,-0.9064482257199645,-0.9064482257199645,-0.9349222936148477,-0.9349222936148477,-0.9349222936148477,-0.9655153888374026,-0.9655153888374026,-0.9655153888374026,-0.9708866279887651,-0.9708866279887651,-0.9708866279887651
2018-08-05,-0.9273701853581977,-0.9273701853581977,-0.9273701853581977,-0.9463243472621803,-0.9463243472621803,-0.9463243472621803,-1.0720329893586467,-1.0720329893586467,-1.0720329893586467,-0.9399955110398783,-0.9399955110398783,-0.9399955110398783
2018-08-12,-0.9096164913707073,-0.9096164913707073,-0.9096164913707073,-0.9263211256086088,-0.9263211256086088,-0.9263211256086088,-1.1448579218340005,-1.1448579218340005,-1.1448579218340005,-1.1593676885119746,-1.1593676885119746,-1.1593676885119746
2018-08-19,-1.456427676107869,-1.456427676107869,-1.456427676107869,-1.4675980971941234,-1.4675980971941234,-1.4675980971941234,-1.4862650444431382,-1.4862650444431382,-1.4862650444431382,-1.5126653957538532,-1.5126653957538532,-1.5126653957538532
2018-08-26,-1.3818578936857566,-1.3818578936857566,-1.3818578936857566,-1.3907778082725035,-1.3907778082725035,-1.3907778082725035,-1.4934598760172484,-1.4934598760172484,-1.4934598760172484,-1.5361681103209825,-1.5361681103209825,-1.5361681103209825
2018-09-02,-1.012827299851906,-1.012827299851906,-1.012827299851906,-1.0520779715958872,-1.0520779715958872,-1.0520779715958872,-1.0382820056578865,-1.0382820056578865,-1.0382820056578865,-1.0825669584428417,-1.0825669584428417,-1.0825669584428417
2018-09-09,-1.3870791412824297,-1.3870791412824297,-1.3870791412824297,-1.368113542427061,-1.368113542427061,-1.368113542427061,-1.4878639010368981,-1.4878639010368981,-1.4878639010368981,-1.4595190865886856,-1.4595190865886856,-1.4595190865886856
2018-09-16,-1.4184228633914293,-1.4184228633914293,-1.4184228633914293,-1.4631462083858036,-1.4631462083858036,-1.4631462083858036,-1.3476253511003895,-1.3476253511003895,-1.3476253511003895,-1.3935903748135423,-1.3935903748135423,-1.3935903748135423
2018-09-23,-0.7642008100911482,-0.7642008100911482,-0.7642008100911482,-0.7606530582038747,-0.7606530582038747,-0.7606530582038747,-0.8669225890253472,-0.8669225890253472,-0.8669225890253472,-0.8068495303479274,-0.8068495303479274,-0.8068495303479274
2018-09-30,0.9243333075824924,0.9243333075824924,0.9243333075824924,1.1789694668852924,1.1789694668852924,1.1789694668852924,1.0119657798017512,1.0119657798017512,1.0119657798017512,1.2497855284629913,1.2497855284629913,1.2497855284629913
2018-10-07,3.087320936612315,3.087320936612315,3.087320936612315,3.405215437747934,3.405215437747934,3.405215437747934,3.13359033996344,3.13359033996344,3.13359033996344,3.253445411512514,3.253445411512514,3.253445411512514
2018-10-14,2.4222934895934283,2.4222934895934283,2.4222934895934283,2.3075639059510236,2.3075639059510236,2.3075639059510236,2.4490663813619498,2.4490663813619498,2.4490663813619498,2.5048925055140927,2.5048925055140927,2.5048925055140927
2018-10-21,3.1897112002848687,3.1897112002848687,3.1897112002848687,3.0940083616469103,3.0940083616469103,3.0940083616469103,3.0026124603638467,3.0026124603638467,3.0026124603638467,3.016914910107071,3.016914910107071,3.016914910107071
2018-10-28,1.6332866204492413,1.6332866204492413,1.6332866204492413,1.5126217178401105,1.5126217178401105,1.5126217178401105,1.738865695313882,1.738865695313882,1.738865695313882,1.568311870989992,1.568311870989992,1.568311870989992
2018-11-04,1.090463255941224,1.090463255941224,1.090463255941224,1.1371667326030475,1.1371667326030475,1.1371667326030475,1.1526122445996168,1.1526122445996168,1.1526122445996168,1.1180659910078616,1.1180659910078616,1.1180659910078616
2018-11-11,1.4648789310877557,1.4648789310877557,1.4648789310877557,1.265233820219043,1.265233820219043,1.265233820219043,1.3886724172661842,1.3886724172661842,1.3886724172661842,1.2691932255723177,1.2691932255723177,1.2691932255723177
2018-11-18,1.597519231263391,1.597519231263391,1.597519231263391,1.4454576897745333,1.4454576897745333,1.4454576897745333,1.7076548918516665,1.7076548918516665,1.7076548918516665,1.6030736085913635,1.6030736085913635,1.6030736085913635
2018-11-25,0.8850798304981358,0.8850798304981358,0.8850798304981358,0.7824360117979231,0.7824360117979231,0.7824360117979231,0.8478349067299554,0.8478349067299554,0.8478349067299554,0.7548741150610474,0.7548741150610474,0.7548741150610474
2018-12-02,1.4790170112652132,1.4790170112652132,1.4790170112652132,1.67283141582592,1.67283141582592,1.67283141582592,1.4019641047483953,1.4019641047483953,1.4019641047483953,1.8020250387583958,1.8020250387583958,1.8020250387583958
