Date,iShares Intermediate Credit BondEtf_Open_average,iShares Intermediate Credit BondEtf_Open_max,iShares Intermediate Credit BondEtf_Open_min,iShares Intermediate Credit BondEtf_High_average,iShares Intermediate Credit BondEtf_High_max,iShares Intermediate Credit BondEtf_High_min,iShares Intermediate Credit BondEtf_Low_average,iShares Intermediate Credit BondEtf_Low_max,iShares Intermediate Credit BondEtf_Low_min,iShares Intermediate Credit BondEtf_Close_average,iShares Intermediate Credit BondEtf_Close_max,iShares Intermediate Credit BondEtf_Close_min
2018-05-27,-1.0808144114447988,-1.0808144114447988,-1.0808144114447988,-0.92092969308456,-0.92092969308456,-0.92092969308456,-1.1017736080333984,-1.1017736080333984,-1.1017736080333984,-0.8780504002258693,-0.8780504002258693,-0.8780504002258693
2018-06-03,-1.0549888412856048,-1.0549888412856048,-1.0549888412856048,-1.1314069267426272,-1.1314069267426272,-1.1314069267426272,-1.0978289250149755,-1.0978289250149755,-1.0978289250149755,-1.220236159820309,-1.220236159820309,-1.220236159820309
2018-06-10,-0.9853289897784897,-0.9853289897784897,-0.9853289897784897,-0.890253400056932,-0.890253400056932,-0.890253400056932,-0.9544894289901009,-0.9544894289901009,-0.9544894289901009,-1.0956375682233488,-1.0956375682233488,-1.0956375682233488
2018-06-17,-1.2518452751924494,-1.2518452751924494,-1.2518452751924494,-1.1918895984976343,-1.1918895984976343,-1.1918895984976343,-1.1482885996002488,-1.1482885996002488,-1.1482885996002488,-1.2331202702120168,-1.2331202702120168,-1.2331202702120168
2018-06-24,-0.7375054667828317,-0.7375054667828317,-0.7375054667828317,-0.641070435540645,-0.641070435540645,-0.641070435540645,-0.6285530939180541,-0.6285530939180541,-0.6285530939180541,-0.7669092677362813,-0.7669092677362813,-0.7669092677362813
2018-07-01,-0.35169243939161576,-0.35169243939161576,-0.35169243939161576,-0.4777616012750235,-0.4777616012750235,-0.4777616012750235,-0.5097669074810249,-0.5097669074810249,-0.5097669074810249,-0.4789530272131819,-0.4789530272131819,-0.4789530272131819
2018-07-08,0.13896748709926773,0.13896748709926773,0.13896748709926773,0.16142839996277045,0.16142839996277045,0.16142839996277045,0.23212119479296212,0.23212119479296212,0.23212119479296212,0.2384853935431947,0.2384853935431947,0.2384853935431947
2018-07-15,0.3711924635221931,0.3711924635221931,0.3711924635221931,0.17494605328373036,0.17494605328373036,0.17494605328373036,0.1855746071595243,0.1855746071595243,0.1855746071595243,0.0947184858732655,0.0947184858732655,0.0947184858732655
2018-07-22,0.6580155544915071,0.6580155544915071,0.6580155544915071,0.5058481520586943,0.5058481520586943,0.5058481520586943,0.5749251170973672,0.5749251170973672,0.5749251170973672,0.47764553291172407,0.47764553291172407,0.47764553291172407
2018-07-29,-0.09214426752509607,-0.09214426752509607,-0.09214426752509607,0.22600903359069127,0.22600903359069127,0.22600903359069127,-0.22791249839770683,-0.22791249839770683,-0.22791249839770683,0.2697192978195064,0.2697192978195064,0.2697192978195064
2018-08-05,0.009368694048009229,0.009368694048009229,0.009368694048009229,0.3282009187382105,0.3282009187382105,0.3282009187382105,0.12138993522033481,0.12138993522033481,0.12138993522033481,0.36602331689865203,0.36602331689865203,0.36602331689865203
2018-08-12,1.676736994068977,1.676736994068977,1.676736994068977,1.7587518719410804,1.7587518719410804,1.7587518719410804,1.6189618514391777,1.6189618514391777,1.6189618514391777,1.513976099254088,1.513976099254088,1.513976099254088
2018-08-19,2.0305696557645927,2.0305696557645927,2.0305696557645927,2.1866149003906155,2.1866149003906155,2.1866149003906155,1.8927820377291456,1.8927820377291456,1.8927820377291456,2.3508142951522584,2.3508142951522584,2.3508142951522584
2018-08-26,1.8270720514550167,1.8270720514550167,1.8270720514550167,1.793212222703141,1.793212222703141,1.793212222703141,1.8092836575996893,1.8092836575996893,1.8092836575996893,1.4609397776328659,1.4609397776328659,1.4609397776328659
2018-09-02,-0.38687436258932195,-0.38687436258932195,-0.38687436258932195,-0.5129439611002248,-0.5129439611002248,-0.5129439611002248,-0.5273159937088746,-0.5273159937088746,-0.5273159937088746,-0.6267591277511664,-0.6267591277511664,-0.6267591277511664
2018-09-09,-0.5003593960878693,-0.5003593960878693,-0.5003593960878693,-0.3799671977455056,-0.3799671977455056,-0.3799671977455056,-0.310176462866226,-0.310176462866226,-0.310176462866226,-0.4873006872861513,-0.4873006872861513,-0.4873006872861513
2018-09-16,-1.5149684794153089,-1.5149684794153089,-1.5149684794153089,-1.4179176687750235,-1.4179176687750235,-1.4179176687750235,-1.4319287046781857,-1.4319287046781857,-1.4319287046781857,-1.4070429469557413,-1.4070429469557413,-1.4070429469557413
2018-09-23,-0.32051387678403126,-0.32051387678403126,-0.32051387678403126,-0.5336666175940425,-0.5336666175940425,-0.5336666175940425,-0.47688353479064205,-0.47688353479064205,-0.47688353479064205,-0.6223025695552877,-0.6223025695552877,-0.6223025695552877
2018-09-30,-2.989034401844496,-2.989034401844496,-2.989034401844496,-3.0676287315543442,-3.0676287315543442,-3.0676287315543442,-3.320863596813156,-3.320863596813156,-3.320863596813156,-3.203057329155644,-3.203057329155644,-3.203057329155644
2018-10-07,-2.278069250909264,-2.278069250909264,-2.278069250909264,-2.166590420075426,-2.166590420075426,-2.166590420075426,-2.1675027973654206,-2.1675027973654206,-2.1675027973654206,-2.2114745768628263,-2.2114745768628263,-2.2114745768628263
2018-10-14,-2.140904996104338,-2.140904996104338,-2.140904996104338,-2.2047279372772968,-2.2047279372772968,-2.2047279372772968,-2.2475748226185086,-2.2475748226185086,-2.2475748226185086,-2.204840574794036,-2.204840574794036,-2.204840574794036
2018-10-21,-1.4875920632832542,-1.4875920632832542,-1.4875920632832542,-1.4185740983418667,-1.4185740983418667,-1.4185740983418667,-1.3873295112110169,-1.3873295112110169,-1.3873295112110169,-1.3770032579142724,-1.3770032579142724,-1.3770032579142724
2018-10-28,-2.194913743578801,-2.194913743578801,-2.194913743578801,-2.256192026826657,-2.256192026826657,-2.256192026826657,-2.2636022163188874,-2.2636022163188874,-2.2636022163188874,-2.250693215138454,-2.250693215138454,-2.250693215138454
2018-11-04,-1.967586986961979,-1.967586986961979,-1.967586986961979,-1.8796468675601765,-1.8796468675601765,-1.8796468675601765,-1.7925586577246968,-1.7925586577246968,-1.7925586577246968,-1.7536056786204708,-1.7536056786204708,-1.7536056786204708
2018-11-11,-1.8077152864423374,-1.8077152864423374,-1.8077152864423374,-1.7606426946943738,-1.7606426946943738,-1.7606426946943738,-1.7618645312744188,-1.7618645312744188,-1.7618645312744188,-1.5944908099035253,-1.5944908099035253,-1.5944908099035253
2018-11-18,-1.4791846921925353,-1.4791846921925353,-1.4791846921925353,-1.5287610838092904,-1.5287610838092904,-1.5287610838092904,-1.5132779707420174,-1.5132779707420174,-1.5132779707420174,-1.5481367859698771,-1.5481367859698771,-1.5481367859698771
