Date,Global X Scientific Beta JapanEtf_Open_average,Global X Scientific Beta JapanEtf_Open_max,Global X Scientific Beta JapanEtf_Open_min,Global X Scientific Beta JapanEtf_High_average,Global X Scientific Beta JapanEtf_High_max,Global X Scientific Beta JapanEtf_High_min,Global X Scientific Beta JapanEtf_Low_average,Global X Scientific Beta JapanEtf_Low_max,Global X Scientific Beta JapanEtf_Low_min,Global X Scientific Beta JapanEtf_Close_average,Global X Scientific Beta JapanEtf_Close_max,Global X Scientific Beta JapanEtf_Close_min
2018-05-27,-0.4651451358067118,-0.4651451358067118,-0.4651451358067118,-0.4969058067123428,-0.4969058067123428,-0.4969058067123428,-0.36646407480500215,-0.36646407480500215,-0.36646407480500215,-0.44863757326635395,-0.44863757326635395,-0.44863757326635395
2018-06-03,-0.12920360497997696,-0.12920360497997696,-0.12920360497997696,-0.16439157030981325,-0.16439157030981325,-0.16439157030981325,-0.03792360558990236,-0.03792360558990236,-0.03792360558990236,-0.11141246694753168,-0.11141246694753168,-0.11141246694753168
2018-06-10,-0.3736329924954152,-0.3736329924954152,-0.3736329924954152,-0.39991097033695827,-0.39991097033695827,-0.39991097033695827,-0.23835470781877088,-0.23835470781877088,-0.23835470781877088,-0.33877772176540694,-0.33877772176540694,-0.33877772176540694
2018-06-17,-1.5898665126552558,-1.5898665126552558,-1.5898665126552558,-1.553796898319456,-1.553796898319456,-1.553796898319456,-1.26298360585458,-1.26298360585458,-1.26298360585458,-1.4397396478078208,-1.4397396478078208,-1.4397396478078208
2018-06-24,-2.096698062027819,-2.096698062027819,-2.096698062027819,-2.1109709962989736,-2.1109709962989736,-2.1109709962989736,-2.066820622657241,-2.066820622657241,-2.066820622657241,-2.1181050848916727,-2.1181050848916727,-2.1181050848916727
2018-07-01,-2.3755220010342426,-2.3755220010342426,-2.3755220010342426,-2.370569112567383,-2.370569112567383,-2.370569112567383,-2.559697013313978,-2.559697013313978,-2.559697013313978,-2.5780630148887504,-2.5780630148887504,-2.5780630148887504
2018-07-08,-2.317835967162429,-2.317835967162429,-2.317835967162429,-2.3001274739450577,-2.3001274739450577,-2.3001274739450577,-2.228411402080375,-2.228411402080375,-2.228411402080375,-2.2312097350195073,-2.2312097350195073,-2.2312097350195073
2018-07-15,-1.5959383825137021,-1.5959383825137021,-1.5959383825137021,-1.5955051892336012,-1.5955051892336012,-1.5955051892336012,-1.5326894592849138,-1.5326894592849138,-1.5326894592849138,-1.5459945837362448,-1.5459945837362448,-1.5459945837362448
2018-07-22,-0.9356881778570546,-0.9356881778570546,-0.9356881778570546,-0.9490171219057527,-0.9490171219057527,-0.9490171219057527,-0.8899146247587155,-0.8899146247587155,-0.8899146247587155,-0.9128624191748265,-0.9128624191748265,-0.9128624191748265
2018-07-29,-1.1482309724926796,-1.1482309724926796,-1.1482309724926796,-1.1156931800423806,-1.1156931800423806,-1.1156931800423806,-1.103621227801206,-1.103621227801206,-1.103621227801206,-1.081116919701351,-1.081116919701351,-1.081116919701351
2018-08-05,-1.8321433139506673,-1.8321433139506673,-1.8321433139506673,-1.8247648535780583,-1.8247648535780583,-1.8247648535780583,-1.7879697172254079,-1.7879697172254079,-1.7879697172254079,-1.7907966376983735,-1.7907966376983735,-1.7907966376983735
2018-08-12,-1.8111276907131004,-1.8111276907131004,-1.8111276907131004,-1.8012646979235112,-1.8012646979235112,-1.8012646979235112,-1.7778644717914538,-1.7778644717914538,-1.7778644717914538,-1.7758355159752544,-1.7758355159752544,-1.7758355159752544
2018-08-19,-1.1683119777057873,-1.1683119777057873,-1.1683119777057873,-1.1674560934189977,-1.1674560934189977,-1.1674560934189977,-1.3044673879591773,-1.3044673879591773,-1.3044673879591773,-1.3046290869334032,-1.3046290869334032,-1.3046290869334032
2018-08-26,-0.8037094564084515,-0.8037094564084515,-0.8037094564084515,-0.8085388685573297,-0.8085388685573297,-0.8085388685573297,-0.7671542620150238,-0.7671542620150238,-0.7671542620150238,-0.7732112726185028,-0.7732112726185028,-0.7732112726185028
2018-09-02,-1.4852495379510557,-1.4852495379510557,-1.4852495379510557,-1.4728545473770709,-1.4728545473770709,-1.4728545473770709,-1.441404732764528,-1.441404732764528,-1.441404732764528,-1.4338934421736953,-1.4338934421736953,-1.4338934421736953
2018-09-09,-1.0096405260318257,-1.0096405260318257,-1.0096405260318257,-0.9482527766737706,-0.9482527766737706,-0.9482527766737706,-0.9737317220934176,-0.9737317220934176,-0.9737317220934176,-0.9327845789842778,-0.9327845789842778,-0.9327845789842778
2018-09-16,0.6246105031724969,0.6246105031724969,0.6246105031724969,0.6402029423097789,0.6402029423097789,0.6402029423097789,0.6352156633058629,0.6352156633058629,0.6352156633058629,0.650844814230275,0.650844814230275,0.650844814230275
2018-09-23,1.0678141314303775,1.0678141314303775,1.0678141314303775,1.0608934671498578,1.0608934671498578,1.0608934671498578,1.0712950154154282,1.0712950154154282,1.0712950154154282,1.064194056449386,1.064194056449386,1.064194056449386
2018-09-30,0.2967870067403768,0.2967870067403768,0.2967870067403768,0.3859884270314826,0.3859884270314826,0.3859884270314826,0.3150593560404623,0.3150593560404623,0.3150593560404623,0.3912113620721206,0.3912113620721206,0.3912113620721206
2018-10-07,-1.1615962563357165,-1.1615962563357165,-1.1615962563357165,-1.1738327206434522,-1.1738327206434522,-1.1738327206434522,-1.1194891754108895,-1.1194891754108895,-1.1194891754108895,-1.1284780113930204,-1.1284780113930204,-1.1284780113930204
2018-10-14,-0.9289238314947033,-0.9289238314947033,-0.9289238314947033,-0.9401432449540559,-0.9401432449540559,-0.9401432449540559,-1.1421321614635445,-1.1421321614635445,-1.1421321614635445,-1.1373530583590803,-1.1373530583590803,-1.1373530583590803
2018-10-21,-2.6906115375292234,-2.6906115375292234,-2.6906115375292234,-2.6790032856045323,-2.6790032856045323,-2.6790032856045323,-2.6182813511481298,-2.6182813511481298,-2.6182813511481298,-2.60626895343126,-2.60626895343126,-2.60626895343126
2018-10-28,-1.6109894886817764,-1.6109894886817764,-1.6109894886817764,-1.6138878563618446,-1.6138878563618446,-1.6138878563618446,-1.6210394171783418,-1.6210394171783418,-1.6210394171783418,-1.6231318566229749,-1.6231318566229749,-1.6231318566229749
2018-11-04,-1.4657843709963307,-1.4657843709963307,-1.4657843709963307,-1.4685421287068519,-1.4685421287068519,-1.4685421287068519,-1.4933847992634974,-1.4933847992634974,-1.4933847992634974,-1.4954722929354582,-1.4954722929354582,-1.4954722929354582
2018-11-11,-1.3857079099566003,-1.3857079099566003,-1.3857079099566003,-1.3779822707209992,-1.3779822707209992,-1.3779822707209992,-1.3421415133049155,-1.3421415133049155,-1.3421415133049155,-1.3249658722162667,-1.3249658722162667,-1.3249658722162667
2018-11-18,-1.4972504199500707,-1.4972504199500707,-1.4972504199500707,-1.4899935508268811,-1.4899935508268811,-1.4899935508268811,-1.4644869785219001,-1.4644869785219001,-1.4644869785219001,-1.450181210658993,-1.450181210658993,-1.450181210658993
2018-11-25,-0.8626208010866774,-0.8626208010866774,-0.8626208010866774,-0.8594193020581664,-0.8594193020581664,-0.8594193020581664,-0.8281499376031253,-0.8281499376031253,-0.8281499376031253,-0.8267662440311007,-0.8267662440311007,-0.8267662440311007
2018-12-02,-1.3838509307412108,-1.3838509307412108,-1.3838509307412108,-1.3864441241267924,-1.3864441241267924,-1.3864441241267924,-1.3510654531260926,-1.3510654531260926,-1.3510654531260926,-1.3562415869179998,-1.3562415869179998,-1.3562415869179998
