Date,PowerShares International Corporate Bond_Open_average,PowerShares International Corporate Bond_Open_max,PowerShares International Corporate Bond_Open_min,PowerShares International Corporate Bond_High_average,PowerShares International Corporate Bond_High_max,PowerShares International Corporate Bond_High_min,PowerShares International Corporate Bond_Low_average,PowerShares International Corporate Bond_Low_max,PowerShares International Corporate Bond_Low_min,PowerShares International Corporate Bond_Close_average,PowerShares International Corporate Bond_Close_max,PowerShares International Corporate Bond_Close_min
2018-06-24,-1.132500745542366,-1.132500745542366,-1.132500745542366,-1.1585861845902143,-1.1585861845902143,-1.1585861845902143,-1.1480344384748526,-1.1480344384748526,-1.1480344384748526,-1.146988252832212,-1.146988252832212,-1.146988252832212
2018-07-01,-0.49600713755392983,-0.49600713755392983,-0.49600713755392983,-0.4003351306371228,-0.4003351306371228,-0.4003351306371228,-0.45948785076779286,-0.45948785076779286,-0.45948785076779286,-0.46937829328299724,-0.46937829328299724,-0.46937829328299724
2018-07-08,-0.18515801593936604,-0.18515801593936604,-0.18515801593936604,-0.3069854748021654,-0.3069854748021654,-0.3069854748021654,-0.34671710664155303,-0.34671710664155303,-0.34671710664155303,-0.5279841970906448,-0.5279841970906448,-0.5279841970906448
2018-07-15,-0.8092573887152551,-0.8092573887152551,-0.8092573887152551,-0.8363003533994287,-0.8363003533994287,-0.8363003533994287,-0.7225091360224732,-0.7225091360224732,-0.7225091360224732,-0.8688454541155661,-0.8688454541155661,-0.8688454541155661
2018-07-22,-0.8980966738195391,-0.8980966738195391,-0.8980966738195391,-0.6408570767788867,-0.6408570767788867,-0.6408570767788867,-0.7194464274243745,-0.7194464274243745,-0.7194464274243745,-0.8702895546451918,-0.8702895546451918,-0.8702895546451918
2018-07-29,-1.0559359779026662,-1.0559359779026662,-1.0559359779026662,-1.1981066241050693,-1.1981066241050693,-1.1981066241050693,-1.2077892258311473,-1.2077892258311473,-1.2077892258311473,-1.162047771641554,-1.162047771641554,-1.162047771641554
2018-08-05,-2.4553294947381783,-2.4553294947381783,-2.4553294947381783,-2.03026044518151,-2.03026044518151,-2.03026044518151,-2.447275013810632,-2.447275013810632,-2.447275013810632,-2.5759863377617633,-2.5759863377617633,-2.5759863377617633
2018-08-12,-1.8873112667062069,-1.8873112667062069,-1.8873112667062069,-1.5996920931212983,-1.5996920931212983,-1.5996920931212983,-1.5934966761516063,-1.5934966761516063,-1.5934966761516063,-1.7208013102745099,-1.7208013102745099,-1.7208013102745099
2018-08-19,-0.3016417983835688,-0.3016417983835688,-0.3016417983835688,-0.6472977064832793,-0.6472977064832793,-0.6472977064832793,-0.5399137472322819,-0.5399137472322819,-0.5399137472322819,-0.4395081407588365,-0.4395081407588365,-0.4395081407588365
2018-08-26,-0.43291545662922687,-0.43291545662922687,-0.43291545662922687,-0.7797887515089369,-0.7797887515089369,-0.7797887515089369,-0.44287584628924326,-0.44287584628924326,-0.44287584628924326,-0.6911464416099743,-0.6911464416099743,-0.6911464416099743
2018-09-02,-0.8052743113557842,-0.8052743113557842,-0.8052743113557842,-0.9447833746467734,-0.9447833746467734,-0.9447833746467734,-0.8521245338298897,-0.8521245338298897,-0.8521245338298897,-0.9996555089752597,-0.9996555089752597,-0.9996555089752597
2018-09-09,-0.4829832189115177,-0.4829832189115177,-0.4829832189115177,0.14984680618399773,0.14984680618399773,0.14984680618399773,-0.27741143735471074,-0.27741143735471074,-0.27741143735471074,-0.4790477218459992,-0.4790477218459992,-0.4790477218459992
2018-09-16,0.4439311856413329,0.4439311856413329,0.4439311856413329,0.6492567809058494,0.6492567809058494,0.6492567809058494,0.4573138325852918,0.4573138325852918,0.4573138325852918,0.5733475449638155,0.5733475449638155,0.5733475449638155
2018-09-23,-0.8182368455749222,-0.8182368455749222,-0.8182368455749222,-1.009086359372625,-1.009086359372625,-1.009086359372625,-0.773559698073663,-0.773559698073663,-0.773559698073663,-0.5989729656110679,-0.5989729656110679,-0.5989729656110679
2018-09-30,-1.751185816510825,-1.751185816510825,-1.751185816510825,-2.142208253505572,-2.142208253505572,-2.142208253505572,-2.3378442451878856,-2.3378442451878856,-2.3378442451878856,-1.9199520969793764,-1.9199520969793764,-1.9199520969793764
2018-10-07,-0.9779385521537678,-0.9779385521537678,-0.9779385521537678,-1.3463500598948395,-1.3463500598948395,-1.3463500598948395,-0.8115197934969816,-0.8115197934969816,-0.8115197934969816,-1.1517956267624778,-1.1517956267624778,-1.1517956267624778
2018-10-14,-1.9602717767444595,-1.9602717767444595,-1.9602717767444595,-1.8918832921622624,-1.8918832921622624,-1.8918832921622624,-1.608282410659391,-1.608282410659391,-1.608282410659391,-1.7305978509428663,-1.7305978509428663,-1.7305978509428663
2018-10-21,-2.0788388962280733,-2.0788388962280733,-2.0788388962280733,-2.0295215739970427,-2.0295215739970427,-2.0295215739970427,-1.9179981040348428,-1.9179981040348428,-1.9179981040348428,-2.065636283173316,-2.065636283173316,-2.065636283173316
2018-10-28,-1.4863176731703645,-1.4863176731703645,-1.4863176731703645,-1.2149430319748296,-1.2149430319748296,-1.2149430319748296,-1.24893273054479,-1.24893273054479,-1.24893273054479,-1.2333986945040711,-1.2333986945040711,-1.2333986945040711
2018-11-04,-1.5488108032592363,-1.5488108032592363,-1.5488108032592363,-1.6286777888990012,-1.6286777888990012,-1.6286777888990012,-1.7407283212284963,-1.7407283212284963,-1.7407283212284963,-1.9175197303262386,-1.9175197303262386,-1.9175197303262386
2018-11-11,-1.424434654347834,-1.424434654347834,-1.424434654347834,-1.574618824779754,-1.574618824779754,-1.574618824779754,-1.4998839640830108,-1.4998839640830108,-1.4998839640830108,-1.4018281085140305,-1.4018281085140305,-1.4018281085140305
2018-11-18,-1.5964882283190287,-1.5964882283190287,-1.5964882283190287,-1.4672017854513364,-1.4672017854513364,-1.4672017854513364,-1.4777398248264721,-1.4777398248264721,-1.4777398248264721,-1.625199076740016,-1.625199076740016,-1.625199076740016
2018-11-25,-1.6162440712835386,-1.6162440712835386,-1.6162440712835386,-1.5146198166281908,-1.5146198166281908,-1.5146198166281908,-1.4970261380654146,-1.4970261380654146,-1.4970261380654146,-1.3622574704268264,-1.3622574704268264,-1.3622574704268264
2018-12-02,-1.240985782350201,-1.240985782350201,-1.240985782350201,-1.0988158162565302,-1.0988158162565302,-1.0988158162565302,-1.2652728436238705,-1.2652728436238705,-1.2652728436238705,-1.3573170695593477,-1.3573170695593477,-1.3573170695593477
2018-12-09,-1.1158784828783221,-1.1158784828783221,-1.1158784828783221,-1.1235216827059369,-1.1235216827059369,-1.1235216827059369,-1.038195171048027,-1.038195171048027,-1.038195171048027,-1.001354444758106,-1.001354444758106,-1.001354444758106
2018-12-16,-0.7834184579301617,-0.7834184579301617,-0.7834184579301617,-0.9684612553144288,-0.9684612553144288,-0.9684612553144288,-2.7397874232269612,-2.7397874232269612,-2.7397874232269612,-0.9272467584246376,-0.9272467584246376,-0.9272467584246376
2018-12-23,-0.6196018350137675,-0.6196018350137675,-0.6196018350137675,-0.4994375588988196,-0.4994375588988196,-0.4994375588988196,-0.0015653848875684191,-0.0015653848875684191,-0.0015653848875684191,-0.3049971406652032,-0.3049971406652032,-0.3049971406652032
2018-12-30,-0.21708765758766352,-0.21708765758766352,-0.21708765758766352,-0.07313768085422648,-0.07313768085422648,-0.07313768085422648,0.20049676365072341,0.20049676365072341,0.20049676365072341,0.11197902754558105,0.11197902754558105,0.11197902754558105
2019-01-06,0.4782079117414021,0.4782079117414021,0.4782079117414021,0.38262733098429474,0.38262733098429474,0.38262733098429474,0.45924750881766346,0.45924750881766346,0.45924750881766346,0.34139086706214145,0.34139086706214145,0.34139086706214145
2019-01-13,1.3191812549150004,1.3191812549150004,1.3191812549150004,0.8000625994313171,0.8000625994313171,0.8000625994313171,0.5003107513839035,0.5003107513839035,0.5003107513839035,0.7777888117845785,0.7777888117845785,0.7777888117845785
2019-01-20,2.443994206304387,2.443994206304387,2.443994206304387,2.408402702518203,2.408402702518203,2.408402702518203,1.2918465336834004,1.2918465336834004,1.2918465336834004,2.4625151094465147,2.4625151094465147,2.4625151094465147
2019-01-27,2.497923048983164,2.497923048983164,2.497923048983164,2.605187466911268,2.605187466911268,2.605187466911268,1.4315200631510248,1.4315200631510248,1.4315200631510248,2.1928971301237,2.1928971301237,2.1928971301237
2019-02-03,0.9811815221224565,0.9811815221224565,0.9811815221224565,0.9609481349421359,0.9609481349421359,0.9609481349421359,0.8553760177916884,0.8553760177916884,0.8553760177916884,1.2150835835155835,1.2150835835155835,1.2150835835155835
2019-02-10,0.599961386546641,0.599961386546641,0.599961386546641,0.8894510536317021,0.8894510536317021,0.8894510536317021,0.7562112225912835,0.7562112225912835,0.7562112225912835,1.1869531569767962,1.1869531569767962,1.1869531569767962
2019-02-17,1.4172056267151478,1.4172056267151478,1.4172056267151478,1.5133392054501777,1.5133392054501777,1.5133392054501777,1.1441116987749251,1.1441116987749251,1.1441116987749251,1.6774318457702166,1.6774318457702166,1.6774318457702166
2019-02-24,1.1687185707419823,1.1687185707419823,1.1687185707419823,1.1570055960884469,1.1570055960884469,1.1570055960884469,1.0272138203888315,1.0272138203888315,1.0272138203888315,1.1841534789713242,1.1841534789713242,1.1841534789713242
2019-03-03,0.7570333966821209,0.7570333966821209,0.7570333966821209,0.9477147667447574,0.9477147667447574,0.9477147667447574,0.7950335941152551,0.7950335941152551,0.7950335941152551,1.2402950902156529,1.2402950902156529,1.2402950902156529
2019-03-10,1.50826405048796,1.50826405048796,1.50826405048796,1.3871331111186158,1.3871331111186158,1.3871331111186158,1.1548878486246557,1.1548878486246557,1.1548878486246557,1.5457355355173574,1.5457355355173574,1.5457355355173574
2019-03-17,1.7355339424414076,1.7355339424414076,1.7355339424414076,1.6283908201854382,1.6283908201854382,1.6283908201854382,1.7232692312976103,1.7232692312976103,1.7232692312976103,1.685192165851239,1.685192165851239,1.685192165851239
2019-03-24,1.1757592570207143,1.1757592570207143,1.1757592570207143,1.0587601045494819,1.0587601045494819,1.0587601045494819,1.121014667911885,1.121014667911885,1.121014667911885,1.0225239418703278,1.0225239418703278,1.0225239418703278
2019-03-31,0.6974047344817407,0.6974047344817407,0.6974047344817407,0.93174849153629,0.93174849153629,0.93174849153629,0.878604000387851,0.878604000387851,0.878604000387851,0.7045783762466253,0.7045783762466253,0.7045783762466253
2019-04-07,1.100931211366963,1.100931211366963,1.100931211366963,1.0030165464598695,1.0030165464598695,1.0030165464598695,0.9720749543989602,0.9720749543989602,0.9720749543989602,0.7935887143136069,0.7935887143136069,0.7935887143136069
2019-04-14,0.08809328575968482,0.08809328575968482,0.08809328575968482,0.7612110112352787,0.7612110112352787,0.7612110112352787,0.4923288334458769,0.4923288334458769,0.4923288334458769,0.6087379845744103,0.6087379845744103,0.6087379845744103
2019-04-21,-0.4505804963243948,-0.4505804963243948,-0.4505804963243948,-0.30517253966553987,-0.30517253966553987,-0.30517253966553987,-0.35560961866916485,-0.35560961866916485,-0.35560961866916485,0.18192745727989598,0.18192745727989598,0.18192745727989598
2019-04-28,-0.06052515510640592,-0.06052515510640592,-0.06052515510640592,0.4894369822035961,0.4894369822035961,0.4894369822035961,0.2517215820885775,0.2517215820885775,0.2517215820885775,0.7152047350766269,0.7152047350766269,0.7152047350766269
2019-05-05,0.5332545311397873,0.5332545311397873,0.5332545311397873,0.7953731720637581,0.7953731720637581,0.7953731720637581,0.2621241629031971,0.2621241629031971,0.2621241629031971,0.11064343551786951,0.11064343551786951,0.11064343551786951
2019-05-12,-1.0702400349082346,-1.0702400349082346,-1.0702400349082346,-1.6398748274256816,-1.6398748274256816,-1.6398748274256816,-1.344332144844656,-1.344332144844656,-1.344332144844656,-1.8859806671657775,-1.8859806671657775,-1.8859806671657775
2019-05-19,-2.4690064246227683,-2.4690064246227683,-2.4690064246227683,-1.6189505659586523,-1.6189505659586523,-1.6189505659586523,-2.6199040059729577,-2.6199040059729577,-2.6199040059729577,-1.647370544248426,-1.647370544248426,-1.647370544248426
2019-05-26,-0.8048924080268465,-0.8048924080268465,-0.8048924080268465,-1.1753160694650202,-1.1753160694650202,-1.1753160694650202,-0.6692439020892547,-0.6692439020892547,-0.6692439020892547,-0.8070130292429167,-0.8070130292429167,-0.8070130292429167
2019-06-02,0.811218581160194,0.811218581160194,0.811218581160194,0.7740545430948601,0.7740545430948601,0.7740545430948601,1.1417860957721584,1.1417860957721584,1.1417860957721584,1.4042167974781607,1.4042167974781607,1.4042167974781607
2019-06-09,0.49164762494557174,0.49164762494557174,0.49164762494557174,0.0603203640084811,0.0603203640084811,0.0603203640084811,0.4293792353368205,0.4293792353368205,0.4293792353368205,-0.009493041086059964,-0.009493041086059964,-0.009493041086059964
2019-06-16,1.899934070455363,1.899934070455363,1.899934070455363,2.296077086036863,2.296077086036863,2.296077086036863,2.197712556862122,2.197712556862122,2.197712556862122,2.564506071904917,2.564506071904917,2.564506071904917
2019-06-23,1.3695075538864463,1.3695075538864463,1.3695075538864463,1.5095591562979926,1.5095591562979926,1.5095591562979926,1.3730318779431556,1.3730318779431556,1.3730318779431556,1.5007413184316134,1.5007413184316134,1.5007413184316134
2019-06-30,1.0042971281872057,1.0042971281872057,1.0042971281872057,1.2646094984547236,1.2646094984547236,1.2646094984547236,1.1659684429813302,1.1659684429813302,1.1659684429813302,1.3822769860124764,1.3822769860124764,1.3822769860124764
2019-07-07,1.0283192604191254,1.0283192604191254,1.0283192604191254,1.257670460991009,1.257670460991009,1.257670460991009,1.0813724523867458,1.0813724523867458,1.0813724523867458,1.1291799196435994,1.1291799196435994,1.1291799196435994
2019-07-14,1.1330695142148193,1.1330695142148193,1.1330695142148193,1.0938377111877329,1.0938377111877329,1.0938377111877329,0.9872163237343431,0.9872163237343431,0.9872163237343431,0.977583052315554,0.977583052315554,0.977583052315554
2019-07-21,0.4567782848820696,0.4567782848820696,0.4567782848820696,0.4794658985703719,0.4794658985703719,0.4794658985703719,0.5738371154238658,0.5738371154238658,0.5738371154238658,0.6398725433338128,0.6398725433338128,0.6398725433338128
2019-07-28,0.30762610257811235,0.30762610257811235,0.30762610257811235,0.41097077020318096,0.41097077020318096,0.41097077020318096,0.4206692009095874,0.4206692009095874,0.4206692009095874,0.41257383986432433,0.41257383986432433,0.41257383986432433
2019-08-04,0.5504257644184056,0.5504257644184056,0.5504257644184056,0.512127077362278,0.512127077362278,0.512127077362278,0.5422216960978331,0.5422216960978331,0.5422216960978331,0.6926642337517681,0.6926642337517681,0.6926642337517681
2019-08-11,0.17359009457851027,0.17359009457851027,0.17359009457851027,0.09347779300661035,0.09347779300661035,0.09347779300661035,0.25698671303733667,0.25698671303733667,0.25698671303733667,0.0993916265643316,0.0993916265643316,0.0993916265643316
2019-08-18,0.29852213032238617,0.29852213032238617,0.29852213032238617,0.08248851098085848,0.08248851098085848,0.08248851098085848,0.18270775492122832,0.18270775492122832,0.18270775492122832,0.3607996746895791,0.3607996746895791,0.3607996746895791
2019-08-25,0.7249342393553256,0.7249342393553256,0.7249342393553256,0.2789189596667544,0.2789189596667544,0.2789189596667544,-0.37761715892437664,-0.37761715892437664,-0.37761715892437664,-0.042988392014590655,-0.042988392014590655,-0.042988392014590655
2019-09-01,0.17292243798894597,0.17292243798894597,0.17292243798894597,-0.2591390521795965,-0.2591390521795965,-0.2591390521795965,-0.1099795013453978,-0.1099795013453978,-0.1099795013453978,-0.25161072720531974,-0.25161072720531974,-0.25161072720531974
2019-09-08,-1.831084350462098,-1.831084350462098,-1.831084350462098,-1.9137912753160051,-1.9137912753160051,-1.9137912753160051,-1.8014380696337502,-1.8014380696337502,-1.8014380696337502,-2.08703542816188,-2.08703542816188,-2.08703542816188
2019-09-15,-1.4547991258574646,-1.4547991258574646,-1.4547991258574646,-0.8877347028854239,-0.8877347028854239,-0.8877347028854239,-1.3129025348599555,-1.3129025348599555,-1.3129025348599555,-0.6469323635008571,-0.6469323635008571,-0.6469323635008571
2019-09-22,-2.1194376377231054,-2.1194376377231054,-2.1194376377231054,-2.144761058952733,-2.144761058952733,-2.144761058952733,-2.2640281502272486,-2.2640281502272486,-2.2640281502272486,-2.241935373098955,-2.241935373098955,-2.241935373098955
2019-09-29,-1.4209327115438088,-1.4209327115438088,-1.4209327115438088,-1.6487366702078565,-1.6487366702078565,-1.6487366702078565,-1.4570637885222477,-1.4570637885222477,-1.4570637885222477,-1.311249966405162,-1.311249966405162,-1.311249966405162
2019-10-06,-0.6566836094424602,-0.6566836094424602,-0.6566836094424602,-1.0010758518118827,-1.0010758518118827,-1.0010758518118827,-0.587142525062113,-0.587142525062113,-0.587142525062113,-0.6136211535306965,-0.6136211535306965,-0.6136211535306965
2019-10-13,2.6620629834745815,2.6620629834745815,2.6620629834745815,2.7450670848670375,2.7450670848670375,2.7450670848670375,2.4884004725789746,2.4884004725789746,2.4884004725789746,2.322415449300253,2.322415449300253,2.322415449300253
2019-10-20,1.2581855072191632,1.2581855072191632,1.2581855072191632,1.67128039016792,1.67128039016792,1.67128039016792,1.9859823742597815,1.9859823742597815,1.9859823742597815,1.986449380537833,1.986449380537833,1.986449380537833
2019-10-27,1.6748803839481097,1.6748803839481097,1.6748803839481097,1.696123781386678,1.696123781386678,1.696123781386678,1.8544125191939915,1.8544125191939915,1.8544125191939915,1.8205650428122118,1.8205650428122118,1.8205650428122118
2019-11-03,0.28871605530302014,0.28871605530302014,0.28871605530302014,0.08255086897001312,0.08255086897001312,0.08255086897001312,-0.29630396624672645,-0.29630396624672645,-0.29630396624672645,0.03700201441860903,0.03700201441860903,0.03700201441860903
2019-11-10,0.04475886461855167,0.04475886461855167,0.04475886461855167,0.49950277948053073,0.49950277948053073,0.49950277948053073,0.4331203710779627,0.4331203710779627,0.4331203710779627,0.590759210696135,0.590759210696135,0.590759210696135
2019-11-17,-0.45927143396518,-0.45927143396518,-0.45927143396518,-0.337959092161617,-0.337959092161617,-0.337959092161617,-0.22203495279444244,-0.22203495279444244,-0.22203495279444244,-0.085544387011778,-0.085544387011778,-0.085544387011778
2019-11-24,0.5827843900054123,0.5827843900054123,0.5827843900054123,0.3463685491838739,0.3463685491838739,0.3463685491838739,0.7555293007639622,0.7555293007639622,0.7555293007639622,0.4919394831351069,0.4919394831351069,0.4919394831351069
2019-12-01,0.46238594632226515,0.46238594632226515,0.46238594632226515,0.9192435886691238,0.9192435886691238,0.9192435886691238,0.804900991214884,0.804900991214884,0.804900991214884,1.0969069626667816,1.0969069626667816,1.0969069626667816
2019-12-08,2.2080480034246364,2.2080480034246364,2.2080480034246364,2.1466400082707238,2.1466400082707238,2.1466400082707238,2.188307639614085,2.188307639614085,2.188307639614085,2.202065699423771,2.202065699423771,2.202065699423771
2019-12-15,0.8510355961378872,0.8510355961378872,0.8510355961378872,0.7121628398068165,0.7121628398068165,0.7121628398068165,0.7598699475376008,0.7598699475376008,0.7598699475376008,0.7341630220975748,0.7341630220975748,0.7341630220975748
2019-12-22,1.2511370034585871,1.2511370034585871,1.2511370034585871,1.2289058133695214,1.2289058133695214,1.2289058133695214,1.659373289782487,1.659373289782487,1.659373289782487,1.6001248379455002,1.6001248379455002,1.6001248379455002
2019-12-29,1.3899167522708786,1.3899167522708786,1.3899167522708786,1.5344785954152609,1.5344785954152609,1.5344785954152609,1.7154478446582964,1.7154478446582964,1.7154478446582964,1.7506717310149733,1.7506717310149733,1.7506717310149733
