Date,WisdomTree Emerging Markets Corporate Bond_etf_Open_average,WisdomTree Emerging Markets Corporate Bond_etf_Open_max,WisdomTree Emerging Markets Corporate Bond_etf_Open_min,WisdomTree Emerging Markets Corporate Bond_etf_High_average,WisdomTree Emerging Markets Corporate Bond_etf_High_max,WisdomTree Emerging Markets Corporate Bond_etf_High_min,WisdomTree Emerging Markets Corporate Bond_etf_Low_average,WisdomTree Emerging Markets Corporate Bond_etf_Low_max,WisdomTree Emerging Markets Corporate Bond_etf_Low_min,WisdomTree Emerging Markets Corporate Bond_etf_Close_average,WisdomTree Emerging Markets Corporate Bond_etf_Close_max,WisdomTree Emerging Markets Corporate Bond_etf_Close_min
2018-04-08,-1.124485686708209,-1.124485686708209,-1.124485686708209,-1.2936471429502467,-1.2936471429502467,-1.2936471429502467,-0.9927609396829045,-0.9927609396829045,-0.9927609396829045,-1.2522398020013972,-1.2522398020013972,-1.2522398020013972
2018-04-15,-1.3045312723579965,-1.3045312723579965,-1.3045312723579965,-1.1399211244779313,-1.1399211244779313,-1.1399211244779313,-1.4066098164515293,-1.4066098164515293,-1.4066098164515293,-1.203748344165532,-1.203748344165532,-1.203748344165532
2018-04-22,-1.6411149005882744,-1.6411149005882744,-1.6411149005882744,-1.5697781951148255,-1.5697781951148255,-1.5697781951148255,-1.6248103803029184,-1.6248103803029184,-1.6248103803029184,-1.548852628378714,-1.548852628378714,-1.548852628378714
2018-04-29,-2.2109915236692776,-2.2109915236692776,-2.2109915236692776,-2.06754197150664,-2.06754197150664,-2.06754197150664,-2.2800193780920353,-2.2800193780920353,-2.2800193780920353,-2.071047846728123,-2.071047846728123,-2.071047846728123
2018-05-06,-1.4597861870152677,-1.4597861870152677,-1.4597861870152677,-1.7789603630332356,-1.7789603630332356,-1.7789603630332356,-1.4713993909742196,-1.4713993909742196,-1.4713993909742196,-1.808171143502508,-1.808171143502508,-1.808171143502508
2018-05-13,-1.4307452381769763,-1.4307452381769763,-1.4307452381769763,-1.6251713943081791,-1.6251713943081791,-1.6251713943081791,-1.8523567134061387,-1.8523567134061387,-1.8523567134061387,-2.0261172291415086,-2.0261172291415086,-2.0261172291415086
2018-05-20,-1.0475757157369392,-1.0475757157369392,-1.0475757157369392,-1.241197408173484,-1.241197408173484,-1.241197408173484,-1.0987138650629689,-1.0987138650629689,-1.0987138650629689,-1.2722680762127934,-1.2722680762127934,-1.2722680762127934
2018-05-27,-1.6662449839351756,-1.6662449839351756,-1.6662449839351756,-1.3829504516182147,-1.3829504516182147,-1.3829504516182147,-1.6117964146054702,-1.6117964146054702,-1.6117964146054702,-1.2440415760114292,-1.2440415760114292,-1.2440415760114292
2018-06-03,-1.2178249436295192,-1.2178249436295192,-1.2178249436295192,-1.228946593916915,-1.228946593916915,-1.228946593916915,-1.1849282365922713,-1.1849282365922713,-1.1849282365922713,-1.0629576978258701,-1.0629576978258701,-1.0629576978258701
2018-06-10,-1.248340032096452,-1.248340032096452,-1.248340032096452,-1.1711563108108676,-1.1711563108108676,-1.1711563108108676,-1.1272746978289045,-1.1272746978289045,-1.1272746978289045,-1.2832847478540674,-1.2832847478540674,-1.2832847478540674
2018-06-17,-1.02531885677586,-1.02531885677586,-1.02531885677586,-1.1143255757273727,-1.1143255757273727,-1.1143255757273727,-1.0549600354667088,-1.0549600354667088,-1.0549600354667088,-0.9309464508878362,-0.9309464508878362,-0.9309464508878362
2018-06-24,-0.8700737239902208,-0.8700737239902208,-0.8700737239902208,-1.0238043938063246,-1.0238043938063246,-1.0238043938063246,-0.7498629398847176,-0.7498629398847176,-0.7498629398847176,-0.8567065831302073,-0.8567065831302073,-0.8567065831302073
2018-07-01,-0.40068974746017677,-0.40068974746017677,-0.40068974746017677,-0.7600767584737038,-0.7600767584737038,-0.7600767584737038,-0.2780798823703702,-0.2780798823703702,-0.2780798823703702,-0.5973172489417017,-0.5973172489417017,-0.5973172489417017
2018-07-08,0.2263977025646931,0.2263977025646931,0.2263977025646931,-0.1594276708696193,-0.1594276708696193,-0.1594276708696193,0.3112934891364447,0.3112934891364447,0.3112934891364447,-0.054781386742621944,-0.054781386742621944,-0.054781386742621944
2018-07-15,1.165685778791459,1.165685778791459,1.165685778791459,0.8632332279234859,0.8632332279234859,0.8632332279234859,1.1957442285007889,1.1957442285007889,1.1957442285007889,0.8479240659295132,0.8479240659295132,0.8479240659295132
