Date,iShares MSCI EAFE ValueEtf_Open_average,iShares MSCI EAFE ValueEtf_Open_max,iShares MSCI EAFE ValueEtf_Open_min,iShares MSCI EAFE ValueEtf_High_average,iShares MSCI EAFE ValueEtf_High_max,iShares MSCI EAFE ValueEtf_High_min,iShares MSCI EAFE ValueEtf_Low_average,iShares MSCI EAFE ValueEtf_Low_max,iShares MSCI EAFE ValueEtf_Low_min,iShares MSCI EAFE ValueEtf_Close_average,iShares MSCI EAFE ValueEtf_Close_max,iShares MSCI EAFE ValueEtf_Close_min
2018-05-27,-1.1405625022433843,-1.1405625022433843,-1.1405625022433843,-1.2233322718901236,-1.2233322718901236,-1.2233322718901236,-0.990704357092366,-0.990704357092366,-0.990704357092366,-1.095324501279957,-1.095324501279957,-1.095324501279957
2018-06-03,-0.8659872318926132,-0.8659872318926132,-0.8659872318926132,-0.8809364592016075,-0.8809364592016075,-0.8809364592016075,-0.6887607642992679,-0.6887607642992679,-0.6887607642992679,-0.7754305609642835,-0.7754305609642835,-0.7754305609642835
2018-06-10,-1.2641245697972907,-1.2641245697972907,-1.2641245697972907,-1.4388361339910605,-1.4388361339910605,-1.4388361339910605,-1.1494048506296042,-1.1494048506296042,-1.1494048506296042,-1.3148269114851554,-1.3148269114851554,-1.3148269114851554
2018-06-17,-2.7360280894052833,-2.7360280894052833,-2.7360280894052833,-2.7337772313668807,-2.7337772313668807,-2.7337772313668807,-2.4263036531026945,-2.4263036531026945,-2.4263036531026945,-2.674873435391186,-2.674873435391186,-2.674873435391186
2018-06-24,-2.443726019089748,-2.443726019089748,-2.443726019089748,-2.4230201411296224,-2.4230201411296224,-2.4230201411296224,-2.3569693627305064,-2.3569693627305064,-2.3569693627305064,-2.403268931074317,-2.403268931074317,-2.403268931074317
2018-07-01,-1.8764111030003057,-1.8764111030003057,-1.8764111030003057,-1.7969127611628108,-1.7969127611628108,-1.7969127611628108,-1.7686637305635828,-1.7686637305635828,-1.7686637305635828,-1.6814542115756217,-1.6814542115756217,-1.6814542115756217
2018-07-08,-1.7880282894990511,-1.7880282894990511,-1.7880282894990511,-1.7983224767120753,-1.7983224767120753,-1.7983224767120753,-1.7065370528797015,-1.7065370528797015,-1.7065370528797015,-1.6646795503059981,-1.6646795503059981,-1.6646795503059981
2018-07-15,-1.5630107480828095,-1.5630107480828095,-1.5630107480828095,-1.513971309727637,-1.513971309727637,-1.513971309727637,-1.4904115693914188,-1.4904115693914188,-1.4904115693914188,-1.4231688850119653,-1.4231688850119653,-1.4231688850119653
2018-07-22,-0.7708529142476236,-0.7708529142476236,-0.7708529142476236,-0.8095169222777814,-0.8095169222777814,-0.8095169222777814,-0.7744937373187998,-0.7744937373187998,-0.7744937373187998,-0.834189951197589,-0.834189951197589,-0.834189951197589
2018-07-29,-1.2204369485609419,-1.2204369485609419,-1.2204369485609419,-1.1388445154750149,-1.1388445154750149,-1.1388445154750149,-1.1119589183563787,-1.1119589183563787,-1.1119589183563787,-1.0586036650682173,-1.0586036650682173,-1.0586036650682173
2018-08-05,-1.44672601603466,-1.44672601603466,-1.44672601603466,-1.4700883946324974,-1.4700883946324974,-1.4700883946324974,-1.426563011772343,-1.426563011772343,-1.426563011772343,-1.4701249156679923,-1.4701249156679923,-1.4701249156679923
2018-08-12,-1.6016495073391153,-1.6016495073391153,-1.6016495073391153,-1.5220853357900515,-1.5220853357900515,-1.5220853357900515,-1.593586513966068,-1.593586513966068,-1.593586513966068,-1.51930514326858,-1.51930514326858,-1.51930514326858
2018-08-19,-1.1376751850241682,-1.1376751850241682,-1.1376751850241682,-1.1550483033504981,-1.1550483033504981,-1.1550483033504981,-1.107121837555078,-1.107121837555078,-1.107121837555078,-1.1312688297379774,-1.1312688297379774,-1.1312688297379774
2018-08-26,-1.0597965987886342,-1.0597965987886342,-1.0597965987886342,-1.1020383463815266,-1.1020383463815266,-1.1020383463815266,-1.1428846898620681,-1.1428846898620681,-1.1428846898620681,-1.155356340503873,-1.155356340503873,-1.155356340503873
2018-09-02,-1.6322900451753786,-1.6322900451753786,-1.6322900451753786,-1.607434572652741,-1.607434572652741,-1.607434572652741,-1.5763350964560603,-1.5763350964560603,-1.5763350964560603,-1.5790049292165633,-1.5790049292165633,-1.5790049292165633
2018-09-09,-0.8824482780361366,-0.8824482780361366,-0.8824482780361366,-0.9769459148255475,-0.9769459148255475,-0.9769459148255475,-0.9301789442587016,-0.9301789442587016,-0.9301789442587016,-0.9827309633530917,-0.9827309633530917,-0.9827309633530917
2018-09-16,0.06564981355483987,0.06564981355483987,0.06564981355483987,0.02608290923495598,0.02608290923495598,0.02608290923495598,0.08994658529148948,0.08994658529148948,0.08994658529148948,0.059660977508552135,0.059660977508552135,0.059660977508552135
2018-09-23,-0.14858596448526737,-0.14858596448526737,-0.14858596448526737,-0.10020807156847802,-0.10020807156847802,-0.10020807156847802,-0.11466835503658826,-0.11466835503658826,-0.11466835503658826,-0.1881252288888225,-0.1881252288888225,-0.1881252288888225
2018-09-30,-0.4468733244874562,-0.4468733244874562,-0.4468733244874562,-0.5793748537813461,-0.5793748537813461,-0.5793748537813461,-0.676756826528497,-0.676756826528497,-0.676756826528497,-0.6626642651224971,-0.6626642651224971,-0.6626642651224971
2018-10-07,-1.5796178189292194,-1.5796178189292194,-1.5796178189292194,-1.713223303992012,-1.713223303992012,-1.713223303992012,-1.9660937950278576,-1.9660937950278576,-1.9660937950278576,-1.809867363280761,-1.809867363280761,-1.809867363280761
2018-10-14,-1.6490736601437297,-1.6490736601437297,-1.6490736601437297,-1.555255565518314,-1.555255565518314,-1.555255565518314,-1.4850333578379245,-1.4850333578379245,-1.4850333578379245,-1.579685317732046,-1.579685317732046,-1.579685317732046
2018-10-21,-2.745510210551106,-2.745510210551106,-2.745510210551106,-2.5740450120853535,-2.5740450120853535,-2.5740450120853535,-2.743874948414005,-2.743874948414005,-2.743874948414005,-2.5956842575336463,-2.5956842575336463,-2.5956842575336463
2018-10-28,-1.3146576026708885,-1.3146576026708885,-1.3146576026708885,-1.4899629866423898,-1.4899629866423898,-1.4899629866423898,-1.5657438129316539,-1.5657438129316539,-1.5657438129316539,-1.6413130026500926,-1.6413130026500926,-1.6413130026500926
2018-11-04,-1.3098790841878492,-1.3098790841878492,-1.3098790841878492,-1.3949337480968174,-1.3949337480968174,-1.3949337480968174,-1.1964887392637906,-1.1964887392637906,-1.1964887392637906,-1.2719006086955227,-1.2719006086955227,-1.2719006086955227
2018-11-11,-1.6261076232585094,-1.6261076232585094,-1.6261076232585094,-1.570831153184318,-1.570831153184318,-1.570831153184318,-1.449540271030611,-1.449540271030611,-1.449540271030611,-1.4506914659759274,-1.4506914659759274,-1.4506914659759274
2018-11-18,-1.69613844690977,-1.69613844690977,-1.69613844690977,-1.813913855349741,-1.813913855349741,-1.813913855349741,-1.5665761410773467,-1.5665761410773467,-1.5665761410773467,-1.7742668979859686,-1.7742668979859686,-1.7742668979859686
2018-11-25,-1.1320082352949186,-1.1320082352949186,-1.1320082352949186,-1.2613836381037318,-1.2613836381037318,-1.2613836381037318,-1.121511984404527,-1.121511984404527,-1.121511984404527,-1.1444589521873765,-1.1444589521873765,-1.1444589521873765
2018-12-02,-1.6745505430723922,-1.6745505430723922,-1.6745505430723922,-1.6826255630511306,-1.6826255630511306,-1.6826255630511306,-1.7925944595841568,-1.7925944595841568,-1.7925944595841568,-1.891490950185202,-1.891490950185202,-1.891490950185202
2018-12-09,-1.7669228795659837,-1.7669228795659837,-1.7669228795659837,-1.837207281089002,-1.837207281089002,-1.837207281089002,-1.6599313024285551,-1.6599313024285551,-1.6599313024285551,-1.8035443830647375,-1.8035443830647375,-1.8035443830647375
2018-12-16,-2.3182348823024754,-2.3182348823024754,-2.3182348823024754,-2.3725434171035595,-2.3725434171035595,-2.3725434171035595,-2.393060640061791,-2.393060640061791,-2.393060640061791,-2.4795084146785236,-2.4795084146785236,-2.4795084146785236
2018-12-23,-1.7706877488246953,-1.7706877488246953,-1.7706877488246953,-1.8599555043054898,-1.8599555043054898,-1.8599555043054898,-1.7314458117660056,-1.7314458117660056,-1.7314458117660056,-1.7502476775072349,-1.7502476775072349,-1.7502476775072349
2018-12-30,-1.3873362197138823,-1.3873362197138823,-1.3873362197138823,-1.1959807224749057,-1.1959807224749057,-1.1959807224749057,-1.2899678434465212,-1.2899678434465212,-1.2899678434465212,-1.09150076183215,-1.09150076183215,-1.09150076183215
2019-01-06,-0.7532481754396537,-0.7532481754396537,-0.7532481754396537,-0.7675241841783668,-0.7675241841783668,-0.7675241841783668,-0.6641910879453929,-0.6641910879453929,-0.6641910879453929,-0.6860325171244843,-0.6860325171244843,-0.6860325171244843
2019-01-13,-0.3031290384195076,-0.3031290384195076,-0.3031290384195076,-0.36328130862158664,-0.36328130862158664,-0.36328130862158664,-0.23588582941626882,-0.23588582941626882,-0.23588582941626882,-0.2654304991054359,-0.2654304991054359,-0.2654304991054359
2019-01-20,-0.29175205540768995,-0.29175205540768995,-0.29175205540768995,-0.2796998590590732,-0.2796998590590732,-0.2796998590590732,-0.17496440792914414,-0.17496440792914414,-0.17496440792914414,-0.20313042309219162,-0.20313042309219162,-0.20313042309219162
2019-01-27,-0.08128400805701114,-0.08128400805701114,-0.08128400805701114,-0.1287551966628705,-0.1287551966628705,-0.1287551966628705,-0.04067554204907262,-0.04067554204907262,-0.04067554204907262,-0.07876364187890707,-0.07876364187890707,-0.07876364187890707
2019-02-03,-0.3789383572486909,-0.3789383572486909,-0.3789383572486909,-0.4576239772778552,-0.4576239772778552,-0.4576239772778552,-0.35643294568225964,-0.35643294568225964,-0.35643294568225964,-0.32358258177081367,-0.32358258177081367,-0.32358258177081367
2019-02-10,0.2620837704872256,0.2620837704872256,0.2620837704872256,0.291758094623848,0.291758094623848,0.291758094623848,0.38625388279425915,0.38625388279425915,0.38625388279425915,0.40989481014304,0.40989481014304,0.40989481014304
2019-02-17,0.833555178061885,0.833555178061885,0.833555178061885,0.7294113174886688,0.7294113174886688,0.7294113174886688,0.8985866436800678,0.8985866436800678,0.8985866436800678,0.7790224367763178,0.7790224367763178,0.7790224367763178
