Date,ProShares Short Dow30Etf_Open_average,ProShares Short Dow30Etf_Open_max,ProShares Short Dow30Etf_Open_min,ProShares Short Dow30Etf_High_average,ProShares Short Dow30Etf_High_max,ProShares Short Dow30Etf_High_min,ProShares Short Dow30Etf_Low_average,ProShares Short Dow30Etf_Low_max,ProShares Short Dow30Etf_Low_min,ProShares Short Dow30Etf_Close_average,ProShares Short Dow30Etf_Close_max,ProShares Short Dow30Etf_Close_min
2018-05-27,0.022780152185612558,0.022780152185612558,0.022780152185612558,-0.18182751580149692,-0.18182751580149692,-0.18182751580149692,0.19741798420970935,0.19741798420970935,0.19741798420970935,-0.01289695024952261,-0.01289695024952261,-0.01289695024952261
2018-06-03,-0.980015863201393,-0.980015863201393,-0.980015863201393,-1.078071060800861,-1.078071060800861,-1.078071060800861,-1.0263256243093115,-1.0263256243093115,-1.0263256243093115,-1.1321065504872947,-1.1321065504872947,-1.1321065504872947
2018-06-10,-0.9437652104520243,-0.9437652104520243,-0.9437652104520243,-0.8849952583371118,-0.8849952583371118,-0.8849952583371118,-0.9291022178895244,-0.9291022178895244,-0.9291022178895244,-1.0170929131022608,-1.0170929131022608,-1.0170929131022608
2018-06-17,-0.3327272816442635,-0.3327272816442635,-0.3327272816442635,-0.46416698463680595,-0.46416698463680595,-0.46416698463680595,-0.07312402003812782,-0.07312402003812782,-0.07312402003812782,-0.19444765640832837,-0.19444765640832837,-0.19444765640832837
2018-06-24,0.32197222166885,0.32197222166885,0.32197222166885,0.19560750063225907,0.19560750063225907,0.19560750063225907,0.40517481386921184,0.40517481386921184,0.40517481386921184,0.5071434157451119,0.5071434157451119,0.5071434157451119
2018-07-01,0.3817508882931085,0.3817508882931085,0.3817508882931085,0.11150693939907388,0.11150693939907388,0.11150693939907388,0.29812106747848366,0.29812106747848366,0.29812106747848366,0.08892571216818976,0.08892571216818976,0.08892571216818976
2018-07-08,-1.0787084030012726,-1.0787084030012726,-1.0787084030012726,-1.1311999720209067,-1.1311999720209067,-1.1311999720209067,-1.1836515528733806,-1.1836515528733806,-1.1836515528733806,-1.1406640439889228,-1.1406640439889228,-1.1406640439889228
2018-07-15,-1.1581235924028428,-1.1581235924028428,-1.1581235924028428,-1.179324277335195,-1.179324277335195,-1.179324277335195,-1.2443459010355327,-1.2443459010355327,-1.2443459010355327,-1.0915688618822277,-1.0915688618822277,-1.0915688618822277
2018-07-22,-2.0653772861572373,-2.0653772861572373,-2.0653772861572373,-1.7164995495804816,-1.7164995495804816,-1.7164995495804816,-2.145078122595411,-2.145078122595411,-2.145078122595411,-1.725294290371577,-1.725294290371577,-1.725294290371577
2018-07-29,-1.4698785625415922,-1.4698785625415922,-1.4698785625415922,-1.4919503987332006,-1.4919503987332006,-1.4919503987332006,-1.6536598264128075,-1.6536598264128075,-1.6536598264128075,-1.551207529492928,-1.551207529492928,-1.551207529492928
2018-08-05,-1.4081633062251946,-1.4081633062251946,-1.4081633062251946,-1.2752344597552738,-1.2752344597552738,-1.2752344597552738,-1.3875643080469326,-1.3875643080469326,-1.3875643080469326,-1.3127216462193663,-1.3127216462193663,-1.3127216462193663
2018-08-12,-1.6088680208808896,-1.6088680208808896,-1.6088680208808896,-1.6388017572383635,-1.6388017572383635,-1.6388017572383635,-1.9346005210326882,-1.9346005210326882,-1.9346005210326882,-1.80737874435323,-1.80737874435323,-1.80737874435323
2018-08-19,-1.7414943381892318,-1.7414943381892318,-1.7414943381892318,-1.7835173159592066,-1.7835173159592066,-1.7835173159592066,-1.8528289867154242,-1.8528289867154242,-1.8528289867154242,-1.8295178126839238,-1.8295178126839238,-1.8295178126839238
2018-08-26,-1.8219854001550941,-1.8219854001550941,-1.8219854001550941,-1.8218946275317158,-1.8218946275317158,-1.8218946275317158,-1.9289547954091482,-1.9289547954091482,-1.9289547954091482,-1.8547645730819045,-1.8547645730819045,-1.8547645730819045
2018-09-02,-1.575281053873953,-1.575281053873953,-1.575281053873953,-1.5180390801618084,-1.5180390801618084,-1.5180390801618084,-1.6398820412515591,-1.6398820412515591,-1.6398820412515591,-1.5727674396819737,-1.5727674396819737,-1.5727674396819737
2018-09-09,-1.7396242913003248,-1.7396242913003248,-1.7396242913003248,-1.6739822704490805,-1.6739822704490805,-1.6739822704490805,-1.7448896548914477,-1.7448896548914477,-1.7448896548914477,-1.7239583575222037,-1.7239583575222037,-1.7239583575222037
2018-09-16,-2.295061376631713,-2.295061376631713,-2.295061376631713,-2.2756302888211244,-2.2756302888211244,-2.2756302888211244,-2.2330585148464985,-2.2330585148464985,-2.2330585148464985,-2.193628077575765,-2.193628077575765,-2.193628077575765
2018-09-23,-1.58684897650906,-1.58684897650906,-1.58684897650906,-1.6760420891420325,-1.6760420891420325,-1.6760420891420325,-1.67948781399657,-1.67948781399657,-1.67948781399657,-1.6596680678495717,-1.6596680678495717,-1.6596680678495717
2018-09-30,-1.6853829170532615,-1.6853829170532615,-1.6853829170532615,-1.4017941900366444,-1.4017941900366444,-1.4017941900366444,-1.6531043057398038,-1.6531043057398038,-1.6531043057398038,-1.4580030621122866,-1.4580030621122866,-1.4580030621122866
2018-10-07,-0.18591990136094072,-0.18591990136094072,-0.18591990136094072,0.36053832121715285,0.36053832121715285,0.36053832121715285,-0.06219768869875156,-0.06219768869875156,-0.06219768869875156,0.029483744701598025,0.029483744701598025,0.029483744701598025
2018-10-14,-0.12089284899815207,-0.12089284899815207,-0.12089284899815207,-0.09825450776165978,-0.09825450776165978,-0.09825450776165978,-0.18471283312548062,-0.18471283312548062,-0.18471283312548062,-0.06330468439563965,-0.06330468439563965,-0.06330468439563965
2018-10-21,0.9119345824205151,0.9119345824205151,0.9119345824205151,1.176080437540836,1.176080437540836,1.176080437540836,0.8317511867665994,0.8317511867665994,0.8317511867665994,1.011627046287487,1.011627046287487,1.011627046287487
2018-10-28,-0.20435504867119023,-0.20435504867119023,-0.20435504867119023,0.27367820616022825,0.27367820616022825,0.27367820616022825,-0.12930577269530621,-0.12930577269530621,-0.12930577269530621,0.18960893977350246,0.18960893977350246,0.18960893977350246
2018-11-04,-0.8938642959737662,-0.8938642959737662,-0.8938642959737662,-0.8338930020062487,-0.8338930020062487,-0.8338930020062487,-0.8711738640146431,-0.8711738640146431,-0.8711738640146431,-0.8258354618984098,-0.8258354618984098,-0.8258354618984098
2018-11-11,0.43933731418626665,0.43933731418626665,0.43933731418626665,0.31153941494221365,0.31153941494221365,0.31153941494221365,0.11328983707900682,0.11328983707900682,0.11328983707900682,0.08068097674882822,0.08068097674882822,0.08068097674882822
2018-11-18,2.0154144361755715,2.0154144361755715,2.0154144361755715,1.8372444956443412,1.8372444956443412,1.8372444956443412,2.0904261589885893,2.0904261589885893,2.0904261589885893,2.1008093445721,2.1008093445721,2.1008093445721
2018-11-25,0.3094207778897805,0.3094207778897805,0.3094207778897805,0.11923469853139347,0.11923469853139347,0.11923469853139347,0.01781848647200821,0.01781848647200821,0.01781848647200821,-0.10028662391145933,-0.10028662391145933,-0.10028662391145933
2018-12-02,0.8972227158496598,0.8972227158496598,0.8972227158496598,1.6403206140839026,1.6403206140839026,1.6403206140839026,0.8319826861684809,0.8319826861684809,0.8319826861684809,1.725909872405625,1.725909872405625,1.725909872405625
2018-12-09,1.7143004221903615,1.7143004221903615,1.7143004221903615,1.8125514336778037,1.8125514336778037,1.8125514336778037,1.8428661045725985,1.8428661045725985,1.8428661045725985,1.9395576029537989,1.9395576029537989,1.9395576029537989
2018-12-16,2.9877674070457534,2.9877674070457534,2.9877674070457534,3.061456097964183,3.061456097964183,3.061456097964183,2.8696446309608117,2.8696446309608117,2.8696446309608117,3.1315283915786605,3.1315283915786605,3.1315283915786605
2018-12-23,1.928760570893421,1.928760570893421,1.928760570893421,1.8585913327340695,1.8585913327340695,1.8585913327340695,2.07595649527091,2.07595649527091,2.07595649527091,1.8693524181142223,1.8693524181142223,1.8693524181142223
2018-12-30,1.9007271480025445,1.9007271480025445,1.9007271480025445,1.6158421868496728,1.6158421868496728,1.6158421868496728,1.6154183614242879,1.6154183614242879,1.6154183614242879,1.2962713408992848,1.2962713408992848,1.2962713408992848
2019-01-06,0.8765491884320591,0.8765491884320591,0.8765491884320591,0.7159018659084658,0.7159018659084658,0.7159018659084658,0.9909657315241817,0.9909657315241817,0.9909657315241817,0.6755907490348296,0.6755907490348296,0.6755907490348296
2019-01-13,0.1825014680095688,0.1825014680095688,0.1825014680095688,0.0707698424436015,0.0707698424436015,0.0707698424436015,0.15431745314144704,0.15431745314144704,0.15431745314144704,-0.01921988238972894,-0.01921988238972894,-0.01921988238972894
2019-01-20,-0.02254966678366214,-0.02254966678366214,-0.02254966678366214,-0.1499209625402491,-0.1499209625402491,-0.1499209625402491,0.011263901934995508,0.011263901934995508,0.011263901934995508,-0.06576079537318412,-0.06576079537318412,-0.06576079537318412
2019-01-27,-0.3658824320984879,-0.3658824320984879,-0.3658824320984879,-0.4559413099448634,-0.4559413099448634,-0.4559413099448634,-0.3547497854293964,-0.3547497854293964,-0.3547497854293964,-0.3987565055978582,-0.3987565055978582,-0.3987565055978582
2019-02-03,-0.41355222788448803,-0.41355222788448803,-0.41355222788448803,-0.4769358598862897,-0.4769358598862897,-0.4769358598862897,-0.3646971725918207,-0.3646971725918207,-0.3646971725918207,-0.5263161198105367,-0.5263161198105367,-0.5263161198105367
