Date,PowerShares India Portfolio_Open_average,PowerShares India Portfolio_Open_max,PowerShares India Portfolio_Open_min,PowerShares India Portfolio_High_average,PowerShares India Portfolio_High_max,PowerShares India Portfolio_High_min,PowerShares India Portfolio_Low_average,PowerShares India Portfolio_Low_max,PowerShares India Portfolio_Low_min,PowerShares India Portfolio_Close_average,PowerShares India Portfolio_Close_max,PowerShares India Portfolio_Close_min
2018-04-08,-0.43278812313347415,-0.43278812313347415,-0.43278812313347415,-0.5050670886071723,-0.5050670886071723,-0.5050670886071723,-0.2762659884899634,-0.2762659884899634,-0.2762659884899634,-0.40639446172822125,-0.40639446172822125,-0.40639446172822125
2018-04-15,-0.49633680231813254,-0.49633680231813254,-0.49633680231813254,-0.6407819289891646,-0.6407819289891646,-0.6407819289891646,-0.5666775890184652,-0.5666775890184652,-0.5666775890184652,-0.6475634196060346,-0.6475634196060346,-0.6475634196060346
2018-04-22,0.2628282883920946,0.2628282883920946,0.2628282883920946,0.024472108827516964,0.024472108827516964,0.024472108827516964,0.21939219800230056,0.21939219800230056,0.21939219800230056,0.02796343335304989,0.02796343335304989,0.02796343335304989
2018-04-29,-1.2249402021126063,-1.2249402021126063,-1.2249402021126063,-1.0833282097201384,-1.0833282097201384,-1.0833282097201384,-0.8568346548046125,-0.8568346548046125,-0.8568346548046125,-0.9907172522930716,-0.9907172522930716,-0.9907172522930716
2018-05-06,-1.0209543786156605,-1.0209543786156605,-1.0209543786156605,-1.1069387730742852,-1.1069387730742852,-1.1069387730742852,-0.9076527196662936,-0.9076527196662936,-0.9076527196662936,-1.056513666037358,-1.056513666037358,-1.056513666037358
2018-05-13,-2.305055917352061,-2.305055917352061,-2.305055917352061,-2.2578443347426065,-2.2578443347426065,-2.2578443347426065,-2.120910770035111,-2.120910770035111,-2.120910770035111,-2.060725436211966,-2.060725436211966,-2.060725436211966
2018-05-20,-1.3950460947298506,-1.3950460947298506,-1.3950460947298506,-1.3715792629391679,-1.3715792629391679,-1.3715792629391679,-1.2392855993961562,-1.2392855993961562,-1.2392855993961562,-1.197645083200146,-1.197645083200146,-1.197645083200146
2018-05-27,-0.6596684733978995,-0.6596684733978995,-0.6596684733978995,-0.7535853425140507,-0.7535853425140507,-0.7535853425140507,-0.6453480441066636,-0.6453480441066636,-0.6453480441066636,-0.7520039705517961,-0.7520039705517961,-0.7520039705517961
2018-06-03,0.3163203542220135,0.3163203542220135,0.3163203542220135,0.2260404143647029,0.2260404143647029,0.2260404143647029,0.5175407763763151,0.5175407763763151,0.5175407763763151,0.41317886612779214,0.41317886612779214,0.41317886612779214
2018-06-10,-0.39810287006906053,-0.39810287006906053,-0.39810287006906053,-0.5170192143157669,-0.5170192143157669,-0.5170192143157669,-0.3523288689801573,-0.3523288689801573,-0.3523288689801573,-0.3860187525227053,-0.3860187525227053,-0.3860187525227053
2018-06-17,-0.588691508308099,-0.588691508308099,-0.588691508308099,-0.5275997720705733,-0.5275997720705733,-0.5275997720705733,-0.7814883605923111,-0.7814883605923111,-0.7814883605923111,-0.5740073131474408,-0.5740073131474408,-0.5740073131474408
2018-06-24,-1.2979294211030505,-1.2979294211030505,-1.2979294211030505,-1.1383783704906767,-1.1383783704906767,-1.1383783704906767,-1.2003307672902064,-1.2003307672902064,-1.2003307672902064,-1.0246315978076008,-1.0246315978076008,-1.0246315978076008
2018-07-01,-0.3607142115856281,-0.3607142115856281,-0.3607142115856281,-0.13425678980108222,-0.13425678980108222,-0.13425678980108222,-0.2724554650661392,-0.2724554650661392,-0.2724554650661392,-0.010973151924570436,-0.010973151924570436,-0.010973151924570436
2018-07-08,0.10457805899498773,0.10457805899498773,0.10457805899498773,0.2716361415336219,0.2716361415336219,0.2716361415336219,0.22235167835062492,0.22235167835062492,0.22235167835062492,0.24459083947225385,0.24459083947225385,0.24459083947225385
2018-07-15,1.2733013983117238,1.2733013983117238,1.2733013983117238,1.1991434524983506,1.1991434524983506,1.1991434524983506,1.2210632512939765,1.2210632512939765,1.2210632512939765,1.2557421807389555,1.2557421807389555,1.2557421807389555
2018-07-22,2.27485091022401,2.27485091022401,2.27485091022401,2.34623332021488,2.34623332021488,2.34623332021488,2.37161493403553,2.37161493403553,2.37161493403553,2.4209025900619094,2.4209025900619094,2.4209025900619094
2018-07-29,2.2019685057252647,2.2019685057252647,2.2019685057252647,2.1795299745486867,2.1795299745486867,2.1795299745486867,2.1611877906269283,2.1611877906269283,2.1611877906269283,2.2126287821981285,2.2126287821981285,2.2126287821981285
2018-08-05,1.2167103165831048,1.2167103165831048,1.2167103165831048,1.2363289611251507,1.2363289611251507,1.2363289611251507,1.008417177421148,1.008417177421148,1.008417177421148,0.9840853525391997,0.9840853525391997,0.9840853525391997
2018-08-12,1.4019771475970502,1.4019771475970502,1.4019771475970502,1.3884612492519728,1.3884612492519728,1.3884612492519728,1.4774859054301086,1.4774859054301086,1.4774859054301086,1.4939988281890575,1.4939988281890575,1.4939988281890575
2018-08-19,1.5371140872825655,1.5371140872825655,1.5371140872825655,1.7375206063317592,1.7375206063317592,1.7375206063317592,1.662900905901892,1.662900905901892,1.662900905901892,1.76392369155507,1.76392369155507,1.76392369155507
2018-08-26,0.9793869824243334,0.9793869824243334,0.9793869824243334,1.065046462627241,1.065046462627241,1.065046462627241,1.0357727550862053,1.0357727550862053,1.0357727550862053,1.1027215543153488,1.1027215543153488,1.1027215543153488
2018-09-02,-0.39934236297842224,-0.39934236297842224,-0.39934236297842224,-0.5061811510061569,-0.5061811510061569,-0.5061811510061569,-0.6033561495866654,-0.6033561495866654,-0.6033561495866654,-0.7268012745368575,-0.7268012745368575,-0.7268012745368575
2018-09-09,-0.5072889379601476,-0.5072889379601476,-0.5072889379601476,-0.5574915013176523,-0.5574915013176523,-0.5574915013176523,-0.5188859419769618,-0.5188859419769618,-0.5188859419769618,-0.6386642717330469,-0.6386642717330469,-0.6386642717330469
2018-09-16,-1.5496356240608662,-1.5496356240608662,-1.5496356240608662,-1.6127167662023862,-1.6127167662023862,-1.6127167662023862,-1.5687890315346034,-1.5687890315346034,-1.5687890315346034,-1.6354143134280068,-1.6354143134280068,-1.6354143134280068
2018-09-23,-1.7160843798395677,-1.7160843798395677,-1.7160843798395677,-1.733571450801138,-1.733571450801138,-1.733571450801138,-1.7930799762377005,-1.7930799762377005,-1.7930799762377005,-1.8036049645537673,-1.8036049645537673,-1.8036049645537673
2018-09-30,-2.6266879960100167,-2.6266879960100167,-2.6266879960100167,-2.5464405218479502,-2.5464405218479502,-2.5464405218479502,-2.5500324804167707,-2.5500324804167707,-2.5500324804167707,-2.444117476722549,-2.444117476722549,-2.444117476722549
