Date,iShares US Oil & Gas Exploration & Production_Open_average,iShares US Oil & Gas Exploration & Production_Open_max,iShares US Oil & Gas Exploration & Production_Open_min,iShares US Oil & Gas Exploration & Production_High_average,iShares US Oil & Gas Exploration & Production_High_max,iShares US Oil & Gas Exploration & Production_High_min,iShares US Oil & Gas Exploration & Production_Low_average,iShares US Oil & Gas Exploration & Production_Low_max,iShares US Oil & Gas Exploration & Production_Low_min,iShares US Oil & Gas Exploration & Production_Close_average,iShares US Oil & Gas Exploration & Production_Close_max,iShares US Oil & Gas Exploration & Production_Close_min
2018-04-08,1.243386285950074,1.243386285950074,1.243386285950074,1.3840753535138117,1.3840753535138117,1.3840753535138117,1.4511192272033586,1.4511192272033586,1.4511192272033586,1.490274799810005,1.490274799810005,1.490274799810005
2018-04-15,1.9028198498888904,1.9028198498888904,1.9028198498888904,1.9827761556047077,1.9827761556047077,1.9827761556047077,1.9782854158425525,1.9782854158425525,1.9782854158425525,2.111970151533398,2.111970151533398,2.111970151533398
2018-04-22,1.954804438626439,1.954804438626439,1.954804438626439,2.0779336379669857,2.0779336379669857,2.0779336379669857,2.0169018901969142,2.0169018901969142,2.0169018901969142,1.9487880723943036,1.9487880723943036,1.9487880723943036
2018-04-29,1.8597934729307997,1.8597934729307997,1.8597934729307997,1.9052223272243494,1.9052223272243494,1.9052223272243494,1.8055062291122914,1.8055062291122914,1.8055062291122914,1.6626003429911798,1.6626003429911798,1.6626003429911798
2018-05-06,1.800821483964504,1.800821483964504,1.800821483964504,1.742521121933875,1.742521121933875,1.742521121933875,1.828479572275481,1.828479572275481,1.828479572275481,1.8062426838691892,1.8062426838691892,1.8062426838691892
2018-05-13,1.933251304779806,1.933251304779806,1.933251304779806,1.83478232201685,1.83478232201685,1.83478232201685,1.859312997554507,1.859312997554507,1.859312997554507,1.8868538186077137,1.8868538186077137,1.8868538186077137
2018-05-20,0.9922932428316007,0.9922932428316007,0.9922932428316007,0.9084078618671975,0.9084078618671975,0.9084078618671975,0.778857616518066,0.778857616518066,0.778857616518066,0.8524394156377559,0.8524394156377559,0.8524394156377559
2018-05-27,1.1823496344225082,1.1823496344225082,1.1823496344225082,1.1448166806500684,1.1448166806500684,1.1448166806500684,1.0005834349697855,1.0005834349697855,1.0005834349697855,0.9166739326063694,0.9166739326063694,0.9166739326063694
2018-06-03,0.8108932217367513,0.8108932217367513,0.8108932217367513,0.8795540598967367,0.8795540598967367,0.8795540598967367,0.9159462338702098,0.9159462338702098,0.9159462338702098,0.9221833425186244,0.9221833425186244,0.9221833425186244
2018-06-10,0.1756163783338085,0.1756163783338085,0.1756163783338085,0.47262688284495963,0.47262688284495963,0.47262688284495963,0.31787621700706464,0.31787621700706464,0.31787621700706464,0.47711479529498474,0.47711479529498474,0.47711479529498474
