Date,Invesco Shipping ETF_Open_average,Invesco Shipping ETF_Open_max,Invesco Shipping ETF_Open_min,Invesco Shipping ETF_High_average,Invesco Shipping ETF_High_max,Invesco Shipping ETF_High_min,Invesco Shipping ETF_Low_average,Invesco Shipping ETF_Low_max,Invesco Shipping ETF_Low_min,Invesco Shipping ETF_Close_average,Invesco Shipping ETF_Close_max,Invesco Shipping ETF_Close_min
2018-04-08,-0.5487008477896606,-0.5487008477896606,-0.5487008477896606,-0.6817209932188079,-0.6817209932188079,-0.6817209932188079,-0.5405782345957303,-0.5405782345957303,-0.5405782345957303,-0.6221214844608294,-0.6221214844608294,-0.6221214844608294
2018-04-15,0.05418404488677261,0.05418404488677261,0.05418404488677261,0.11167140025354708,0.11167140025354708,0.11167140025354708,0.21839144022816467,0.21839144022816467,0.21839144022816467,0.16951003888315247,0.16951003888315247,0.16951003888315247
2018-04-22,0.006276036177971224,0.006276036177971224,0.006276036177971224,-0.17582340186125522,-0.17582340186125522,-0.17582340186125522,0.022362944137730937,0.022362944137730937,0.022362944137730937,-0.20030942873882568,-0.20030942873882568,-0.20030942873882568
2018-04-29,-0.04080377771245143,-0.04080377771245143,-0.04080377771245143,0.5703492408239788,0.5703492408239788,0.5703492408239788,0.17189615654137919,0.17189615654137919,0.17189615654137919,0.6426304304878765,0.6426304304878765,0.6426304304878765
2018-05-06,1.7104760839585507,1.7104760839585507,1.7104760839585507,1.6853955041748026,1.6853955041748026,1.6853955041748026,1.7669924310816285,1.7669924310816285,1.7669924310816285,1.6523499901170073,1.6523499901170073,1.6523499901170073
2018-05-13,0.631383264924286,0.631383264924286,0.631383264924286,0.520665602313924,0.520665602313924,0.520665602313924,0.5825813736795136,0.5825813736795136,0.5825813736795136,0.3633696594808785,0.3633696594808785,0.3633696594808785
2018-05-20,0.706377441512815,0.706377441512815,0.706377441512815,0.3892941594664902,0.3892941594664902,0.3892941594664902,0.46879742141674685,0.46879742141674685,0.46879742141674685,0.551255543975145,0.551255543975145,0.551255543975145
2018-05-27,0.701433456892327,0.701433456892327,0.701433456892327,0.6334910151340115,0.6334910151340115,0.6334910151340115,0.5792915344069351,0.5792915344069351,0.5792915344069351,0.41437802338763974,0.41437802338763974,0.41437802338763974
2018-06-03,0.5486485157554919,0.5486485157554919,0.5486485157554919,0.3113211110476572,0.3113211110476572,0.3113211110476572,0.4865546812643104,0.4865546812643104,0.4865546812643104,0.40110568901278804,0.40110568901278804,0.40110568901278804
2018-06-10,0.21288786161064807,0.21288786161064807,0.21288786161064807,0.020594575574992613,0.020594575574992613,0.020594575574992613,-0.03805333774594571,-0.03805333774594571,-0.03805333774594571,-0.1736921014270668,-0.1736921014270668,-0.1736921014270668
2018-06-17,-1.0696265950309851,-1.0696265950309851,-1.0696265950309851,-1.0000220872996999,-1.0000220872996999,-1.0000220872996999,-0.8256413368014839,-0.8256413368014839,-0.8256413368014839,-0.8994842399826191,-0.8994842399826191,-0.8994842399826191
2018-06-24,-2.3644291267124067,-2.3644291267124067,-2.3644291267124067,-2.388018544514394,-2.388018544514394,-2.388018544514394,-2.2132038839692014,-2.2132038839692014,-2.2132038839692014,-2.207296275056812,-2.207296275056812,-2.207296275056812
2018-07-01,-2.158247557559844,-2.158247557559844,-2.158247557559844,-2.0897876466260703,-2.0897876466260703,-2.0897876466260703,-2.1148202550847346,-2.1148202550847346,-2.1148202550847346,-2.0679734610802707,-2.0679734610802707,-2.0679734610802707
2018-07-08,-1.817873112499414,-1.817873112499414,-1.817873112499414,-1.8697100473129693,-1.8697100473129693,-1.8697100473129693,-1.8567637007838986,-1.8567637007838986,-1.8567637007838986,-1.9277776401497064,-1.9277776401497064,-1.9277776401497064
2018-07-15,-1.4705545709341354,-1.4705545709341354,-1.4705545709341354,-1.5205070495630515,-1.5205070495630515,-1.5205070495630515,-1.4695330788924292,-1.4695330788924292,-1.4695330788924292,-1.5179309676512163,-1.5179309676512163,-1.5179309676512163
2018-07-22,-1.0894457446394001,-1.0894457446394001,-1.0894457446394001,-1.091589818517125,-1.091589818517125,-1.091589818517125,-1.1036831914772334,-1.1036831914772334,-1.1036831914772334,-1.147572396207899,-1.147572396207899,-1.147572396207899
2018-07-29,-1.0606935845168526,-1.0606935845168526,-1.0606935845168526,-1.0685291952994307,-1.0685291952994307,-1.0685291952994307,-1.0859282132620027,-1.0859282132620027,-1.0859282132620027,-1.0418009315027668,-1.0418009315027668,-1.0418009315027668
2018-08-05,-0.8845723441229365,-0.8845723441229365,-0.8845723441229365,-0.8625462869534071,-0.8625462869534071,-0.8625462869534071,-0.8993985935748907,-0.8993985935748907,-0.8993985935748907,-0.8564067504617874,-0.8564067504617874,-0.8564067504617874
2018-08-12,-1.1090736864527524,-1.1090736864527524,-1.1090736864527524,-1.0909367348471812,-1.0909367348471812,-1.0909367348471812,-1.0670750677025675,-1.0670750677025675,-1.0670750677025675,-1.0259104274668198,-1.0259104274668198,-1.0259104274668198
2018-08-19,-0.35519909132290045,-0.35519909132290045,-0.35519909132290045,-0.3384120265799254,-0.3384120265799254,-0.3384120265799254,-0.29004392307452886,-0.29004392307452886,-0.29004392307452886,-0.35212349963127126,-0.35212349963127126,-0.35212349963127126
2018-08-26,-0.0037735725913027457,-0.0037735725913027457,-0.0037735725913027457,-0.02839591206201473,-0.02839591206201473,-0.02839591206201473,-0.04299764142047864,-0.04299764142047864,-0.04299764142047864,-0.06264918644740058,-0.06264918644740058,-0.06264918644740058
2018-09-02,-1.0682227417549721,-1.0682227417549721,-1.0682227417549721,-0.9898840315756231,-0.9898840315756231,-0.9898840315756231,-1.0275292056942176,-1.0275292056942176,-1.0275292056942176,-0.9778359450235609,-0.9778359450235609,-0.9778359450235609
2018-09-09,-0.042121817817861146,-0.042121817817861146,-0.042121817817861146,-0.18540812257005565,-0.18540812257005565,-0.18540812257005565,-0.19193113649459406,-0.19193113649459406,-0.19193113649459406,-0.19402888824251432,-0.19402888824251432,-0.19402888824251432
2018-09-16,2.0767134120328667,2.0767134120328667,2.0767134120328667,2.2224460367012937,2.2224460367012937,2.2224460367012937,2.2665025656828997,2.2665025656828997,2.2665025656828997,2.3120500624008,2.3120500624008,2.3120500624008
