Date,JPMorgan Diversified Return International Equity_Open_average,JPMorgan Diversified Return International Equity_Open_max,JPMorgan Diversified Return International Equity_Open_min,JPMorgan Diversified Return International Equity_High_average,JPMorgan Diversified Return International Equity_High_max,JPMorgan Diversified Return International Equity_High_min,JPMorgan Diversified Return International Equity_Low_average,JPMorgan Diversified Return International Equity_Low_max,JPMorgan Diversified Return International Equity_Low_min,JPMorgan Diversified Return International Equity_Close_average,JPMorgan Diversified Return International Equity_Close_max,JPMorgan Diversified Return International Equity_Close_min
2018-04-08,0.0910963928408427,0.0910963928408427,0.0910963928408427,0.0,0.0,0.0,0.08199335751869408,0.08199335751869408,0.08199335751869408,-0.0014863860154147427,-0.0014863860154147427,-0.0014863860154147427
2018-04-15,0.38398649992278966,0.38398649992278966,0.38398649992278966,0.24864418741426675,0.24864418741426675,0.24864418741426675,0.4523222883267067,0.4523222883267067,0.4523222883267067,0.34770863017629894,0.34770863017629894,0.34770863017629894
2018-04-22,0.883283144227687,0.883283144227687,0.883283144227687,0.8400102907005583,0.8400102907005583,0.8400102907005583,0.9117004484197038,0.9117004484197038,0.9117004484197038,0.9846615740285016,0.9846615740285016,0.9846615740285016
2018-04-29,0.49063036278716554,0.49063036278716554,0.49063036278716554,0.8818647303725335,0.8818647303725335,0.8818647303725335,0.5948951231237185,0.5948951231237185,0.5948951231237185,0.88901551457184,0.88901551457184,0.88901551457184
2018-05-06,1.7102225579810488,1.7102225579810488,1.7102225579810488,1.6181668141442305,1.6181668141442305,1.6181668141442305,1.588724642693457,1.588724642693457,1.588724642693457,1.4034616049810582,1.4034616049810582,1.4034616049810582
2018-05-13,1.0233036858766957,1.0233036858766957,1.0233036858766957,0.9358920409434759,0.9358920409434759,0.9358920409434759,1.012324803729252,1.012324803729252,1.012324803729252,0.8775081393486965,0.8775081393486965,0.8775081393486965
2018-05-20,0.38972066627245505,0.38972066627245505,0.38972066627245505,0.2557098824050967,0.2557098824050967,0.2557098824050967,0.4459206145062718,0.4459206145062718,0.4459206145062718,0.3446351159886927,0.3446351159886927,0.3446351159886927
2018-05-27,0.050338891951946296,0.050338891951946296,0.050338891951946296,-0.10679490389420056,-0.10679490389420056,-0.10679490389420056,0.10412207248009991,0.10412207248009991,0.10412207248009991,0.1288041235668659,0.1288041235668659,0.1288041235668659
2018-06-03,0.7863806821112668,0.7863806821112668,0.7863806821112668,0.7549983874029148,0.7549983874029148,0.7549983874029148,0.7041770703681047,0.7041770703681047,0.7041770703681047,0.7660041608876004,0.7660041608876004,0.7660041608876004
2018-06-10,-0.13835669773335416,-0.13835669773335416,-0.13835669773335416,-0.40514885969259495,-0.40514885969259495,-0.40514885969259495,-0.13819660943695103,-0.13819660943695103,-0.13819660943695103,-0.06840309548111627,-0.06840309548111627,-0.06840309548111627
2018-06-17,-1.8830726311783788,-1.8830726311783788,-1.8830726311783788,-2.182047069594866,-2.182047069594866,-2.182047069594866,-1.8419305627944391,-1.8419305627944391,-1.8419305627944391,-2.0726693805559586,-2.0726693805559586,-2.0726693805559586
2018-06-24,-2.6865275249445757,-2.6865275249445757,-2.6865275249445757,-2.607351398923405,-2.607351398923405,-2.607351398923405,-2.3602889572882852,-2.3602889572882852,-2.3602889572882852,-2.453843726414104,-2.453843726414104,-2.453843726414104
2018-07-01,-2.0525921193912615,-2.0525921193912615,-2.0525921193912615,-1.9464882523543443,-1.9464882523543443,-1.9464882523543443,-1.954555036100231,-1.954555036100231,-1.954555036100231,-1.8615324802173225,-1.8615324802173225,-1.8615324802173225
2018-07-08,-1.5799196294140312,-1.5799196294140312,-1.5799196294140312,-1.624606689350438,-1.624606689350438,-1.624606689350438,-1.5644167882858118,-1.5644167882858118,-1.5644167882858118,-1.5340921298161883,-1.5340921298161883,-1.5340921298161883
2018-07-15,-1.167267332797178,-1.167267332797178,-1.167267332797178,-1.1020934726022342,-1.1020934726022342,-1.1020934726022342,-1.1035671340881148,-1.1035671340881148,-1.1035671340881148,-1.0463904201876126,-1.0463904201876126,-1.0463904201876126
