Date,Global X China ConsumerEtf_Open_average,Global X China ConsumerEtf_Open_max,Global X China ConsumerEtf_Open_min,Global X China ConsumerEtf_High_average,Global X China ConsumerEtf_High_max,Global X China ConsumerEtf_High_min,Global X China ConsumerEtf_Low_average,Global X China ConsumerEtf_Low_max,Global X China ConsumerEtf_Low_min,Global X China ConsumerEtf_Close_average,Global X China ConsumerEtf_Close_max,Global X China ConsumerEtf_Close_min
2018-05-27,0.48624436700492124,0.48624436700492124,0.48624436700492124,0.48909344625634,0.48909344625634,0.48909344625634,0.619253170945812,0.619253170945812,0.619253170945812,0.6082356342586012,0.6082356342586012,0.6082356342586012
2018-06-03,1.0278056305614012,1.0278056305614012,1.0278056305614012,1.2585363360408046,1.2585363360408046,1.2585363360408046,0.9325021508467995,0.9325021508467995,0.9325021508467995,1.3055298861435962,1.3055298861435962,1.3055298861435962
2018-06-10,0.450983875539162,0.450983875539162,0.450983875539162,0.5560152763619812,0.5560152763619812,0.5560152763619812,0.6039229051365212,0.6039229051365212,0.6039229051365212,0.7081017427434513,0.7081017427434513,0.7081017427434513
2018-06-17,-0.4397178295962122,-0.4397178295962122,-0.4397178295962122,-0.353032129530191,-0.353032129530191,-0.353032129530191,-0.17474343811763798,-0.17474343811763798,-0.17474343811763798,-0.40369714120901073,-0.40369714120901073,-0.40369714120901073
2018-06-24,-1.7448948656034726,-1.7448948656034726,-1.7448948656034726,-1.8927447748031232,-1.8927447748031232,-1.8927447748031232,-1.808459128780783,-1.808459128780783,-1.808459128780783,-1.870001307105419,-1.870001307105419,-1.870001307105419
2018-07-01,-2.691325616745133,-2.691325616745133,-2.691325616745133,-2.3031765094210765,-2.3031765094210765,-2.3031765094210765,-2.4766247268611563,-2.4766247268611563,-2.4766247268611563,-2.088274586257069,-2.088274586257069,-2.088274586257069
2018-07-08,-1.708594928988871,-1.708594928988871,-1.708594928988871,-1.7744659804411465,-1.7744659804411465,-1.7744659804411465,-1.5556675778567486,-1.5556675778567486,-1.5556675778567486,-1.6134934547628168,-1.6134934547628168,-1.6134934547628168
2018-07-15,-2.027720156662513,-2.027720156662513,-2.027720156662513,-2.103639291459675,-2.103639291459675,-2.103639291459675,-1.9387707693398422,-1.9387707693398422,-1.9387707693398422,-2.0216757467145627,-2.0216757467145627,-2.0216757467145627
2018-07-22,-1.797289686740642,-1.797289686740642,-1.797289686740642,-1.773858554456537,-1.773858554456537,-1.773858554456537,-1.8586543827503514,-1.8586543827503514,-1.8586543827503514,-1.9050852836661605,-1.9050852836661605,-1.9050852836661605
2018-07-29,-2.313151688882269,-2.313151688882269,-2.313151688882269,-2.428040254236642,-2.428040254236642,-2.428040254236642,-2.353697715619451,-2.353697715619451,-2.353697715619451,-2.373062321221382,-2.373062321221382,-2.373062321221382
2018-08-05,-1.8912071083097601,-1.8912071083097601,-1.8912071083097601,-2.013007340585834,-2.013007340585834,-2.013007340585834,-1.981183801216012,-1.981183801216012,-1.981183801216012,-2.0030929646160467,-2.0030929646160467,-2.0030929646160467
2018-08-12,-2.2465929527542134,-2.2465929527542134,-2.2465929527542134,-2.2195129032942145,-2.2195129032942145,-2.2195129032942145,-2.2894914148071024,-2.2894914148071024,-2.2894914148071024,-2.158530378781528,-2.158530378781528,-2.158530378781528
2018-08-19,-1.6627046589825625,-1.6627046589825625,-1.6627046589825625,-1.6617877943775148,-1.6617877943775148,-1.6617877943775148,-1.624407832929017,-1.624407832929017,-1.624407832929017,-1.671350721069932,-1.671350721069932,-1.671350721069932
2018-08-26,-1.34134315493411,-1.34134315493411,-1.34134315493411,-1.3252647765833856,-1.3252647765833856,-1.3252647765833856,-1.2797426216809182,-1.2797426216809182,-1.2797426216809182,-1.32004941949251,-1.32004941949251,-1.32004941949251
