Date,WisdomTree Emerging Markets ex-State-Owned EnterprEtf_Open_average,WisdomTree Emerging Markets ex-State-Owned EnterprEtf_Open_max,WisdomTree Emerging Markets ex-State-Owned EnterprEtf_Open_min,WisdomTree Emerging Markets ex-State-Owned EnterprEtf_High_average,WisdomTree Emerging Markets ex-State-Owned EnterprEtf_High_max,WisdomTree Emerging Markets ex-State-Owned EnterprEtf_High_min,WisdomTree Emerging Markets ex-State-Owned EnterprEtf_Low_average,WisdomTree Emerging Markets ex-State-Owned EnterprEtf_Low_max,WisdomTree Emerging Markets ex-State-Owned EnterprEtf_Low_min,WisdomTree Emerging Markets ex-State-Owned EnterprEtf_Close_average,WisdomTree Emerging Markets ex-State-Owned EnterprEtf_Close_max,WisdomTree Emerging Markets ex-State-Owned EnterprEtf_Close_min
2018-05-27,-1.1893362075599394,-1.1893362075599394,-1.1893362075599394,-1.032777241827307,-1.032777241827307,-1.032777241827307,-0.9325512374790752,-0.9325512374790752,-0.9325512374790752,-0.9384216841807461,-0.9384216841807461,-0.9384216841807461
2018-06-03,-0.7395470347926293,-0.7395470347926293,-0.7395470347926293,-0.742875309739889,-0.742875309739889,-0.742875309739889,-0.6713987322209748,-0.6713987322209748,-0.6713987322209748,-0.6466046700928239,-0.6466046700928239,-0.6466046700928239
2018-06-10,-1.2393140475236812,-1.2393140475236812,-1.2393140475236812,-1.2888728668242764,-1.2888728668242764,-1.2888728668242764,-1.0830553560768876,-1.0830553560768876,-1.0830553560768876,-1.2268634261361957,-1.2268634261361957,-1.2268634261361957
2018-06-17,-1.5291204070247204,-1.5291204070247204,-1.5291204070247204,-1.619255919149776,-1.619255919149776,-1.619255919149776,-1.5513131812458738,-1.5513131812458738,-1.5513131812458738,-1.738669097328031,-1.738669097328031,-1.738669097328031
2018-06-24,-2.225664598518596,-2.225664598518596,-2.225664598518596,-2.2173658033228913,-2.2173658033228913,-2.2173658033228913,-2.0751271274271796,-2.0751271274271796,-2.0751271274271796,-2.1504917546861297,-2.1504917546861297,-2.1504917546861297
2018-07-01,-2.172665931322503,-2.172665931322503,-2.172665931322503,-1.964792559254739,-1.964792559254739,-1.964792559254739,-2.0356203091692073,-2.0356203091692073,-2.0356203091692073,-1.914187733972464,-1.914187733972464,-1.914187733972464
2018-07-08,-1.5164383836712685,-1.5164383836712685,-1.5164383836712685,-1.5797581581140485,-1.5797581581140485,-1.5797581581140485,-1.434779887293399,-1.434779887293399,-1.434779887293399,-1.4770935088950685,-1.4770935088950685,-1.4770935088950685
2018-07-15,-1.4289477203647754,-1.4289477203647754,-1.4289477203647754,-1.3858017114008783,-1.3858017114008783,-1.3858017114008783,-1.3279276247918177,-1.3279276247918177,-1.3279276247918177,-1.3684849306795759,-1.3684849306795759,-1.3684849306795759
2018-07-22,-0.9856972019981337,-0.9856972019981337,-0.9856972019981337,-1.0474665225552913,-1.0474665225552913,-1.0474665225552913,-1.1144153124601712,-1.1144153124601712,-1.1144153124601712,-1.1201013043986432,-1.1201013043986432,-1.1201013043986432
2018-07-29,-1.5255211398894035,-1.5255211398894035,-1.5255211398894035,-1.533241783622767,-1.533241783622767,-1.533241783622767,-1.4965000891308387,-1.4965000891308387,-1.4965000891308387,-1.522160473273011,-1.522160473273011,-1.522160473273011
2018-08-05,-1.5878673406019965,-1.5878673406019965,-1.5878673406019965,-1.68971059723345,-1.68971059723345,-1.68971059723345,-1.6907081833052837,-1.6907081833052837,-1.6907081833052837,-1.6856694327554613,-1.6856694327554613,-1.6856694327554613
2018-08-12,-2.1366309150879665,-2.1366309150879665,-2.1366309150879665,-2.0094931996855676,-2.0094931996855676,-2.0094931996855676,-2.2540570184680573,-2.2540570184680573,-2.2540570184680573,-1.9985077970555971,-1.9985077970555971,-1.9985077970555971
2018-08-19,-1.0123855929316299,-1.0123855929316299,-1.0123855929316299,-1.1279514769477965,-1.1279514769477965,-1.1279514769477965,-1.0648849256303854,-1.0648849256303854,-1.0648849256303854,-1.0661508430763227,-1.0661508430763227,-1.0661508430763227
2018-08-26,-1.2040284246845987,-1.2040284246845987,-1.2040284246845987,-1.1846320703758717,-1.1846320703758717,-1.1846320703758717,-1.1851846394491943,-1.1851846394491943,-1.1851846394491943,-1.1257672043649187,-1.1257672043649187,-1.1257672043649187
2018-09-02,-1.8655060182385295,-1.8655060182385295,-1.8655060182385295,-1.8089950374189174,-1.8089950374189174,-1.8089950374189174,-1.8195367250504029,-1.8195367250504029,-1.8195367250504029,-1.86684536021567,-1.86684536021567,-1.86684536021567
2018-09-09,-1.2473982290216192,-1.2473982290216192,-1.2473982290216192,-1.3911953569384903,-1.3911953569384903,-1.3911953569384903,-1.4003616654414348,-1.4003616654414348,-1.4003616654414348,-1.520734544383626,-1.520734544383626,-1.520734544383626
2018-09-16,-0.8245639117943879,-0.8245639117943879,-0.8245639117943879,-0.9078567759624526,-0.9078567759624526,-0.9078567759624526,-0.7642908536797361,-0.7642908536797361,-0.7642908536797361,-0.8527142312138583,-0.8527142312138583,-0.8527142312138583
2018-09-23,-1.031107775104225,-1.031107775104225,-1.031107775104225,-1.153612909371032,-1.153612909371032,-1.153612909371032,-1.0759323590193168,-1.0759323590193168,-1.0759323590193168,-1.1846501704227421,-1.1846501704227421,-1.1846501704227421
2018-09-30,-1.9999554953783785,-1.9999554953783785,-1.9999554953783785,-2.029592305516928,-2.029592305516928,-2.029592305516928,-2.1359409129670857,-2.1359409129670857,-2.1359409129670857,-2.063881546118475,-2.063881546118475,-2.063881546118475
2018-10-07,-2.2188852375697734,-2.2188852375697734,-2.2188852375697734,-2.187112086066988,-2.187112086066988,-2.187112086066988,-2.2606413756740134,-2.2606413756740134,-2.2606413756740134,-2.186227429080387,-2.186227429080387,-2.186227429080387
2018-10-14,-1.9077748688102227,-1.9077748688102227,-1.9077748688102227,-2.0086113422975713,-2.0086113422975713,-2.0086113422975713,-2.0276601235580354,-2.0276601235580354,-2.0276601235580354,-2.1004705879523935,-2.1004705879523935,-2.1004705879523935
2018-10-21,-2.408677521164923,-2.408677521164923,-2.408677521164923,-2.298786936558249,-2.298786936558249,-2.298786936558249,-2.2924176532844815,-2.2924176532844815,-2.2924176532844815,-2.298373776436898,-2.298373776436898,-2.298373776436898
2018-10-28,-1.0354614073654946,-1.0354614073654946,-1.0354614073654946,-1.109625697634271,-1.109625697634271,-1.109625697634271,-1.2553043792746874,-1.2553043792746874,-1.2553043792746874,-1.243627371982293,-1.243627371982293,-1.243627371982293
2018-11-04,-1.5557262672798526,-1.5557262672798526,-1.5557262672798526,-1.5972557592363366,-1.5972557592363366,-1.5972557592363366,-1.4807750977425669,-1.4807750977425669,-1.4807750977425669,-1.53583691333907,-1.53583691333907,-1.53583691333907
2018-11-11,-1.0616055759274179,-1.0616055759274179,-1.0616055759274179,-1.0354026384703743,-1.0354026384703743,-1.0354026384703743,-0.986168515026658,-0.986168515026658,-0.986168515026658,-0.9670908939845073,-0.9670908939845073,-0.9670908939845073
2018-11-18,-1.2143649041005091,-1.2143649041005091,-1.2143649041005091,-1.2632963317468293,-1.2632963317468293,-1.2632963317468293,-1.102317376448421,-1.102317376448421,-1.102317376448421,-1.2102477363790642,-1.2102477363790642,-1.2102477363790642
2018-11-25,-0.6602707561782223,-0.6602707561782223,-0.6602707561782223,-0.6681402669928357,-0.6681402669928357,-0.6681402669928357,-0.5818193621494306,-0.5818193621494306,-0.5818193621494306,-0.5654406659152088,-0.5654406659152088,-0.5654406659152088
2018-12-02,-0.756932487941874,-0.756932487941874,-0.756932487941874,-0.737246870291626,-0.737246870291626,-0.737246870291626,-0.8957657428708274,-0.8957657428708274,-0.8957657428708274,-1.0044247412396323,-1.0044247412396323,-1.0044247412396323
2018-12-09,-0.913336584908049,-0.913336584908049,-0.913336584908049,-0.9911869246354111,-0.9911869246354111,-0.9911869246354111,-0.8572267074502068,-0.8572267074502068,-0.8572267074502068,-0.9423661580581967,-0.9423661580581967,-0.9423661580581967
2018-12-16,-1.1711663244658155,-1.1711663244658155,-1.1711663244658155,-1.192463395084812,-1.192463395084812,-1.192463395084812,-1.2701365006048593,-1.2701365006048593,-1.2701365006048593,-1.2818709082545983,-1.2818709082545983,-1.2818709082545983
2018-12-23,-0.973914171662081,-0.973914171662081,-0.973914171662081,-1.0028355829804578,-1.0028355829804578,-1.0028355829804578,-0.9178808587049281,-0.9178808587049281,-0.9178808587049281,-0.9339450385185322,-0.9339450385185322,-0.9339450385185322
2018-12-30,-0.9866339699018124,-0.9866339699018124,-0.9866339699018124,-0.8044721019188953,-0.8044721019188953,-0.8044721019188953,-0.9474978677495556,-0.9474978677495556,-0.9474978677495556,-0.703087147332331,-0.703087147332331,-0.703087147332331
2019-01-06,-0.12278262752327693,-0.12278262752327693,-0.12278262752327693,-0.1744231436653289,-0.1744231436653289,-0.1744231436653289,-0.004610860316500022,-0.004610860316500022,-0.004610860316500022,-0.0839425019030283,-0.0839425019030283,-0.0839425019030283
2019-01-13,0.5419653211441986,0.5419653211441986,0.5419653211441986,0.5843540813854694,0.5843540813854694,0.5843540813854694,0.674867533033628,0.674867533033628,0.674867533033628,0.6455540753777222,0.6455540753777222,0.6455540753777222
