Date,iShares MSCI ChinaEtf_Open_average,iShares MSCI ChinaEtf_Open_max,iShares MSCI ChinaEtf_Open_min,iShares MSCI ChinaEtf_High_average,iShares MSCI ChinaEtf_High_max,iShares MSCI ChinaEtf_High_min,iShares MSCI ChinaEtf_Low_average,iShares MSCI ChinaEtf_Low_max,iShares MSCI ChinaEtf_Low_min,iShares MSCI ChinaEtf_Close_average,iShares MSCI ChinaEtf_Close_max,iShares MSCI ChinaEtf_Close_min
2018-05-27,-0.13348458669087163,-0.13348458669087163,-0.13348458669087163,-0.049369337556279445,-0.049369337556279445,-0.049369337556279445,0.027630529304556995,0.027630529304556995,0.027630529304556995,0.06687715363032926,0.06687715363032926,0.06687715363032926
2018-06-03,0.4133526003224115,0.4133526003224115,0.4133526003224115,0.5139467744565284,0.5139467744565284,0.5139467744565284,0.5400743771692488,0.5400743771692488,0.5400743771692488,0.5609269885703416,0.5609269885703416,0.5609269885703416
2018-06-10,0.22219506104897344,0.22219506104897344,0.22219506104897344,0.214085988662115,0.214085988662115,0.214085988662115,0.37256152223554634,0.37256152223554634,0.37256152223554634,0.43024017427191363,0.43024017427191363,0.43024017427191363
2018-06-17,-0.7476212733750355,-0.7476212733750355,-0.7476212733750355,-1.0119099445075583,-1.0119099445075583,-1.0119099445075583,-0.5997212915829426,-0.5997212915829426,-0.5997212915829426,-0.9151228537045938,-0.9151228537045938,-0.9151228537045938
2018-06-24,-2.0898408114597107,-2.0898408114597107,-2.0898408114597107,-2.0992179545601912,-2.0992179545601912,-2.0992179545601912,-1.8039467249004533,-1.8039467249004533,-1.8039467249004533,-1.9507398096937456,-1.9507398096937456,-1.9507398096937456
2018-07-01,-2.2968018276753286,-2.2968018276753286,-2.2968018276753286,-2.081080052041008,-2.081080052041008,-2.081080052041008,-2.094156923622762,-2.094156923622762,-2.094156923622762,-1.8850907389708904,-1.8850907389708904,-1.8850907389708904
2018-07-08,-1.4926844926908107,-1.4926844926908107,-1.4926844926908107,-1.6677985001802405,-1.6677985001802405,-1.6677985001802405,-1.4098949639870422,-1.4098949639870422,-1.4098949639870422,-1.500624192526252,-1.500624192526252,-1.500624192526252
2018-07-15,-1.7191391788051733,-1.7191391788051733,-1.7191391788051733,-1.798342860031716,-1.798342860031716,-1.798342860031716,-1.6040210064594256,-1.6040210064594256,-1.6040210064594256,-1.6473340804679737,-1.6473340804679737,-1.6473340804679737
2018-07-22,-0.9889528748848045,-0.9889528748848045,-0.9889528748848045,-1.2086717528691882,-1.2086717528691882,-1.2086717528691882,-1.250261851272681,-1.250261851272681,-1.250261851272681,-1.297336308226613,-1.297336308226613,-1.297336308226613
2018-07-29,-1.9966587990258398,-1.9966587990258398,-1.9966587990258398,-2.1529786187682327,-2.1529786187682327,-2.1529786187682327,-1.9762812310682911,-1.9762812310682911,-1.9762812310682911,-2.073692229836587,-2.073692229836587,-2.073692229836587
