Date,VelocityShares 1x Long VSTOXX FuturesEtf_Open_average,VelocityShares 1x Long VSTOXX FuturesEtf_Open_max,VelocityShares 1x Long VSTOXX FuturesEtf_Open_min,VelocityShares 1x Long VSTOXX FuturesEtf_High_average,VelocityShares 1x Long VSTOXX FuturesEtf_High_max,VelocityShares 1x Long VSTOXX FuturesEtf_High_min,VelocityShares 1x Long VSTOXX FuturesEtf_Low_average,VelocityShares 1x Long VSTOXX FuturesEtf_Low_max,VelocityShares 1x Long VSTOXX FuturesEtf_Low_min,VelocityShares 1x Long VSTOXX FuturesEtf_Close_average,VelocityShares 1x Long VSTOXX FuturesEtf_Close_max,VelocityShares 1x Long VSTOXX FuturesEtf_Close_min
2018-05-27,-0.855169230537861,-0.855169230537861,-0.855169230537861,-0.8689932155090174,-0.8689932155090174,-0.8689932155090174,-1.0173076555018297,-1.0173076555018297,-1.0173076555018297,-1.0398476415983238,-1.0398476415983238,-1.0398476415983238
2018-06-03,-0.7914120103265828,-0.7914120103265828,-0.7914120103265828,-0.8088719886760575,-0.8088719886760575,-0.8088719886760575,-0.8354747275767166,-0.8354747275767166,-0.8354747275767166,-0.8832868460166724,-0.8832868460166724,-0.8832868460166724
2018-06-10,-1.7947597279973315,-1.7947597279973315,-1.7947597279973315,-1.7500920082343177,-1.7500920082343177,-1.7500920082343177,-1.8265637040776486,-1.8265637040776486,-1.8265637040776486,-1.8695468848863717,-1.8695468848863717,-1.8695468848863717
2018-06-17,-0.8650624434293367,-0.8650624434293367,-0.8650624434293367,-0.8585709038880566,-0.8585709038880566,-0.8585709038880566,-0.847312980166507,-0.847312980166507,-0.847312980166507,-0.8723709180044716,-0.8723709180044716,-0.8723709180044716
2018-06-24,-0.6764593544278427,-0.6764593544278427,-0.6764593544278427,-0.6594935783814874,-0.6594935783814874,-0.6594935783814874,-0.6401293433790081,-0.6401293433790081,-0.6401293433790081,-0.6249596095784763,-0.6249596095784763,-0.6249596095784763
2018-07-01,-0.9745104393457765,-0.9745104393457765,-0.9745104393457765,-0.9988491183291975,-0.9988491183291975,-0.9988491183291975,-0.9493090880735002,-0.9493090880735002,-0.9493090880735002,-0.9759971968068425,-0.9759971968068425,-0.9759971968068425
2018-07-08,-1.2460892779712254,-1.2460892779712254,-1.2460892779712254,-1.270320196137065,-1.270320196137065,-1.270320196137065,-1.2284166924146351,-1.2284166924146351,-1.2284166924146351,-1.2539744834257291,-1.2539744834257291,-1.2539744834257291
2018-07-15,-1.3600102719198541,-1.3600102719198541,-1.3600102719198541,-1.3832388848784336,-1.3832388848784336,-1.3832388848784336,-1.34277578345949,-1.34277578345949,-1.34277578345949,-1.3678829611135475,-1.3678829611135475,-1.3678829611135475
2018-07-22,-1.2308849291467343,-1.2308849291467343,-1.2308849291467343,-1.2457831983294971,-1.2457831983294971,-1.2457831983294971,-1.2110827000382538,-1.2110827000382538,-1.2110827000382538,-1.2275264868079736,-1.2275264868079736,-1.2275264868079736
2018-07-29,-0.8797308290902228,-0.8797308290902228,-0.8797308290902228,-0.8972496230136695,-0.8972496230136695,-0.8972496230136695,-0.8626129497279991,-0.8626129497279991,-0.8626129497279991,-0.8814708547552171,-0.8814708547552171,-0.8814708547552171
2018-08-05,-1.2897287400561246,-1.2897287400561246,-1.2897287400561246,-1.3062348914255815,-1.3062348914255815,-1.3062348914255815,-1.2739739768782774,-1.2739739768782774,-1.2739739768782774,-1.2917025210549946,-1.2917025210549946,-1.2917025210549946
2018-08-12,-0.38138844095106844,-0.38138844095106844,-0.38138844095106844,-0.3994061831996709,-0.3994061831996709,-0.3994061831996709,-0.36336937471613884,-0.36336937471613884,-0.36336937471613884,-0.38304851482668145,-0.38304851482668145,-0.38304851482668145
