Date,WisdomTree Emerging Markets Quality Dividend Growt_Open_average,WisdomTree Emerging Markets Quality Dividend Growt_Open_max,WisdomTree Emerging Markets Quality Dividend Growt_Open_min,WisdomTree Emerging Markets Quality Dividend Growt_High_average,WisdomTree Emerging Markets Quality Dividend Growt_High_max,WisdomTree Emerging Markets Quality Dividend Growt_High_min,WisdomTree Emerging Markets Quality Dividend Growt_Low_average,WisdomTree Emerging Markets Quality Dividend Growt_Low_max,WisdomTree Emerging Markets Quality Dividend Growt_Low_min,WisdomTree Emerging Markets Quality Dividend Growt_Close_average,WisdomTree Emerging Markets Quality Dividend Growt_Close_max,WisdomTree Emerging Markets Quality Dividend Growt_Close_min
2018-04-08,-1.242903182073509,-1.242903182073509,-1.242903182073509,-1.1691960431112356,-1.1691960431112356,-1.1691960431112356,-0.8052092928747778,-0.8052092928747778,-0.8052092928747778,-0.8515287189935509,-0.8515287189935509,-0.8515287189935509
2018-04-15,-1.374297407578213,-1.374297407578213,-1.374297407578213,-1.4179415132577204,-1.4179415132577204,-1.4179415132577204,-1.1901687079152359,-1.1901687079152359,-1.1901687079152359,-1.2373947755061507,-1.2373947755061507,-1.2373947755061507
2018-04-22,-0.8065791248873493,-0.8065791248873493,-0.8065791248873493,-0.9884773464831837,-0.9884773464831837,-0.9884773464831837,-1.0501077034825987,-1.0501077034825987,-1.0501077034825987,-1.1970967498859515,-1.1970967498859515,-1.1970967498859515
2018-04-29,-1.665205077666333,-1.665205077666333,-1.665205077666333,-1.7067200945149066,-1.7067200945149066,-1.7067200945149066,-1.5435346623920203,-1.5435346623920203,-1.5435346623920203,-1.5386602547354618,-1.5386602547354618,-1.5386602547354618
2018-05-06,-1.0108021159772889,-1.0108021159772889,-1.0108021159772889,-1.0919483363862386,-1.0919483363862386,-1.0919483363862386,-0.829784405538938,-0.829784405538938,-0.829784405538938,-0.9303386119671343,-0.9303386119671343,-0.9303386119671343
2018-05-13,-1.7467984664427085,-1.7467984664427085,-1.7467984664427085,-1.6185747405469553,-1.6185747405469553,-1.6185747405469553,-1.5125883901255222,-1.5125883901255222,-1.5125883901255222,-1.4617410456811943,-1.4617410456811943,-1.4617410456811943
2018-05-20,-0.9386425596090474,-0.9386425596090474,-0.9386425596090474,-1.0501206481824616,-1.0501206481824616,-1.0501206481824616,-0.9856439872339394,-0.9856439872339394,-0.9856439872339394,-0.9329028114923341,-0.9329028114923341,-0.9329028114923341
2018-05-27,-0.5047960360287486,-0.5047960360287486,-0.5047960360287486,-0.5020676138075941,-0.5020676138075941,-0.5020676138075941,-0.2179178352440342,-0.2179178352440342,-0.2179178352440342,-0.2593645222616235,-0.2593645222616235,-0.2593645222616235
2018-06-03,-1.066791540856487,-1.066791540856487,-1.066791540856487,-1.0682678605878366,-1.0682678605878366,-1.0682678605878366,-0.9389935836144016,-0.9389935836144016,-0.9389935836144016,-0.9148474182801363,-0.9148474182801363,-0.9148474182801363
2018-06-10,-2.214889762151147,-2.214889762151147,-2.214889762151147,-2.254923145463469,-2.254923145463469,-2.254923145463469,-2.4328853709488083,-2.4328853709488083,-2.4328853709488083,-2.2928667640874285,-2.2928667640874285,-2.2928667640874285
2018-06-17,-2.183898971179848,-2.183898971179848,-2.183898971179848,-2.256604302112899,-2.256604302112899,-2.256604302112899,-2.3981080247498667,-2.3981080247498667,-2.3981080247498667,-2.3006483088315535,-2.3006483088315535,-2.3006483088315535
2018-06-24,-2.0635981837236304,-2.0635981837236304,-2.0635981837236304,-1.9502856181264756,-1.9502856181264756,-1.9502856181264756,-1.966052746590933,-1.966052746590933,-1.966052746590933,-1.9508587689563124,-1.9508587689563124,-1.9508587689563124
2018-07-01,-0.7952206174722707,-0.7952206174722707,-0.7952206174722707,-0.6131351215928834,-0.6131351215928834,-0.6131351215928834,-0.6832081705687274,-0.6832081705687274,-0.6832081705687274,-0.5528752025116516,-0.5528752025116516,-0.5528752025116516
2018-07-08,-0.769896941235082,-0.769896941235082,-0.769896941235082,-0.8980608570479609,-0.8980608570479609,-0.8980608570479609,-0.7602647784719507,-0.7602647784719507,-0.7602647784719507,-0.9171534326638738,-0.9171534326638738,-0.9171534326638738
2018-07-15,-0.7378465245623844,-0.7378465245623844,-0.7378465245623844,-0.8814750631871848,-0.8814750631871848,-0.8814750631871848,-0.8359038229130784,-0.8359038229130784,-0.8359038229130784,-1.015679822305614,-1.015679822305614,-1.015679822305614
2018-07-22,0.11823040154273182,0.11823040154273182,0.11823040154273182,0.0037845302278206655,0.0037845302278206655,0.0037845302278206655,-0.00839867445782458,-0.00839867445782458,-0.00839867445782458,-0.16019675776743084,-0.16019675776743084,-0.16019675776743084
2018-07-29,-0.8396771374871705,-0.8396771374871705,-0.8396771374871705,-0.8543146423922394,-0.8543146423922394,-0.8543146423922394,-0.7155336309382297,-0.7155336309382297,-0.7155336309382297,-0.814914176912734,-0.814914176912734,-0.814914176912734
