Date,WisdomTree Europe Multifactor_Open_average,WisdomTree Europe Multifactor_Open_max,WisdomTree Europe Multifactor_Open_min,WisdomTree Europe Multifactor_High_average,WisdomTree Europe Multifactor_High_max,WisdomTree Europe Multifactor_High_min,WisdomTree Europe Multifactor_Low_average,WisdomTree Europe Multifactor_Low_max,WisdomTree Europe Multifactor_Low_min,WisdomTree Europe Multifactor_Close_average,WisdomTree Europe Multifactor_Close_max,WisdomTree Europe Multifactor_Close_min
2018-04-08,0.13598583527529984,0.13598583527529984,0.13598583527529984,0.08589621766856614,0.08589621766856614,0.08589621766856614,0.2487276114981447,0.2487276114981447,0.2487276114981447,0.20340255433105978,0.20340255433105978,0.20340255433105978
2018-04-15,0.6626742865722266,0.6626742865722266,0.6626742865722266,0.6297260566062473,0.6297260566062473,0.6297260566062473,0.7975623976292852,0.7975623976292852,0.7975623976292852,0.7687671951403685,0.7687671951403685,0.7687671951403685
2018-04-22,1.0439704812603001,1.0439704812603001,1.0439704812603001,1.040796122200219,1.040796122200219,1.040796122200219,1.2596032699098165,1.2596032699098165,1.2596032699098165,1.2682887531336848,1.2682887531336848,1.2682887531336848
2018-04-29,1.2433616207070173,1.2433616207070173,1.2433616207070173,1.2747941445423052,1.2747941445423052,1.2747941445423052,1.213744210662565,1.213744210662565,1.213744210662565,1.2345034117677407,1.2345034117677407,1.2345034117677407
2018-05-06,1.1244980093349266,1.1244980093349266,1.1244980093349266,1.1568325317155488,1.1568325317155488,1.1568325317155488,1.0975880928788808,1.0975880928788808,1.0975880928788808,1.1228076507084477,1.1228076507084477,1.1228076507084477
2018-05-13,0.8090344670933337,0.8090344670933337,0.8090344670933337,0.9138521715697283,0.9138521715697283,0.9138521715697283,0.7691913879706083,0.7691913879706083,0.7691913879706083,0.777273868494608,0.777273868494608,0.777273868494608
2018-05-20,-0.4318137726443109,-0.4318137726443109,-0.4318137726443109,-0.5292791116260724,-0.5292791116260724,-0.5292791116260724,-0.6102319885130529,-0.6102319885130529,-0.6102319885130529,-0.7182656261943965,-0.7182656261943965,-0.7182656261943965
2018-05-27,-0.9422266066857882,-0.9422266066857882,-0.9422266066857882,-1.0253017566259737,-1.0253017566259737,-1.0253017566259737,-0.8121086455046533,-0.8121086455046533,-0.8121086455046533,-0.8808506931324238,-0.8808506931324238,-0.8808506931324238
2018-06-03,-0.6708137705651578,-0.6708137705651578,-0.6708137705651578,-0.809493226515453,-0.809493226515453,-0.809493226515453,-0.5627688418431396,-0.5627688418431396,-0.5627688418431396,-0.6847538188932673,-0.6847538188932673,-0.6847538188932673
2018-06-10,-1.2576641508458435,-1.2576641508458435,-1.2576641508458435,-1.4188855926105113,-1.4188855926105113,-1.4188855926105113,-1.1292053708984695,-1.1292053708984695,-1.1292053708984695,-1.2801765545944148,-1.2801765545944148,-1.2801765545944148
2018-06-17,-2.271745116935769,-2.271745116935769,-2.271745116935769,-2.2760934091130114,-2.2760934091130114,-2.2760934091130114,-2.1431554469070395,-2.1431554469070395,-2.1431554469070395,-2.1702850750891125,-2.1702850750891125,-2.1702850750891125
2018-06-24,-2.252050632902202,-2.252050632902202,-2.252050632902202,-2.2540539527041603,-2.2540539527041603,-2.2540539527041603,-2.2355597243057903,-2.2355597243057903,-2.2355597243057903,-2.2416137156106006,-2.2416137156106006,-2.2416137156106006
2018-07-01,-1.7539254062121712,-1.7539254062121712,-1.7539254062121712,-1.7551624593108186,-1.7551624593108186,-1.7551624593108186,-1.7447061048058552,-1.7447061048058552,-1.7447061048058552,-1.7480779196422502,-1.7480779196422502,-1.7480779196422502
2018-07-08,-0.9425131922614306,-0.9425131922614306,-0.9425131922614306,-0.9207403450370734,-0.9207403450370734,-0.9207403450370734,-0.9334189137742612,-0.9334189137742612,-0.9334189137742612,-0.9112454132252904,-0.9112454132252904,-0.9112454132252904
2018-07-15,-0.6410799461463413,-0.6410799461463413,-0.6410799461463413,-0.6482037589013698,-0.6482037589013698,-0.6482037589013698,-0.6318455783417927,-0.6318455783417927,-0.6318455783417927,-0.6380775864488972,-0.6380775864488972,-0.6380775864488972
