Date,MSCI Frontier 100_Open_average,MSCI Frontier 100_Open_max,MSCI Frontier 100_Open_min,MSCI Frontier 100_High_average,MSCI Frontier 100_High_max,MSCI Frontier 100_High_min,MSCI Frontier 100_Low_average,MSCI Frontier 100_Low_max,MSCI Frontier 100_Low_min,MSCI Frontier 100_Close_average,MSCI Frontier 100_Close_max,MSCI Frontier 100_Close_min
2018-04-08,0.019405770248479292,0.019405770248479292,0.019405770248479292,-0.1710901309739987,-0.1710901309739987,-0.1710901309739987,0.10062201084700696,0.10062201084700696,0.10062201084700696,-0.06345883944792186,-0.06345883944792186,-0.06345883944792186
2018-04-15,-0.8725002834637633,-0.8725002834637633,-0.8725002834637633,-1.231431571289102,-1.231431571289102,-1.231431571289102,-0.6897879970964106,-0.6897879970964106,-0.6897879970964106,-0.8351203455914272,-0.8351203455914272,-0.8351203455914272
2018-04-22,-1.8522753742934879,-1.8522753742934879,-1.8522753742934879,-1.8759969187501466,-1.8759969187501466,-1.8759969187501466,-1.210191309449698,-1.210191309449698,-1.210191309449698,-1.2940338225791799,-1.2940338225791799,-1.2940338225791799
2018-04-29,-2.0892073368682853,-2.0892073368682853,-2.0892073368682853,-2.17623714721336,-2.17623714721336,-2.17623714721336,-2.1752456147093175,-2.1752456147093175,-2.1752456147093175,-2.2653810414152966,-2.2653810414152966,-2.2653810414152966
2018-05-06,-2.2617338949485593,-2.2617338949485593,-2.2617338949485593,-2.3491955152595705,-2.3491955152595705,-2.3491955152595705,-2.2463822175107926,-2.2463822175107926,-2.2463822175107926,-2.227176968702604,-2.227176968702604,-2.227176968702604
2018-05-13,-2.005702540985325,-2.005702540985325,-2.005702540985325,-2.0485636806387286,-2.0485636806387286,-2.0485636806387286,-1.9904288486868917,-1.9904288486868917,-1.9904288486868917,-1.955449520621349,-1.955449520621349,-1.955449520621349
2018-05-20,-2.028376761242026,-2.028376761242026,-2.028376761242026,-2.0210058600249985,-2.0210058600249985,-2.0210058600249985,-2.0415179494438362,-2.0415179494438362,-2.0415179494438362,-1.992569891669259,-1.992569891669259,-1.992569891669259
2018-05-27,-1.5257522793320277,-1.5257522793320277,-1.5257522793320277,-1.3282632348326038,-1.3282632348326038,-1.3282632348326038,-1.5231671922100043,-1.5231671922100043,-1.5231671922100043,-1.4166363949377712,-1.4166363949377712,-1.4166363949377712
2018-06-03,-0.7825912173681118,-0.7825912173681118,-0.7825912173681118,-0.7864880274173662,-0.7864880274173662,-0.7864880274173662,-0.772041516930878,-0.772041516930878,-0.772041516930878,-0.7992889150240695,-0.7992889150240695,-0.7992889150240695
2018-06-10,-1.2718319987037958,-1.2718319987037958,-1.2718319987037958,-1.2998890900137354,-1.2998890900137354,-1.2998890900137354,-1.3677554819199895,-1.3677554819199895,-1.3677554819199895,-1.2845357195139877,-1.2845357195139877,-1.2845357195139877
2018-06-17,-1.3241325444030636,-1.3241325444030636,-1.3241325444030636,-1.3465977972701675,-1.3465977972701675,-1.3465977972701675,-1.4811076108283052,-1.4811076108283052,-1.4811076108283052,-1.5464395732933833,-1.5464395732933833,-1.5464395732933833
2018-06-24,-1.7088823489804117,-1.7088823489804117,-1.7088823489804117,-1.7871753557261087,-1.7871753557261087,-1.7871753557261087,-1.8682773960195542,-1.8682773960195542,-1.8682773960195542,-1.826078882662537,-1.826078882662537,-1.826078882662537
2018-07-01,-1.2656606617063646,-1.2656606617063646,-1.2656606617063646,-1.2889215667442884,-1.2889215667442884,-1.2889215667442884,-1.2312175277977782,-1.2312175277977782,-1.2312175277977782,-1.2328093029842246,-1.2328093029842246,-1.2328093029842246
2018-07-08,-1.1293747435461885,-1.1293747435461885,-1.1293747435461885,-1.1862785338815942,-1.1862785338815942,-1.1862785338815942,-1.0681964244344422,-1.0681964244344422,-1.0681964244344422,-1.1571529815438562,-1.1571529815438562,-1.1571529815438562
