Date,First Trust RiverFront Dynamic EuropeEtf_Open_average,First Trust RiverFront Dynamic EuropeEtf_Open_max,First Trust RiverFront Dynamic EuropeEtf_Open_min,First Trust RiverFront Dynamic EuropeEtf_High_average,First Trust RiverFront Dynamic EuropeEtf_High_max,First Trust RiverFront Dynamic EuropeEtf_High_min,First Trust RiverFront Dynamic EuropeEtf_Low_average,First Trust RiverFront Dynamic EuropeEtf_Low_max,First Trust RiverFront Dynamic EuropeEtf_Low_min,First Trust RiverFront Dynamic EuropeEtf_Close_average,First Trust RiverFront Dynamic EuropeEtf_Close_max,First Trust RiverFront Dynamic EuropeEtf_Close_min
2018-05-27,-0.6060960018876074,-0.6060960018876074,-0.6060960018876074,-0.5912910828673834,-0.5912910828673834,-0.5912910828673834,-0.4690321234636629,-0.4690321234636629,-0.4690321234636629,-0.5648875850819663,-0.5648875850819663,-0.5648875850819663
2018-06-03,-0.29674407316989954,-0.29674407316989954,-0.29674407316989954,-0.28192864932091377,-0.28192864932091377,-0.28192864932091377,-0.21780980154631935,-0.21780980154631935,-0.21780980154631935,-0.17269595830742998,-0.17269595830742998,-0.17269595830742998
2018-06-10,-0.027617814084455405,-0.027617814084455405,-0.027617814084455405,-0.22100033606945968,-0.22100033606945968,-0.22100033606945968,-0.0004080944249165971,-0.0004080944249165971,-0.0004080944249165971,-0.12222228227266928,-0.12222228227266928,-0.12222228227266928
2018-06-17,-1.9673710963200053,-1.9673710963200053,-1.9673710963200053,-2.1117694991504963,-2.1117694991504963,-2.1117694991504963,-1.8611620673050107,-1.8611620673050107,-1.8611620673050107,-2.0818172643899753,-2.0818172643899753,-2.0818172643899753
2018-06-24,-2.48468309438403,-2.48468309438403,-2.48468309438403,-2.5052298955521075,-2.5052298955521075,-2.5052298955521075,-2.4273455148379925,-2.4273455148379925,-2.4273455148379925,-2.5742711525374102,-2.5742711525374102,-2.5742711525374102
2018-07-01,-1.9766845090098264,-1.9766845090098264,-1.9766845090098264,-1.810656200473462,-1.810656200473462,-1.810656200473462,-1.7536422334648905,-1.7536422334648905,-1.7536422334648905,-1.659346358509258,-1.659346358509258,-1.659346358509258
2018-07-08,-1.4090261938088318,-1.4090261938088318,-1.4090261938088318,-1.3240844872783235,-1.3240844872783235,-1.3240844872783235,-1.2403106243241002,-1.2403106243241002,-1.2403106243241002,-1.259415202244711,-1.259415202244711,-1.259415202244711
2018-07-15,-0.9836868990096329,-0.9836868990096329,-0.9836868990096329,-0.9468981665612048,-0.9468981665612048,-0.9468981665612048,-0.8336627481642465,-0.8336627481642465,-0.8336627481642465,-0.8777719083584757,-0.8777719083584757,-0.8777719083584757
2018-07-22,-0.24149716772087662,-0.24149716772087662,-0.24149716772087662,-0.4022892402734557,-0.4022892402734557,-0.4022892402734557,-0.42983386388756023,-0.42983386388756023,-0.42983386388756023,-0.545791178117013,-0.545791178117013,-0.545791178117013
2018-07-29,-0.8450945238107674,-0.8450945238107674,-0.8450945238107674,-0.8982188866096105,-0.8982188866096105,-0.8982188866096105,-0.7117134912029766,-0.7117134912029766,-0.7117134912029766,-0.8219721661174957,-0.8219721661174957,-0.8219721661174957
2018-08-05,-1.599255250952518,-1.599255250952518,-1.599255250952518,-1.7524930550508089,-1.7524930550508089,-1.7524930550508089,-1.6796340629313018,-1.6796340629313018,-1.6796340629313018,-1.8029147580571527,-1.8029147580571527,-1.8029147580571527
2018-08-12,-2.0667398984526417,-2.0667398984526417,-2.0667398984526417,-1.8714080311991774,-1.8714080311991774,-1.8714080311991774,-1.9565643555136736,-1.9565643555136736,-1.9565643555136736,-1.8351882364203256,-1.8351882364203256,-1.8351882364203256
2018-08-19,-0.7776071865236723,-0.7776071865236723,-0.7776071865236723,-0.7835748235119303,-0.7835748235119303,-0.7835748235119303,-0.690103673722481,-0.690103673722481,-0.690103673722481,-0.7424059841424395,-0.7424059841424395,-0.7424059841424395
2018-08-26,-0.45907379657876324,-0.45907379657876324,-0.45907379657876324,-0.5357599575953639,-0.5357599575953639,-0.5357599575953639,-0.6032199199651108,-0.6032199199651108,-0.6032199199651108,-0.6478383260296757,-0.6478383260296757,-0.6478383260296757
2018-09-02,-1.6749322974289196,-1.6749322974289196,-1.6749322974289196,-1.6437906721484488,-1.6437906721484488,-1.6437906721484488,-1.5921854472619796,-1.5921854472619796,-1.5921854472619796,-1.5746253085895174,-1.5746253085895174,-1.5746253085895174
2018-09-09,-0.762725747064637,-0.762725747064637,-0.762725747064637,-0.8924437927257987,-0.8924437927257987,-0.8924437927257987,-0.8516123798549683,-0.8516123798549683,-0.8516123798549683,-0.9541506384804658,-0.9541506384804658,-0.9541506384804658
2018-09-16,0.0358487342958981,0.0358487342958981,0.0358487342958981,-0.06638396908156355,-0.06638396908156355,-0.06638396908156355,0.035517531180648425,0.035517531180648425,0.035517531180648425,-0.017543134383577307,-0.017543134383577307,-0.017543134383577307
2018-09-23,-0.4688355673094317,-0.4688355673094317,-0.4688355673094317,-0.44679106679882413,-0.44679106679882413,-0.44679106679882413,-0.37515817759979114,-0.37515817759979114,-0.37515817759979114,-0.5223677204717968,-0.5223677204717968,-0.5223677204717968
