Date,iShares Micro-CapEtf_Open_average,iShares Micro-CapEtf_Open_max,iShares Micro-CapEtf_Open_min,iShares Micro-CapEtf_High_average,iShares Micro-CapEtf_High_max,iShares Micro-CapEtf_High_min,iShares Micro-CapEtf_Low_average,iShares Micro-CapEtf_Low_max,iShares Micro-CapEtf_Low_min,iShares Micro-CapEtf_Close_average,iShares Micro-CapEtf_Close_max,iShares Micro-CapEtf_Close_min
2018-05-27,2.0724690325228883,2.0724690325228883,2.0724690325228883,2.1672402600409875,2.1672402600409875,2.1672402600409875,1.9397024424984204,1.9397024424984204,1.9397024424984204,2.03558579175215,2.03558579175215,2.03558579175215
2018-06-03,2.101099247682386,2.101099247682386,2.101099247682386,2.1567842085272635,2.1567842085272635,2.1567842085272635,2.0102570558582884,2.0102570558582884,2.0102570558582884,2.108657128959832,2.108657128959832,2.108657128959832
2018-06-10,1.8652268102055711,1.8652268102055711,1.8652268102055711,1.97993747454904,1.97993747454904,1.97993747454904,1.8046318975934552,1.8046318975934552,1.8046318975934552,1.9825388680043652,1.9825388680043652,1.9825388680043652
2018-06-17,1.9795821387854429,1.9795821387854429,1.9795821387854429,1.9320048720549015,1.9320048720549015,1.9320048720549015,1.7268663034669776,1.7268663034669776,1.7268663034669776,1.8761054887138513,1.8761054887138513,1.8761054887138513
2018-06-24,1.3083706373726611,1.3083706373726611,1.3083706373726611,1.3077425752610679,1.3077425752610679,1.3077425752610679,1.24497023089253,1.24497023089253,1.24497023089253,1.1391929540117909,1.1391929540117909,1.1391929540117909
2018-07-01,1.5724555599434535,1.5724555599434535,1.5724555599434535,1.6740282717870891,1.6740282717870891,1.6740282717870891,1.6160512745924591,1.6160512745924591,1.6160512745924591,1.6595589409718934,1.6595589409718934,1.6595589409718934
2018-07-08,1.3627900691284425,1.3627900691284425,1.3627900691284425,1.3553894571035316,1.3553894571035316,1.3553894571035316,1.314452393982398,1.314452393982398,1.314452393982398,1.2345819538699085,1.2345819538699085,1.2345819538699085
2018-07-15,1.2715685214848707,1.2715685214848707,1.2715685214848707,1.2178202060363115,1.2178202060363115,1.2178202060363115,1.2243816582398195,1.2243816582398195,1.2243816582398195,1.1381133223502509,1.1381133223502509,1.1381133223502509
2018-07-22,1.0335968416699501,1.0335968416699501,1.0335968416699501,0.9676037381415696,0.9676037381415696,0.9676037381415696,0.5599210625936176,0.5599210625936176,0.5599210625936176,0.5298724499737718,0.5298724499737718,0.5298724499737718
2018-07-29,0.6154213534095286,0.6154213534095286,0.6154213534095286,0.6381620547253133,0.6381620547253133,0.6381620547253133,0.5333706193147845,0.5333706193147845,0.5333706193147845,0.5599815571766364,0.5599815571766364,0.5599815571766364
2018-08-05,0.5524681703980171,0.5524681703980171,0.5524681703980171,0.6734970145018884,0.6734970145018884,0.6734970145018884,0.6855814432218654,0.6855814432218654,0.6855814432218654,0.6451910988492264,0.6451910988492264,0.6451910988492264
2018-08-12,0.38883518657751936,0.38883518657751936,0.38883518657751936,0.46706967864911425,0.46706967864911425,0.46706967864911425,0.5079969070135406,0.5079969070135406,0.5079969070135406,0.5706154574800756,0.5706154574800756,0.5706154574800756
2018-08-19,1.0303379977426161,1.0303379977426161,1.0303379977426161,1.0139469290789318,1.0139469290789318,1.0139469290789318,1.1345927934213202,1.1345927934213202,1.1345927934213202,1.143351135688682,1.143351135688682,1.143351135688682
2018-08-26,1.0457003600134624,1.0457003600134624,1.0457003600134624,1.2720482598540876,1.2720482598540876,1.2720482598540876,1.2077406480609896,1.2077406480609896,1.2077406480609896,1.365498750946548,1.365498750946548,1.365498750946548
2018-09-02,0.6209901420576495,0.6209901420576495,0.6209901420576495,0.6672997401891064,0.6672997401891064,0.6672997401891064,0.7457217683044399,0.7457217683044399,0.7457217683044399,0.6708611007702561,0.6708611007702561,0.6708611007702561
2018-09-09,0.3201379773734397,0.3201379773734397,0.3201379773734397,0.4067377909690451,0.4067377909690451,0.4067377909690451,0.4773720093836261,0.4773720093836261,0.4773720093836261,0.3418675048564333,0.3418675048564333,0.3418675048564333
