Date,VelocityShares Daily 4X Long EUR vs. USDEtf_Open_average,VelocityShares Daily 4X Long EUR vs. USDEtf_Open_max,VelocityShares Daily 4X Long EUR vs. USDEtf_Open_min,VelocityShares Daily 4X Long EUR vs. USDEtf_High_average,VelocityShares Daily 4X Long EUR vs. USDEtf_High_max,VelocityShares Daily 4X Long EUR vs. USDEtf_High_min,VelocityShares Daily 4X Long EUR vs. USDEtf_Low_average,VelocityShares Daily 4X Long EUR vs. USDEtf_Low_max,VelocityShares Daily 4X Long EUR vs. USDEtf_Low_min,VelocityShares Daily 4X Long EUR vs. USDEtf_Close_average,VelocityShares Daily 4X Long EUR vs. USDEtf_Close_max,VelocityShares Daily 4X Long EUR vs. USDEtf_Close_min
2018-05-27,-2.044120639443249,-2.044120639443249,-2.044120639443249,-2.0340640251220696,-2.0340640251220696,-2.0340640251220696,-2.1214504248382426,-2.1214504248382426,-2.1214504248382426,-2.0701299353270763,-2.0701299353270763,-2.0701299353270763
2018-06-03,-1.5753202141068694,-1.5753202141068694,-1.5753202141068694,-1.5481347268019927,-1.5481347268019927,-1.5481347268019927,-1.5025601165637223,-1.5025601165637223,-1.5025601165637223,-1.5168524559442136,-1.5168524559442136,-1.5168524559442136
2018-06-10,-1.6189198879435527,-1.6189198879435527,-1.6189198879435527,-1.6203342113936066,-1.6203342113936066,-1.6203342113936066,-1.7552543262555333,-1.7552543262555333,-1.7552543262555333,-1.788796058822299,-1.788796058822299,-1.788796058822299
2018-06-17,-1.5460678796727374,-1.5460678796727374,-1.5460678796727374,-1.5403972663718832,-1.5403972663718832,-1.5403972663718832,-1.5316360125715829,-1.5316360125715829,-1.5316360125715829,-1.555468905775381,-1.555468905775381,-1.555468905775381
2018-06-24,-1.3452380562804966,-1.3452380562804966,-1.3452380562804966,-1.336817501796622,-1.336817501796622,-1.336817501796622,-1.264640026147386,-1.264640026147386,-1.264640026147386,-1.2701789001356893,-1.2701789001356893,-1.2701789001356893
2018-07-01,-1.0591409682739292,-1.0591409682739292,-1.0591409682739292,-1.064519049641098,-1.064519049641098,-1.064519049641098,-0.9937385263676801,-0.9937385263676801,-0.9937385263676801,-1.0108913309120022,-1.0108913309120022,-1.0108913309120022
2018-07-08,-1.1665297273649156,-1.1665297273649156,-1.1665297273649156,-1.1440941892534648,-1.1440941892534648,-1.1440941892534648,-1.0999081835406173,-1.0999081835406173,-1.0999081835406173,-1.0893362362520214,-1.0893362362520214,-1.0893362362520214
2018-07-15,-1.128426120187355,-1.128426120187355,-1.128426120187355,-1.133354492184951,-1.133354492184951,-1.133354492184951,-1.0683959834645822,-1.0683959834645822,-1.0683959834645822,-1.0833709361201613,-1.0833709361201613,-1.0833709361201613
2018-07-22,-1.0450630111293813,-1.0450630111293813,-1.0450630111293813,-1.0490297095087655,-1.0490297095087655,-1.0490297095087655,-0.9894539521216774,-0.9894539521216774,-0.9894539521216774,-1.0026210878061748,-1.0026210878061748,-1.0026210878061748
2018-07-29,-1.1206296850554687,-1.1206296850554687,-1.1206296850554687,-1.0811201189631539,-1.0811201189631539,-1.0811201189631539,-1.076953755138822,-1.076953755138822,-1.076953755138822,-1.0875002787314954,-1.0875002787314954,-1.0875002787314954
2018-08-05,-1.4177111000965423,-1.4177111000965423,-1.4177111000965423,-1.3948940230720392,-1.3948940230720392,-1.3948940230720392,-1.4452825861662757,-1.4452825861662757,-1.4452825861662757,-1.4093026772993789,-1.4093026772993789,-1.4093026772993789
2018-08-12,-1.3655845439143601,-1.3655845439143601,-1.3655845439143601,-1.37685563682241,-1.37685563682241,-1.37685563682241,-1.307614779978355,-1.307614779978355,-1.307614779978355,-1.3220206237186523,-1.3220206237186523,-1.3220206237186523
2018-08-19,-0.7810053004353387,-0.7810053004353387,-0.7810053004353387,-0.7218230330107996,-0.7218230330107996,-0.7218230330107996,-0.743009193417297,-0.743009193417297,-0.743009193417297,-0.7587417165995193,-0.7587417165995193,-0.7587417165995193
2018-08-26,-0.7031363937012466,-0.7031363937012466,-0.7031363937012466,-0.6935042029679832,-0.6935042029679832,-0.6935042029679832,-0.752124735269515,-0.752124735269515,-0.752124735269515,-0.7723598891405838,-0.7723598891405838,-0.7723598891405838
2018-09-02,-0.897285034136713,-0.897285034136713,-0.897285034136713,-0.9297849475527786,-0.9297849475527786,-0.9297849475527786,-0.8670252810004535,-0.8670252810004535,-0.8670252810004535,-0.8892505890685413,-0.8892505890685413,-0.8892505890685413
2018-09-09,-0.494423648748379,-0.494423648748379,-0.494423648748379,-0.5274356584272523,-0.5274356584272523,-0.5274356584272523,-0.5647065840035527,-0.5647065840035527,-0.5647065840035527,-0.5819148195358389,-0.5819148195358389,-0.5819148195358389
