Date,First Trust RiverFront Dynamic Asia PacificEtf_Open_average,First Trust RiverFront Dynamic Asia PacificEtf_Open_max,First Trust RiverFront Dynamic Asia PacificEtf_Open_min,First Trust RiverFront Dynamic Asia PacificEtf_High_average,First Trust RiverFront Dynamic Asia PacificEtf_High_max,First Trust RiverFront Dynamic Asia PacificEtf_High_min,First Trust RiverFront Dynamic Asia PacificEtf_Low_average,First Trust RiverFront Dynamic Asia PacificEtf_Low_max,First Trust RiverFront Dynamic Asia PacificEtf_Low_min,First Trust RiverFront Dynamic Asia PacificEtf_Close_average,First Trust RiverFront Dynamic Asia PacificEtf_Close_max,First Trust RiverFront Dynamic Asia PacificEtf_Close_min
2018-05-27,-0.52757399115835,-0.52757399115835,-0.52757399115835,-0.5999262999498487,-0.5999262999498487,-0.5999262999498487,-0.3706763802584269,-0.3706763802584269,-0.3706763802584269,-0.4568168491188777,-0.4568168491188777,-0.4568168491188777
2018-06-03,-0.06806598085878304,-0.06806598085878304,-0.06806598085878304,-0.20397783578729498,-0.20397783578729498,-0.20397783578729498,0.03437298698562165,0.03437298698562165,0.03437298698562165,-0.09767400271247059,-0.09767400271247059,-0.09767400271247059
2018-06-10,-0.7571730874937599,-0.7571730874937599,-0.7571730874937599,-1.0008608206845204,-1.0008608206845204,-1.0008608206845204,-0.7106392940491086,-0.7106392940491086,-0.7106392940491086,-0.9163322053264933,-0.9163322053264933,-0.9163322053264933
2018-06-17,-2.2975111873235874,-2.2975111873235874,-2.2975111873235874,-2.538309587228528,-2.538309587228528,-2.538309587228528,-2.012611692045707,-2.012611692045707,-2.012611692045707,-2.225238376108988,-2.225238376108988,-2.225238376108988
2018-06-24,-2.9621602540764655,-2.9621602540764655,-2.9621602540764655,-2.8448818801617524,-2.8448818801617524,-2.8448818801617524,-2.618462042928958,-2.618462042928958,-2.618462042928958,-2.626828124001586,-2.626828124001586,-2.626828124001586
2018-07-01,-2.7286093178427984,-2.7286093178427984,-2.7286093178427984,-2.6575825680077356,-2.6575825680077356,-2.6575825680077356,-2.5521236150261783,-2.5521236150261783,-2.5521236150261783,-2.4452699943079828,-2.4452699943079828,-2.4452699943079828
2018-07-08,-1.9440251420495291,-1.9440251420495291,-1.9440251420495291,-1.9894105167786431,-1.9894105167786431,-1.9894105167786431,-1.8320726881615372,-1.8320726881615372,-1.8320726881615372,-1.7938316837970327,-1.7938316837970327,-1.7938316837970327
2018-07-15,-1.7301529051357012,-1.7301529051357012,-1.7301529051357012,-1.6863615839342885,-1.6863615839342885,-1.6863615839342885,-1.6434645168246045,-1.6434645168246045,-1.6434645168246045,-1.603098661600278,-1.603098661600278,-1.603098661600278
2018-07-22,-0.7398675785329828,-0.7398675785329828,-0.7398675785329828,-0.6034211353485718,-0.6034211353485718,-0.6034211353485718,-0.7124359208264124,-0.7124359208264124,-0.7124359208264124,-0.7994952069430008,-0.7994952069430008,-0.7994952069430008
2018-07-29,-1.3720413697816223,-1.3720413697816223,-1.3720413697816223,-1.4565152951084621,-1.4565152951084621,-1.4565152951084621,-1.3032882153271845,-1.3032882153271845,-1.3032882153271845,-1.3080203145840417,-1.3080203145840417,-1.3080203145840417
2018-08-05,-1.4370867723762364,-1.4370867723762364,-1.4370867723762364,-1.5963107414951632,-1.5963107414951632,-1.5963107414951632,-1.536323094403622,-1.536323094403622,-1.536323094403622,-1.6276854305427608,-1.6276854305427608,-1.6276854305427608
2018-08-12,-1.7927184401401997,-1.7927184401401997,-1.7927184401401997,-1.7405865904453233,-1.7405865904453233,-1.7405865904453233,-1.7790445010388536,-1.7790445010388536,-1.7790445010388536,-1.7454841679433415,-1.7454841679433415,-1.7454841679433415
2018-08-19,-1.2901350678227157,-1.2901350678227157,-1.2901350678227157,-1.3973661572288256,-1.3973661572288256,-1.3973661572288256,-1.3451783485792366,-1.3451783485792366,-1.3451783485792366,-1.4261310381749073,-1.4261310381749073,-1.4261310381749073
2018-08-26,-0.9365596546220759,-0.9365596546220759,-0.9365596546220759,-1.0560025193975973,-1.0560025193975973,-1.0560025193975973,-1.0871830189736034,-1.0871830189736034,-1.0871830189736034,-1.1136791999310407,-1.1136791999310407,-1.1136791999310407
2018-09-02,-1.7595962166806873,-1.7595962166806873,-1.7595962166806873,-1.8684882862852092,-1.8684882862852092,-1.8684882862852092,-1.7948765396573663,-1.7948765396573663,-1.7948765396573663,-1.8578199439598801,-1.8578199439598801,-1.8578199439598801
2018-09-09,-1.1998175480469,-1.1998175480469,-1.1998175480469,-1.179919351643758,-1.179919351643758,-1.179919351643758,-1.1897291267910846,-1.1897291267910846,-1.1897291267910846,-1.2319796398439287,-1.2319796398439287,-1.2319796398439287
2018-09-16,-0.2652737797471787,-0.2652737797471787,-0.2652737797471787,-0.2863293862526435,-0.2863293862526435,-0.2863293862526435,-0.2423057570335686,-0.2423057570335686,-0.2423057570335686,-0.2849632313970679,-0.2849632313970679,-0.2849632313970679
2018-09-23,-0.103143957374988,-0.103143957374988,-0.103143957374988,-0.17393234038727404,-0.17393234038727404,-0.17393234038727404,-0.10809739495879955,-0.10809739495879955,-0.10809739495879955,-0.1506145753400579,-0.1506145753400579,-0.1506145753400579
2018-09-30,-0.8718408133135394,-0.8718408133135394,-0.8718408133135394,-0.9708372787619366,-0.9708372787619366,-0.9708372787619366,-0.945273704343173,-0.945273704343173,-0.945273704343173,-0.8639704437738501,-0.8639704437738501,-0.8639704437738501
2018-10-07,-1.9429131169514684,-1.9429131169514684,-1.9429131169514684,-1.9930009379012756,-1.9930009379012756,-1.9930009379012756,-2.0510928413466907,-2.0510928413466907,-2.0510928413466907,-1.9468266335793574,-1.9468266335793574,-1.9468266335793574
2018-10-14,-1.7011148421086966,-1.7011148421086966,-1.7011148421086966,-1.7835943174711786,-1.7835943174711786,-1.7835943174711786,-1.6719177721885907,-1.6719177721885907,-1.6719177721885907,-1.7745446317570677,-1.7745446317570677,-1.7745446317570677
