Date,iShares MSCI Netherlands_etf_Open_average,iShares MSCI Netherlands_etf_Open_max,iShares MSCI Netherlands_etf_Open_min,iShares MSCI Netherlands_etf_High_average,iShares MSCI Netherlands_etf_High_max,iShares MSCI Netherlands_etf_High_min,iShares MSCI Netherlands_etf_Low_average,iShares MSCI Netherlands_etf_Low_max,iShares MSCI Netherlands_etf_Low_min,iShares MSCI Netherlands_etf_Close_average,iShares MSCI Netherlands_etf_Close_max,iShares MSCI Netherlands_etf_Close_min
2018-04-08,0.40509231364260967,0.40509231364260967,0.40509231364260967,0.2808785301932919,0.2808785301932919,0.2808785301932919,0.4195017419940009,0.4195017419940009,0.4195017419940009,0.3628147367340272,0.3628147367340272,0.3628147367340272
2018-04-15,0.13442179580363073,0.13442179580363073,0.13442179580363073,0.005316258249558336,0.005316258249558336,0.005316258249558336,0.15747416709848436,0.15747416709848436,0.15747416709848436,0.0403172154344721,0.0403172154344721,0.0403172154344721
2018-04-22,0.03580772215920519,0.03580772215920519,0.03580772215920519,0.08493221526748941,0.08493221526748941,0.08493221526748941,0.2504892887894502,0.2504892887894502,0.2504892887894502,0.3415255774059056,0.3415255774059056,0.3415255774059056
2018-04-29,-1.0518053788763368,-1.0518053788763368,-1.0518053788763368,-0.5532676532050089,-0.5532676532050089,-0.5532676532050089,-0.5800479543240057,-0.5800479543240057,-0.5800479543240057,-0.2563365344447948,-0.2563365344447948,-0.2563365344447948
2018-05-06,0.04601188794010792,0.04601188794010792,0.04601188794010792,-0.17247589883847367,-0.17247589883847367,-0.17247589883847367,0.14791796483835198,0.14791796483835198,0.14791796483835198,-0.11395117812756463,-0.11395117812756463,-0.11395117812756463
2018-05-13,-0.3452298457252893,-0.3452298457252893,-0.3452298457252893,-0.6129855582152522,-0.6129855582152522,-0.6129855582152522,-0.35271380344859177,-0.35271380344859177,-0.35271380344859177,-0.46616891855987047,-0.46616891855987047,-0.46616891855987047
2018-05-20,-0.7954135774221551,-0.7954135774221551,-0.7954135774221551,-0.7122714219295615,-0.7122714219295615,-0.7122714219295615,-0.567972803977408,-0.567972803977408,-0.567972803977408,-0.47984363199799074,-0.47984363199799074,-0.47984363199799074
2018-05-27,-1.113691833381867,-1.113691833381867,-1.113691833381867,-1.5349487359197989,-1.5349487359197989,-1.5349487359197989,-1.2565654154151082,-1.2565654154151082,-1.2565654154151082,-1.1942828715126639,-1.1942828715126639,-1.1942828715126639
2018-06-03,0.02550120664659339,0.02550120664659339,0.02550120664659339,0.22621146468754705,0.22621146468754705,0.22621146468754705,0.04216251535555244,0.04216251535555244,0.04216251535555244,0.2932942300426895,0.2932942300426895,0.2932942300426895
2018-06-10,-0.28509059153488653,-0.28509059153488653,-0.28509059153488653,-0.5443435295788447,-0.5443435295788447,-0.5443435295788447,-0.24608092156052716,-0.24608092156052716,-0.24608092156052716,-0.4268305907670775,-0.4268305907670775,-0.4268305907670775
2018-06-17,-2.174733712105361,-2.174733712105361,-2.174733712105361,-2.4142703924395366,-2.4142703924395366,-2.4142703924395366,-2.2169961002544314,-2.2169961002544314,-2.2169961002544314,-2.4399405165124457,-2.4399405165124457,-2.4399405165124457
2018-06-24,-2.171844400496851,-2.171844400496851,-2.171844400496851,-2.2745756950398253,-2.2745756950398253,-2.2745756950398253,-2.232484075554865,-2.232484075554865,-2.232484075554865,-2.4262449925151386,-2.4262449925151386,-2.4262449925151386
2018-07-01,-1.6410424464480988,-1.6410424464480988,-1.6410424464480988,-1.5962066263594392,-1.5962066263594392,-1.5962066263594392,-1.4782348267958643,-1.4782348267958643,-1.4782348267958643,-1.475014481340921,-1.475014481340921,-1.475014481340921
2018-07-08,-0.994629782658987,-0.994629782658987,-0.994629782658987,-1.0904262223648629,-1.0904262223648629,-1.0904262223648629,-0.8861350694895541,-0.8861350694895541,-0.8861350694895541,-0.9832852519527006,-0.9832852519527006,-0.9832852519527006
