Date,PowerShares DB Gold_etf_Open_average,PowerShares DB Gold_etf_Open_max,PowerShares DB Gold_etf_Open_min,PowerShares DB Gold_etf_High_average,PowerShares DB Gold_etf_High_max,PowerShares DB Gold_etf_High_min,PowerShares DB Gold_etf_Low_average,PowerShares DB Gold_etf_Low_max,PowerShares DB Gold_etf_Low_min,PowerShares DB Gold_etf_Close_average,PowerShares DB Gold_etf_Close_max,PowerShares DB Gold_etf_Close_min
2018-06-17,-1.8889766106889643,-1.8889766106889643,-1.8889766106889643,-1.8460831835872598,-1.8460831835872598,-1.8460831835872598,-1.7493317270973727,-1.7493317270973727,-1.7493317270973727,-1.7203358411996004,-1.7203358411996004,-1.7203358411996004
2018-06-24,-1.9624173181994828,-1.9624173181994828,-1.9624173181994828,-1.9208510918637396,-1.9208510918637396,-1.9208510918637396,-1.8986849038929956,-1.8986849038929956,-1.8986849038929956,-1.9060908384580317,-1.9060908384580317,-1.9060908384580317
2018-07-01,-1.3369038957528439,-1.3369038957528439,-1.3369038957528439,-1.4467145249864242,-1.4467145249864242,-1.4467145249864242,-1.4310206440323194,-1.4310206440323194,-1.4310206440323194,-1.513062248328266,-1.513062248328266,-1.513062248328266
2018-07-08,-1.6858872425748166,-1.6858872425748166,-1.6858872425748166,-1.764526101099432,-1.764526101099432,-1.764526101099432,-1.6250313864174413,-1.6250313864174413,-1.6250313864174413,-1.6820932964736752,-1.6820932964736752,-1.6820932964736752
2018-07-15,-1.7670406880495386,-1.7670406880495386,-1.7670406880495386,-1.7691372820520601,-1.7691372820520601,-1.7691372820520601,-1.7204494258766563,-1.7204494258766563,-1.7204494258766563,-1.7190659052636312,-1.7190659052636312,-1.7190659052636312
2018-07-22,-1.5854184481630715,-1.5854184481630715,-1.5854184481630715,-1.580959263322988,-1.580959263322988,-1.580959263322988,-1.563637749025874,-1.563637749025874,-1.563637749025874,-1.6325789498468857,-1.6325789498468857,-1.6325789498468857
2018-07-29,-1.4853926428920188,-1.4853926428920188,-1.4853926428920188,-1.465496346830867,-1.465496346830867,-1.465496346830867,-1.5392524301802344,-1.5392524301802344,-1.5392524301802344,-1.5510354078065736,-1.5510354078065736,-1.5510354078065736
2018-08-05,-1.3561068536766683,-1.3561068536766683,-1.3561068536766683,-1.4180729873451987,-1.4180729873451987,-1.4180729873451987,-1.4369834880599155,-1.4369834880599155,-1.4369834880599155,-1.465905563308643,-1.465905563308643,-1.465905563308643
2018-08-12,-1.8857601696987218,-1.8857601696987218,-1.8857601696987218,-1.8340188355106755,-1.8340188355106755,-1.8340188355106755,-1.8832536811371134,-1.8832536811371134,-1.8832536811371134,-1.7856793610343338,-1.7856793610343338,-1.7856793610343338
2018-08-19,-1.2732237089243044,-1.2732237089243044,-1.2732237089243044,-1.0719380313276972,-1.0719380313276972,-1.0719380313276972,-1.2253120692158788,-1.2253120692158788,-1.2253120692158788,-1.0930663201377484,-1.0930663201377484,-1.0930663201377484
2018-08-26,-0.9843159761314928,-0.9843159761314928,-0.9843159761314928,-1.028037466806194,-1.028037466806194,-1.028037466806194,-1.011779949761682,-1.011779949761682,-1.011779949761682,-1.1024581644432345,-1.1024581644432345,-1.1024581644432345
2018-09-02,-0.9787240548156474,-0.9787240548156474,-0.9787240548156474,-1.0512537344151864,-1.0512537344151864,-1.0512537344151864,-1.0486860159668494,-1.0486860159668494,-1.0486860159668494,-1.0924852320731169,-1.0924852320731169,-1.0924852320731169
2018-09-09,-0.7551094303132686,-0.7551094303132686,-0.7551094303132686,-0.8914458799839212,-0.8914458799839212,-0.8914458799839212,-0.9583421566933031,-0.9583421566933031,-0.9583421566933031,-1.0631846600317665,-1.0631846600317665,-1.0631846600317665
2018-09-16,-0.9869162579714401,-0.9869162579714401,-0.9869162579714401,-0.924601185896418,-0.924601185896418,-0.924601185896418,-0.8737607755902511,-0.8737607755902511,-0.8737607755902511,-0.775428227558024,-0.775428227558024,-0.775428227558024
2018-09-23,-0.958778139237569,-0.958778139237569,-0.958778139237569,-1.0616761837322632,-1.0616761837322632,-1.0616761837322632,-0.8593284708731292,-0.8593284708731292,-0.8593284708731292,-0.9840627296802938,-0.9840627296802938,-0.9840627296802938
2018-09-30,-0.33246263333037873,-0.33246263333037873,-0.33246263333037873,-0.39893291060902036,-0.39893291060902036,-0.39893291060902036,-0.2847759443458946,-0.2847759443458946,-0.2847759443458946,-0.32333136473851987,-0.32333136473851987,-0.32333136473851987
2018-10-07,0.9230152950999804,0.9230152950999804,0.9230152950999804,0.8114412324669512,0.8114412324669512,0.8114412324669512,0.789868881161633,0.789868881161633,0.789868881161633,0.7467114494648328,0.7467114494648328,0.7467114494648328
2018-10-14,1.4530997397353747,1.4530997397353747,1.4530997397353747,1.3468668457864221,1.3468668457864221,1.3468668457864221,1.497840165700692,1.497840165700692,1.497840165700692,1.52434159288498,1.52434159288498,1.52434159288498
2018-10-21,1.6563099509111743,1.6563099509111743,1.6563099509111743,2.02526952313777,2.02526952313777,2.02526952313777,1.771051158234852,1.771051158234852,1.771051158234852,1.857123375677187,1.857123375677187,1.857123375677187
2018-10-28,1.4910286861082882,1.4910286861082882,1.4910286861082882,1.4244393188813578,1.4244393188813578,1.4244393188813578,1.5263908970809934,1.5263908970809934,1.5263908970809934,1.5671419872760601,1.5671419872760601,1.5671419872760601
2018-11-04,0.09650520395384801,0.09650520395384801,0.09650520395384801,-0.07981319225832494,-0.07981319225832494,-0.07981319225832494,0.110995456216515,0.110995456216515,0.110995456216515,0.08067422376012211,0.08067422376012211,0.08067422376012211
2018-11-11,0.7770275901102909,0.7770275901102909,0.7770275901102909,0.6117589838856081,0.6117589838856081,0.6117589838856081,0.736043327131607,0.736043327131607,0.736043327131607,0.6996724506738307,0.6996724506738307,0.6996724506738307
2018-11-18,0.4889960592469771,0.4889960592469771,0.4889960592469771,0.426102428080149,0.426102428080149,0.426102428080149,0.6863106698929892,0.6863106698929892,0.6863106698929892,0.6382696572914958,0.6382696572914958,0.6382696572914958
2018-11-25,0.26898153798923913,0.26898153798923913,0.26898153798923913,0.31459828325114153,0.31459828325114153,0.31459828325114153,0.25081278545592706,0.25081278545592706,0.25081278545592706,0.33975425373886814,0.33975425373886814,0.33975425373886814
2018-12-02,1.565696638334465,1.565696638334465,1.565696638334465,1.6772473033076047,1.6772473033076047,1.6772473033076047,1.6257916674561623,1.6257916674561623,1.6257916674561623,1.8250109939291699,1.8250109939291699,1.8250109939291699
2018-12-09,0.6856205786895777,0.6856205786895777,0.6856205786895777,0.864323456509777,0.864323456509777,0.864323456509777,0.8449277396124822,0.8449277396124822,0.8449277396124822,0.9756222883993921,0.9756222883993921,0.9756222883993921
2018-12-16,1.9326441896854665,1.9326441896854665,1.9326441896854665,1.705377533701861,1.705377533701861,1.705377533701861,1.816701469025988,1.816701469025988,1.816701469025988,1.6691778117032352,1.6691778117032352,1.6691778117032352
2018-12-23,1.6404116782635185,1.6404116782635185,1.6404116782635185,1.5553984163581664,1.5553984163581664,1.5553984163581664,1.8081662076135283,1.8081662076135283,1.8081662076135283,1.7475643394104752,1.7475643394104752,1.7475643394104752
2018-12-30,1.672277677336696,1.672277677336696,1.672277677336696,1.569920374475223,1.569920374475223,1.569920374475223,1.641185304921121,1.641185304921121,1.641185304921121,1.6903025420136404,1.6903025420136404,1.6903025420136404
2019-01-06,1.5368675435660504,1.5368675435660504,1.5368675435660504,1.4807057569321476,1.4807057569321476,1.4807057569321476,1.6267684185520017,1.6267684185520017,1.6267684185520017,1.5265991227305598,1.5265991227305598,1.5265991227305598
2019-01-13,1.009100864463402,1.009100864463402,1.009100864463402,0.9614272391514304,0.9614272391514304,0.9614272391514304,1.0517798920111319,1.0517798920111319,1.0517798920111319,0.9269437188858035,0.9269437188858035,0.9269437188858035
2019-01-20,1.3523914468187508,1.3523914468187508,1.3523914468187508,1.4942211245409418,1.4942211245409418,1.4942211245409418,1.4279336459800964,1.4279336459800964,1.4279336459800964,1.5682972248242348,1.5682972248242348,1.5682972248242348
2019-01-27,1.939988538710993,1.939988538710993,1.939988538710993,1.8463246617947586,1.8463246617947586,1.8463246617947586,1.9041350977704712,1.9041350977704712,1.9041350977704712,1.838808932026444,1.838808932026444,1.838808932026444
2019-02-03,1.4937944614384253,1.4937944614384253,1.4937944614384253,1.444595079690785,1.444595079690785,1.444595079690785,1.4605900191028027,1.4605900191028027,1.4605900191028027,1.443293503695937,1.443293503695937,1.443293503695937
2019-02-10,1.2733524132388399,1.2733524132388399,1.2733524132388399,1.4286595460079272,1.4286595460079272,1.4286595460079272,1.3450024157760676,1.3450024157760676,1.3450024157760676,1.4371384542163592,1.4371384542163592,1.4371384542163592
2019-02-17,1.481449801356,1.481449801356,1.481449801356,1.5460326130240778,1.5460326130240778,1.5460326130240778,1.4502414169840674,1.4502414169840674,1.4502414169840674,1.462296616382672,1.462296616382672,1.462296616382672
2019-02-24,0.4756040042415556,0.4756040042415556,0.4756040042415556,0.5677334264629081,0.5677334264629081,0.5677334264629081,-0.11582009293604117,-0.11582009293604117,-0.11582009293604117,-0.25730403074153974,-0.25730403074153974,-0.25730403074153974
2019-03-03,0.04966088876423449,0.04966088876423449,0.04966088876423449,-0.061934873762828316,-0.061934873762828316,-0.061934873762828316,0.08030906171968791,0.08030906171968791,0.08030906171968791,0.06715500510301842,0.06715500510301842,0.06715500510301842
2019-03-10,0.16724099783032936,0.16724099783032936,0.16724099783032936,0.05486250602818756,0.05486250602818756,0.05486250602818756,0.23165363098473274,0.23165363098473274,0.23165363098473274,0.0923676322970345,0.0923676322970345,0.0923676322970345
2019-03-17,0.4013056314542146,0.4013056314542146,0.4013056314542146,0.45496556293777113,0.45496556293777113,0.45496556293777113,0.5731844148999466,0.5731844148999466,0.5731844148999466,0.49990146346636766,0.49990146346636766,0.49990146346636766
2019-03-24,-0.563766057715579,-0.563766057715579,-0.563766057715579,-0.6995058540165433,-0.6995058540165433,-0.6995058540165433,-0.7081769841006565,-0.7081769841006565,-0.7081769841006565,-0.8176378580402047,-0.8176378580402047,-0.8176378580402047
2019-03-31,-1.1629929200378324,-1.1629929200378324,-1.1629929200378324,-1.2419980006014821,-1.2419980006014821,-1.2419980006014821,-1.009119692508809,-1.009119692508809,-1.009119692508809,-1.0006489209387537,-1.0006489209387537,-1.0006489209387537
2019-04-07,-1.132688061030971,-1.132688061030971,-1.132688061030971,-1.0622583245453812,-1.0622583245453812,-1.0622583245453812,-1.0589582181101922,-1.0589582181101922,-1.0589582181101922,-1.1021738800231944,-1.1021738800231944,-1.1021738800231944
2019-04-14,-2.0919094883815648,-2.0919094883815648,-2.0919094883815648,-2.0313537878000623,-2.0313537878000623,-2.0313537878000623,-1.9404486360352182,-1.9404486360352182,-1.9404486360352182,-1.8905281867349033,-1.8905281867349033,-1.8905281867349033
2019-04-21,-1.1369410406971632,-1.1369410406971632,-1.1369410406971632,-1.219298309793928,-1.219298309793928,-1.219298309793928,-0.9873839622756633,-0.9873839622756633,-0.9873839622756633,-1.0066945210034672,-1.0066945210034672,-1.0066945210034672
2019-04-28,-1.3607978871014852,-1.3607978871014852,-1.3607978871014852,-1.2716210653318083,-1.2716210653318083,-1.2716210653318083,-1.2329645771014952,-1.2329645771014952,-1.2329645771014952,-1.1491028893159612,-1.1491028893159612,-1.1491028893159612
2019-05-05,-0.8202101874610183,-0.8202101874610183,-0.8202101874610183,-0.8843772730127498,-0.8843772730127498,-0.8843772730127498,-0.7323423940084466,-0.7323423940084466,-0.7323423940084466,-0.7252895828292656,-0.7252895828292656,-0.7252895828292656
2019-05-12,-0.9459151767603826,-0.9459151767603826,-0.9459151767603826,-1.012072371213119,-1.012072371213119,-1.012072371213119,-1.2195909589345506,-1.2195909589345506,-1.2195909589345506,-1.099836508448917,-1.099836508448917,-1.099836508448917
2019-05-19,-0.601200635861134,-0.601200635861134,-0.601200635861134,-0.6946311913372114,-0.6946311913372114,-0.6946311913372114,-0.5036637664955906,-0.5036637664955906,-0.5036637664955906,-0.5804415506507796,-0.5804415506507796,-0.5804415506507796
2019-05-26,0.5568569366600632,0.5568569366600632,0.5568569366600632,0.9647592636178102,0.9647592636178102,0.9647592636178102,0.5693768069595965,0.5693768069595965,0.5693768069595965,1.1081081081081199,1.1081081081081199,1.1081081081081199
2019-06-02,2.5242853206117997,2.5242853206117997,2.5242853206117997,2.539868604154597,2.539868604154597,2.539868604154597,2.5261210167577897,2.5261210167577897,2.5261210167577897,2.477923887312978,2.477923887312978,2.477923887312978
2019-06-09,2.2380191075503397,2.2380191075503397,2.2380191075503397,2.1065006788250855,2.1065006788250855,2.1065006788250855,1.959357475317397,1.959357475317397,1.959357475317397,2.008498270276294,2.008498270276294,2.008498270276294
2019-06-16,2.5783858966349618,2.5783858966349618,2.5783858966349618,2.5583720575685964,2.5583720575685964,2.5583720575685964,2.643698444559003,2.643698444559003,2.643698444559003,2.6582344049924007,2.6582344049924007,2.6582344049924007
2019-06-23,2.104848423654309,2.104848423654309,2.104848423654309,2.0823007979753245,2.0823007979753245,2.0823007979753245,2.165650590288628,2.165650590288628,2.165650590288628,2.1299107594485656,2.1299107594485656,2.1299107594485656
2019-06-30,1.3428978174275241,1.3428978174275241,1.3428978174275241,1.5439741701311267,1.5439741701311267,1.5439741701311267,1.4094967177699347,1.4094967177699347,1.4094967177699347,1.5423148346762494,1.5423148346762494,1.5423148346762494
2019-07-07,1.4795821718090423,1.4795821718090423,1.4795821718090423,1.492133774789901,1.492133774789901,1.492133774789901,1.5272713088548464,1.5272713088548464,1.5272713088548464,1.503825383580402,1.503825383580402,1.503825383580402
2019-07-14,1.5833116798346218,1.5833116798346218,1.5833116798346218,1.5487511672907546,1.5487511672907546,1.5487511672907546,1.457205283587916,1.457205283587916,1.457205283587916,1.405672009005532,1.405672009005532,1.405672009005532
2019-07-21,1.123957884926204,1.123957884926204,1.123957884926204,1.0718006764835255,1.0718006764835255,1.0718006764835255,1.1278487959037635,1.1278487959037635,1.1278487959037635,1.0491275024213318,1.0491275024213318,1.0491275024213318
2019-07-28,1.1823561360406516,1.1823561360406516,1.1823561360406516,1.277056912236892,1.277056912236892,1.277056912236892,1.2493928038224709,1.2493928038224709,1.2493928038224709,1.2620358286638187,1.2620358286638187,1.2620358286638187
2019-08-04,1.7939574760609631,1.7939574760609631,1.7939574760609631,1.754205012848544,1.754205012848544,1.754205012848544,1.8218688489514883,1.8218688489514883,1.8218688489514883,1.7678995342320751,1.7678995342320751,1.7678995342320751
2019-08-11,1.6679420820574402,1.6679420820574402,1.6679420820574402,1.6466571628839781,1.6466571628839781,1.6466571628839781,1.6134944523525658,1.6134944523525658,1.6134944523525658,1.672933006965346,1.672933006965346,1.672933006965346
2019-08-18,1.3393540816338998,1.3393540816338998,1.3393540816338998,1.588771667113567,1.588771667113567,1.588771667113567,1.3952283442637938,1.3952283442637938,1.3952283442637938,1.6420706123604187,1.6420706123604187,1.6420706123604187
2019-08-25,1.543863417910396,1.543863417910396,1.543863417910396,1.4263836339522955,1.4263836339522955,1.4263836339522955,1.5074901387437163,1.5074901387437163,1.5074901387437163,1.415674897335735,1.415674897335735,1.415674897335735
2019-09-01,1.2902490109244242,1.2902490109244242,1.2902490109244242,1.1599843946682482,1.1599843946682482,1.1599843946682482,1.0684683956295202,1.0684683956295202,1.0684683956295202,0.933834998313984,0.933834998313984,0.933834998313984
2019-09-08,0.8345895710825926,0.8345895710825926,0.8345895710825926,0.7260595857578602,0.7260595857578602,0.7260595857578602,0.621612073880755,0.621612073880755,0.621612073880755,0.4900333822232402,0.4900333822232402,0.4900333822232402
2019-09-15,0.6747678125162284,0.6747678125162284,0.6747678125162284,0.8539186281963145,0.8539186281963145,0.8539186281963145,0.8005086826385529,0.8005086826385529,0.8005086826385529,1.0094582080567207,1.0094582080567207,1.0094582080567207
2019-09-22,0.3259107210875345,0.3259107210875345,0.3259107210875345,0.41549686734511276,0.41549686734511276,0.41549686734511276,0.42690268157203826,0.42690268157203826,0.42690268157203826,0.5397167732350303,0.5397167732350303,0.5397167732350303
2019-09-29,0.47485838422761273,0.47485838422761273,0.47485838422761273,0.3974746391784416,0.3974746391784416,0.3974746391784416,0.6402915599050993,0.6402915599050993,0.6402915599050993,0.4751234525511444,0.4751234525511444,0.4751234525511444
2019-10-06,-0.13893526779522802,-0.13893526779522802,-0.13893526779522802,-0.27554104056036366,-0.27554104056036366,-0.27554104056036366,-0.25285065263187145,-0.25285065263187145,-0.25285065263187145,-0.08288134383045848,-0.08288134383045848,-0.08288134383045848
2019-10-13,-0.06869905585316646,-0.06869905585316646,-0.06869905585316646,-0.26125310146596287,-0.26125310146596287,-0.26125310146596287,0.07759383870705666,0.07759383870705666,0.07759383870705666,-0.14846267344022435,-0.14846267344022435,-0.14846267344022435
2019-10-20,0.6151053879180421,0.6151053879180421,0.6151053879180421,0.3007342273599662,0.3007342273599662,0.3007342273599662,0.3826623669978626,0.3826623669978626,0.3826623669978626,0.1199250702393353,0.1199250702393353,0.1199250702393353
2019-10-27,0.47854630686086597,0.47854630686086597,0.47854630686086597,-0.009328504325151898,-0.009328504325151898,-0.009328504325151898,0.7214123699537403,0.7214123699537403,0.7214123699537403,0.12466343380045791,0.12466343380045791,0.12466343380045791
2019-11-03,-2.2935715248221427,-2.2935715248221427,-2.2935715248221427,-2.315595396241308,-2.315595396241308,-2.315595396241308,-2.3354082500509503,-2.3354082500509503,-2.3354082500509503,-2.356730886095267,-2.356730886095267,-2.356730886095267
2019-11-10,-1.7700923361298495,-1.7700923361298495,-1.7700923361298495,-1.800443132775551,-1.800443132775551,-1.800443132775551,-1.5817568057492142,-1.5817568057492142,-1.5817568057492142,-1.5972260224766974,-1.5972260224766974,-1.5972260224766974
2019-11-17,-1.3452129337313492,-1.3452129337313492,-1.3452129337313492,-1.4801132159934907,-1.4801132159934907,-1.4801132159934907,-1.4541654830707926,-1.4541654830707926,-1.4541654830707926,-1.4963131625187596,-1.4963131625187596,-1.4963131625187596
2019-11-24,-1.6277295957415303,-1.6277295957415303,-1.6277295957415303,-1.3827037885191058,-1.3827037885191058,-1.3827037885191058,-1.523715719253108,-1.523715719253108,-1.523715719253108,-1.2585619673126587,-1.2585619673126587,-1.2585619673126587
2019-12-01,-1.2123514532166024,-1.2123514532166024,-1.2123514532166024,-1.358290077967402,-1.358290077967402,-1.358290077967402,-1.2137153074071385,-1.2137153074071385,-1.2137153074071385,-1.2169902548896094,-1.2169902548896094,-1.2169902548896094
2019-12-08,-0.7009371782819326,-0.7009371782819326,-0.7009371782819326,-0.616034866865335,-0.616034866865335,-0.616034866865335,-0.7711515016029341,-0.7711515016029341,-0.7711515016029341,-0.5052615287372235,-0.5052615287372235,-0.5052615287372235
2019-12-15,-0.21701774533207333,-0.21701774533207333,-0.21701774533207333,-0.3563876545417466,-0.3563876545417466,-0.3563876545417466,-0.14895066374635876,-0.14895066374635876,-0.14895066374635876,-0.31418155622556704,-0.31418155622556704,-0.31418155622556704
2019-12-22,0.0,0.0,0.0,-0.0012947168962045615,-0.0012947168962045615,-0.0012947168962045615,0.12595743807541043,0.12595743807541043,0.12595743807541043,-0.04016225002619268,-0.04016225002619268,-0.04016225002619268
2019-12-29,1.5831440661941054,1.5831440661941054,1.5831440661941054,1.6909961332006922,1.6909961332006922,1.6909961332006922,1.7373698355595022,1.7373698355595022,1.7373698355595022,1.7203799987631685,1.7203799987631685,1.7203799987631685
