Date,iShares Global Infrastructure_Open_average,iShares Global Infrastructure_Open_max,iShares Global Infrastructure_Open_min,iShares Global Infrastructure_High_average,iShares Global Infrastructure_High_max,iShares Global Infrastructure_High_min,iShares Global Infrastructure_Low_average,iShares Global Infrastructure_Low_max,iShares Global Infrastructure_Low_min,iShares Global Infrastructure_Close_average,iShares Global Infrastructure_Close_max,iShares Global Infrastructure_Close_min
2018-04-08,-0.20684523012196593,-0.20684523012196593,-0.20684523012196593,-0.1527585054249236,-0.1527585054249236,-0.1527585054249236,-0.003187860563560966,-0.003187860563560966,-0.003187860563560966,0.016593471450220807,0.016593471450220807,0.016593471450220807
2018-04-15,-0.06483603763091937,-0.06483603763091937,-0.06483603763091937,-0.1760494159236402,-0.1760494159236402,-0.1760494159236402,0.09234492749854573,0.09234492749854573,0.09234492749854573,-0.11463856809284752,-0.11463856809284752,-0.11463856809284752
2018-04-22,0.8143598264465831,0.8143598264465831,0.8143598264465831,0.6029824563200447,0.6029824563200447,0.6029824563200447,1.0514399175078497,1.0514399175078497,1.0514399175078497,0.8751485717824699,0.8751485717824699,0.8751485717824699
2018-04-29,1.0418778582083332,1.0418778582083332,1.0418778582083332,1.2312454919190723,1.2312454919190723,1.2312454919190723,1.2008584752257296,1.2008584752257296,1.2008584752257296,1.1674669376485358,1.1674669376485358,1.1674669376485358
2018-05-06,1.17446421145347,1.17446421145347,1.17446421145347,1.1279652798749333,1.1279652798749333,1.1279652798749333,1.1356130165831229,1.1356130165831229,1.1356130165831229,1.0768155625357658,1.0768155625357658,1.0768155625357658
2018-05-13,-0.12520964954873612,-0.12520964954873612,-0.12520964954873612,-0.4035352560858102,-0.4035352560858102,-0.4035352560858102,-0.01793536762611146,-0.01793536762611146,-0.01793536762611146,-0.14101213290620698,-0.14101213290620698,-0.14101213290620698
2018-05-20,-0.7724714864499571,-0.7724714864499571,-0.7724714864499571,-1.0198033340112032,-1.0198033340112032,-1.0198033340112032,-0.5659192532568091,-0.5659192532568091,-0.5659192532568091,-0.7256041700832245,-0.7256041700832245,-0.7256041700832245
2018-05-27,-0.5251695028750256,-0.5251695028750256,-0.5251695028750256,-0.4012279942666166,-0.4012279942666166,-0.4012279942666166,-0.3710835439146231,-0.3710835439146231,-0.3710835439146231,-0.6613858082303293,-0.6613858082303293,-0.6613858082303293
2018-06-03,-1.3736475533124564,-1.3736475533124564,-1.3736475533124564,-0.9878629046750609,-0.9878629046750609,-0.9878629046750609,-0.8416870057496968,-0.8416870057496968,-0.8416870057496968,-0.8347866936569714,-0.8347866936569714,-0.8347866936569714
2018-06-10,-0.7973380251493395,-0.7973380251493395,-0.7973380251493395,-0.6087905741875589,-0.6087905741875589,-0.6087905741875589,-0.42707505549168456,-0.42707505549168456,-0.42707505549168456,-0.3195069926195633,-0.3195069926195633,-0.3195069926195633
2018-06-17,-1.2811889258205895,-1.2811889258205895,-1.2811889258205895,-1.4945099779880349,-1.4945099779880349,-1.4945099779880349,-1.188702633321187,-1.188702633321187,-1.188702633321187,-1.3205143471093777,-1.3205143471093777,-1.3205143471093777
2018-06-24,-0.8340296322350063,-0.8340296322350063,-0.8340296322350063,-0.9466975891528446,-0.9466975891528446,-0.9466975891528446,-0.9692614322950371,-0.9692614322950371,-0.9692614322950371,-0.7927506134338315,-0.7927506134338315,-0.7927506134338315
