Date,iShares MSCI IndonesiaEtf_Open_average,iShares MSCI IndonesiaEtf_Open_max,iShares MSCI IndonesiaEtf_Open_min,iShares MSCI IndonesiaEtf_High_average,iShares MSCI IndonesiaEtf_High_max,iShares MSCI IndonesiaEtf_High_min,iShares MSCI IndonesiaEtf_Low_average,iShares MSCI IndonesiaEtf_Low_max,iShares MSCI IndonesiaEtf_Low_min,iShares MSCI IndonesiaEtf_Close_average,iShares MSCI IndonesiaEtf_Close_max,iShares MSCI IndonesiaEtf_Close_min
2018-05-27,-0.8720250521575335,-0.8720250521575335,-0.8720250521575335,-0.8615994453634639,-0.8615994453634639,-0.8615994453634639,-0.8007314574410888,-0.8007314574410888,-0.8007314574410888,-0.8064989816100512,-0.8064989816100512,-0.8064989816100512
2018-06-03,-0.9738041395000577,-0.9738041395000577,-0.9738041395000577,-0.9050736387542659,-0.9050736387542659,-0.9050736387542659,-0.9041295966784655,-0.9041295966784655,-0.9041295966784655,-0.8303251016923602,-0.8303251016923602,-0.8303251016923602
2018-06-10,-1.0409127370783406,-1.0409127370783406,-1.0409127370783406,-0.925504757252592,-0.925504757252592,-0.925504757252592,-1.077599624712596,-1.077599624712596,-1.077599624712596,-1.1206132572661245,-1.1206132572661245,-1.1206132572661245
2018-06-17,-1.6394503820094828,-1.6394503820094828,-1.6394503820094828,-1.6505753106216212,-1.6505753106216212,-1.6505753106216212,-1.597076025954903,-1.597076025954903,-1.597076025954903,-1.6340232178618526,-1.6340232178618526,-1.6340232178618526
2018-06-24,-1.7234002242990536,-1.7234002242990536,-1.7234002242990536,-1.7242465381546075,-1.7242465381546075,-1.7242465381546075,-1.723117352597518,-1.723117352597518,-1.723117352597518,-1.670781453861267,-1.670781453861267,-1.670781453861267
2018-07-01,-1.7917308816567592,-1.7917308816567592,-1.7917308816567592,-1.657478356348611,-1.657478356348611,-1.657478356348611,-1.7390869549131749,-1.7390869549131749,-1.7390869549131749,-1.5868152123248072,-1.5868152123248072,-1.5868152123248072
2018-07-08,-1.1506580421466417,-1.1506580421466417,-1.1506580421466417,-1.2252468826948544,-1.2252468826948544,-1.2252468826948544,-1.0887114156912578,-1.0887114156912578,-1.0887114156912578,-1.1732193812755511,-1.1732193812755511,-1.1732193812755511
2018-07-15,-1.2093818958771885,-1.2093818958771885,-1.2093818958771885,-1.216769909590896,-1.216769909590896,-1.216769909590896,-1.1911748072451183,-1.1911748072451183,-1.1911748072451183,-1.2138270217221967,-1.2138270217221967,-1.2138270217221967
2018-07-22,-0.6319040022746415,-0.6319040022746415,-0.6319040022746415,-0.6958545834502465,-0.6958545834502465,-0.6958545834502465,-0.6277791132726813,-0.6277791132726813,-0.6277791132726813,-0.6616206626034357,-0.6616206626034357,-0.6616206626034357
2018-07-29,-0.5692895198101136,-0.5692895198101136,-0.5692895198101136,-0.6069169893705348,-0.6069169893705348,-0.6069169893705348,-0.5394298269287585,-0.5394298269287585,-0.5394298269287585,-0.5596893001931043,-0.5596893001931043,-0.5596893001931043
2018-08-05,-0.4441550134489346,-0.4441550134489346,-0.4441550134489346,-0.5405102296075893,-0.5405102296075893,-0.5405102296075893,-0.6126772136717455,-0.6126772136717455,-0.6126772136717455,-0.6003858942412195,-0.6003858942412195,-0.6003858942412195
2018-08-12,-1.45563271062532,-1.45563271062532,-1.45563271062532,-1.3238954210836653,-1.3238954210836653,-1.3238954210836653,-1.4212347665736718,-1.4212347665736718,-1.4212347665736718,-1.2970992685380962,-1.2970992685380962,-1.2970992685380962
2018-08-19,-0.5683084048976529,-0.5683084048976529,-0.5683084048976529,-0.4498717279318057,-0.4498717279318057,-0.4498717279318057,-0.48226392685905906,-0.48226392685905906,-0.48226392685905906,-0.47628837292066306,-0.47628837292066306,-0.47628837292066306
2018-08-26,-0.8159484235774931,-0.8159484235774931,-0.8159484235774931,-0.8060131457020713,-0.8060131457020713,-0.8060131457020713,-0.8261490081824389,-0.8261490081824389,-0.8261490081824389,-0.8201294066652475,-0.8201294066652475,-0.8201294066652475
2018-09-02,-1.6398612080417154,-1.6398612080417154,-1.6398612080417154,-1.6884539744543123,-1.6884539744543123,-1.6884539744543123,-1.6514303878082472,-1.6514303878082472,-1.6514303878082472,-1.8035888348440041,-1.8035888348440041,-1.8035888348440041
2018-09-09,-0.9407863140912152,-0.9407863140912152,-0.9407863140912152,-1.0261198441643604,-1.0261198441643604,-1.0261198441643604,-1.0387553840104637,-1.0387553840104637,-1.0387553840104637,-1.1121836420250513,-1.1121836420250513,-1.1121836420250513
2018-09-16,-0.6526779071472322,-0.6526779071472322,-0.6526779071472322,-0.7181179849415211,-0.7181179849415211,-0.7181179849415211,-0.566609510174671,-0.566609510174671,-0.566609510174671,-0.6252173976025006,-0.6252173976025006,-0.6252173976025006
2018-09-23,-0.7323055151825683,-0.7323055151825683,-0.7323055151825683,-0.7581142918367526,-0.7581142918367526,-0.7581142918367526,-0.6778415381596328,-0.6778415381596328,-0.6778415381596328,-0.8043536583285813,-0.8043536583285813,-0.8043536583285813
2018-09-30,-2.047267810381006,-2.047267810381006,-2.047267810381006,-2.175117763281973,-2.175117763281973,-2.175117763281973,-2.172327587268866,-2.172327587268866,-2.172327587268866,-2.1201774241681117,-2.1201774241681117,-2.1201774241681117
2018-10-07,-1.6123323646100645,-1.6123323646100645,-1.6123323646100645,-1.7222517770776542,-1.7222517770776542,-1.7222517770776542,-1.7604057851392956,-1.7604057851392956,-1.7604057851392956,-1.7383223510242218,-1.7383223510242218,-1.7383223510242218
