Date,iShares MSCI ACWI ex USEtf_Open_average,iShares MSCI ACWI ex USEtf_Open_max,iShares MSCI ACWI ex USEtf_Open_min,iShares MSCI ACWI ex USEtf_High_average,iShares MSCI ACWI ex USEtf_High_max,iShares MSCI ACWI ex USEtf_High_min,iShares MSCI ACWI ex USEtf_Low_average,iShares MSCI ACWI ex USEtf_Low_max,iShares MSCI ACWI ex USEtf_Low_min,iShares MSCI ACWI ex USEtf_Close_average,iShares MSCI ACWI ex USEtf_Close_max,iShares MSCI ACWI ex USEtf_Close_min
2018-04-08,-0.15491817152908688,-0.15491817152908688,-0.15491817152908688,-0.2837929352155526,-0.2837929352155526,-0.2837929352155526,-0.15632937738688535,-0.15632937738688535,-0.15632937738688535,-0.2742570533027415,-0.2742570533027415,-0.2742570533027415
2018-04-15,-0.054231972825037486,-0.054231972825037486,-0.054231972825037486,-0.18494927799623664,-0.18494927799623664,-0.18494927799623664,0.048228811102746356,0.048228811102746356,0.048228811102746356,-0.1029001963460788,-0.1029001963460788,-0.1029001963460788
2018-04-22,0.04142385062199121,0.04142385062199121,0.04142385062199121,-0.10262602541214579,-0.10262602541214579,-0.10262602541214579,0.19977612400965777,0.19977612400965777,0.19977612400965777,0.16914544329033823,0.16914544329033823,0.16914544329033823
2018-04-29,-0.8214803207135701,-0.8214803207135701,-0.8214803207135701,-0.2780957104916254,-0.2780957104916254,-0.2780957104916254,-0.2821198267568812,-0.2821198267568812,-0.2821198267568812,-0.0639015685599298,-0.0639015685599298,-0.0639015685599298
2018-05-06,1.0929402366233159,1.0929402366233159,1.0929402366233159,0.8508960815418201,0.8508960815418201,0.8508960815418201,1.026615088037906,1.026615088037906,1.026615088037906,0.775596282617295,0.775596282617295,0.775596282617295
2018-05-13,0.23199886355549018,0.23199886355549018,0.23199886355549018,-0.07784756688733444,-0.07784756688733444,-0.07784756688733444,0.3850971529168307,0.3850971529168307,0.3850971529168307,0.13426015853137577,0.13426015853137577,0.13426015853137577
2018-05-20,-0.6319221209487919,-0.6319221209487919,-0.6319221209487919,-0.9739132739947144,-0.9739132739947144,-0.9739132739947144,-0.33563145525065513,-0.33563145525065513,-0.33563145525065513,-0.51899239797748,-0.51899239797748,-0.51899239797748
2018-05-27,-1.2245958720131074,-1.2245958720131074,-1.2245958720131074,-1.45911030477903,-1.45911030477903,-1.45911030477903,-0.8363251325650027,-0.8363251325650027,-0.8363251325650027,-0.8716178921075048,-0.8716178921075048,-0.8716178921075048
2018-06-03,-0.5769968350785684,-0.5769968350785684,-0.5769968350785684,-0.5893777615645165,-0.5893777615645165,-0.5893777615645165,-0.35779012097372276,-0.35779012097372276,-0.35779012097372276,-0.22468435219340877,-0.22468435219340877,-0.22468435219340877
2018-06-10,-1.157216293544403,-1.157216293544403,-1.157216293544403,-1.55176393751259,-1.55176393751259,-1.55176393751259,-1.0396896394279358,-1.0396896394279358,-1.0396896394279358,-0.9528252695257446,-0.9528252695257446,-0.9528252695257446
2018-06-17,-2.5206583082665115,-2.5206583082665115,-2.5206583082665115,-2.662862210593105,-2.662862210593105,-2.662862210593105,-2.514098519305512,-2.514098519305512,-2.514098519305512,-2.664280045770839,-2.664280045770839,-2.664280045770839
2018-06-24,-2.293404543100453,-2.293404543100453,-2.293404543100453,-2.2909651275973753,-2.2909651275973753,-2.2909651275973753,-2.210444689734401,-2.210444689734401,-2.210444689734401,-2.3082932675138754,-2.3082932675138754,-2.3082932675138754
2018-07-01,-1.7700719064485027,-1.7700719064485027,-1.7700719064485027,-1.6528972754181224,-1.6528972754181224,-1.6528972754181224,-1.7133787168234302,-1.7133787168234302,-1.7133787168234302,-1.6125316940142045,-1.6125316940142045,-1.6125316940142045
2018-07-08,-1.2074692993552516,-1.2074692993552516,-1.2074692993552516,-1.2557798449883222,-1.2557798449883222,-1.2557798449883222,-1.2056460178444433,-1.2056460178444433,-1.2056460178444433,-1.1757954270097895,-1.1757954270097895,-1.1757954270097895
2018-07-15,-0.9644517102554002,-0.9644517102554002,-0.9644517102554002,-0.9226552033371339,-0.9226552033371339,-0.9226552033371339,-0.9025122025716719,-0.9025122025716719,-0.9025122025716719,-0.8836243804302609,-0.8836243804302609,-0.8836243804302609
2018-07-22,-0.11025933283150915,-0.11025933283150915,-0.11025933283150915,-0.20732823019012028,-0.20732823019012028,-0.20732823019012028,-0.25571562060430286,-0.25571562060430286,-0.25571562060430286,-0.3345306897796439,-0.3345306897796439,-0.3345306897796439
2018-07-29,-0.7083544884374546,-0.7083544884374546,-0.7083544884374546,-0.6544746673734364,-0.6544746673734364,-0.6544746673734364,-0.6336589121339531,-0.6336589121339531,-0.6336589121339531,-0.5974953141301059,-0.5974953141301059,-0.5974953141301059
2018-08-05,-1.1561636391510806,-1.1561636391510806,-1.1561636391510806,-1.3025709265520509,-1.3025709265520509,-1.3025709265520509,-1.2589154825964688,-1.2589154825964688,-1.2589154825964688,-1.3054269058899455,-1.3054269058899455,-1.3054269058899455
2018-08-12,-1.6753208720708048,-1.6753208720708048,-1.6753208720708048,-1.4926403561345547,-1.4926403561345547,-1.4926403561345547,-1.6892952642660723,-1.6892952642660723,-1.6892952642660723,-1.4896166887779254,-1.4896166887779254,-1.4896166887779254
2018-08-19,-0.531615124634844,-0.531615124634844,-0.531615124634844,-0.6276044918492504,-0.6276044918492504,-0.6276044918492504,-0.5421823897243041,-0.5421823897243041,-0.5421823897243041,-0.5565078815673055,-0.5565078815673055,-0.5565078815673055
2018-08-26,-0.4288445129977234,-0.4288445129977234,-0.4288445129977234,-0.4248297205680165,-0.4248297205680165,-0.4248297205680165,-0.5572262641850654,-0.5572262641850654,-0.5572262641850654,-0.5411576701844931,-0.5411576701844931,-0.5411576701844931
2018-09-02,-1.829692632023746,-1.829692632023746,-1.829692632023746,-1.9798082513412738,-1.9798082513412738,-1.9798082513412738,-1.9340700650444278,-1.9340700650444278,-1.9340700650444278,-2.024004571087511,-2.024004571087511,-2.024004571087511
2018-09-09,-0.7173442688146784,-0.7173442688146784,-0.7173442688146784,-0.8761772985570436,-0.8761772985570436,-0.8761772985570436,-0.8375976693073219,-0.8375976693073219,-0.8375976693073219,-0.9482189839153304,-0.9482189839153304,-0.9482189839153304
2018-09-16,1.0409251059763902,1.0409251059763902,1.0409251059763902,0.9619427399119299,0.9619427399119299,0.9619427399119299,1.0677478050141296,1.0677478050141296,1.0677478050141296,0.9822900533317404,0.9822900533317404,0.9822900533317404
2018-09-23,0.3266164695063537,0.3266164695063537,0.3266164695063537,0.47156948862629205,0.47156948862629205,0.47156948862629205,0.4069224758519824,0.4069224758519824,0.4069224758519824,0.25221885684846446,0.25221885684846446,0.25221885684846446
2018-09-30,-1.1167347196455475,-1.1167347196455475,-1.1167347196455475,-1.3182649060027853,-1.3182649060027853,-1.3182649060027853,-1.3883289001443107,-1.3883289001443107,-1.3883289001443107,-1.3985702983856672,-1.3985702983856672,-1.3985702983856672
2018-10-07,-2.224050313678324,-2.224050313678324,-2.224050313678324,-2.343495052244849,-2.343495052244849,-2.343495052244849,-2.3857053225208995,-2.3857053225208995,-2.3857053225208995,-2.3185172752301204,-2.3185172752301204,-2.3185172752301204
2018-10-14,-1.8845994490636957,-1.8845994490636957,-1.8845994490636957,-1.837762592557079,-1.837762592557079,-1.837762592557079,-1.7205640135803355,-1.7205640135803355,-1.7205640135803355,-1.9066819589269024,-1.9066819589269024,-1.9066819589269024
2018-10-21,-2.382802700762427,-2.382802700762427,-2.382802700762427,-2.234347576160533,-2.234347576160533,-2.234347576160533,-2.3146872124765583,-2.3146872124765583,-2.3146872124765583,-2.221829272601041,-2.221829272601041,-2.221829272601041
2018-10-28,-0.7927604369554285,-0.7927604369554285,-0.7927604369554285,-0.8633767871520089,-0.8633767871520089,-0.8633767871520089,-0.9716388473449962,-0.9716388473449962,-0.9716388473449962,-0.9992794983002506,-0.9992794983002506,-0.9992794983002506
2018-11-04,-0.9545212475426358,-0.9545212475426358,-0.9545212475426358,-1.1002877989900384,-1.1002877989900384,-1.1002877989900384,-0.9313120935113323,-0.9313120935113323,-0.9313120935113323,-0.9893076706916398,-0.9893076706916398,-0.9893076706916398
2018-11-11,-1.0350522196869225,-1.0350522196869225,-1.0350522196869225,-0.9394572942751208,-0.9394572942751208,-0.9394572942751208,-0.8758341392912367,-0.8758341392912367,-0.8758341392912367,-0.8458697161678421,-0.8458697161678421,-0.8458697161678421
2018-11-18,-1.204610308228456,-1.204610308228456,-1.204610308228456,-1.2608552442224408,-1.2608552442224408,-1.2608552442224408,-1.0452293879944223,-1.0452293879944223,-1.0452293879944223,-1.2336156409032621,-1.2336156409032621,-1.2336156409032621
2018-11-25,-0.5876891195953362,-0.5876891195953362,-0.5876891195953362,-0.6675698301774436,-0.6675698301774436,-0.6675698301774436,-0.5202503326317839,-0.5202503326317839,-0.5202503326317839,-0.5630505057892896,-0.5630505057892896,-0.5630505057892896
2018-12-02,-0.9082118009545854,-0.9082118009545854,-0.9082118009545854,-0.9460188619121511,-0.9460188619121511,-0.9460188619121511,-1.120419959202748,-1.120419959202748,-1.120419959202748,-1.2404498587035733,-1.2404498587035733,-1.2404498587035733
2018-12-09,-1.1375682074373623,-1.1375682074373623,-1.1375682074373623,-1.181259423360153,-1.181259423360153,-1.181259423360153,-1.0219517152698008,-1.0219517152698008,-1.0219517152698008,-1.1579979554668078,-1.1579979554668078,-1.1579979554668078
2018-12-16,-1.8008104720980704,-1.8008104720980704,-1.8008104720980704,-1.8421895152754189,-1.8421895152754189,-1.8421895152754189,-1.9005154843603425,-1.9005154843603425,-1.9005154843603425,-1.999126603575037,-1.999126603575037,-1.999126603575037
2018-12-23,-1.4508579160924464,-1.4508579160924464,-1.4508579160924464,-1.5677241262747028,-1.5677241262747028,-1.5677241262747028,-1.3963157919360403,-1.3963157919360403,-1.3963157919360403,-1.3926681112093708,-1.3926681112093708,-1.3926681112093708
2018-12-30,-1.2830355460563543,-1.2830355460563543,-1.2830355460563543,-0.9422751726973218,-0.9422751726973218,-0.9422751726973218,-1.1025239564072444,-1.1025239564072444,-1.1025239564072444,-0.7167750241200683,-0.7167750241200683,-0.7167750241200683
2019-01-06,-0.012863923165759237,-0.012863923165759237,-0.012863923165759237,-0.11134763237000683,-0.11134763237000683,-0.11134763237000683,0.13568881327964546,0.13568881327964546,0.13568881327964546,0.056394828289836794,0.056394828289836794,0.056394828289836794
2019-01-13,0.7890678853334797,0.7890678853334797,0.7890678853334797,0.7174086847280658,0.7174086847280658,0.7174086847280658,0.8975774341098736,0.8975774341098736,0.8975774341098736,0.818268978463196,0.818268978463196,0.818268978463196
2019-01-20,0.822190130192063,0.822190130192063,0.822190130192063,0.8404679349097863,0.8404679349097863,0.8404679349097863,0.9831012937672516,0.9831012937672516,0.9831012937672516,0.9144292557805802,0.9144292557805802,0.9144292557805802
2019-01-27,1.3204768185567393,1.3204768185567393,1.3204768185567393,1.2925289464864418,1.2925289464864418,1.2925289464864418,1.2820513765831358,1.2820513765831358,1.2820513765831358,1.1971200579942924,1.1971200579942924,1.1971200579942924
2019-02-03,0.7958751796877083,0.7958751796877083,0.7958751796877083,0.7613104751518753,0.7613104751518753,0.7613104751518753,0.7319994583718441,0.7319994583718441,0.7319994583718441,0.8291837917786494,0.8291837917786494,0.8291837917786494
2019-02-10,1.3272975292845115,1.3272975292845115,1.3272975292845115,1.377335058777244,1.377335058777244,1.377335058777244,1.3107298678911392,1.3107298678911392,1.3107298678911392,1.3683673014672542,1.3683673014672542,1.3683673014672542
2019-02-17,1.519436506127184,1.519436506127184,1.519436506127184,1.5759995908967936,1.5759995908967936,1.5759995908967936,1.5230838886278786,1.5230838886278786,1.5230838886278786,1.478102801748427,1.478102801748427,1.478102801748427
