Date,iShares MSCI New Zealand Capped_Open_average,iShares MSCI New Zealand Capped_Open_max,iShares MSCI New Zealand Capped_Open_min,iShares MSCI New Zealand Capped_High_average,iShares MSCI New Zealand Capped_High_max,iShares MSCI New Zealand Capped_High_min,iShares MSCI New Zealand Capped_Low_average,iShares MSCI New Zealand Capped_Low_max,iShares MSCI New Zealand Capped_Low_min,iShares MSCI New Zealand Capped_Close_average,iShares MSCI New Zealand Capped_Close_max,iShares MSCI New Zealand Capped_Close_min
2018-04-08,1.1243365480197067,1.1243365480197067,1.1243365480197067,0.9196681706440593,0.9196681706440593,0.9196681706440593,1.237253735570454,1.237253735570454,1.237253735570454,1.1236024434228706,1.1236024434228706,1.1236024434228706
2018-04-15,-0.03607276448100483,-0.03607276448100483,-0.03607276448100483,-0.41198507981647586,-0.41198507981647586,-0.41198507981647586,-0.9974790222360562,-0.9974790222360562,-0.9974790222360562,-1.0978730323726567,-1.0978730323726567,-1.0978730323726567
2018-04-22,-0.888132026222526,-0.888132026222526,-0.888132026222526,-1.0546952251749788,-1.0546952251749788,-1.0546952251749788,-0.8161023465832173,-0.8161023465832173,-0.8161023465832173,-1.0122249638796257,-1.0122249638796257,-1.0122249638796257
2018-04-29,-0.31033714447337823,-0.31033714447337823,-0.31033714447337823,-0.5168329068416705,-0.5168329068416705,-0.5168329068416705,-0.0456765995844438,-0.0456765995844438,-0.0456765995844438,-0.2867963270588814,-0.2867963270588814,-0.2867963270588814
2018-05-06,-0.47248270272879583,-0.47248270272879583,-0.47248270272879583,-0.687343944658864,-0.687343944658864,-0.687343944658864,-0.3776133605133591,-0.3776133605133591,-0.3776133605133591,-0.5987676929232302,-0.5987676929232302,-0.5987676929232302
2018-05-13,-1.4104545016020917,-1.4104545016020917,-1.4104545016020917,-1.4479818276107876,-1.4479818276107876,-1.4479818276107876,-0.9355245186480113,-0.9355245186480113,-0.9355245186480113,-0.9248533419070989,-0.9248533419070989,-0.9248533419070989
2018-05-20,-1.178141505439037,-1.178141505439037,-1.178141505439037,-1.3080208128656505,-1.3080208128656505,-1.3080208128656505,-0.8519977488904925,-0.8519977488904925,-0.8519977488904925,-0.8556016352322523,-0.8556016352322523,-0.8556016352322523
2018-05-27,0.2642730763322773,0.2642730763322773,0.2642730763322773,0.2850279426588951,0.2850279426588951,0.2850279426588951,0.42453033394927403,0.42453033394927403,0.42453033394927403,0.15658868569209725,0.15658868569209725,0.15658868569209725
2018-06-03,2.066977195487936,2.066977195487936,2.066977195487936,1.7446839510181338,1.7446839510181338,1.7446839510181338,2.0326375177136056,2.0326375177136056,2.0326375177136056,1.6910635079210445,1.6910635079210445,1.6910635079210445
2018-06-10,1.4522526893171661,1.4522526893171661,1.4522526893171661,1.2801484912274594,1.2801484912274594,1.2801484912274594,1.4043184053084294,1.4043184053084294,1.4043184053084294,1.2189402634363804,1.2189402634363804,1.2189402634363804
