Date,ProShares Short Term USD EM BondEtf_Open_average,ProShares Short Term USD EM BondEtf_Open_max,ProShares Short Term USD EM BondEtf_Open_min,ProShares Short Term USD EM BondEtf_High_average,ProShares Short Term USD EM BondEtf_High_max,ProShares Short Term USD EM BondEtf_High_min,ProShares Short Term USD EM BondEtf_Low_average,ProShares Short Term USD EM BondEtf_Low_max,ProShares Short Term USD EM BondEtf_Low_min,ProShares Short Term USD EM BondEtf_Close_average,ProShares Short Term USD EM BondEtf_Close_max,ProShares Short Term USD EM BondEtf_Close_min
2018-08-05,-1.2746368786437303,-1.2746368786437303,-1.2746368786437303,-1.16156932625217,-1.16156932625217,-1.16156932625217,-1.2488801929514215,-1.2488801929514215,-1.2488801929514215,-1.1352459949849154,-1.1352459949849154,-1.1352459949849154
2018-08-12,-1.405061800483193,-1.405061800483193,-1.405061800483193,-1.4541542338781628,-1.4541542338781628,-1.4541542338781628,-1.4011852768291049,-1.4011852768291049,-1.4011852768291049,-1.4643979276591907,-1.4643979276591907,-1.4643979276591907
2018-08-19,-1.084903897271332,-1.084903897271332,-1.084903897271332,-1.1274748671630594,-1.1274748671630594,-1.1274748671630594,-1.082392424472928,-1.082392424472928,-1.082392424472928,-1.1381441942022121,-1.1381441942022121,-1.1381441942022121
2018-08-26,-1.5606106882409836,-1.5606106882409836,-1.5606106882409836,-1.573054062023736,-1.573054062023736,-1.573054062023736,-1.6831807878337137,-1.6831807878337137,-1.6831807878337137,-1.7379573782387612,-1.7379573782387612,-1.7379573782387612
2018-09-02,-1.0693644595708138,-1.0693644595708138,-1.0693644595708138,-1.0795766147535826,-1.0795766147535826,-1.0795766147535826,-1.0541034955317505,-1.0541034955317505,-1.0541034955317505,-1.1026548201001956,-1.1026548201001956,-1.1026548201001956
2018-09-09,-1.8461709230961405,-1.8461709230961405,-1.8461709230961405,-1.858218055816321,-1.858218055816321,-1.858218055816321,-1.8134826618132656,-1.8134826618132656,-1.8134826618132656,-1.8358146241555544,-1.8358146241555544,-1.8358146241555544
2018-09-16,-0.7299366961893193,-0.7299366961893193,-0.7299366961893193,-0.7491399528054452,-0.7491399528054452,-0.7491399528054452,-0.834959687028081,-0.834959687028081,-0.834959687028081,-0.8624332625542618,-0.8624332625542618,-0.8624332625542618
2018-09-23,-0.308355571884935,-0.308355571884935,-0.308355571884935,-0.3244104034766267,-0.3244104034766267,-0.3244104034766267,-0.27740765947720064,-0.27740765947720064,-0.27740765947720064,-0.2996976951405399,-0.2996976951405399,-0.2996976951405399
2018-09-30,0.0886671762915484,0.0886671762915484,0.0886671762915484,0.07573978975219356,0.07573978975219356,0.07573978975219356,0.1157906848613158,0.1157906848613158,0.1157906848613158,0.09725011093332325,0.09725011093332325,0.09725011093332325
2018-10-07,-1.2224678880112005,-1.2224678880112005,-1.2224678880112005,-1.2449554025903489,-1.2449554025903489,-1.2449554025903489,-1.7704046957290502,-1.7704046957290502,-1.7704046957290502,-1.8007672390861227,-1.8007672390861227,-1.8007672390861227
2018-10-14,-1.5178909426533382,-1.5178909426533382,-1.5178909426533382,-1.5384327312077626,-1.5384327312077626,-1.5384327312077626,-1.3808094494897876,-1.3808094494897876,-1.3808094494897876,-1.4045668174813863,-1.4045668174813863,-1.4045668174813863
2018-10-21,-0.6242722420592373,-0.6242722420592373,-0.6242722420592373,-0.3707163343154484,-0.3707163343154484,-0.3707163343154484,-0.532454464363227,-0.532454464363227,-0.532454464363227,-0.29514955444075747,-0.29514955444075747,-0.29514955444075747
2018-10-28,-1.2662136734231595,-1.2662136734231595,-1.2662136734231595,-1.3033750761769767,-1.3033750761769767,-1.3033750761769767,-1.1577684958330798,-1.1577684958330798,-1.1577684958330798,-1.1954934119298064,-1.1954934119298064,-1.1954934119298064
2018-11-04,0.15859614102060135,0.15859614102060135,0.15859614102060135,0.1310799627563737,0.1310799627563737,0.1310799627563737,0.21608936119759356,0.21608936119759356,0.21608936119759356,0.18311696138037642,0.18311696138037642,0.18311696138037642
2018-11-11,-1.1818083986560337,-1.1818083986560337,-1.1818083986560337,-1.2146922329631724,-1.2146922329631724,-1.2146922329631724,-1.0770822130088231,-1.0770822130088231,-1.0770822130088231,-1.1102836894075478,-1.1102836894075478,-1.1102836894075478
2018-11-18,-0.6412748698958374,-0.6412748698958374,-0.6412748698958374,-0.6730168256021951,-0.6730168256021951,-0.6730168256021951,-1.2596088076233523,-1.2596088076233523,-1.2596088076233523,-1.2853497471240853,-1.2853497471240853,-1.2853497471240853
2018-11-25,-0.42550644723617986,-0.42550644723617986,-0.42550644723617986,-0.31147219945305393,-0.31147219945305393,-0.31147219945305393,-1.7595663760197973,-1.7595663760197973,-1.7595663760197973,-1.009441885607044,-1.009441885607044,-1.009441885607044
2018-12-02,-0.5118031590298736,-0.5118031590298736,-0.5118031590298736,-0.5514265127918744,-0.5514265127918744,-0.5514265127918744,-0.6251234534083034,-0.6251234534083034,-0.6251234534083034,-0.7354871695420828,-0.7354871695420828,-0.7354871695420828
2018-12-09,-1.7045560455668871,-1.7045560455668871,-1.7045560455668871,-1.7121980039914477,-1.7121980039914477,-1.7121980039914477,-1.1330941850858758,-1.1330941850858758,-1.1330941850858758,-1.3015180142898544,-1.3015180142898544,-1.3015180142898544
2018-12-16,0.3161419338773369,0.3161419338773369,0.3161419338773369,0.2480354412224166,0.2480354412224166,0.2480354412224166,0.48761385427084686,0.48761385427084686,0.48761385427084686,0.4144032725870332,0.4144032725870332,0.4144032725870332
2018-12-23,-0.2975450673488065,-0.2975450673488065,-0.2975450673488065,-0.32892637899946336,-0.32892637899946336,-0.32892637899946336,-0.16838814956946327,-0.16838814956946327,-0.16838814956946327,-0.26726609586833616,-0.26726609586833616,-0.26726609586833616
2018-12-30,-0.6564673962017752,-0.6564673962017752,-0.6564673962017752,0.022075539284397358,0.022075539284397358,0.022075539284397358,-0.2829436633382138,-0.2829436633382138,-0.2829436633382138,-0.09691516515353042,-0.09691516515353042,-0.09691516515353042
2019-01-06,0.7139359224686209,0.7139359224686209,0.7139359224686209,0.6401906392480881,0.6401906392480881,0.6401906392480881,0.8273415978622715,0.8273415978622715,0.8273415978622715,0.7947043542587622,0.7947043542587622,0.7947043542587622
2019-01-13,0.5735312419422974,0.5735312419422974,0.5735312419422974,0.5022465060058162,0.5022465060058162,0.5022465060058162,0.5748936230004213,0.5748936230004213,0.5748936230004213,0.5234683257055294,0.5234683257055294,0.5234683257055294
2019-01-20,2.618370637034969,2.618370637034969,2.618370637034969,2.5823088526916362,2.5823088526916362,2.5823088526916362,2.4268383820408133,2.4268383820408133,2.4268383820408133,2.504476742457077,2.504476742457077,2.504476742457077
2019-01-27,2.1632021601737828,2.1632021601737828,2.1632021601737828,2.145216887594585,2.145216887594585,2.145216887594585,2.0234370024743424,2.0234370024743424,2.0234370024743424,2.077921713666168,2.077921713666168,2.077921713666168
2019-02-03,2.107731395617378,2.107731395617378,2.107731395617378,2.0975724693176496,2.0975724693176496,2.0975724693176496,1.9813015801259424,1.9813015801259424,1.9813015801259424,2.026755556948066,2.026755556948066,2.026755556948066
2019-02-10,1.990477731496228,1.990477731496228,1.990477731496228,1.983230955545215,1.983230955545215,1.983230955545215,1.8927901623070569,1.8927901623070569,1.8927901623070569,1.928336503160804,1.928336503160804,1.928336503160804
2019-02-17,2.4595450437936206,2.4595450437936206,2.4595450437936206,2.4624496323095806,2.4624496323095806,2.4624496323095806,2.2787975043858126,2.2787975043858126,2.2787975043858126,2.334174120378076,2.334174120378076,2.334174120378076
2019-02-24,1.9364213375002628,1.9364213375002628,1.9364213375002628,2.031661047737916,2.031661047737916,2.031661047737916,1.8937026609446457,1.8937026609446457,1.8937026609446457,2.011484118815915,2.011484118815915,2.011484118815915
2019-03-03,1.4049182400059663,1.4049182400059663,1.4049182400059663,1.37980590349917,1.37980590349917,1.37980590349917,1.387636309746555,1.387636309746555,1.387636309746555,1.3799918394393857,1.3799918394393857,1.3799918394393857
2019-03-10,1.7481150369786376,1.7481150369786376,1.7481150369786376,1.7338275778571788,1.7338275778571788,1.7338275778571788,1.700680921929828,1.700680921929828,1.700680921929828,1.7096377902608018,1.7096377902608018,1.7096377902608018
2019-03-17,1.6698115726828793,1.6698115726828793,1.6698115726828793,1.6609011225257222,1.6609011225257222,1.6609011225257222,1.618065838804726,1.618065838804726,1.618065838804726,1.6300392222672573,1.6300392222672573,1.6300392222672573
2019-03-24,1.7397980457017417,1.7397980457017417,1.7397980457017417,1.7350262563243464,1.7350262563243464,1.7350262563243464,1.6322011164533494,1.6322011164533494,1.6322011164533494,1.6456923745866356,1.6456923745866356,1.6456923745866356
2019-03-31,1.532387728717276,1.532387728717276,1.532387728717276,1.5299874828499969,1.5299874828499969,1.5299874828499969,1.3767307080232478,1.3767307080232478,1.3767307080232478,1.387611403511561,1.387611403511561,1.387611403511561
2019-04-07,1.1760424525715858,1.1760424525715858,1.1760424525715858,1.1723483521883888,1.1723483521883888,1.1723483521883888,1.17846535880457,1.17846535880457,1.17846535880457,1.1884646804647787,1.1884646804647787,1.1884646804647787
2019-04-14,0.8960384440339322,0.8960384440339322,0.8960384440339322,0.8902359879165235,0.8902359879165235,0.8902359879165235,0.9226083851371908,0.9226083851371908,0.9226083851371908,0.9146842676405463,0.9146842676405463,0.9146842676405463
2019-04-21,0.5414193641533587,0.5414193641533587,0.5414193641533587,0.5322660096421635,0.5322660096421635,0.5322660096421635,0.566987645772209,0.566987645772209,0.566987645772209,0.558341726425066,0.558341726425066,0.558341726425066
2019-04-28,0.5653837719875404,0.5653837719875404,0.5653837719875404,0.558050410383009,0.558050410383009,0.558050410383009,0.5350309038060193,0.5350309038060193,0.5350309038060193,0.5265579341604713,0.5265579341604713,0.5265579341604713
2019-05-05,0.4462444100636549,0.4462444100636549,0.4462444100636549,0.43745006522957663,0.43745006522957663,0.43745006522957663,0.4766424348791793,0.4766424348791793,0.4766424348791793,0.4681282869829257,0.4681282869829257,0.4681282869829257
2019-05-12,0.46671177776724365,0.46671177776724365,0.46671177776724365,0.46026660101809647,0.46026660101809647,0.46026660101809647,0.49929728219747116,0.49929728219747116,0.49929728219747116,0.49168980887153685,0.49168980887153685,0.49168980887153685
2019-05-19,0.7763001803366002,0.7763001803366002,0.7763001803366002,0.767277648523215,0.767277648523215,0.767277648523215,0.8171810330847361,0.8171810330847361,0.8171810330847361,0.8063830458735188,0.8063830458735188,0.8063830458735188
2019-05-26,0.7251792751433839,0.7251792751433839,0.7251792751433839,0.7156519683595404,0.7156519683595404,0.7156519683595404,0.768769403056101,0.768769403056101,0.768769403056101,0.7573939615658792,0.7573939615658792,0.7573939615658792
2019-06-02,0.18525828545459347,0.18525828545459347,0.18525828545459347,1.547483424830721,1.547483424830721,1.547483424830721,0.23405100615927057,0.23405100615927057,0.23405100615927057,1.2096500871464009,1.2096500871464009,1.2096500871464009
2019-06-09,1.899861247039587,1.899861247039587,1.899861247039587,1.7152778901491825,1.7152778901491825,1.7152778901491825,1.99794383711053,1.99794383711053,1.99794383711053,1.8780241718135235,1.8780241718135235,1.8780241718135235
2019-06-16,2.467662331585723,2.467662331585723,2.467662331585723,2.316971281076161,2.316971281076161,2.316971281076161,2.54588523281049,2.54588523281049,2.54588523281049,2.4624784966440654,2.4624784966440654,2.4624784966440654
2019-06-23,2.431978114334181,2.431978114334181,2.431978114334181,2.339642411541896,2.339642411541896,2.339642411541896,2.479471588130634,2.479471588130634,2.479471588130634,2.437621986192262,2.437621986192262,2.437621986192262
2019-06-30,1.7467796359084358,1.7467796359084358,1.7467796359084358,1.683790827111371,1.683790827111371,1.683790827111371,1.7786714338885874,1.7786714338885874,1.7786714338885874,1.7517078788465763,1.7517078788465763,1.7517078788465763
2019-07-07,1.1851765376264245,1.1851765376264245,1.1851765376264245,1.128134520851369,1.128134520851369,1.128134520851369,1.2122761469181516,1.2122761469181516,1.2122761469181516,1.1834422123151707,1.1834422123151707,1.1834422123151707
2019-07-14,1.7074156582370983,1.7074156582370983,1.7074156582370983,1.6700457006918088,1.6700457006918088,1.6700457006918088,1.7272053626166515,1.7272053626166515,1.7272053626166515,1.7141840214804396,1.7141840214804396,1.7141840214804396
2019-07-21,1.9481044561337233,1.9481044561337233,1.9481044561337233,1.9353066688945695,1.9353066688945695,1.9353066688945695,1.9582173237283336,1.9582173237283336,1.9582173237283336,1.9617737043442578,1.9617737043442578,1.9617737043442578
2019-07-28,1.4210306779319315,1.4210306779319315,1.4210306779319315,1.5370441190495334,1.5370441190495334,1.5370441190495334,1.3937233204980104,1.3937233204980104,1.3937233204980104,1.5579829513558219,1.5579829513558219,1.5579829513558219
2019-08-04,0.6892055055855343,0.6892055055855343,0.6892055055855343,1.5636847736599122,1.5636847736599122,1.5636847736599122,0.708428280215078,0.708428280215078,0.708428280215078,1.3305470565420223,1.3305470565420223,1.3305470565420223
2019-08-11,-0.4775934517102008,-0.4775934517102008,-0.4775934517102008,-0.3097069440389082,-0.3097069440389082,-0.3097069440389082,-0.45647632537859356,-0.45647632537859356,-0.45647632537859356,-0.2645787695923696,-0.2645787695923696,-0.2645787695923696
2019-08-18,-0.41789469437340915,-0.41789469437340915,-0.41789469437340915,-0.5247662663942413,-0.5247662663942413,-0.5247662663942413,-0.4104624084333733,-0.4104624084333733,-0.4104624084333733,-0.4956904495978793,-0.4956904495978793,-0.4956904495978793
2019-08-25,-1.0383534270150108,-1.0383534270150108,-1.0383534270150108,-1.117095703221241,-1.117095703221241,-1.117095703221241,-1.0300141312703148,-1.0300141312703148,-1.0300141312703148,-1.097245489960198,-1.097245489960198,-1.097245489960198
2019-09-01,-0.4840504303185416,-0.4840504303185416,-0.4840504303185416,-0.5863412369912991,-0.5863412369912991,-0.5863412369912991,-0.4766361490035792,-0.4766361490035792,-0.4766361490035792,-0.5586788246548707,-0.5586788246548707,-0.5586788246548707
2019-09-08,-0.5615144225773748,-0.5615144225773748,-0.5615144225773748,-0.6665572773782596,-0.6665572773782596,-0.6665572773782596,-0.5534818132206336,-0.5534818132206336,-0.5534818132206336,-0.6383782381870571,-0.6383782381870571,-0.6383782381870571
2019-09-15,-0.06588310629160399,-0.06588310629160399,-0.06588310629160399,-0.19482472257394262,-0.19482472257394262,-0.19482472257394262,-0.06378056881919676,-0.06378056881919676,-0.06378056881919676,-0.16424204691326155,-0.16424204691326155,-0.16424204691326155
2019-09-22,-0.6604152795244214,-0.6604152795244214,-0.6604152795244214,-0.7782695237301056,-0.7782695237301056,-0.7782695237301056,-0.6602904100796573,-0.6602904100796573,-0.6602904100796573,-0.7572648752775345,-0.7572648752775345,-0.7572648752775345
2019-09-29,-0.8744662930936736,-0.8744662930936736,-0.8744662930936736,-0.9916904461889153,-0.9916904461889153,-0.9916904461889153,-0.8751298544029039,-0.8751298544029039,-0.8751298544029039,-0.9739015792260071,-0.9739015792260071,-0.9739015792260071
2019-10-06,-1.0927133459878466,-1.0927133459878466,-1.0927133459878466,-1.2007434772844559,-1.2007434772844559,-1.2007434772844559,-1.0941258329557728,-1.0941258329557728,-1.0941258329557728,-1.1874224357854068,-1.1874224357854068,-1.1874224357854068
2019-10-13,-0.8024038529454536,-0.8024038529454536,-0.8024038529454536,-0.9187925454288148,-0.9187925454288148,-0.9187925454288148,-0.8027923471838613,-0.8027923471838613,-0.8027923471838613,-0.9000554791598101,-0.9000554791598101,-0.9000554791598101
2019-10-20,-1.2868595537000005,-1.2868595537000005,-1.2868595537000005,-1.273884729072151,-1.273884729072151,-1.273884729072151,-1.288953454230521,-1.288953454230521,-1.288953454230521,-1.2901731533689786,-1.2901731533689786,-1.2901731533689786
2019-10-27,-1.7056470049590153,-1.7056470049590153,-1.7056470049590153,-1.6634654671019729,-1.6634654671019729,-1.6634654671019729,-2.1055828879526133,-2.1055828879526133,-2.1055828879526133,-1.7543502814252447,-1.7543502814252447,-1.7543502814252447
2019-11-03,-1.6826735282188816,-1.6826735282188816,-1.6826735282188816,-1.6348359067213536,-1.6348359067213536,-1.6348359067213536,-1.5893466021072977,-1.5893466021072977,-1.5893466021072977,-1.642909677683748,-1.642909677683748,-1.642909677683748
2019-11-10,-1.7598503480683998,-1.7598503480683998,-1.7598503480683998,-1.6953261005561746,-1.6953261005561746,-1.6953261005561746,-1.6763668242419525,-1.6763668242419525,-1.6763668242419525,-1.7075253392503875,-1.7075253392503875,-1.7075253392503875
2019-11-17,-2.212741057637828,-2.212741057637828,-2.212741057637828,-2.120559806954392,-2.120559806954392,-2.120559806954392,-2.1407373947577657,-2.1407373947577657,-2.1407373947577657,-2.1397545485274345,-2.1397545485274345,-2.1397545485274345
2019-11-24,-0.8997998159756204,-0.8997998159756204,-0.8997998159756204,-0.8915124576391897,-0.8915124576391897,-0.8915124576391897,-0.8589745199087073,-0.8589745199087073,-0.8589745199087073,-0.8918849270147955,-0.8918849270147955,-0.8918849270147955
2019-12-01,-0.9872272713327104,-0.9872272713327104,-0.9872272713327104,-0.9622208502052668,-0.9622208502052668,-0.9622208502052668,-0.9453429584650596,-0.9453429584650596,-0.9453429584650596,-0.9663102876866176,-0.9663102876866176,-0.9663102876866176
2019-12-08,-0.6063787800292622,-0.6063787800292622,-0.6063787800292622,-0.6013576637074389,-0.6013576637074389,-0.6013576637074389,-0.5676525417046793,-0.5676525417046793,-0.5676525417046793,-0.6006860720314726,-0.6006860720314726,-0.6006860720314726
2019-12-15,0.04475394087941486,0.04475394087941486,0.04475394087941486,-0.02675405955360095,-0.02675405955360095,-0.02675405955360095,0.07243845874695556,0.07243845874695556,0.07243845874695556,-0.0077861248900827846,-0.0077861248900827846,-0.0077861248900827846
2019-12-22,1.3026234673896115,1.3026234673896115,1.3026234673896115,1.2637198481086467,1.2637198481086467,1.2637198481086467,0.723409430215083,0.723409430215083,0.723409430215083,0.6864723404049079,0.6864723404049079,0.6864723404049079
2019-12-29,1.1022682592438418,1.1022682592438418,1.1022682592438418,1.1022682592438418,1.1022682592438418,1.1022682592438418,-4.087560743572753,-4.087560743572753,-4.087560743572753,0.3335952964899808,0.3335952964899808,0.3335952964899808
