Date,iShares Global Consumer Staples_Open_average,iShares Global Consumer Staples_Open_max,iShares Global Consumer Staples_Open_min,iShares Global Consumer Staples_High_average,iShares Global Consumer Staples_High_max,iShares Global Consumer Staples_High_min,iShares Global Consumer Staples_Low_average,iShares Global Consumer Staples_Low_max,iShares Global Consumer Staples_Low_min,iShares Global Consumer Staples_Close_average,iShares Global Consumer Staples_Close_max,iShares Global Consumer Staples_Close_min
2018-04-08,-0.4250482278303715,-0.4250482278303715,-0.4250482278303715,-0.35868381389131615,-0.35868381389131615,-0.35868381389131615,-0.21908629342213432,-0.21908629342213432,-0.21908629342213432,-0.23508361258759244,-0.23508361258759244,-0.23508361258759244
2018-04-15,-1.392879665987321,-1.392879665987321,-1.392879665987321,-1.542219176930895,-1.542219176930895,-1.542219176930895,-1.297067761662523,-1.297067761662523,-1.297067761662523,-1.4643266187687896,-1.4643266187687896,-1.4643266187687896
2018-04-22,-0.9934731478176525,-0.9934731478176525,-0.9934731478176525,-1.0400573437095633,-1.0400573437095633,-1.0400573437095633,-1.0734930555536129,-1.0734930555536129,-1.0734930555536129,-1.1869692994046201,-1.1869692994046201,-1.1869692994046201
2018-04-29,-1.664888707633577,-1.664888707633577,-1.664888707633577,-1.67197830143617,-1.67197830143617,-1.67197830143617,-1.5790992045087606,-1.5790992045087606,-1.5790992045087606,-1.6491065698289424,-1.6491065698289424,-1.6491065698289424
2018-05-06,-1.201628429230343,-1.201628429230343,-1.201628429230343,-1.2587495744036845,-1.2587495744036845,-1.2587495744036845,-1.1480411612400985,-1.1480411612400985,-1.1480411612400985,-1.25493807467472,-1.25493807467472,-1.25493807467472
2018-05-13,-1.2453188488323752,-1.2453188488323752,-1.2453188488323752,-1.2859083379820893,-1.2859083379820893,-1.2859083379820893,-1.0549220732766942,-1.0549220732766942,-1.0549220732766942,-1.1118832477603529,-1.1118832477603529,-1.1118832477603529
2018-05-20,-1.0888656973672468,-1.0888656973672468,-1.0888656973672468,-0.8666774735110248,-0.8666774735110248,-0.8666774735110248,-0.8431873713419888,-0.8431873713419888,-0.8431873713419888,-0.8841505135572224,-0.8841505135572224,-0.8841505135572224
2018-05-27,-0.9338285280132851,-0.9338285280132851,-0.9338285280132851,-0.8383148194232283,-0.8383148194232283,-0.8383148194232283,-0.698225622453772,-0.698225622453772,-0.698225622453772,-0.7457343988873101,-0.7457343988873101,-0.7457343988873101
2018-06-03,-0.315420194514018,-0.315420194514018,-0.315420194514018,-0.11078115864836294,-0.11078115864836294,-0.11078115864836294,-0.0322057785072459,-0.0322057785072459,-0.0322057785072459,0.1298809366713227,0.1298809366713227,0.1298809366713227
2018-06-10,-0.02342671156227244,-0.02342671156227244,-0.02342671156227244,-0.07176045274675756,-0.07176045274675756,-0.07176045274675756,-0.2226617407734874,-0.2226617407734874,-0.2226617407734874,-0.20077962461459498,-0.20077962461459498,-0.20077962461459498
2018-06-17,-0.3782257602656154,-0.3782257602656154,-0.3782257602656154,-0.3334651278598814,-0.3334651278598814,-0.3334651278598814,-0.31631231607656185,-0.31631231607656185,-0.31631231607656185,-0.1758162255540401,-0.1758162255540401,-0.1758162255540401
2018-06-24,-0.6147738677830595,-0.6147738677830595,-0.6147738677830595,-0.3456806866798864,-0.3456806866798864,-0.3456806866798864,-0.5171290476099306,-0.5171290476099306,-0.5171290476099306,-0.11028527782360845,-0.11028527782360845,-0.11028527782360845
