Date,iShares Emerging Markets High Yield Bond_etf_Open_average,iShares Emerging Markets High Yield Bond_etf_Open_max,iShares Emerging Markets High Yield Bond_etf_Open_min,iShares Emerging Markets High Yield Bond_etf_High_average,iShares Emerging Markets High Yield Bond_etf_High_max,iShares Emerging Markets High Yield Bond_etf_High_min,iShares Emerging Markets High Yield Bond_etf_Low_average,iShares Emerging Markets High Yield Bond_etf_Low_max,iShares Emerging Markets High Yield Bond_etf_Low_min,iShares Emerging Markets High Yield Bond_etf_Close_average,iShares Emerging Markets High Yield Bond_etf_Close_max,iShares Emerging Markets High Yield Bond_etf_Close_min
2018-04-08,-0.6112508735168481,-0.6112508735168481,-0.6112508735168481,-0.7346651448013388,-0.7346651448013388,-0.7346651448013388,-0.6998983822930687,-0.6998983822930687,-0.6998983822930687,-0.6838569847270753,-0.6838569847270753,-0.6838569847270753
2018-04-15,-0.9722167862426861,-0.9722167862426861,-0.9722167862426861,-1.151063443997185,-1.151063443997185,-1.151063443997185,-1.0386343634873927,-1.0386343634873927,-1.0386343634873927,-1.288283043487135,-1.288283043487135,-1.288283043487135
2018-04-22,-1.8606056548945615,-1.8606056548945615,-1.8606056548945615,-1.9392684635207773,-1.9392684635207773,-1.9392684635207773,-1.7469299316511613,-1.7469299316511613,-1.7469299316511613,-1.9553345209746797,-1.9553345209746797,-1.9553345209746797
2018-04-29,-2.973419375656172,-2.973419375656172,-2.973419375656172,-2.86037985465892,-2.86037985465892,-2.86037985465892,-2.8991984737375054,-2.8991984737375054,-2.8991984737375054,-2.8128067062303383,-2.8128067062303383,-2.8128067062303383
2018-05-06,-1.857001668846349,-1.857001668846349,-1.857001668846349,-1.918114051231046,-1.918114051231046,-1.918114051231046,-1.7981142041677851,-1.7981142041677851,-1.7981142041677851,-1.9229212314192425,-1.9229212314192425,-1.9229212314192425
2018-05-13,-2.052734725698088,-2.052734725698088,-2.052734725698088,-2.0373507695058315,-2.0373507695058315,-2.0373507695058315,-2.0216674497409786,-2.0216674497409786,-2.0216674497409786,-2.069260293216293,-2.069260293216293,-2.069260293216293
2018-05-20,-1.0185614974690758,-1.0185614974690758,-1.0185614974690758,-1.12827908478319,-1.12827908478319,-1.12827908478319,-1.0421066650148416,-1.0421066650148416,-1.0421066650148416,-1.1165494669992364,-1.1165494669992364,-1.1165494669992364
2018-05-27,-1.6953485748013857,-1.6953485748013857,-1.6953485748013857,-1.7880007725032052,-1.7880007725032052,-1.7880007725032052,-1.7933123485629716,-1.7933123485629716,-1.7933123485629716,-1.769535827555817,-1.769535827555817,-1.769535827555817
2018-06-03,-1.4295163992764242,-1.4295163992764242,-1.4295163992764242,-1.4603869672842944,-1.4603869672842944,-1.4603869672842944,-1.3830233403753214,-1.3830233403753214,-1.3830233403753214,-1.4643693774644027,-1.4643693774644027,-1.4643693774644027
2018-06-10,-1.4820232460076386,-1.4820232460076386,-1.4820232460076386,-1.5471892505134208,-1.5471892505134208,-1.5471892505134208,-1.5673073051712252,-1.5673073051712252,-1.5673073051712252,-1.587165750348836,-1.587165750348836,-1.587165750348836
2018-06-17,-1.1767421564659086,-1.1767421564659086,-1.1767421564659086,-1.1239232510170434,-1.1239232510170434,-1.1239232510170434,-1.093212342337378,-1.093212342337378,-1.093212342337378,-1.0951765032632808,-1.0951765032632808,-1.0951765032632808
2018-06-24,-1.0997263259677073,-1.0997263259677073,-1.0997263259677073,-1.1677265753582153,-1.1677265753582153,-1.1677265753582153,-1.1755952577455722,-1.1755952577455722,-1.1755952577455722,-1.2424755914266132,-1.2424755914266132,-1.2424755914266132
