Date,Guggenheim Invest China Small CapEtf_Open_average,Guggenheim Invest China Small CapEtf_Open_max,Guggenheim Invest China Small CapEtf_Open_min,Guggenheim Invest China Small CapEtf_High_average,Guggenheim Invest China Small CapEtf_High_max,Guggenheim Invest China Small CapEtf_High_min,Guggenheim Invest China Small CapEtf_Low_average,Guggenheim Invest China Small CapEtf_Low_max,Guggenheim Invest China Small CapEtf_Low_min,Guggenheim Invest China Small CapEtf_Close_average,Guggenheim Invest China Small CapEtf_Close_max,Guggenheim Invest China Small CapEtf_Close_min
2018-05-27,1.1544257553939952,1.1544257553939952,1.1544257553939952,1.1837182361310714,1.1837182361310714,1.1837182361310714,1.180812714884638,1.180812714884638,1.180812714884638,1.2240719774265303,1.2240719774265303,1.2240719774265303
2018-06-03,1.1092486024535428,1.1092486024535428,1.1092486024535428,1.302502049822512,1.302502049822512,1.302502049822512,1.1359295421303204,1.1359295421303204,1.1359295421303204,1.3765408796581442,1.3765408796581442,1.3765408796581442
2018-06-10,0.8200542315243805,0.8200542315243805,0.8200542315243805,0.7550156498009134,0.7550156498009134,0.7550156498009134,0.7696407619533757,0.7696407619533757,0.7696407619533757,0.8540084099326113,0.8540084099326113,0.8540084099326113
2018-06-17,0.12579050128138747,0.12579050128138747,0.12579050128138747,-0.06462704954351134,-0.06462704954351134,-0.06462704954351134,0.014115785985179322,0.014115785985179322,0.014115785985179322,-0.18767319817931613,-0.18767319817931613,-0.18767319817931613
2018-06-24,-1.8007248041634294,-1.8007248041634294,-1.8007248041634294,-1.9018220984689862,-1.9018220984689862,-1.9018220984689862,-1.6105506915247578,-1.6105506915247578,-1.6105506915247578,-1.7617087938013576,-1.7617087938013576,-1.7617087938013576
2018-07-01,-2.724981589926277,-2.724981589926277,-2.724981589926277,-2.5456799438830893,-2.5456799438830893,-2.5456799438830893,-2.4823066137346625,-2.4823066137346625,-2.4823066137346625,-2.320966585679562,-2.320966585679562,-2.320966585679562
2018-07-08,-1.5477300745659714,-1.5477300745659714,-1.5477300745659714,-1.5886345461291396,-1.5886345461291396,-1.5886345461291396,-1.3906660472266983,-1.3906660472266983,-1.3906660472266983,-1.3961002822965527,-1.3961002822965527,-1.3961002822965527
2018-07-15,-1.6674278199227066,-1.6674278199227066,-1.6674278199227066,-1.765013768503346,-1.765013768503346,-1.765013768503346,-1.6397818372239428,-1.6397818372239428,-1.6397818372239428,-1.6159867346688004,-1.6159867346688004,-1.6159867346688004
2018-07-22,-0.9547205380929524,-0.9547205380929524,-0.9547205380929524,-1.089108726800733,-1.089108726800733,-1.089108726800733,-1.0257603964043762,-1.0257603964043762,-1.0257603964043762,-1.0856061405980013,-1.0856061405980013,-1.0856061405980013
2018-07-29,-2.039794730374858,-2.039794730374858,-2.039794730374858,-2.1391164084515926,-2.1391164084515926,-2.1391164084515926,-1.9931907108816307,-1.9931907108816307,-1.9931907108816307,-2.0359471894834904,-2.0359471894834904,-2.0359471894834904
2018-08-05,-1.7519379432372744,-1.7519379432372744,-1.7519379432372744,-1.7626783011326934,-1.7626783011326934,-1.7626783011326934,-1.6704303720942175,-1.6704303720942175,-1.6704303720942175,-1.7002168107510984,-1.7002168107510984,-1.7002168107510984
2018-08-12,-2.3960831149791035,-2.3960831149791035,-2.3960831149791035,-2.250156941304164,-2.250156941304164,-2.250156941304164,-2.351587266473369,-2.351587266473369,-2.351587266473369,-2.2254243922206176,-2.2254243922206176,-2.2254243922206176
2018-08-19,-1.3746683000540914,-1.3746683000540914,-1.3746683000540914,-1.4553939959299922,-1.4553939959299922,-1.4553939959299922,-1.370617314752141,-1.370617314752141,-1.370617314752141,-1.4150597311568323,-1.4150597311568323,-1.4150597311568323
2018-08-26,-1.3225018563278728,-1.3225018563278728,-1.3225018563278728,-1.3221123950977665,-1.3221123950977665,-1.3221123950977665,-1.293852572192126,-1.293852572192126,-1.293852572192126,-1.2973626665683258,-1.2973626665683258,-1.2973626665683258
2018-09-02,-1.6399288803928171,-1.6399288803928171,-1.6399288803928171,-1.6521061947125026,-1.6521061947125026,-1.6521061947125026,-1.6329917435276677,-1.6329917435276677,-1.6329917435276677,-1.6921959008266174,-1.6921959008266174,-1.6921959008266174
2018-09-09,-1.547411226449322,-1.547411226449322,-1.547411226449322,-1.5479327725539767,-1.5479327725539767,-1.5479327725539767,-1.5560008836706862,-1.5560008836706862,-1.5560008836706862,-1.5635276755073526,-1.5635276755073526,-1.5635276755073526
2018-09-16,-0.8508254930453002,-0.8508254930453002,-0.8508254930453002,-0.9073260918015731,-0.9073260918015731,-0.9073260918015731,-0.8378893041585145,-0.8378893041585145,-0.8378893041585145,-0.8816842666524873,-0.8816842666524873,-0.8816842666524873
2018-09-23,-0.9673552544943981,-0.9673552544943981,-0.9673552544943981,-1.0168511451085385,-1.0168511451085385,-1.0168511451085385,-0.9713786179780352,-0.9713786179780352,-0.9713786179780352,-1.0142828661459773,-1.0142828661459773,-1.0142828661459773
2018-09-30,-1.3215158748836497,-1.3215158748836497,-1.3215158748836497,-1.393171990983066,-1.393171990983066,-1.393171990983066,-1.3954783450236776,-1.3954783450236776,-1.3954783450236776,-1.387121062344904,-1.387121062344904,-1.387121062344904
2018-10-07,-1.7521342785976022,-1.7521342785976022,-1.7521342785976022,-1.780024507690298,-1.780024507690298,-1.780024507690298,-1.785711121191017,-1.785711121191017,-1.785711121191017,-1.7608311556277327,-1.7608311556277327,-1.7608311556277327
2018-10-14,-1.7205926286981124,-1.7205926286981124,-1.7205926286981124,-1.7365203290932907,-1.7365203290932907,-1.7365203290932907,-1.7609337553701485,-1.7609337553701485,-1.7609337553701485,-1.8029680882864745,-1.8029680882864745,-1.8029680882864745
2018-10-21,-1.7896747454413857,-1.7896747454413857,-1.7896747454413857,-1.7219993515446927,-1.7219993515446927,-1.7219993515446927,-1.787532246838714,-1.787532246838714,-1.787532246838714,-1.7489962433166135,-1.7489962433166135,-1.7489962433166135
