Date,iShares MSCI IrelandEtf_Open_average,iShares MSCI IrelandEtf_Open_max,iShares MSCI IrelandEtf_Open_min,iShares MSCI IrelandEtf_High_average,iShares MSCI IrelandEtf_High_max,iShares MSCI IrelandEtf_High_min,iShares MSCI IrelandEtf_Low_average,iShares MSCI IrelandEtf_Low_max,iShares MSCI IrelandEtf_Low_min,iShares MSCI IrelandEtf_Close_average,iShares MSCI IrelandEtf_Close_max,iShares MSCI IrelandEtf_Close_min
2018-05-27,0.934848976934144,0.934848976934144,0.934848976934144,0.8220433391787071,0.8220433391787071,0.8220433391787071,0.772367946042655,0.772367946042655,0.772367946042655,0.739214149961189,0.739214149961189,0.739214149961189
2018-06-03,1.3958649752252987,1.3958649752252987,1.3958649752252987,1.3204514733548238,1.3204514733548238,1.3204514733548238,1.3442865850481949,1.3442865850481949,1.3442865850481949,1.2698687342407864,1.2698687342407864,1.2698687342407864
2018-06-10,1.579067230956479,1.579067230956479,1.579067230956479,2.170190795685181,2.170190795685181,2.170190795685181,1.333197120221242,1.333197120221242,1.333197120221242,1.6204624983582876,1.6204624983582876,1.6204624983582876
2018-06-17,0.45520736601770984,0.45520736601770984,0.45520736601770984,0.4733561135167167,0.4733561135167167,0.4733561135167167,0.4837774813724283,0.4837774813724283,0.4837774813724283,0.5469940266508011,0.5469940266508011,0.5469940266508011
2018-06-24,-0.44485848885539253,-0.44485848885539253,-0.44485848885539253,-0.06717988846782495,-0.06717988846782495,-0.06717988846782495,-0.24011023347574934,-0.24011023347574934,-0.24011023347574934,-0.2522387636498481,-0.2522387636498481,-0.2522387636498481
2018-07-01,0.6817365738560754,0.6817365738560754,0.6817365738560754,0.6356267186182151,0.6356267186182151,0.6356267186182151,0.4692484958142979,0.4692484958142979,0.4692484958142979,0.2564097696426608,0.2564097696426608,0.2564097696426608
2018-07-08,0.151056013203396,0.151056013203396,0.151056013203396,0.6620394174595119,0.6620394174595119,0.6620394174595119,0.4031109856781249,0.4031109856781249,0.4031109856781249,0.9580984409707557,0.9580984409707557,0.9580984409707557
2018-07-15,0.42308158990151085,0.42308158990151085,0.42308158990151085,0.23939838567942454,0.23939838567942454,0.23939838567942454,-0.11329538259793417,-0.11329538259793417,-0.11329538259793417,-0.35314198227080185,-0.35314198227080185,-0.35314198227080185
2018-07-22,-0.38452858169131804,-0.38452858169131804,-0.38452858169131804,-0.4803826541632809,-0.4803826541632809,-0.4803826541632809,-0.5195775194812943,-0.5195775194812943,-0.5195775194812943,-0.3738878524759468,-0.3738878524759468,-0.3738878524759468
2018-07-29,-0.9455157813627384,-0.9455157813627384,-0.9455157813627384,-1.1525009189642381,-1.1525009189642381,-1.1525009189642381,-0.9384848398074613,-0.9384848398074613,-0.9384848398074613,-1.0768553784850552,-1.0768553784850552,-1.0768553784850552
2018-08-05,-2.737320930403109,-2.737320930403109,-2.737320930403109,-2.573153636818614,-2.573153636818614,-2.573153636818614,-2.552722727163769,-2.552722727163769,-2.552722727163769,-2.5189250271279975,-2.5189250271279975,-2.5189250271279975
2018-08-12,-2.315228184612752,-2.315228184612752,-2.315228184612752,-1.7890002466650123,-1.7890002466650123,-1.7890002466650123,-2.2448789705142707,-2.2448789705142707,-2.2448789705142707,-1.8403331199798014,-1.8403331199798014,-1.8403331199798014
2018-08-19,-1.0475505891248151,-1.0475505891248151,-1.0475505891248151,-1.2561402595750542,-1.2561402595750542,-1.2561402595750542,-0.9833497039037545,-0.9833497039037545,-0.9833497039037545,-1.1092400861332719,-1.1092400861332719,-1.1092400861332719
2018-08-26,-1.0333891708024607,-1.0333891708024607,-1.0333891708024607,-1.1860414421034038,-1.1860414421034038,-1.1860414421034038,-1.157921002876151,-1.157921002876151,-1.157921002876151,-1.293272968379895,-1.293272968379895,-1.293272968379895
2018-09-02,-1.549040089758342,-1.549040089758342,-1.549040089758342,-1.7241493171673203,-1.7241493171673203,-1.7241493171673203,-1.678241231106749,-1.678241231106749,-1.678241231106749,-1.8702334238811988,-1.8702334238811988,-1.8702334238811988
2018-09-09,-1.3923904252431833,-1.3923904252431833,-1.3923904252431833,-1.5947106184263022,-1.5947106184263022,-1.5947106184263022,-1.4732901406288317,-1.4732901406288317,-1.4732901406288317,-1.509861894711438,-1.509861894711438,-1.509861894711438
2018-09-16,-0.8329359332895604,-0.8329359332895604,-0.8329359332895604,-0.9883158157837704,-0.9883158157837704,-0.9883158157837704,-0.827746261558646,-0.827746261558646,-0.827746261558646,-0.8507309968889705,-0.8507309968889705,-0.8507309968889705
2018-09-23,-1.4438253342894172,-1.4438253342894172,-1.4438253342894172,-1.473240252486636,-1.473240252486636,-1.473240252486636,-1.4984351295152987,-1.4984351295152987,-1.4984351295152987,-1.4986237827592974,-1.4986237827592974,-1.4986237827592974
2018-09-30,-1.8310482452324166,-1.8310482452324166,-1.8310482452324166,-1.8764016754688628,-1.8764016754688628,-1.8764016754688628,-1.8448686968114232,-1.8448686968114232,-1.8448686968114232,-1.8513827250958612,-1.8513827250958612,-1.8513827250958612
2018-10-07,-2.474883722348023,-2.474883722348023,-2.474883722348023,-2.384631666728916,-2.384631666728916,-2.384631666728916,-2.5176290064301563,-2.5176290064301563,-2.5176290064301563,-2.5001734405347196,-2.5001734405347196,-2.5001734405347196
2018-10-14,-2.3816665307768696,-2.3816665307768696,-2.3816665307768696,-2.3677791206733914,-2.3677791206733914,-2.3677791206733914,-2.421519775796576,-2.421519775796576,-2.421519775796576,-2.466594257266373,-2.466594257266373,-2.466594257266373
2018-10-21,-2.31062582245077,-2.31062582245077,-2.31062582245077,-2.2711920064772455,-2.2711920064772455,-2.2711920064772455,-2.4072621132317766,-2.4072621132317766,-2.4072621132317766,-2.337842250759356,-2.337842250759356,-2.337842250759356
2018-10-28,-1.3977083367469465,-1.3977083367469465,-1.3977083367469465,-1.431209824695055,-1.431209824695055,-1.431209824695055,-1.4625091767859244,-1.4625091767859244,-1.4625091767859244,-1.4340697413057344,-1.4340697413057344,-1.4340697413057344
2018-11-04,-1.4534978885577197,-1.4534978885577197,-1.4534978885577197,-1.4613350656063677,-1.4613350656063677,-1.4613350656063677,-1.58719232985046,-1.58719232985046,-1.58719232985046,-1.4453243089384262,-1.4453243089384262,-1.4453243089384262
2018-11-11,-1.7144464372552932,-1.7144464372552932,-1.7144464372552932,-1.6625038919156416,-1.6625038919156416,-1.6625038919156416,-1.675599925346804,-1.675599925346804,-1.675599925346804,-1.6358388354275417,-1.6358388354275417,-1.6358388354275417
2018-11-18,-1.7762941483533612,-1.7762941483533612,-1.7762941483533612,-1.7302833532457584,-1.7302833532457584,-1.7302833532457584,-1.7276385594373012,-1.7276385594373012,-1.7276385594373012,-1.7221651471891049,-1.7221651471891049,-1.7221651471891049
2018-11-25,-1.54441384028176,-1.54441384028176,-1.54441384028176,-1.5911781415521349,-1.5911781415521349,-1.5911781415521349,-1.5191646522434672,-1.5191646522434672,-1.5191646522434672,-1.601949644702274,-1.601949644702274,-1.601949644702274
2018-12-02,-1.7232345038024683,-1.7232345038024683,-1.7232345038024683,-1.7736167185548284,-1.7736167185548284,-1.7736167185548284,-1.8133634502835914,-1.8133634502835914,-1.8133634502835914,-1.8710912303447755,-1.8710912303447755,-1.8710912303447755
2018-12-09,-1.8035478861722662,-1.8035478861722662,-1.8035478861722662,-1.8469793748850287,-1.8469793748850287,-1.8469793748850287,-1.8185610919926465,-1.8185610919926465,-1.8185610919926465,-1.8678733909446412,-1.8678733909446412,-1.8678733909446412
2018-12-16,-1.7870223417725606,-1.7870223417725606,-1.7870223417725606,-1.8244531504707413,-1.8244531504707413,-1.8244531504707413,-1.8545297564075833,-1.8545297564075833,-1.8545297564075833,-1.9035921349955527,-1.9035921349955527,-1.9035921349955527
2018-12-23,-1.492657678197945,-1.492657678197945,-1.492657678197945,-1.4887198510421953,-1.4887198510421953,-1.4887198510421953,-1.4195826972348478,-1.4195826972348478,-1.4195826972348478,-1.4477040663686078,-1.4477040663686078,-1.4477040663686078
2018-12-30,-1.0672697125856159,-1.0672697125856159,-1.0672697125856159,-0.9818464756139488,-0.9818464756139488,-0.9818464756139488,-1.0160031145127006,-1.0160031145127006,-1.0160031145127006,-0.9411668430621118,-0.9411668430621118,-0.9411668430621118
2019-01-06,-0.5931770422234633,-0.5931770422234633,-0.5931770422234633,-0.6499014275785726,-0.6499014275785726,-0.6499014275785726,-0.6237888019900891,-0.6237888019900891,-0.6237888019900891,-0.631643569282966,-0.631643569282966,-0.631643569282966
2019-01-13,-0.39152951959465915,-0.39152951959465915,-0.39152951959465915,-0.44737374384930045,-0.44737374384930045,-0.44737374384930045,-0.38204261553571967,-0.38204261553571967,-0.38204261553571967,-0.40286860607243735,-0.40286860607243735,-0.40286860607243735
2019-01-20,-0.2240093391583191,-0.2240093391583191,-0.2240093391583191,-0.26254902328202817,-0.26254902328202817,-0.26254902328202817,-0.1851444182885668,-0.1851444182885668,-0.1851444182885668,-0.22230701986076157,-0.22230701986076157,-0.22230701986076157
2019-01-27,-0.07494555749650529,-0.07494555749650529,-0.07494555749650529,0.030705631752111856,0.030705631752111856,0.030705631752111856,-0.06582415707367179,-0.06582415707367179,-0.06582415707367179,-0.01042223627962425,-0.01042223627962425,-0.01042223627962425
2019-02-03,-0.1852070194812799,-0.1852070194812799,-0.1852070194812799,-0.23290900872259288,-0.23290900872259288,-0.23290900872259288,-0.09886662170650373,-0.09886662170650373,-0.09886662170650373,-0.16145645894233254,-0.16145645894233254,-0.16145645894233254
2019-02-10,0.1961215191385981,0.1961215191385981,0.1961215191385981,0.1082085626117923,0.1082085626117923,0.1082085626117923,0.2664394109865606,0.2664394109865606,0.2664394109865606,0.1770462293608782,0.1770462293608782,0.1770462293608782
2019-02-17,0.8561185505081291,0.8561185505081291,0.8561185505081291,0.7407860505533194,0.7407860505533194,0.7407860505533194,0.8662972679166211,0.8662972679166211,0.8662972679166211,0.7160244361634024,0.7160244361634024,0.7160244361634024
2019-02-24,1.4435918430698145,1.4435918430698145,1.4435918430698145,1.3822127670327649,1.3822127670327649,1.3822127670327649,1.451747390629881,1.451747390629881,1.451747390629881,1.3703382273128417,1.3703382273128417,1.3703382273128417
2019-03-03,0.5507002467005144,0.5507002467005144,0.5507002467005144,0.6471146131396968,0.6471146131396968,0.6471146131396968,0.6597108181148887,0.6597108181148887,0.6597108181148887,0.666153667221929,0.666153667221929,0.666153667221929
2019-03-10,1.5206063696211487,1.5206063696211487,1.5206063696211487,1.5100287432926933,1.5100287432926933,1.5100287432926933,1.5877250213664056,1.5877250213664056,1.5877250213664056,1.5021504395465912,1.5021504395465912,1.5021504395465912
