Date,PowerShares DWA EM MomentumEtf_Open_average,PowerShares DWA EM MomentumEtf_Open_max,PowerShares DWA EM MomentumEtf_Open_min,PowerShares DWA EM MomentumEtf_High_average,PowerShares DWA EM MomentumEtf_High_max,PowerShares DWA EM MomentumEtf_High_min,PowerShares DWA EM MomentumEtf_Low_average,PowerShares DWA EM MomentumEtf_Low_max,PowerShares DWA EM MomentumEtf_Low_min,PowerShares DWA EM MomentumEtf_Close_average,PowerShares DWA EM MomentumEtf_Close_max,PowerShares DWA EM MomentumEtf_Close_min
2018-05-27,0.26633629542822873,0.26633629542822873,0.26633629542822873,0.4599971711020918,0.4599971711020918,0.4599971711020918,0.5005420817356548,0.5005420817356548,0.5005420817356548,0.561365216522623,0.561365216522623,0.561365216522623
2018-06-03,0.8391386350556856,0.8391386350556856,0.8391386350556856,0.878147152779367,0.878147152779367,0.878147152779367,0.7668933346794959,0.7668933346794959,0.7668933346794959,0.9222973330412272,0.9222973330412272,0.9222973330412272
2018-06-10,0.06110114705942046,0.06110114705942046,0.06110114705942046,-0.1607183090127437,-0.1607183090127437,-0.1607183090127437,0.08028941474972631,0.08028941474972631,0.08028941474972631,0.07594878029146575,0.07594878029146575,0.07594878029146575
2018-06-17,-2.227094342165426,-2.227094342165426,-2.227094342165426,-2.4334587365456466,-2.4334587365456466,-2.4334587365456466,-1.9927994624553353,-1.9927994624553353,-1.9927994624553353,-2.445741751249931,-2.445741751249931,-2.445741751249931
2018-06-24,-2.6245538961422668,-2.6245538961422668,-2.6245538961422668,-2.688156058452311,-2.688156058452311,-2.688156058452311,-2.4395156997579885,-2.4395156997579885,-2.4395156997579885,-2.515080097572789,-2.515080097572789,-2.515080097572789
2018-07-01,-2.7961271084140145,-2.7961271084140145,-2.7961271084140145,-2.7222049043370538,-2.7222049043370538,-2.7222049043370538,-2.708719579980219,-2.708719579980219,-2.708719579980219,-2.613188789067628,-2.613188789067628,-2.613188789067628
2018-07-08,-1.4375624572721084,-1.4375624572721084,-1.4375624572721084,-1.4007076777707126,-1.4007076777707126,-1.4007076777707126,-1.3149442506214595,-1.3149442506214595,-1.3149442506214595,-1.3259291734757943,-1.3259291734757943,-1.3259291734757943
2018-07-15,-1.8150527267933623,-1.8150527267933623,-1.8150527267933623,-1.6950884790860314,-1.6950884790860314,-1.6950884790860314,-1.71392414428339,-1.71392414428339,-1.71392414428339,-1.6164527947681535,-1.6164527947681535,-1.6164527947681535
2018-07-22,-0.7371068714698934,-0.7371068714698934,-0.7371068714698934,-0.8631491930077364,-0.8631491930077364,-0.8631491930077364,-0.8471805189190551,-0.8471805189190551,-0.8471805189190551,-0.8444234855385893,-0.8444234855385893,-0.8444234855385893
2018-07-29,-1.8686846088759104,-1.8686846088759104,-1.8686846088759104,-1.8904667702549593,-1.8904667702549593,-1.8904667702549593,-1.8515628933270465,-1.8515628933270465,-1.8515628933270465,-1.869204439361199,-1.869204439361199,-1.869204439361199
2018-08-05,-1.6392637715977647,-1.6392637715977647,-1.6392637715977647,-1.7455832036430792,-1.7455832036430792,-1.7455832036430792,-1.742496430733371,-1.742496430733371,-1.742496430733371,-1.8078104939651867,-1.8078104939651867,-1.8078104939651867
2018-08-12,-2.5054534641668647,-2.5054534641668647,-2.5054534641668647,-2.3901474849581477,-2.3901474849581477,-2.3901474849581477,-2.5116105446584416,-2.5116105446584416,-2.5116105446584416,-2.408234822976544,-2.408234822976544,-2.408234822976544
2018-08-19,-1.5506717690794334,-1.5506717690794334,-1.5506717690794334,-1.5630973746607795,-1.5630973746607795,-1.5630973746607795,-1.5028197165060482,-1.5028197165060482,-1.5028197165060482,-1.5234201663518132,-1.5234201663518132,-1.5234201663518132
2018-08-26,-1.3067332404650833,-1.3067332404650833,-1.3067332404650833,-1.2958697912164607,-1.2958697912164607,-1.2958697912164607,-1.268350217745709,-1.268350217745709,-1.268350217745709,-1.2923419410890349,-1.2923419410890349,-1.2923419410890349
2018-09-02,-1.9190282118666468,-1.9190282118666468,-1.9190282118666468,-1.9295558278171447,-1.9295558278171447,-1.9295558278171447,-1.9209244947310555,-1.9209244947310555,-1.9209244947310555,-1.9827740335533495,-1.9827740335533495,-1.9827740335533495
2018-09-09,-1.7486782525244255,-1.7486782525244255,-1.7486782525244255,-1.7807992257105674,-1.7807992257105674,-1.7807992257105674,-1.7950979184359706,-1.7950979184359706,-1.7950979184359706,-1.8129672409439104,-1.8129672409439104,-1.8129672409439104
2018-09-16,-1.19191097786736,-1.19191097786736,-1.19191097786736,-1.2399529466168422,-1.2399529466168422,-1.2399529466168422,-1.1727818220342865,-1.1727818220342865,-1.1727818220342865,-1.2106468152228302,-1.2106468152228302,-1.2106468152228302
2018-09-23,-1.4948029305789667,-1.4948029305789667,-1.4948029305789667,-1.5091076509635508,-1.5091076509635508,-1.5091076509635508,-1.494395955585262,-1.494395955585262,-1.494395955585262,-1.541775028986234,-1.541775028986234,-1.541775028986234
