Date,Deutsche X-trackers Emerging Markets Bond InterestEtf_Open_average,Deutsche X-trackers Emerging Markets Bond InterestEtf_Open_max,Deutsche X-trackers Emerging Markets Bond InterestEtf_Open_min,Deutsche X-trackers Emerging Markets Bond InterestEtf_High_average,Deutsche X-trackers Emerging Markets Bond InterestEtf_High_max,Deutsche X-trackers Emerging Markets Bond InterestEtf_High_min,Deutsche X-trackers Emerging Markets Bond InterestEtf_Low_average,Deutsche X-trackers Emerging Markets Bond InterestEtf_Low_max,Deutsche X-trackers Emerging Markets Bond InterestEtf_Low_min,Deutsche X-trackers Emerging Markets Bond InterestEtf_Close_average,Deutsche X-trackers Emerging Markets Bond InterestEtf_Close_max,Deutsche X-trackers Emerging Markets Bond InterestEtf_Close_min
2018-05-27,-1.841614469671945,-1.841614469671945,-1.841614469671945,-1.8780811403813096,-1.8780811403813096,-1.8780811403813096,-2.432826438192778,-2.432826438192778,-2.432826438192778,-2.395268717658652,-2.395268717658652,-2.395268717658652
2018-06-03,-1.632895061680445,-1.632895061680445,-1.632895061680445,-1.6595377126391464,-1.6595377126391464,-1.6595377126391464,-1.4470767870360792,-1.4470767870360792,-1.4470767870360792,-1.5173751973793794,-1.5173751973793794,-1.5173751973793794
2018-06-10,-2.2737925492009277,-2.2737925492009277,-2.2737925492009277,-2.1711397795314578,-2.1711397795314578,-2.1711397795314578,-2.1148662316474764,-2.1148662316474764,-2.1148662316474764,-2.082200685316085,-2.082200685316085,-2.082200685316085
2018-06-17,-2.2757507616601687,-2.2757507616601687,-2.2757507616601687,-2.3157928870120688,-2.3157928870120688,-2.3157928870120688,-2.170708450408116,-2.170708450408116,-2.170708450408116,-2.2490039990283885,-2.2490039990283885,-2.2490039990283885
2018-06-24,-1.521725299872221,-1.521725299872221,-1.521725299872221,-1.5508074925586157,-1.5508074925586157,-1.5508074925586157,-1.418201926660004,-1.418201926660004,-1.418201926660004,-1.4719310827599723,-1.4719310827599723,-1.4719310827599723
2018-07-01,-1.7650728714127115,-1.7650728714127115,-1.7650728714127115,-1.784280290402721,-1.784280290402721,-1.784280290402721,-1.6766353821030875,-1.6766353821030875,-1.6766353821030875,-1.7212608905080597,-1.7212608905080597,-1.7212608905080597
2018-07-08,-1.6507480485101067,-1.6507480485101067,-1.6507480485101067,-1.6618651992117506,-1.6618651992117506,-1.6618651992117506,-1.5796740152731037,-1.5796740152731037,-1.5796740152731037,-1.614499391696342,-1.614499391696342,-1.614499391696342
2018-07-15,-0.44209333298953635,-0.44209333298953635,-0.44209333298953635,-0.4621072711965493,-0.4621072711965493,-0.4621072711965493,-0.38626804225669203,-0.38626804225669203,-0.38626804225669203,-0.4143882506350289,-0.4143882506350289,-0.4143882506350289
2018-07-22,0.1834532444058996,0.1834532444058996,0.1834532444058996,0.16668158691795426,0.16668158691795426,0.16668158691795426,0.23389368443466646,0.23389368443466646,0.23389368443466646,0.21205729859245295,0.21205729859245295,0.21205729859245295
2018-07-29,0.29305341820627134,0.29305341820627134,0.29305341820627134,0.27523768131676485,0.27523768131676485,0.27523768131676485,0.3455501400958365,0.3455501400958365,0.3455501400958365,0.3234081536947079,0.3234081536947079,0.3234081536947079
