Date,Deutsche X-trackers Harvest CSI 300 China A-Shares_Open_average,Deutsche X-trackers Harvest CSI 300 China A-Shares_Open_max,Deutsche X-trackers Harvest CSI 300 China A-Shares_Open_min,Deutsche X-trackers Harvest CSI 300 China A-Shares_High_average,Deutsche X-trackers Harvest CSI 300 China A-Shares_High_max,Deutsche X-trackers Harvest CSI 300 China A-Shares_High_min,Deutsche X-trackers Harvest CSI 300 China A-Shares_Low_average,Deutsche X-trackers Harvest CSI 300 China A-Shares_Low_max,Deutsche X-trackers Harvest CSI 300 China A-Shares_Low_min,Deutsche X-trackers Harvest CSI 300 China A-Shares_Close_average,Deutsche X-trackers Harvest CSI 300 China A-Shares_Close_max,Deutsche X-trackers Harvest CSI 300 China A-Shares_Close_min
2018-08-19,-0.5777397100086346,-0.5777397100086346,-0.5777397100086346,-0.5278563967619389,-0.5278563967619389,-0.5278563967619389,-0.520524602920164,-0.520524602920164,-0.520524602920164,-0.51606715523178,-0.51606715523178,-0.51606715523178
2018-08-26,-0.9155056450078002,-0.9155056450078002,-0.9155056450078002,-0.8907890677610907,-0.8907890677610907,-0.8907890677610907,-0.8936371291948386,-0.8936371291948386,-0.8936371291948386,-0.8222316248375724,-0.8222316248375724,-0.8222316248375724
2018-09-02,-1.258366011291926,-1.258366011291926,-1.258366011291926,-1.3128297281289778,-1.3128297281289778,-1.3128297281289778,-1.3095830137588476,-1.3095830137588476,-1.3095830137588476,-1.3524501707716714,-1.3524501707716714,-1.3524501707716714
2018-09-09,-1.4828642698804966,-1.4828642698804966,-1.4828642698804966,-1.4284832937397036,-1.4284832937397036,-1.4284832937397036,-1.4561048163975745,-1.4561048163975745,-1.4561048163975745,-1.481723652578533,-1.481723652578533,-1.481723652578533
2018-09-16,-0.025051344637352365,-0.025051344637352365,-0.025051344637352365,-0.10943003185480966,-0.10943003185480966,-0.10943003185480966,-0.08836393288325746,-0.08836393288325746,-0.08836393288325746,-0.10069881417092214,-0.10069881417092214,-0.10069881417092214
2018-09-23,0.31089325218992564,0.31089325218992564,0.31089325218992564,0.29634134533485174,0.29634134533485174,0.29634134533485174,0.3601497183465005,0.3601497183465005,0.3601497183465005,0.3513684754320786,0.3513684754320786,0.3513684754320786
2018-09-30,-1.1722216842034374,-1.1722216842034374,-1.1722216842034374,-1.0347619301408835,-1.0347619301408835,-1.0347619301408835,-1.1133967637360813,-1.1133967637360813,-1.1133967637360813,-0.9671490960779108,-0.9671490960779108,-0.9671490960779108
2018-10-07,-1.6828781343572778,-1.6828781343572778,-1.6828781343572778,-1.7130319915955337,-1.7130319915955337,-1.7130319915955337,-1.711503360215388,-1.711503360215388,-1.711503360215388,-1.7586910209564823,-1.7586910209564823,-1.7586910209564823
2018-10-14,-0.7228959280536202,-0.7228959280536202,-0.7228959280536202,-0.7628735123379117,-0.7628735123379117,-0.7628735123379117,-0.7933060387474471,-0.7933060387474471,-0.7933060387474471,-0.6783324325824943,-0.6783324325824943,-0.6783324325824943
2018-10-21,-1.9125659264177066,-1.9125659264177066,-1.9125659264177066,-1.9065182211612899,-1.9065182211612899,-1.9065182211612899,-2.187700039452118,-2.187700039452118,-2.187700039452118,-2.122460791673564,-2.122460791673564,-2.122460791673564
2018-10-28,-0.25160214278390425,-0.25160214278390425,-0.25160214278390425,-0.2826117419233641,-0.2826117419233641,-0.2826117419233641,-0.2680563786857046,-0.2680563786857046,-0.2680563786857046,-0.2869970167658046,-0.2869970167658046,-0.2869970167658046
2018-11-04,-1.032182834704925,-1.032182834704925,-1.032182834704925,-1.1104723418476854,-1.1104723418476854,-1.1104723418476854,-1.008451950775983,-1.008451950775983,-1.008451950775983,-1.0393447762920125,-1.0393447762920125,-1.0393447762920125
2018-11-11,0.07431214340954698,0.07431214340954698,0.07431214340954698,0.00796507117963249,0.00796507117963249,0.00796507117963249,-0.05595141670071041,-0.05595141670071041,-0.05595141670071041,-0.10612731271895662,-0.10612731271895662,-0.10612731271895662
2018-11-18,-1.0344603975116893,-1.0344603975116893,-1.0344603975116893,-1.0490147109568722,-1.0490147109568722,-1.0490147109568722,-0.911478464317014,-0.911478464317014,-0.911478464317014,-0.8483653623079846,-0.8483653623079846,-0.8483653623079846
2018-11-25,0.39711240530157715,0.39711240530157715,0.39711240530157715,0.40937690082717637,0.40937690082717637,0.40937690082717637,0.45188702801528774,0.45188702801528774,0.45188702801528774,0.5406137946112328,0.5406137946112328,0.5406137946112328
2018-12-02,-1.1357463930833926,-1.1357463930833926,-1.1357463930833926,-1.2040535043584624,-1.2040535043584624,-1.2040535043584624,-1.1672376523156962,-1.1672376523156962,-1.1672376523156962,-1.016477209404353,-1.016477209404353,-1.016477209404353
2018-12-09,-1.036299221801255,-1.036299221801255,-1.036299221801255,-1.0269701272126168,-1.0269701272126168,-1.0269701272126168,-0.9502038549189451,-0.9502038549189451,-0.9502038549189451,-1.027088479610807,-1.027088479610807,-1.027088479610807
2018-12-16,-1.8265730533038467,-1.8265730533038467,-1.8265730533038467,-1.7602409556952685,-1.7602409556952685,-1.7602409556952685,-1.6031898016142094,-1.6031898016142094,-1.6031898016142094,-1.6636836425718995,-1.6636836425718995,-1.6636836425718995
2018-12-23,-1.4454745757740364,-1.4454745757740364,-1.4454745757740364,-1.4629964146118406,-1.4629964146118406,-1.4629964146118406,-1.385572764217888,-1.385572764217888,-1.385572764217888,-1.4543548215221114,-1.4543548215221114,-1.4543548215221114
2018-12-30,-0.8881358488863437,-0.8881358488863437,-0.8881358488863437,-0.8814371077080124,-0.8814371077080124,-0.8814371077080124,-0.817285961121899,-0.817285961121899,-0.817285961121899,-0.7468638057782957,-0.7468638057782957,-0.7468638057782957
2019-01-06,-0.4267620257253075,-0.4267620257253075,-0.4267620257253075,-0.3750845978147923,-0.3750845978147923,-0.3750845978147923,-0.2573460007003616,-0.2573460007003616,-0.2573460007003616,-0.29641102666111663,-0.29641102666111663,-0.29641102666111663
2019-01-13,0.6691319596761236,0.6691319596761236,0.6691319596761236,0.7166051890633593,0.7166051890633593,0.7166051890633593,0.8164029594284762,0.8164029594284762,0.8164029594284762,0.7388609191580883,0.7388609191580883,0.7388609191580883
2019-01-20,0.6802284915521414,0.6802284915521414,0.6802284915521414,0.7009170678395829,0.7009170678395829,0.7009170678395829,0.7975730346079946,0.7975730346079946,0.7975730346079946,0.7755413593377009,0.7755413593377009,0.7755413593377009
2019-01-27,1.276603916140748,1.276603916140748,1.276603916140748,1.3056326609127578,1.3056326609127578,1.3056326609127578,1.3451283148556834,1.3451283148556834,1.3451283148556834,1.3118756857169223,1.3118756857169223,1.3118756857169223
2019-02-03,1.4346689354215267,1.4346689354215267,1.4346689354215267,1.427814312110269,1.427814312110269,1.427814312110269,1.4734072102176954,1.4734072102176954,1.4734072102176954,1.44877116506781,1.44877116506781,1.44877116506781
2019-02-10,1.7392417779255027,1.7392417779255027,1.7392417779255027,1.7698082550888499,1.7698082550888499,1.7698082550888499,1.74173119870529,1.74173119870529,1.74173119870529,1.7664805743391885,1.7664805743391885,1.7664805743391885
2019-02-17,2.692669975473207,2.692669975473207,2.692669975473207,2.716402604386872,2.716402604386872,2.716402604386872,2.667020123383143,2.667020123383143,2.667020123383143,2.676222382087779,2.676222382087779,2.676222382087779
2019-02-24,2.1604403112117203,2.1604403112117203,2.1604403112117203,2.1406860591395644,2.1406860591395644,2.1406860591395644,2.08155101313416,2.08155101313416,2.08155101313416,2.0866351327701382,2.0866351327701382,2.0866351327701382
2019-03-03,1.3911313075780387,1.3911313075780387,1.3911313075780387,1.5372747802350606,1.5372747802350606,1.5372747802350606,1.4477419473711934,1.4477419473711934,1.4477419473711934,1.5563213991180849,1.5563213991180849,1.5563213991180849
2019-03-10,1.5551375552967188,1.5551375552967188,1.5551375552967188,1.5068307870008988,1.5068307870008988,1.5068307870008988,1.5677357133776135,1.5677357133776135,1.5677357133776135,1.505804244653557,1.505804244653557,1.505804244653557
2019-03-17,1.0142798248354563,1.0142798248354563,1.0142798248354563,0.9968494004643429,0.9968494004643429,0.9968494004643429,1.0315591049174624,1.0315591049174624,1.0315591049174624,0.9964149789331558,0.9964149789331558,0.9964149789331558
2019-03-24,1.466779767076272,1.466779767076272,1.466779767076272,1.4506463414535111,1.4506463414535111,1.4506463414535111,1.46624633860298,1.46624633860298,1.46624633860298,1.4646093998077603,1.4646093998077603,1.4646093998077603
2019-03-31,1.4708371275156367,1.4708371275156367,1.4708371275156367,1.458624784756268,1.458624784756268,1.458624784756268,1.4936056921670429,1.4936056921670429,1.4936056921670429,1.4814215884110984,1.4814215884110984,1.4814215884110984
2019-04-07,1.0301459723906972,1.0301459723906972,1.0301459723906972,0.9823608209135338,0.9823608209135338,0.9823608209135338,1.0099549740078502,1.0099549740078502,1.0099549740078502,0.968988423824728,0.968988423824728,0.968988423824728
2019-04-14,0.9906432465510797,0.9906432465510797,0.9906432465510797,0.9857483592707484,0.9857483592707484,0.9857483592707484,1.0241740632437322,1.0241740632437322,1.0241740632437322,1.0141771579575385,1.0141771579575385,1.0141771579575385
2019-04-21,0.5049962806327266,0.5049962806327266,0.5049962806327266,0.4443141133525449,0.4443141133525449,0.4443141133525449,0.48706308623270267,0.48706308623270267,0.48706308623270267,0.4114521595390502,0.4114521595390502,0.4114521595390502
2019-04-28,-0.5172635368535985,-0.5172635368535985,-0.5172635368535985,-0.2461406060254888,-0.2461406060254888,-0.2461406060254888,-0.47710022510538436,-0.47710022510538436,-0.47710022510538436,-0.28104799177051515,-0.28104799177051515,-0.28104799177051515
2019-05-05,-1.5053539470892923,-1.5053539470892923,-1.5053539470892923,-1.5886472876756546,-1.5886472876756546,-1.5886472876756546,-1.597330683075384,-1.597330683075384,-1.597330683075384,-1.6888431349043276,-1.6888431349043276,-1.6888431349043276
2019-05-12,-1.7834302122734504,-1.7834302122734504,-1.7834302122734504,-1.8439484440313558,-1.8439484440313558,-1.8439484440313558,-1.7686674056669707,-1.7686674056669707,-1.7686674056669707,-1.786561053607284,-1.786561053607284,-1.786561053607284
2019-05-19,-1.3575104618748475,-1.3575104618748475,-1.3575104618748475,-1.4828955632488052,-1.4828955632488052,-1.4828955632488052,-1.426155278806446,-1.426155278806446,-1.426155278806446,-1.5072282643174528,-1.5072282643174528,-1.5072282643174528
2019-05-26,-1.002225974551379,-1.002225974551379,-1.002225974551379,-1.036684278478805,-1.036684278478805,-1.036684278478805,-0.9579964267832723,-0.9579964267832723,-0.9579964267832723,-0.9459942878761765,-0.9459942878761765,-0.9459942878761765
2019-06-02,-0.9494449347024935,-0.9494449347024935,-0.9494449347024935,-0.9653778646676887,-0.9653778646676887,-0.9653778646676887,-0.8918199560983078,-0.8918199560983078,-0.8918199560983078,-0.9111727863565515,-0.9111727863565515,-0.9111727863565515
2019-06-09,-0.6811435227929749,-0.6811435227929749,-0.6811435227929749,-0.6753831958719276,-0.6753831958719276,-0.6753831958719276,-0.6166020460307692,-0.6166020460307692,-0.6166020460307692,-0.6421346659621399,-0.6421346659621399,-0.6421346659621399
2019-06-16,0.2183067956014154,0.2183067956014154,0.2183067956014154,0.23341705416596037,0.23341705416596037,0.23341705416596037,0.2629970659531103,0.2629970659531103,0.2629970659531103,0.2843620571010589,0.2843620571010589,0.2843620571010589
2019-06-23,0.8581886878737264,0.8581886878737264,0.8581886878737264,0.8087571032355848,0.8087571032355848,0.8087571032355848,0.7641527212455795,0.7641527212455795,0.7641527212455795,0.7360072474758171,0.7360072474758171,0.7360072474758171
2019-06-30,0.2046850496938218,0.2046850496938218,0.2046850496938218,0.1833967092525649,0.1833967092525649,0.1833967092525649,0.25714024653453466,0.25714024653453466,0.25714024653453466,0.193220109975703,0.193220109975703,0.193220109975703
2019-07-07,0.4746555880479681,0.4746555880479681,0.4746555880479681,0.4012257640040369,0.4012257640040369,0.4012257640040369,0.5057793978557954,0.5057793978557954,0.5057793978557954,0.4378231263017031,0.4378231263017031,0.4378231263017031
2019-07-14,0.4824659917282561,0.4824659917282561,0.4824659917282561,0.39652565625736746,0.39652565625736746,0.39652565625736746,0.44663880414973206,0.44663880414973206,0.44663880414973206,0.37018036294246226,0.37018036294246226,0.37018036294246226
2019-07-21,1.027145476004942,1.027145476004942,1.027145476004942,0.9421950653547646,0.9421950653547646,0.9421950653547646,1.0604080167649685,1.0604080167649685,1.0604080167649685,1.009319297610899,1.009319297610899,1.009319297610899
2019-07-28,-0.8715207308214976,-0.8715207308214976,-0.8715207308214976,-0.9384546665812586,-0.9384546665812586,-0.9384546665812586,-1.2078772278274197,-1.2078772278274197,-1.2078772278274197,-1.172092213871641,-1.172092213871641,-1.172092213871641
2019-08-04,-0.9483012292290126,-0.9483012292290126,-0.9483012292290126,-0.9337830709306818,-0.9337830709306818,-0.9337830709306818,-0.8345679147777463,-0.8345679147777463,-0.8345679147777463,-0.8978553029262817,-0.8978553029262817,-0.8978553029262817
2019-08-11,0.06981606289095314,0.06981606289095314,0.06981606289095314,0.01089230317362182,0.01089230317362182,0.01089230317362182,0.009699749135151774,0.009699749135151774,0.009699749135151774,-0.04917059632284385,-0.04917059632284385,-0.04917059632284385
2019-08-18,-0.2797683039621613,-0.2797683039621613,-0.2797683039621613,-0.36708122844945723,-0.36708122844945723,-0.36708122844945723,-0.31267360942942224,-0.31267360942942224,-0.31267360942942224,-0.314534593473987,-0.314534593473987,-0.314534593473987
2019-08-25,-0.2215010520061648,-0.2215010520061648,-0.2215010520061648,-0.26964595882189507,-0.26964595882189507,-0.26964595882189507,-0.2013748795656986,-0.2013748795656986,-0.2013748795656986,-0.20264642710291003,-0.20264642710291003,-0.20264642710291003
2019-09-01,0.9729732651801062,0.9729732651801062,0.9729732651801062,0.9786462783725376,0.9786462783725376,0.9786462783725376,1.012982534516839,1.012982534516839,1.012982534516839,1.034864844801301,1.034864844801301,1.034864844801301
2019-09-08,0.9614576018441101,0.9614576018441101,0.9614576018441101,0.9294410417922448,0.9294410417922448,0.9294410417922448,0.902337567831577,0.902337567831577,0.902337567831577,0.8532010596582308,0.8532010596582308,0.8532010596582308
2019-09-15,-0.08393901378870341,-0.08393901378870341,-0.08393901378870341,0.06612972094266854,0.06612972094266854,0.06612972094266854,0.07338987364326281,0.07338987364326281,0.07338987364326281,0.1690341960809978,0.1690341960809978,0.1690341960809978
2019-09-22,-0.461625166547554,-0.461625166547554,-0.461625166547554,-0.45318959290904864,-0.45318959290904864,-0.45318959290904864,-0.345720219303592,-0.345720219303592,-0.345720219303592,-0.35174117854128545,-0.35174117854128545,-0.35174117854128545
2019-09-29,-0.4938030739757351,-0.4938030739757351,-0.4938030739757351,-0.36059168679224507,-0.36059168679224507,-0.36059168679224507,-0.32467560040618826,-0.32467560040618826,-0.32467560040618826,-0.3325651378699755,-0.3325651378699755,-0.3325651378699755
2019-10-06,1.027756188088831,1.027756188088831,1.027756188088831,1.0679348582147266,1.0679348582147266,1.0679348582147266,1.0481821062756094,1.0481821062756094,1.0481821062756094,1.019686346522743,1.019686346522743,1.019686346522743
2019-10-13,0.5723474499227965,0.5723474499227965,0.5723474499227965,0.5587300517273104,0.5587300517273104,0.5587300517273104,0.6083569273929992,0.6083569273929992,0.6083569273929992,0.6143894016939301,0.6143894016939301,0.6143894016939301
2019-10-20,1.0721157160626316,1.0721157160626316,1.0721157160626316,1.0669243138523103,1.0669243138523103,1.0669243138523103,1.0854135262334743,1.0854135262334743,1.0854135262334743,1.0502830474884763,1.0502830474884763,1.0502830474884763
2019-10-27,1.346935057135982,1.346935057135982,1.346935057135982,1.3522182238076865,1.3522182238076865,1.3522182238076865,1.365042557258014,1.365042557258014,1.365042557258014,1.3531966482338784,1.3531966482338784,1.3531966482338784
2019-11-03,0.7497010855477887,0.7497010855477887,0.7497010855477887,0.8617963185163915,0.8617963185163915,0.8617963185163915,0.7951262051608515,0.7951262051608515,0.7951262051608515,0.8889343276779152,0.8889343276779152,0.8889343276779152
2019-11-10,0.5413365095171181,0.5413365095171181,0.5413365095171181,0.4489384423603591,0.4489384423603591,0.4489384423603591,0.48854033365861876,0.48854033365861876,0.48854033365861876,0.4650439752568821,0.4650439752568821,0.4650439752568821
2019-11-17,-0.11131654743067643,-0.11131654743067643,-0.11131654743067643,-0.15923344349469876,-0.15923344349469876,-0.15923344349469876,-0.07355602119447166,-0.07355602119447166,-0.07355602119447166,-0.11874360262093082,-0.11874360262093082,-0.11874360262093082
2019-11-24,-0.7605961970911919,-0.7605961970911919,-0.7605961970911919,-0.9257877329476988,-0.9257877329476988,-0.9257877329476988,-0.9833899279393249,-0.9833899279393249,-0.9833899279393249,-1.0647483708651926,-1.0647483708651926,-1.0647483708651926
2019-12-01,0.06155797920604242,0.06155797920604242,0.06155797920604242,-0.07103573045468838,-0.07103573045468838,-0.07103573045468838,-0.04723095112327449,-0.04723095112327449,-0.04723095112327449,-0.1502849898269067,-0.1502849898269067,-0.1502849898269067
2019-12-08,1.7490236575464226,1.7490236575464226,1.7490236575464226,1.8006742879775213,1.8006742879775213,1.8006742879775213,1.7423726875990069,1.7423726875990069,1.7423726875990069,1.6942276280315758,1.6942276280315758,1.6942276280315758
2019-12-15,0.7917501623364828,0.7917501623364828,0.7917501623364828,0.7414050514130716,0.7414050514130716,0.7414050514130716,0.7710696711154931,0.7710696711154931,0.7710696711154931,0.7388504460303837,0.7388504460303837,0.7388504460303837
2019-12-22,1.8153495934616535,1.8153495934616535,1.8153495934616535,1.7603821799136974,1.7603821799136974,1.7603821799136974,1.6712705068790115,1.6712705068790115,1.6712705068790115,1.6295033862739567,1.6295033862739567,1.6295033862739567
2019-12-29,2.199818096404398,2.199818096404398,2.199818096404398,2.2519851864726963,2.2519851864726963,2.2519851864726963,2.209617822982711,2.209617822982711,2.209617822982711,2.2093846664302226,2.2093846664302226,2.2093846664302226
