Date,PIMCO RAFI Dynamic Multi-Factor Intl EquityEtf_Open_average,PIMCO RAFI Dynamic Multi-Factor Intl EquityEtf_Open_max,PIMCO RAFI Dynamic Multi-Factor Intl EquityEtf_Open_min,PIMCO RAFI Dynamic Multi-Factor Intl EquityEtf_High_average,PIMCO RAFI Dynamic Multi-Factor Intl EquityEtf_High_max,PIMCO RAFI Dynamic Multi-Factor Intl EquityEtf_High_min,PIMCO RAFI Dynamic Multi-Factor Intl EquityEtf_Low_average,PIMCO RAFI Dynamic Multi-Factor Intl EquityEtf_Low_max,PIMCO RAFI Dynamic Multi-Factor Intl EquityEtf_Low_min,PIMCO RAFI Dynamic Multi-Factor Intl EquityEtf_Close_average,PIMCO RAFI Dynamic Multi-Factor Intl EquityEtf_Close_max,PIMCO RAFI Dynamic Multi-Factor Intl EquityEtf_Close_min
2018-05-27,-0.358179504334928,-0.358179504334928,-0.358179504334928,-0.4819851152959887,-0.4819851152959887,-0.4819851152959887,-0.37182438639109316,-0.37182438639109316,-0.37182438639109316,-0.40003882966157245,-0.40003882966157245,-0.40003882966157245
2018-06-03,-0.11865898497716332,-0.11865898497716332,-0.11865898497716332,-0.19729229768833553,-0.19729229768833553,-0.19729229768833553,-0.05467080818151371,-0.05467080818151371,-0.05467080818151371,-0.11501693219276762,-0.11501693219276762,-0.11501693219276762
2018-06-10,-0.3982970788306264,-0.3982970788306264,-0.3982970788306264,-0.5546425167394512,-0.5546425167394512,-0.5546425167394512,-0.3200497147819546,-0.3200497147819546,-0.3200497147819546,-0.44323060929483965,-0.44323060929483965,-0.44323060929483965
2018-06-17,-0.825900265089716,-0.825900265089716,-0.825900265089716,-1.0396172937226733,-1.0396172937226733,-1.0396172937226733,-0.8068458200526339,-0.8068458200526339,-0.8068458200526339,-1.1343560780162114,-1.1343560780162114,-1.1343560780162114
2018-06-24,-1.9028167668764655,-1.9028167668764655,-1.9028167668764655,-1.9346642642912004,-1.9346642642912004,-1.9346642642912004,-1.803564703418167,-1.803564703418167,-1.803564703418167,-1.918486409438943,-1.918486409438943,-1.918486409438943
2018-07-01,-1.9547335979285665,-1.9547335979285665,-1.9547335979285665,-1.858736755389218,-1.858736755389218,-1.858736755389218,-1.8855314970496742,-1.8855314970496742,-1.8855314970496742,-1.6723684964664616,-1.6723684964664616,-1.6723684964664616
2018-07-08,-1.7434584671010935,-1.7434584671010935,-1.7434584671010935,-1.7643595804109151,-1.7643595804109151,-1.7643595804109151,-1.6722609728745927,-1.6722609728745927,-1.6722609728745927,-1.6176151959635843,-1.6176151959635843,-1.6176151959635843
2018-07-15,-1.446528541623617,-1.446528541623617,-1.446528541623617,-1.4105698975290075,-1.4105698975290075,-1.4105698975290075,-1.3456129428298225,-1.3456129428298225,-1.3456129428298225,-1.2889166736480078,-1.2889166736480078,-1.2889166736480078
2018-07-22,-0.38702707374736434,-0.38702707374736434,-0.38702707374736434,-0.5332701528643002,-0.5332701528643002,-0.5332701528643002,-0.5219033622900986,-0.5219033622900986,-0.5219033622900986,-0.6320055486494323,-0.6320055486494323,-0.6320055486494323
2018-07-29,-1.2771987361622368,-1.2771987361622368,-1.2771987361622368,-1.1969048597924419,-1.1969048597924419,-1.1969048597924419,-1.1812451810723286,-1.1812451810723286,-1.1812451810723286,-1.0849139943602317,-1.0849139943602317,-1.0849139943602317
2018-08-05,-1.829080068097308,-1.829080068097308,-1.829080068097308,-1.980709867786854,-1.980709867786854,-1.980709867786854,-1.9138780108121891,-1.9138780108121891,-1.9138780108121891,-2.0439896606200367,-2.0439896606200367,-2.0439896606200367
2018-08-12,-2.1334956656762607,-2.1334956656762607,-2.1334956656762607,-1.9771775184252347,-1.9771775184252347,-1.9771775184252347,-2.1023855177759256,-2.1023855177759256,-2.1023855177759256,-1.891213288855504,-1.891213288855504,-1.891213288855504
2018-08-19,-1.067531087528113,-1.067531087528113,-1.067531087528113,-1.1788709041175816,-1.1788709041175816,-1.1788709041175816,-1.0459835646145952,-1.0459835646145952,-1.0459835646145952,-1.1878916492164788,-1.1878916492164788,-1.1878916492164788
2018-08-26,-1.0431691862705654,-1.0431691862705654,-1.0431691862705654,-1.1111390845244717,-1.1111390845244717,-1.1111390845244717,-0.99284731801326,-0.99284731801326,-0.99284731801326,-1.0569868755576677,-1.0569868755576677,-1.0569868755576677
2018-09-02,-1.8862138355227593,-1.8862138355227593,-1.8862138355227593,-1.8873709468491948,-1.8873709468491948,-1.8873709468491948,-1.8461450727394606,-1.8461450727394606,-1.8461450727394606,-1.9289032118579055,-1.9289032118579055,-1.9289032118579055
2018-09-09,-0.8552674612292341,-0.8552674612292341,-0.8552674612292341,-0.9768821460485141,-0.9768821460485141,-0.9768821460485141,-0.9809108808497609,-0.9809108808497609,-0.9809108808497609,-0.9951063010301845,-0.9951063010301845,-0.9951063010301845
2018-09-16,0.20578600616092121,0.20578600616092121,0.20578600616092121,0.12421298269229715,0.12421298269229715,0.12421298269229715,0.22466291016729614,0.22466291016729614,0.22466291016729614,0.1754389681801485,0.1754389681801485,0.1754389681801485
2018-09-23,0.027621104691625376,0.027621104691625376,0.027621104691625376,-0.07331769299173166,-0.07331769299173166,-0.07331769299173166,-0.024651658657355302,-0.024651658657355302,-0.024651658657355302,-0.1274729124797517,-0.1274729124797517,-0.1274729124797517
2018-09-30,-1.2116489463364921,-1.2116489463364921,-1.2116489463364921,-1.3510095291319142,-1.3510095291319142,-1.3510095291319142,-1.4657508534605341,-1.4657508534605341,-1.4657508534605341,-1.4309877961530795,-1.4309877961530795,-1.4309877961530795
2018-10-07,-2.6922273056217323,-2.6922273056217323,-2.6922273056217323,-2.6982624953363072,-2.6982624953363072,-2.6982624953363072,-2.77743456619843,-2.77743456619843,-2.77743456619843,-2.617515818322361,-2.617515818322361,-2.617515818322361
2018-10-14,-1.9792055852093418,-1.9792055852093418,-1.9792055852093418,-2.0588900636850935,-2.0588900636850935,-2.0588900636850935,-1.910099749531142,-1.910099749531142,-1.910099749531142,-2.1030165143292208,-2.1030165143292208,-2.1030165143292208
