Date,iShares Currency Hedged MSCI Spain_Open_average,iShares Currency Hedged MSCI Spain_Open_max,iShares Currency Hedged MSCI Spain_Open_min,iShares Currency Hedged MSCI Spain_High_average,iShares Currency Hedged MSCI Spain_High_max,iShares Currency Hedged MSCI Spain_High_min,iShares Currency Hedged MSCI Spain_Low_average,iShares Currency Hedged MSCI Spain_Low_max,iShares Currency Hedged MSCI Spain_Low_min,iShares Currency Hedged MSCI Spain_Close_average,iShares Currency Hedged MSCI Spain_Close_max,iShares Currency Hedged MSCI Spain_Close_min
2018-04-08,0.04777735498850561,0.04777735498850561,0.04777735498850561,-0.05229494045245109,-0.05229494045245109,-0.05229494045245109,0.16776506970829957,0.16776506970829957,0.16776506970829957,0.05753538360948442,0.05753538360948442,0.05753538360948442
2018-04-15,0.690929484642312,0.690929484642312,0.690929484642312,0.5687859030769993,0.5687859030769993,0.5687859030769993,0.7957549822269786,0.7957549822269786,0.7957549822269786,0.7330634191222901,0.7330634191222901,0.7330634191222901
2018-04-22,1.5284327579422619,1.5284327579422619,1.5284327579422619,1.3712838139443242,1.3712838139443242,1.3712838139443242,1.700455595719172,1.700455595719172,1.700455595719172,1.6064029067684698,1.6064029067684698,1.6064029067684698
2018-04-29,1.9724958861877877,1.9724958861877877,1.9724958861877877,1.89453182676886,1.89453182676886,1.89453182676886,1.9076774723058307,1.9076774723058307,1.9076774723058307,1.8842369120436024,1.8842369120436024,1.8842369120436024
2018-05-06,1.9108158485967497,1.9108158485967497,1.9108158485967497,1.9057682327611851,1.9057682327611851,1.9057682327611851,1.854677759691349,1.854677759691349,1.854677759691349,1.8847519139097606,1.8847519139097606,1.8847519139097606
2018-05-13,1.0574208772255291,1.0574208772255291,1.0574208772255291,1.0262802776241413,1.0262802776241413,1.0262802776241413,0.9580425472583488,0.9580425472583488,0.9580425472583488,0.9382049086148657,0.9382049086148657,0.9382049086148657
2018-05-20,-0.1662496033237451,-0.1662496033237451,-0.1662496033237451,-0.017527572841148545,-0.017527572841148545,-0.017527572841148545,-0.09729032071495954,-0.09729032071495954,-0.09729032071495954,0.0170723582652216,0.0170723582652216,0.0170723582652216
2018-05-27,-0.6048784585751824,-0.6048784585751824,-0.6048784585751824,-0.6211093060120576,-0.6211093060120576,-0.6211093060120576,-0.6679101619281388,-0.6679101619281388,-0.6679101619281388,-0.6018754975752773,-0.6018754975752773,-0.6018754975752773
2018-06-03,-0.37216057507364436,-0.37216057507364436,-0.37216057507364436,-0.38923370236216487,-0.38923370236216487,-0.38923370236216487,-0.24310680914448773,-0.24310680914448773,-0.24310680914448773,-0.33007633898110716,-0.33007633898110716,-0.33007633898110716
2018-06-10,-0.41964656663706956,-0.41964656663706956,-0.41964656663706956,-0.32871292961262627,-0.32871292961262627,-0.32871292961262627,-0.3092937368377607,-0.3092937368377607,-0.3092937368377607,-0.31254459806984786,-0.31254459806984786,-0.31254459806984786
2018-06-17,-0.70275992128193,-0.70275992128193,-0.70275992128193,-0.7385373884395071,-0.7385373884395071,-0.7385373884395071,-0.8121191473543206,-0.8121191473543206,-0.8121191473543206,-0.9027403126375403,-0.9027403126375403,-0.9027403126375403
2018-06-24,-1.1054222605296982,-1.1054222605296982,-1.1054222605296982,-0.9571516472237167,-0.9571516472237167,-0.9571516472237167,-1.0891930203814668,-1.0891930203814668,-1.0891930203814668,-0.9106914110766386,-0.9106914110766386,-0.9106914110766386
2018-07-01,0.15763037291516008,0.15763037291516008,0.15763037291516008,0.10979232801420007,0.10979232801420007,0.10979232801420007,0.22797716483423053,0.22797716483423053,0.22797716483423053,0.15945347744284663,0.15945347744284663,0.15945347744284663
2018-07-08,-0.7510052722059035,-0.7510052722059035,-0.7510052722059035,-0.8258686008490025,-0.8258686008490025,-0.8258686008490025,-0.7180283546463494,-0.7180283546463494,-0.7180283546463494,-0.8331637260805473,-0.8331637260805473,-0.8331637260805473
2018-07-15,-0.6241153880843374,-0.6241153880843374,-0.6241153880843374,-0.6724834175791216,-0.6724834175791216,-0.6724834175791216,-0.5264613291044891,-0.5264613291044891,-0.5264613291044891,-0.6052258328593396,-0.6052258328593396,-0.6052258328593396
2018-07-22,-0.3955079853642957,-0.3955079853642957,-0.3955079853642957,-0.4573940851195797,-0.4573940851195797,-0.4573940851195797,-0.45429652281927735,-0.45429652281927735,-0.45429652281927735,-0.5473808040602768,-0.5473808040602768,-0.5473808040602768
2018-07-29,-0.1496918403058589,-0.1496918403058589,-0.1496918403058589,-0.21204370121269797,-0.21204370121269797,-0.21204370121269797,-0.04987911844424947,-0.04987911844424947,-0.04987911844424947,-0.13700416973648682,-0.13700416973648682,-0.13700416973648682
2018-08-05,-1.4157803314523318,-1.4157803314523318,-1.4157803314523318,-1.5186350815144853,-1.5186350815144853,-1.5186350815144853,-1.3647756711660948,-1.3647756711660948,-1.3647756711660948,-1.5295415545318616,-1.5295415545318616,-1.5295415545318616
2018-08-12,-2.1363996974123785,-2.1363996974123785,-2.1363996974123785,-2.1871865318366126,-2.1871865318366126,-2.1871865318366126,-1.883680980529149,-1.883680980529149,-1.883680980529149,-2.019845901196376,-2.019845901196376,-2.019845901196376
