Date,iShares Core S&P Total US Stock MarketEtf_Open_average,iShares Core S&P Total US Stock MarketEtf_Open_max,iShares Core S&P Total US Stock MarketEtf_Open_min,iShares Core S&P Total US Stock MarketEtf_High_average,iShares Core S&P Total US Stock MarketEtf_High_max,iShares Core S&P Total US Stock MarketEtf_High_min,iShares Core S&P Total US Stock MarketEtf_Low_average,iShares Core S&P Total US Stock MarketEtf_Low_max,iShares Core S&P Total US Stock MarketEtf_Low_min,iShares Core S&P Total US Stock MarketEtf_Close_average,iShares Core S&P Total US Stock MarketEtf_Close_max,iShares Core S&P Total US Stock MarketEtf_Close_min
2018-05-27,0.5339585956547619,0.5339585956547619,0.5339585956547619,0.5131526495743866,0.5131526495743866,0.5131526495743866,0.6776024751401362,0.6776024751401362,0.6776024751401362,0.6300406828784931,0.6300406828784931,0.6300406828784931
2018-06-03,1.2718194297733068,1.2718194297733068,1.2718194297733068,1.2581802423428505,1.2581802423428505,1.2581802423428505,1.2026891660370076,1.2026891660370076,1.2026891660370076,1.3064996723702942,1.3064996723702942,1.3064996723702942
2018-06-10,1.5493449963293175,1.5493449963293175,1.5493449963293175,1.5430404370572315,1.5430404370572315,1.5430404370572315,1.3704536926606798,1.3704536926606798,1.3704536926606798,1.5214969054370653,1.5214969054370653,1.5214969054370653
2018-06-17,1.4882150567762382,1.4882150567762382,1.4882150567762382,1.3210464253668297,1.3210464253668297,1.3210464253668297,1.256179392951053,1.256179392951053,1.256179392951053,1.1220321981541492,1.1220321981541492,1.1220321981541492
2018-06-24,0.5131995923327292,0.5131995923327292,0.5131995923327292,0.520302315368803,0.520302315368803,0.520302315368803,0.5187194961815341,0.5187194961815341,0.5187194961815341,0.2824850890979194,0.2824850890979194,0.2824850890979194
2018-07-01,0.7441015013734313,0.7441015013734313,0.7441015013734313,0.9958422445858827,0.9958422445858827,0.9958422445858827,0.7912703903344367,0.7912703903344367,0.7912703903344367,0.9666325922303342,0.9666325922303342,0.9666325922303342
2018-07-08,1.5467359098250997,1.5467359098250997,1.5467359098250997,1.5486315668078574,1.5486315668078574,1.5486315668078574,1.45962763497548,1.45962763497548,1.45962763497548,1.4245888476716206,1.4245888476716206,1.4245888476716206
2018-07-15,1.4855483887066698,1.4855483887066698,1.4855483887066698,1.4611726561151357,1.4611726561151357,1.4611726561151357,1.4191478842906298,1.4191478842906298,1.4191478842906298,1.3031910379073428,1.3031910379073428,1.3031910379073428
2018-07-22,1.7579251232648676,1.7579251232648676,1.7579251232648676,1.7389500467533954,1.7389500467533954,1.7389500467533954,1.2907022771183099,1.2907022771183099,1.2907022771183099,1.326180568013905,1.326180568013905,1.326180568013905
2018-07-29,1.4356584339170992,1.4356584339170992,1.4356584339170992,1.4887115613478887,1.4887115613478887,1.4887115613478887,1.4544909384452798,1.4544909384452798,1.4544909384452798,1.4741267212811466,1.4741267212811466,1.4741267212811466
2018-08-05,1.4034352115276256,1.4034352115276256,1.4034352115276256,1.4651501950799786,1.4651501950799786,1.4651501950799786,1.3826948016964178,1.3826948016964178,1.3826948016964178,1.3815717635365412,1.3815717635365412,1.3815717635365412
2018-08-12,1.3069800609905924,1.3069800609905924,1.3069800609905924,1.4991590763250628,1.4991590763250628,1.4991590763250628,1.3384043633546197,1.3384043633546197,1.3384043633546197,1.460201718425532,1.460201718425532,1.460201718425532
2018-08-19,1.6191834117410226,1.6191834117410226,1.6191834117410226,1.7057491903424633,1.7057491903424633,1.7057491903424633,1.6723658724599395,1.6723658724599395,1.6723658724599395,1.7372852209352456,1.7372852209352456,1.7372852209352456
2018-08-26,1.8181189226693082,1.8181189226693082,1.8181189226693082,1.8851324322356258,1.8851324322356258,1.8851324322356258,1.8500117657440769,1.8500117657440769,1.8500117657440769,1.8866761564477266,1.8866761564477266,1.8866761564477266
2018-09-02,1.2827737192158624,1.2827737192158624,1.2827737192158624,1.4145914436858198,1.4145914436858198,1.4145914436858198,1.3201029447301211,1.3201029447301211,1.3201029447301211,1.3437447054828637,1.3437447054828637,1.3437447054828637
2018-09-09,1.6182604866786725,1.6182604866786725,1.6182604866786725,1.624884005963379,1.624884005963379,1.624884005963379,1.6059793000848177,1.6059793000848177,1.6059793000848177,1.6486297575242077,1.6486297575242077,1.6486297575242077
2018-09-16,1.9379372993102786,1.9379372993102786,1.9379372993102786,1.8437303304155088,1.8437303304155088,1.8437303304155088,1.8687547284610404,1.8687547284610404,1.8687547284610404,1.7714830268356196,1.7714830268356196,1.7714830268356196
2018-09-23,1.1330046786088281,1.1330046786088281,1.1330046786088281,1.2035578720826525,1.2035578720826525,1.2035578720826525,1.2445849967312566,1.2445849967312566,1.2445849967312566,1.1971696209494012,1.1971696209494012,1.1971696209494012
2018-09-30,0.8371224442316201,0.8371224442316201,0.8371224442316201,0.8160341917600963,0.8160341917600963,0.8160341917600963,0.4322886284873742,0.4322886284873742,0.4322886284873742,0.5466723665247997,0.5466723665247997,0.5466723665247997
2018-10-07,-1.1907556399765353,-1.1907556399765353,-1.1907556399765353,-1.3508473407918415,-1.3508473407918415,-1.3508473407918415,-1.7074608480099973,-1.7074608480099973,-1.7074608480099973,-1.3974922070029734,-1.3974922070029734,-1.3974922070029734
2018-10-14,-1.2296532540247385,-1.2296532540247385,-1.2296532540247385,-1.061573100256692,-1.061573100256692,-1.061573100256692,-1.2554819726837332,-1.2554819726837332,-1.2554819726837332,-1.3863043340019257,-1.3863043340019257,-1.3863043340019257
2018-10-21,-2.470705476776958,-2.470705476776958,-2.470705476776958,-2.3506425114025773,-2.3506425114025773,-2.3506425114025773,-2.5660160116794803,-2.5660160116794803,-2.5660160116794803,-2.4734393516788202,-2.4734393516788202,-2.4734393516788202
2018-10-28,-1.1173854315911322,-1.1173854315911322,-1.1173854315911322,-1.2530090352365935,-1.2530090352365935,-1.2530090352365935,-1.4236792282497548,-1.4236792282497548,-1.4236792282497548,-1.4013886403192248,-1.4013886403192248,-1.4013886403192248
2018-11-04,-0.6027810297702151,-0.6027810297702151,-0.6027810297702151,-0.7700963938416748,-0.7700963938416748,-0.7700963938416748,-0.7277094560583025,-0.7277094560583025,-0.7277094560583025,-0.7248598224388562,-0.7248598224388562,-0.7248598224388562
2018-11-11,-1.5174294577457266,-1.5174294577457266,-1.5174294577457266,-1.3690134743576636,-1.3690134743576636,-1.3690134743576636,-1.236325642368904,-1.236325642368904,-1.236325642368904,-1.2214315019103115,-1.2214315019103115,-1.2214315019103115
2018-11-18,-2.1546320373169707,-2.1546320373169707,-2.1546320373169707,-2.176131774018202,-2.176131774018202,-2.176131774018202,-1.858206901429854,-1.858206901429854,-1.858206901429854,-2.0473138892924236,-2.0473138892924236,-2.0473138892924236
2018-11-25,-0.935625980399856,-0.935625980399856,-0.935625980399856,-0.8502029714131208,-0.8502029714131208,-0.8502029714131208,-0.7616508440750038,-0.7616508440750038,-0.7616508440750038,-0.6967536331870889,-0.6967536331870889,-0.6967536331870889
2018-12-02,-1.2986742832232536,-1.2986742832232536,-1.2986742832232536,-1.3074431353649856,-1.3074431353649856,-1.3074431353649856,-1.64087603804189,-1.64087603804189,-1.64087603804189,-1.7445291498891864,-1.7445291498891864,-1.7445291498891864
2018-12-09,-1.7386712296410702,-1.7386712296410702,-1.7386712296410702,-1.8246783846987331,-1.8246783846987331,-1.8246783846987331,-1.69005027100202,-1.69005027100202,-1.69005027100202,-1.8021783976287653,-1.8021783976287653,-1.8021783976287653
2018-12-16,-2.519495825289147,-2.519495825289147,-2.519495825289147,-2.5144349735316758,-2.5144349735316758,-2.5144349735316758,-2.5891477103570555,-2.5891477103570555,-2.5891477103570555,-2.6598996531993304,-2.6598996531993304,-2.6598996531993304
