Date,FlexShares Currency Hedged Morningstar EMEtf_Open_average,FlexShares Currency Hedged Morningstar EMEtf_Open_max,FlexShares Currency Hedged Morningstar EMEtf_Open_min,FlexShares Currency Hedged Morningstar EMEtf_High_average,FlexShares Currency Hedged Morningstar EMEtf_High_max,FlexShares Currency Hedged Morningstar EMEtf_High_min,FlexShares Currency Hedged Morningstar EMEtf_Low_average,FlexShares Currency Hedged Morningstar EMEtf_Low_max,FlexShares Currency Hedged Morningstar EMEtf_Low_min,FlexShares Currency Hedged Morningstar EMEtf_Close_average,FlexShares Currency Hedged Morningstar EMEtf_Close_max,FlexShares Currency Hedged Morningstar EMEtf_Close_min
2018-04-08,-0.27450605491359925,-0.27450605491359925,-0.27450605491359925,-0.4592590278042394,-0.4592590278042394,-0.4592590278042394,-0.05573370157942046,-0.05573370157942046,-0.05573370157942046,-0.20264799639024342,-0.20264799639024342,-0.20264799639024342
2018-04-15,-0.43416664305030195,-0.43416664305030195,-0.43416664305030195,-0.6106578608965799,-0.6106578608965799,-0.6106578608965799,-0.1975196221037293,-0.1975196221037293,-0.1975196221037293,-0.3324298768608438,-0.3324298768608438,-0.3324298768608438
2018-04-22,-0.43919144554597334,-0.43919144554597334,-0.43919144554597334,-0.46888872989077135,-0.46888872989077135,-0.46888872989077135,-0.33875766173763217,-0.33875766173763217,-0.33875766173763217,-0.4169449622575299,-0.4169449622575299,-0.4169449622575299
2018-04-29,-0.8097772658701379,-0.8097772658701379,-0.8097772658701379,-0.9021968310895055,-0.9021968310895055,-0.9021968310895055,-0.4205779374525371,-0.4205779374525371,-0.4205779374525371,-0.48054220195520936,-0.48054220195520936,-0.48054220195520936
2018-05-06,-0.03994078782271005,-0.03994078782271005,-0.03994078782271005,-0.1639275813972999,-0.1639275813972999,-0.1639275813972999,0.1872861516057592,0.1872861516057592,0.1872861516057592,0.11946401437201147,0.11946401437201147,0.11946401437201147
2018-05-13,-0.5439566861974003,-0.5439566861974003,-0.5439566861974003,-0.8158976104350882,-0.8158976104350882,-0.8158976104350882,-0.5741296821040578,-0.5741296821040578,-0.5741296821040578,-0.7191457045588034,-0.7191457045588034,-0.7191457045588034
2018-05-20,-0.9467101805087579,-0.9467101805087579,-0.9467101805087579,-1.1749490125665114,-1.1749490125665114,-1.1749490125665114,-0.5049243511756125,-0.5049243511756125,-0.5049243511756125,-0.670584080376519,-0.670584080376519,-0.670584080376519
2018-05-27,-1.533996453233232,-1.533996453233232,-1.533996453233232,-1.5332714011688156,-1.5332714011688156,-1.5332714011688156,-1.1061687543744494,-1.1061687543744494,-1.1061687543744494,-1.0710665691882537,-1.0710665691882537,-1.0710665691882537
2018-06-03,-0.06196614047943529,-0.06196614047943529,-0.06196614047943529,-0.19969050076207293,-0.19969050076207293,-0.19969050076207293,0.210464808161874,0.210464808161874,0.210464808161874,0.0862205757173396,0.0862205757173396,0.0862205757173396
2018-06-10,-2.2671177756899987,-2.2671177756899987,-2.2671177756899987,-2.314110093699331,-2.314110093699331,-2.314110093699331,-1.845215781455655,-1.845215781455655,-1.845215781455655,-1.869341611333027,-1.869341611333027,-1.869341611333027
2018-06-17,-2.785609957805728,-2.785609957805728,-2.785609957805728,-2.7879924985596327,-2.7879924985596327,-2.7879924985596327,-2.7002008435860536,-2.7002008435860536,-2.7002008435860536,-2.6852576079744233,-2.6852576079744233,-2.6852576079744233
2018-06-24,-2.2988389710239323,-2.2988389710239323,-2.2988389710239323,-2.2548114953674716,-2.2548114953674716,-2.2548114953674716,-2.2692845307935303,-2.2692845307935303,-2.2692845307935303,-2.2638442047753218,-2.2638442047753218,-2.2638442047753218
2018-07-01,-2.0838403663665126,-2.0838403663665126,-2.0838403663665126,-2.012332161066036,-2.012332161066036,-2.012332161066036,-2.089171930082313,-2.089171930082313,-2.089171930082313,-2.0832932319667075,-2.0832932319667075,-2.0832932319667075
2018-07-08,-1.3379026402176688,-1.3379026402176688,-1.3379026402176688,-1.334423905978002,-1.334423905978002,-1.334423905978002,-1.3241481507187864,-1.3241481507187864,-1.3241481507187864,-1.2663743721065102,-1.2663743721065102,-1.2663743721065102
2018-07-15,-1.0794621342864057,-1.0794621342864057,-1.0794621342864057,-1.1342483522842164,-1.1342483522842164,-1.1342483522842164,-1.1193662371095994,-1.1193662371095994,-1.1193662371095994,-1.1224699845181496,-1.1224699845181496,-1.1224699845181496
2018-07-22,-0.526021563981814,-0.526021563981814,-0.526021563981814,-0.57213641834697,-0.57213641834697,-0.57213641834697,-0.6058429178927968,-0.6058429178927968,-0.6058429178927968,-0.6222188293239536,-0.6222188293239536,-0.6222188293239536
2018-07-29,-0.6047471949652836,-0.6047471949652836,-0.6047471949652836,-0.6478539850821315,-0.6478539850821315,-0.6478539850821315,-0.5719218717882361,-0.5719218717882361,-0.5719218717882361,-0.5852719642990462,-0.5852719642990462,-0.5852719642990462
2018-08-05,-0.6058132079262917,-0.6058132079262917,-0.6058132079262917,-0.6400662636047129,-0.6400662636047129,-0.6400662636047129,-0.7317433881811781,-0.7317433881811781,-0.7317433881811781,-0.7441178925028279,-0.7441178925028279,-0.7441178925028279
2018-08-12,-1.530970002457194,-1.530970002457194,-1.530970002457194,-1.2493804191722744,-1.2493804191722744,-1.2493804191722744,-1.4880014810415938,-1.4880014810415938,-1.4880014810415938,-1.16049202945128,-1.16049202945128,-1.16049202945128
2018-08-19,-0.4314526263218989,-0.4314526263218989,-0.4314526263218989,-0.5364172518794315,-0.5364172518794315,-0.5364172518794315,-0.3896730827447131,-0.3896730827447131,-0.3896730827447131,-0.4603362402275914,-0.4603362402275914,-0.4603362402275914
2018-08-26,-0.40617077111366584,-0.40617077111366584,-0.40617077111366584,-0.3251958823110097,-0.3251958823110097,-0.3251958823110097,-0.4157584815857558,-0.4157584815857558,-0.4157584815857558,-0.24637844210263607,-0.24637844210263607,-0.24637844210263607
2018-09-02,-1.5857145760679985,-1.5857145760679985,-1.5857145760679985,-1.7710286781719233,-1.7710286781719233,-1.7710286781719233,-1.586306132035051,-1.586306132035051,-1.586306132035051,-1.7231682733301263,-1.7231682733301263,-1.7231682733301263
2018-09-09,-1.4512619344436886,-1.4512619344436886,-1.4512619344436886,-1.7295608422776898,-1.7295608422776898,-1.7295608422776898,-1.6305393875488388,-1.6305393875488388,-1.6305393875488388,-1.9097862001744388,-1.9097862001744388,-1.9097862001744388
2018-09-16,-0.12268674354773328,-0.12268674354773328,-0.12268674354773328,-0.22301223618096408,-0.22301223618096408,-0.22301223618096408,-0.16670812165804846,-0.16670812165804846,-0.16670812165804846,-0.3168188724038,-0.3168188724038,-0.3168188724038
2018-09-23,-1.239910860408721,-1.239910860408721,-1.239910860408721,-1.5099850513779471,-1.5099850513779471,-1.5099850513779471,-1.1881231848250446,-1.1881231848250446,-1.1881231848250446,-1.375984235727698,-1.375984235727698,-1.375984235727698
2018-09-30,-2.163055945956206,-2.163055945956206,-2.163055945956206,-2.3153421263387357,-2.3153421263387357,-2.3153421263387357,-2.3043195544688686,-2.3043195544688686,-2.3043195544688686,-2.4174853461321217,-2.4174853461321217,-2.4174853461321217
2018-10-07,-2.3403094301230047,-2.3403094301230047,-2.3403094301230047,-2.3594988344901555,-2.3594988344901555,-2.3594988344901555,-2.3995602728732006,-2.3995602728732006,-2.3995602728732006,-2.332144686313496,-2.332144686313496,-2.332144686313496
2018-10-14,-1.889712107211707,-1.889712107211707,-1.889712107211707,-1.9302598944914462,-1.9302598944914462,-1.9302598944914462,-1.7893667237464481,-1.7893667237464481,-1.7893667237464481,-1.8650580113251942,-1.8650580113251942,-1.8650580113251942
2018-10-21,-1.4659793479558076,-1.4659793479558076,-1.4659793479558076,-1.5105732749506333,-1.5105732749506333,-1.5105732749506333,-1.3900441028524622,-1.3900441028524622,-1.3900441028524622,-1.4610530538673931,-1.4610530538673931,-1.4610530538673931
2018-10-28,-1.22909657456017,-1.22909657456017,-1.22909657456017,-1.2602451207782135,-1.2602451207782135,-1.2602451207782135,-1.1706423017765106,-1.1706423017765106,-1.1706423017765106,-1.2241699566521533,-1.2241699566521533,-1.2241699566521533
2018-11-04,-1.2042004772894328,-1.2042004772894328,-1.2042004772894328,-1.1317279009185612,-1.1317279009185612,-1.1317279009185612,-1.150105237873855,-1.150105237873855,-1.150105237873855,-1.0979190455963137,-1.0979190455963137,-1.0979190455963137
2018-11-11,-0.7620100796237792,-0.7620100796237792,-0.7620100796237792,-0.5958623943411712,-0.5958623943411712,-0.5958623943411712,-0.7163381043025593,-0.7163381043025593,-0.7163381043025593,-0.5802295273812754,-0.5802295273812754,-0.5802295273812754
2018-11-18,-0.6535783218687683,-0.6535783218687683,-0.6535783218687683,-0.7102095139088449,-0.7102095139088449,-0.7102095139088449,-0.6098840038510488,-0.6098840038510488,-0.6098840038510488,-0.6795720712205713,-0.6795720712205713,-0.6795720712205713
2018-11-25,-0.21305869214955758,-0.21305869214955758,-0.21305869214955758,-0.2716240736348015,-0.2716240736348015,-0.2716240736348015,-0.16480285373747033,-0.16480285373747033,-0.16480285373747033,-0.23127776771212272,-0.23127776771212272,-0.23127776771212272
2018-12-02,-0.5337922535216824,-0.5337922535216824,-0.5337922535216824,-0.5928026782009583,-0.5928026782009583,-0.5928026782009583,-0.48976544171502534,-0.48976544171502534,-0.48976544171502534,-0.5666733649660628,-0.5666733649660628,-0.5666733649660628
2018-12-09,-0.43307892589034563,-0.43307892589034563,-0.43307892589034563,-0.4914923558407141,-0.4914923558407141,-0.4914923558407141,-0.39099969666150736,-0.39099969666150736,-0.39099969666150736,-0.46724626645063083,-0.46724626645063083,-0.46724626645063083
2018-12-16,-1.4477688722819078,-1.4477688722819078,-1.4477688722819078,-1.532268708438461,-1.532268708438461,-1.532268708438461,-1.4342365401898736,-1.4342365401898736,-1.4342365401898736,-1.5407738681707355,-1.5407738681707355,-1.5407738681707355
