Date,ProShares VIX Short-Term Futures_Open_average,ProShares VIX Short-Term Futures_Open_max,ProShares VIX Short-Term Futures_Open_min,ProShares VIX Short-Term Futures_High_average,ProShares VIX Short-Term Futures_High_max,ProShares VIX Short-Term Futures_High_min,ProShares VIX Short-Term Futures_Low_average,ProShares VIX Short-Term Futures_Low_max,ProShares VIX Short-Term Futures_Low_min,ProShares VIX Short-Term Futures_Close_average,ProShares VIX Short-Term Futures_Close_max,ProShares VIX Short-Term Futures_Close_min
2018-04-08,0.4266153422145599,0.4266153422145599,0.4266153422145599,0.10966056366615619,0.10966056366615619,0.10966056366615619,0.37730488896468695,0.37730488896468695,0.37730488896468695,0.12844258680205836,0.12844258680205836,0.12844258680205836
2018-04-15,-0.07881163142337169,-0.07881163142337169,-0.07881163142337169,-0.3001369437549503,-0.3001369437549503,-0.3001369437549503,-0.02742824576476489,-0.02742824576476489,-0.02742824576476489,-0.2429942065032144,-0.2429942065032144,-0.2429942065032144
2018-04-22,-0.5138223251290629,-0.5138223251290629,-0.5138223251290629,-0.8992601627030343,-0.8992601627030343,-0.8992601627030343,-0.4033841150343533,-0.4033841150343533,-0.4033841150343533,-0.6945545779676726,-0.6945545779676726,-0.6945545779676726
2018-04-29,-1.0054862381382226,-1.0054862381382226,-1.0054862381382226,-1.0864363840068885,-1.0864363840068885,-1.0864363840068885,-0.8858719576712155,-0.8858719576712155,-0.8858719576712155,-0.9829016378761151,-0.9829016378761151,-0.9829016378761151
2018-05-06,-1.7828946127030094,-1.7828946127030094,-1.7828946127030094,-1.7358669695364115,-1.7358669695364115,-1.7358669695364115,-1.8094188697779596,-1.8094188697779596,-1.8094188697779596,-1.8038125694123341,-1.8038125694123341,-1.8038125694123341
2018-05-13,-1.6888586700224852,-1.6888586700224852,-1.6888586700224852,-1.5792973094994442,-1.5792973094994442,-1.5792973094994442,-1.6801449314552963,-1.6801449314552963,-1.6801449314552963,-1.561624128449847,-1.561624128449847,-1.561624128449847
2018-05-20,-1.4137762564487015,-1.4137762564487015,-1.4137762564487015,-1.395364262761028,-1.395364262761028,-1.395364262761028,-1.4333765773109666,-1.4333765773109666,-1.4333765773109666,-1.3809028724032215,-1.3809028724032215,-1.3809028724032215
2018-05-27,-1.1500650262732175,-1.1500650262732175,-1.1500650262732175,-1.1550392177643214,-1.1550392177643214,-1.1550392177643214,-1.1672077808580803,-1.1672077808580803,-1.1672077808580803,-1.2160129381989067,-1.2160129381989067,-1.2160129381989067
2018-06-03,-1.3237929805901443,-1.3237929805901443,-1.3237929805901443,-1.277926695455136,-1.277926695455136,-1.277926695455136,-1.3264310742319323,-1.3264310742319323,-1.3264310742319323,-1.3138047555342995,-1.3138047555342995,-1.3138047555342995
2018-06-10,-1.1572236890051752,-1.1572236890051752,-1.1572236890051752,-1.0606462698370254,-1.0606462698370254,-1.0606462698370254,-1.236760915460115,-1.236760915460115,-1.236760915460115,-1.224946122863229,-1.224946122863229,-1.224946122863229
2018-06-17,-0.7612199590703753,-0.7612199590703753,-0.7612199590703753,-0.0278549415326563,-0.0278549415326563,-0.0278549415326563,-0.6333450112312,-0.6333450112312,-0.6333450112312,-0.14454442418642963,-0.14454442418642963,-0.14454442418642963
2018-06-24,0.16229383436160694,0.16229383436160694,0.16229383436160694,0.08168706767300508,0.08168706767300508,0.08168706767300508,-0.014056450687398253,-0.014056450687398253,-0.014056450687398253,-0.13598735250014554,-0.13598735250014554,-0.13598735250014554
2018-07-01,-0.8546999269664765,-0.8546999269664765,-0.8546999269664765,-1.0109721540936385,-1.0109721540936385,-1.0109721540936385,-0.9351997157265667,-0.9351997157265667,-0.9351997157265667,-1.01287530340856,-1.01287530340856,-1.01287530340856
2018-07-08,-1.2710287098726176,-1.2710287098726176,-1.2710287098726176,-1.2545568461377337,-1.2545568461377337,-1.2545568461377337,-1.1402100695633488,-1.1402100695633488,-1.1402100695633488,-1.166773175067575,-1.166773175067575,-1.166773175067575
2018-07-15,-1.1358169331961678,-1.1358169331961678,-1.1358169331961678,-1.1188216886476863,-1.1188216886476863,-1.1188216886476863,-1.0541240910380996,-1.0541240910380996,-1.0541240910380996,-1.055263997885113,-1.055263997885113,-1.055263997885113
2018-07-22,-1.0970978254731916,-1.0970978254731916,-1.0970978254731916,-0.7638478584658389,-0.7638478584658389,-0.7638478584658389,-0.9168328529200108,-0.9168328529200108,-0.9168328529200108,-0.6421106924383774,-0.6421106924383774,-0.6421106924383774
2018-07-29,-1.45013380396904,-1.45013380396904,-1.45013380396904,-1.4340788279844072,-1.4340788279844072,-1.4340788279844072,-1.7033922989587398,-1.7033922989587398,-1.7033922989587398,-1.6425820257560988,-1.6425820257560988,-1.6425820257560988
2018-08-05,-1.1643056008397554,-1.1643056008397554,-1.1643056008397554,-0.7548076531473666,-0.7548076531473666,-0.7548076531473666,-1.3558747420104853,-1.3558747420104853,-1.3558747420104853,-0.5178557277607252,-0.5178557277607252,-0.5178557277607252
2018-08-12,-1.446013448543434,-1.446013448543434,-1.446013448543434,-1.395540227090833,-1.395540227090833,-1.395540227090833,-1.3514177370175988,-1.3514177370175988,-1.3514177370175988,-1.3638881963141996,-1.3638881963141996,-1.3638881963141996
2018-08-19,-1.350723457483483,-1.350723457483483,-1.350723457483483,-1.2431695757953545,-1.2431695757953545,-1.2431695757953545,-1.2603110365612082,-1.2603110365612082,-1.2603110365612082,-1.1595246007525934,-1.1595246007525934,-1.1595246007525934
2018-08-26,-0.7310333498508647,-0.7310333498508647,-0.7310333498508647,-0.8212960117980025,-0.8212960117980025,-0.8212960117980025,-0.9017603720531099,-0.9017603720531099,-0.9017603720531099,-0.9511444230189866,-0.9511444230189866,-0.9511444230189866
2018-09-02,-0.48994805537578023,-0.48994805537578023,-0.48994805537578023,-0.6147207636647781,-0.6147207636647781,-0.6147207636647781,-0.4548865614289274,-0.4548865614289274,-0.4548865614289274,-0.5583034160625782,-0.5583034160625782,-0.5583034160625782
2018-09-09,-1.3016875919041866,-1.3016875919041866,-1.3016875919041866,-1.071272739849664,-1.071272739849664,-1.071272739849664,-1.2714425358799561,-1.2714425358799561,-1.2714425358799561,-1.0576669656936433,-1.0576669656936433,-1.0576669656936433
2018-09-16,-1.245734499844141,-1.245734499844141,-1.245734499844141,-1.2608421117273294,-1.2608421117273294,-1.2608421117273294,-1.2934769029805224,-1.2934769029805224,-1.2934769029805224,-1.4606926466894308,-1.4606926466894308,-1.4606926466894308
2018-09-23,-1.7503453763268209,-1.7503453763268209,-1.7503453763268209,-1.6745699180598599,-1.6745699180598599,-1.6745699180598599,-1.7592991085279488,-1.7592991085279488,-1.7592991085279488,-1.6714403638756699,-1.6714403638756699,-1.6714403638756699
2018-09-30,-0.09485725319394428,-0.09485725319394428,-0.09485725319394428,0.3000989177211658,0.3000989177211658,0.3000989177211658,-0.24373687875749733,-0.24373687875749733,-0.24373687875749733,-0.42271502654213333,-0.42271502654213333,-0.42271502654213333
2018-10-07,2.3136122383528126,2.3136122383528126,2.3136122383528126,2.2564034404066504,2.2564034404066504,2.2564034404066504,2.222822949391068,2.222822949391068,2.222822949391068,2.1178388072408647,2.1178388072408647,2.1178388072408647
2018-10-14,1.654490672681578,1.654490672681578,1.654490672681578,1.9039659980397903,1.9039659980397903,1.9039659980397903,1.9253932175238846,1.9253932175238846,1.9253932175238846,1.7548952793320698,1.7548952793320698,1.7548952793320698
2018-10-21,2.3364039935817313,2.3364039935817313,2.3364039935817313,2.533174494341852,2.533174494341852,2.533174494341852,2.396195684163056,2.396195684163056,2.396195684163056,2.513771868227818,2.513771868227818,2.513771868227818
2018-10-28,1.477658117059265,1.477658117059265,1.477658117059265,1.1303215988142747,1.1303215988142747,1.1303215988142747,1.4666104050597357,1.4666104050597357,1.4666104050597357,1.2479647440696615,1.2479647440696615,1.2479647440696615
2018-11-04,0.5605156488286996,0.5605156488286996,0.5605156488286996,0.8639960446242068,0.8639960446242068,0.8639960446242068,0.6695813931769986,0.6695813931769986,0.6695813931769986,1.0568948201004196,1.0568948201004196,1.0568948201004196
2018-11-11,0.87496854568608,0.87496854568608,0.87496854568608,0.960514094022455,0.960514094022455,0.960514094022455,0.9524222070199725,0.9524222070199725,0.9524222070199725,1.1392302979385713,1.1392302979385713,1.1392302979385713
2018-11-18,1.274238519769407,1.274238519769407,1.274238519769407,0.9012878215689462,0.9012878215689462,0.9012878215689462,1.1487218104604884,1.1487218104604884,1.1487218104604884,0.8418701475869066,0.8418701475869066,0.8418701475869066
2018-11-25,-0.11136253105985153,-0.11136253105985153,-0.11136253105985153,-0.16116926108631088,-0.16116926108631088,-0.16116926108631088,-0.04475884230539116,-0.04475884230539116,-0.04475884230539116,-0.0734164037600132,-0.0734164037600132,-0.0734164037600132
2018-12-02,1.5078580488313247,1.5078580488313247,1.5078580488313247,1.4906703243508084,1.4906703243508084,1.4906703243508084,1.5326765163173295,1.5326765163173295,1.5326765163173295,1.344881121137359,1.344881121137359,1.344881121137359
2018-12-09,1.3898120653595456,1.3898120653595456,1.3898120653595456,1.422455851744789,1.422455851744789,1.422455851744789,1.175669601080165,1.175669601080165,1.175669601080165,1.5328189781791473,1.5328189781791473,1.5328189781791473
2018-12-16,2.12281348880473,2.12281348880473,2.12281348880473,2.0212116973471947,2.0212116973471947,2.0212116973471947,2.2748064416656404,2.2748064416656404,2.2748064416656404,2.175573453567865,2.175573453567865,2.175573453567865
2018-12-23,1.7938763332491499,1.7938763332491499,1.7938763332491499,1.5925771075388209,1.5925771075388209,1.5925771075388209,1.8335546669522442,1.8335546669522442,1.8335546669522442,1.53712808579898,1.53712808579898,1.53712808579898
2018-12-30,0.9405213241599675,0.9405213241599675,0.9405213241599675,0.7656285767327395,0.7656285767327395,0.7656285767327395,0.8759744391494342,0.8759744391494342,0.8759744391494342,0.7238873191146021,0.7238873191146021,0.7238873191146021
2019-01-06,0.24867890686416994,0.24867890686416994,0.24867890686416994,-0.036260946156894326,-0.036260946156894326,-0.036260946156894326,0.09786947613547906,0.09786947613547906,0.09786947613547906,-0.03533204569998069,-0.03533204569998069,-0.03533204569998069
2019-01-13,-0.496436157064613,-0.496436157064613,-0.496436157064613,-0.6790608536507998,-0.6790608536507998,-0.6790608536507998,-0.4653011239195126,-0.4653011239195126,-0.4653011239195126,-0.5961560324031149,-0.5961560324031149,-0.5961560324031149
2019-01-20,-0.14257064251550172,-0.14257064251550172,-0.14257064251550172,-0.11776604920119776,-0.11776604920119776,-0.11776604920119776,-0.005549537821559862,-0.005549537821559862,-0.005549537821559862,-0.18491839416010872,-0.18491839416010872,-0.18491839416010872
2019-01-27,-0.8592690754286979,-0.8592690754286979,-0.8592690754286979,-1.0670799233487727,-1.0670799233487727,-1.0670799233487727,-0.9469150149697111,-0.9469150149697111,-0.9469150149697111,-1.1368921007857746,-1.1368921007857746,-1.1368921007857746
2019-02-03,-1.1049733841654226,-1.1049733841654226,-1.1049733841654226,-1.1558398010182547,-1.1558398010182547,-1.1558398010182547,-1.0182610714107805,-1.0182610714107805,-1.0182610714107805,-1.090488826223337,-1.090488826223337,-1.090488826223337
2019-02-10,-1.1802881025901166,-1.1802881025901166,-1.1802881025901166,-1.2242462959135036,-1.2242462959135036,-1.2242462959135036,-1.1395518184562952,-1.1395518184562952,-1.1395518184562952,-1.1939708228677977,-1.1939708228677977,-1.1939708228677977
2019-02-17,-1.521573768743247,-1.521573768743247,-1.521573768743247,-1.4014908613371142,-1.4014908613371142,-1.4014908613371142,-1.4674472492856956,-1.4674472492856956,-1.4674472492856956,-1.2930185797325475,-1.2930185797325475,-1.2930185797325475
2019-02-24,-1.4540715595826992,-1.4540715595826992,-1.4540715595826992,-1.1832098882006534,-1.1832098882006534,-1.1832098882006534,-1.4179633380360337,-1.4179633380360337,-1.4179633380360337,-1.2962138117829625,-1.2962138117829625,-1.2962138117829625
2019-03-03,-0.8311542096588717,-0.8311542096588717,-0.8311542096588717,-0.9751314549713943,-0.9751314549713943,-0.9751314549713943,-1.0082844403729587,-1.0082844403729587,-1.0082844403729587,-1.0997457951019158,-1.0997457951019158,-1.0997457951019158
