Date,SPDR S&P Metals & Mining_Open_average,SPDR S&P Metals & Mining_Open_max,SPDR S&P Metals & Mining_Open_min,SPDR S&P Metals & Mining_High_average,SPDR S&P Metals & Mining_High_max,SPDR S&P Metals & Mining_High_min,SPDR S&P Metals & Mining_Low_average,SPDR S&P Metals & Mining_Low_max,SPDR S&P Metals & Mining_Low_min,SPDR S&P Metals & Mining_Close_average,SPDR S&P Metals & Mining_Close_max,SPDR S&P Metals & Mining_Close_min
2018-04-08,-0.29068241324724786,-0.29068241324724786,-0.29068241324724786,-0.5187666376958436,-0.5187666376958436,-0.5187666376958436,-0.2013506640854885,-0.2013506640854885,-0.2013506640854885,-0.3944193746105245,-0.3944193746105245,-0.3944193746105245
2018-04-15,0.30421824078696713,0.30421824078696713,0.30421824078696713,0.0363099241132831,0.0363099241132831,0.0363099241132831,0.2284779625398878,0.2284779625398878,0.2284779625398878,0.07497969304713421,0.07497969304713421,0.07497969304713421
2018-04-22,-0.4759742968960624,-0.4759742968960624,-0.4759742968960624,-0.636629601242102,-0.636629601242102,-0.636629601242102,-0.3754472956222526,-0.3754472956222526,-0.3754472956222526,-0.543699358463289,-0.543699358463289,-0.543699358463289
2018-04-29,0.22956215313235925,0.22956215313235925,0.22956215313235925,0.17099627689020827,0.17099627689020827,0.17099627689020827,0.45280175300809394,0.45280175300809394,0.45280175300809394,0.2559843519274382,0.2559843519274382,0.2559843519274382
2018-05-06,0.792922823191146,0.792922823191146,0.792922823191146,0.6547056335346408,0.6547056335346408,0.6547056335346408,0.8254697107644845,0.8254697107644845,0.8254697107644845,0.5909706558485649,0.5909706558485649,0.5909706558485649
2018-05-13,1.3334723734924938,1.3334723734924938,1.3334723734924938,1.2886221057222111,1.2886221057222111,1.2886221057222111,1.1703508712268211,1.1703508712268211,1.1703508712268211,1.2631212810703851,1.2631212810703851,1.2631212810703851
2018-05-20,0.7927502984280077,0.7927502984280077,0.7927502984280077,0.7280098694066909,0.7280098694066909,0.7280098694066909,0.8209397067085576,0.8209397067085576,0.8209397067085576,0.8003845686496185,0.8003845686496185,0.8003845686496185
2018-05-27,1.5438224008461363,1.5438224008461363,1.5438224008461363,1.5631957076384506,1.5631957076384506,1.5631957076384506,1.4082726160440098,1.4082726160440098,1.4082726160440098,1.3521240708570001,1.3521240708570001,1.3521240708570001
2018-06-03,1.377509034075905,1.377509034075905,1.377509034075905,1.478727308458352,1.478727308458352,1.478727308458352,1.5695774613577436,1.5695774613577436,1.5695774613577436,1.6147558520956422,1.6147558520956422,1.6147558520956422
2018-06-10,0.2701408707543439,0.2701408707543439,0.2701408707543439,0.5591010496391265,0.5591010496391265,0.5591010496391265,0.4875541546228896,0.4875541546228896,0.4875541546228896,0.7362542122768461,0.7362542122768461,0.7362542122768461
2018-06-17,0.14557809048367928,0.14557809048367928,0.14557809048367928,0.04549075099755351,0.04549075099755351,0.04549075099755351,-0.5701804239252716,-0.5701804239252716,-0.5701804239252716,-0.4662168019992705,-0.4662168019992705,-0.4662168019992705
