Date,ProShares Ultra TelecommunicationsEtf_Open_average,ProShares Ultra TelecommunicationsEtf_Open_max,ProShares Ultra TelecommunicationsEtf_Open_min,ProShares Ultra TelecommunicationsEtf_High_average,ProShares Ultra TelecommunicationsEtf_High_max,ProShares Ultra TelecommunicationsEtf_High_min,ProShares Ultra TelecommunicationsEtf_Low_average,ProShares Ultra TelecommunicationsEtf_Low_max,ProShares Ultra TelecommunicationsEtf_Low_min,ProShares Ultra TelecommunicationsEtf_Close_average,ProShares Ultra TelecommunicationsEtf_Close_max,ProShares Ultra TelecommunicationsEtf_Close_min
2018-05-27,-0.7175047283858882,-0.7175047283858882,-0.7175047283858882,0.5201804940800391,0.5201804940800391,0.5201804940800391,-0.8474246982042082,-0.8474246982042082,-0.8474246982042082,-0.89119472403781,-0.89119472403781,-0.89119472403781
2018-06-03,-0.496197606578917,-0.496197606578917,-0.496197606578917,-0.6619054506149802,-0.6619054506149802,-0.6619054506149802,-0.4479373408106831,-0.4479373408106831,-0.4479373408106831,-0.535237984438496,-0.535237984438496,-0.535237984438496
2018-06-10,0.017148171644616315,0.017148171644616315,0.017148171644616315,-0.1597036210217712,-0.1597036210217712,-0.1597036210217712,-0.0024428017641704553,-0.0024428017641704553,-0.0024428017641704553,-0.0881987398555645,-0.0881987398555645,-0.0881987398555645
2018-06-17,-0.19559320661413304,-0.19559320661413304,-0.19559320661413304,-0.48409176985819174,-0.48409176985819174,-0.48409176985819174,-0.36730572718096216,-0.36730572718096216,-0.36730572718096216,-0.5112481555399112,-0.5112481555399112,-0.5112481555399112
2018-06-24,-0.6132936642781465,-0.6132936642781465,-0.6132936642781465,-0.8556266529342915,-0.8556266529342915,-0.8556266529342915,-0.4889842318746053,-0.4889842318746053,-0.4889842318746053,-0.6285110765374474,-0.6285110765374474,-0.6285110765374474
2018-07-01,0.8847411739607867,0.8847411739607867,0.8847411739607867,0.5169137456160519,0.5169137456160519,0.5169137456160519,0.9021134727393052,0.9021134727393052,0.9021134727393052,0.7746538292718858,0.7746538292718858,0.7746538292718858
2018-07-08,2.21493534859248,2.21493534859248,2.21493534859248,1.893740306647793,1.893740306647793,1.893740306647793,2.077966897974912,2.077966897974912,2.077966897974912,1.9970056896440946,1.9970056896440946,1.9970056896440946
2018-07-15,0.8567170162235355,0.8567170162235355,0.8567170162235355,0.5511392200156173,0.5511392200156173,0.5511392200156173,0.8266633162970627,0.8266633162970627,0.8266633162970627,0.7192516336991855,0.7192516336991855,0.7192516336991855
2018-07-22,0.2698305617679061,0.2698305617679061,0.2698305617679061,-0.014027568189527176,-0.014027568189527176,-0.014027568189527176,0.34065016022575867,0.34065016022575867,0.34065016022575867,0.2211245127503444,0.2211245127503444,0.2211245127503444
2018-07-29,-0.4423701735008908,-0.4423701735008908,-0.4423701735008908,0.7698966391689235,0.7698966391689235,0.7698966391689235,-0.3349962503468177,-0.3349962503468177,-0.3349962503468177,0.7343161903916358,0.7343161903916358,0.7343161903916358
2018-08-05,2.060222122662544,2.060222122662544,2.060222122662544,1.7729136105385712,1.7729136105385712,1.7729136105385712,2.0359742756508297,2.0359742756508297,2.0359742756508297,2.007887070943841,2.007887070943841,2.007887070943841
2018-08-12,2.7220627508533934,2.7220627508533934,2.7220627508533934,2.843575591383815,2.843575591383815,2.843575591383815,2.6985062657941077,2.6985062657941077,2.6985062657941077,2.970059784932377,2.970059784932377,2.970059784932377
2018-08-19,2.618552388667935,2.618552388667935,2.618552388667935,2.464402746036438,2.464402746036438,2.464402746036438,2.6283603499015684,2.6283603499015684,2.6283603499015684,2.573363382824131,2.573363382824131,2.573363382824131
