Date,USAA MSCI EM Value Momentum Blend_Open_average,USAA MSCI EM Value Momentum Blend_Open_max,USAA MSCI EM Value Momentum Blend_Open_min,USAA MSCI EM Value Momentum Blend_High_average,USAA MSCI EM Value Momentum Blend_High_max,USAA MSCI EM Value Momentum Blend_High_min,USAA MSCI EM Value Momentum Blend_Low_average,USAA MSCI EM Value Momentum Blend_Low_max,USAA MSCI EM Value Momentum Blend_Low_min,USAA MSCI EM Value Momentum Blend_Close_average,USAA MSCI EM Value Momentum Blend_Close_max,USAA MSCI EM Value Momentum Blend_Close_min
2018-04-08,-0.8690622142345481,-0.8690622142345481,-0.8690622142345481,-0.9098767895411785,-0.9098767895411785,-0.9098767895411785,-0.6412745303766548,-0.6412745303766548,-0.6412745303766548,-0.6740327267736643,-0.6740327267736643,-0.6740327267736643
2018-04-15,-0.8278511370219684,-0.8278511370219684,-0.8278511370219684,-0.979444673702591,-0.979444673702591,-0.979444673702591,-0.7813617486216762,-0.7813617486216762,-0.7813617486216762,-0.9414121759091673,-0.9414121759091673,-0.9414121759091673
2018-04-22,-0.36732335254772797,-0.36732335254772797,-0.36732335254772797,-0.5611194999841623,-0.5611194999841623,-0.5611194999841623,-0.483529083278473,-0.483529083278473,-0.483529083278473,-0.7251428323688822,-0.7251428323688822,-0.7251428323688822
2018-04-29,-1.5659142072871841,-1.5659142072871841,-1.5659142072871841,-1.6157818220637847,-1.6157818220637847,-1.6157818220637847,-1.2739317335357911,-1.2739317335357911,-1.2739317335357911,-1.3971235516006084,-1.3971235516006084,-1.3971235516006084
2018-05-06,0.29286080282282967,0.29286080282282967,0.29286080282282967,0.09263979896930477,0.09263979896930477,0.09263979896930477,0.2508661037960801,0.2508661037960801,0.2508661037960801,0.04041445609034392,0.04041445609034392,0.04041445609034392
2018-05-13,-0.7567804667233213,-0.7567804667233213,-0.7567804667233213,-0.8730559211903888,-0.8730559211903888,-0.8730559211903888,-0.5244020371294079,-0.5244020371294079,-0.5244020371294079,-0.6109959240975175,-0.6109959240975175,-0.6109959240975175
2018-05-20,-1.6232533451921343,-1.6232533451921343,-1.6232533451921343,-1.8063158526606848,-1.8063158526606848,-1.8063158526606848,-1.4036082575300053,-1.4036082575300053,-1.4036082575300053,-1.5036988143076422,-1.5036988143076422,-1.5036988143076422
2018-05-27,-0.9742990511217997,-0.9742990511217997,-0.9742990511217997,-1.00184224152809,-1.00184224152809,-1.00184224152809,-0.6947241739153708,-0.6947241739153708,-0.6947241739153708,-0.8157313488637052,-0.8157313488637052,-0.8157313488637052
2018-06-03,-0.6511313911217801,-0.6511313911217801,-0.6511313911217801,-0.649758780299353,-0.649758780299353,-0.649758780299353,-0.41786903131132574,-0.41786903131132574,-0.41786903131132574,-0.49638621258468174,-0.49638621258468174,-0.49638621258468174
2018-06-10,-2.658623242974915,-2.658623242974915,-2.658623242974915,-2.6225085861519397,-2.6225085861519397,-2.6225085861519397,-2.8032034073772962,-2.8032034073772962,-2.8032034073772962,-2.666796610625315,-2.666796610625315,-2.666796610625315
2018-06-17,-2.4916814514156505,-2.4916814514156505,-2.4916814514156505,-2.52987185383818,-2.52987185383818,-2.52987185383818,-2.6221961135243905,-2.6221961135243905,-2.6221961135243905,-2.605712941721614,-2.605712941721614,-2.605712941721614
2018-06-24,-2.3173169269093012,-2.3173169269093012,-2.3173169269093012,-2.306018639574414,-2.306018639574414,-2.306018639574414,-2.3131460645342488,-2.3131460645342488,-2.3131460645342488,-2.3469816423720293,-2.3469816423720293,-2.3469816423720293
2018-07-01,-1.514379462598664,-1.514379462598664,-1.514379462598664,-1.5207571054768023,-1.5207571054768023,-1.5207571054768023,-1.470778881824485,-1.470778881824485,-1.470778881824485,-1.5409360824160347,-1.5409360824160347,-1.5409360824160347
2018-07-08,-1.5120232599257233,-1.5120232599257233,-1.5120232599257233,-1.5530283763659591,-1.5530283763659591,-1.5530283763659591,-1.50198769990188,-1.50198769990188,-1.50198769990188,-1.5843740832395015,-1.5843740832395015,-1.5843740832395015
2018-07-15,-1.3329138972290213,-1.3329138972290213,-1.3329138972290213,-1.3469234856038308,-1.3469234856038308,-1.3469234856038308,-1.3191958863883644,-1.3191958863883644,-1.3191958863883644,-1.3803106786969719,-1.3803106786969719,-1.3803106786969719
2018-07-22,-0.7364477929455547,-0.7364477929455547,-0.7364477929455547,-0.7549451944556314,-0.7549451944556314,-0.7549451944556314,-0.7572265705738905,-0.7572265705738905,-0.7572265705738905,-0.777979397118334,-0.777979397118334,-0.777979397118334
