Date,First Trust Institutional Preferred Securities and_Open_average,First Trust Institutional Preferred Securities and_Open_max,First Trust Institutional Preferred Securities and_Open_min,First Trust Institutional Preferred Securities and_High_average,First Trust Institutional Preferred Securities and_High_max,First Trust Institutional Preferred Securities and_High_min,First Trust Institutional Preferred Securities and_Low_average,First Trust Institutional Preferred Securities and_Low_max,First Trust Institutional Preferred Securities and_Low_min,First Trust Institutional Preferred Securities and_Close_average,First Trust Institutional Preferred Securities and_Close_max,First Trust Institutional Preferred Securities and_Close_min
2018-08-05,0.23867229139212087,0.23867229139212087,0.23867229139212087,0.0886994307317487,0.0886994307317487,0.0886994307317487,-0.06168897855121735,-0.06168897855121735,-0.06168897855121735,0.3326094173794796,0.3326094173794796,0.3326094173794796
2018-08-12,0.21306806461192013,0.21306806461192013,0.21306806461192013,0.49536633637491395,0.49536633637491395,0.49536633637491395,0.12814119975057323,0.12814119975057323,0.12814119975057323,-0.366919435519404,-0.366919435519404,-0.366919435519404
2018-08-19,0.39490470766979213,0.39490470766979213,0.39490470766979213,-0.03393121902711598,-0.03393121902711598,-0.03393121902711598,0.35778760299330287,0.35778760299330287,0.35778760299330287,0.195050178800714,0.195050178800714,0.195050178800714
2018-08-26,0.6499838139625178,0.6499838139625178,0.6499838139625178,0.19600505263984053,0.19600505263984053,0.19600505263984053,0.44684522066801957,0.44684522066801957,0.44684522066801957,0.598910006901726,0.598910006901726,0.598910006901726
2018-09-02,3.1168626002254043,3.1168626002254043,3.1168626002254043,3.1412704014322945,3.1412704014322945,3.1412704014322945,0.506461696766536,0.506461696766536,0.506461696766536,0.3106530578537579,0.3106530578537579,0.3106530578537579
2018-09-09,0.035553565782035966,0.035553565782035966,0.035553565782035966,-0.0378453185897788,-0.0378453185897788,-0.0378453185897788,-3.123683757895606,-3.123683757895606,-3.123683757895606,-0.7379573629201879,-0.7379573629201879,-0.7379573629201879
2018-09-16,-0.09063857762551362,-0.09063857762551362,-0.09063857762551362,-0.21878062229231046,-0.21878062229231046,-0.21878062229231046,0.12110542708916217,0.12110542708916217,0.12110542708916217,0.5384131058965628,0.5384131058965628,0.5384131058965628
2018-09-23,-0.22594874302418858,-0.22594874302418858,-0.22594874302418858,-0.33085145333059246,-0.33085145333059246,-0.33085145333059246,-0.0032236212125777734,-0.0032236212125777734,-0.0032236212125777734,0.25372192332318483,0.25372192332318483,0.25372192332318483
2018-09-30,-0.6409452624852248,-0.6409452624852248,-0.6409452624852248,-0.7505063771596956,-0.7505063771596956,-0.7505063771596956,-0.2315539516708907,-0.2315539516708907,-0.2315539516708907,-2.2575412617596218,-2.2575412617596218,-2.2575412617596218
2018-10-07,-1.2719915378789033,-1.2719915378789033,-1.2719915378789033,-1.0108972518215522,-1.0108972518215522,-1.0108972518215522,-0.5921605006050924,-0.5921605006050924,-0.5921605006050924,-2.0061025423435925,-2.0061025423435925,-2.0061025423435925
2018-10-14,-0.7749386490187617,-0.7749386490187617,-0.7749386490187617,-0.9302044157166671,-0.9302044157166671,-0.9302044157166671,-0.2473156151327476,-0.2473156151327476,-0.2473156151327476,-1.7034811127552225,-1.7034811127552225,-1.7034811127552225
2018-10-21,-1.282131070573907,-1.282131070573907,-1.282131070573907,-1.3581998358225216,-1.3581998358225216,-1.3581998358225216,-1.1040494248842465,-1.1040494248842465,-1.1040494248842465,-2.3269130476167845,-2.3269130476167845,-2.3269130476167845
2018-10-28,-0.8224549368810483,-0.8224549368810483,-0.8224549368810483,-0.9046564207974833,-0.9046564207974833,-0.9046564207974833,-0.6364597722820274,-0.6364597722820274,-0.6364597722820274,-1.3873284066836713,-1.3873284066836713,-1.3873284066836713
2018-11-04,-0.6990620736425588,-0.6990620736425588,-0.6990620736425588,-0.7380362701387941,-0.7380362701387941,-0.7380362701387941,-0.16673029387895363,-0.16673029387895363,-0.16673029387895363,-1.250276617431269,-1.250276617431269,-1.250276617431269
2018-11-11,-1.2757592733014154,-1.2757592733014154,-1.2757592733014154,-1.3344852635867166,-1.3344852635867166,-1.3344852635867166,-1.2739328911686136,-1.2739328911686136,-1.2739328911686136,-2.1045719630591058,-2.1045719630591058,-2.1045719630591058
2018-11-18,-1.4365722228236584,-1.4365722228236584,-1.4365722228236584,-1.3964821923471835,-1.3964821923471835,-1.3964821923471835,-1.1822936106645288,-1.1822936106645288,-1.1822936106645288,-2.072345713967316,-2.072345713967316,-2.072345713967316
2018-11-25,-1.5668424345878795,-1.5668424345878795,-1.5668424345878795,-1.333384914118886,-1.333384914118886,-1.333384914118886,-1.5180172017107563,-1.5180172017107563,-1.5180172017107563,-1.8269727158464144,-1.8269727158464144,-1.8269727158464144
2018-12-02,-1.643167672515489,-1.643167672515489,-1.643167672515489,-1.829532871825294,-1.829532871825294,-1.829532871825294,-1.5669724030449168,-1.5669724030449168,-1.5669724030449168,-2.0925611348259006,-2.0925611348259006,-2.0925611348259006
2018-12-09,-1.2570692752409929,-1.2570692752409929,-1.2570692752409929,-1.4224653432914358,-1.4224653432914358,-1.4224653432914358,-1.5323284553585566,-1.5323284553585566,-1.5323284553585566,-1.5050555011014999,-1.5050555011014999,-1.5050555011014999
2018-12-16,2.453909817809652,2.453909817809652,2.453909817809652,2.486259378870172,2.486259378870172,2.486259378870172,-1.8392973260191723,-1.8392973260191723,-1.8392973260191723,-1.3178896817086894,-1.3178896817086894,-1.3178896817086894
2018-12-23,-1.2802412386589386,-1.2802412386589386,-1.2802412386589386,-1.1981729343703424,-1.1981729343703424,-1.1981729343703424,-1.3774817676615179,-1.3774817676615179,-1.3774817676615179,-1.321604113128243,-1.321604113128243,-1.321604113128243
2018-12-30,-1.013042284610946,-1.013042284610946,-1.013042284610946,-1.1043875297789467,-1.1043875297789467,-1.1043875297789467,-0.8733280156039529,-0.8733280156039529,-0.8733280156039529,-1.1656930018549019,-1.1656930018549019,-1.1656930018549019
2019-01-06,-0.6400753366826143,-0.6400753366826143,-0.6400753366826143,-0.5313431009795663,-0.5313431009795663,-0.5313431009795663,-0.23177698978180653,-0.23177698978180653,-0.23177698978180653,-0.29477778486872697,-0.29477778486872697,-0.29477778486872697
2019-01-13,-0.047144817542099815,-0.047144817542099815,-0.047144817542099815,-0.08169264874121988,-0.08169264874121988,-0.08169264874121988,0.5709138708891931,0.5709138708891931,0.5709138708891931,0.3010565657205841,0.3010565657205841,0.3010565657205841
2019-01-20,-0.012785759577231642,-0.012785759577231642,-0.012785759577231642,-0.024845199750001545,-0.024845199750001545,-0.024845199750001545,0.5857146095601692,0.5857146095601692,0.5857146095601692,0.5628003298752055,0.5628003298752055,0.5628003298752055
2019-01-27,0.19738431073247723,0.19738431073247723,0.19738431073247723,0.2579528839567584,0.2579528839567584,0.2579528839567584,0.9568655493987094,0.9568655493987094,0.9568655493987094,1.2135629307144893,1.2135629307144893,1.2135629307144893
2019-02-03,0.3366609346483648,0.3366609346483648,0.3366609346483648,0.25142945126665023,0.25142945126665023,0.25142945126665023,1.2701531806079571,1.2701531806079571,1.2701531806079571,1.2730258201541285,1.2730258201541285,1.2730258201541285
2019-02-10,0.46057661860744215,0.46057661860744215,0.46057661860744215,0.4745298728911241,0.4745298728911241,0.4745298728911241,1.6165826461895563,1.6165826461895563,1.6165826461895563,1.6517782190936836,1.6517782190936836,1.6517782190936836
2019-02-17,0.5190721340928608,0.5190721340928608,0.5190721340928608,0.4437956729827198,0.4437956729827198,0.4437956729827198,1.3695408249534804,1.3695408249534804,1.3695408249534804,1.3319149447696301,1.3319149447696301,1.3319149447696301
2019-02-24,0.543504559684927,0.543504559684927,0.543504559684927,0.583322177809723,0.583322177809723,0.583322177809723,1.476171760971436,1.476171760971436,1.476171760971436,1.4787135994012206,1.4787135994012206,1.4787135994012206
2019-03-03,0.4749817152074614,0.4749817152074614,0.4749817152074614,0.43977363763667476,0.43977363763667476,0.43977363763667476,1.1051745611134778,1.1051745611134778,1.1051745611134778,1.195409924864412,1.195409924864412,1.195409924864412
2019-03-10,0.6824764713994885,0.6824764713994885,0.6824764713994885,0.6350036143730529,0.6350036143730529,0.6350036143730529,1.379557938504243,1.379557938504243,1.379557938504243,1.4764559731000995,1.4764559731000995,1.4764559731000995
2019-03-17,0.8185760033746566,0.8185760033746566,0.8185760033746566,0.828511287601537,0.828511287601537,0.828511287601537,0.7883736058455564,0.7883736058455564,0.7883736058455564,0.830378931229094,0.830378931229094,0.830378931229094
2019-03-24,1.2114105477288526,1.2114105477288526,1.2114105477288526,1.233917509116689,1.233917509116689,1.233917509116689,1.301665137287805,1.301665137287805,1.301665137287805,1.236240468784887,1.236240468784887,1.236240468784887
2019-03-31,1.5496771842097783,1.5496771842097783,1.5496771842097783,1.562573011010683,1.562573011010683,1.562573011010683,1.5200350248476107,1.5200350248476107,1.5200350248476107,1.5655326705539827,1.5655326705539827,1.5655326705539827
2019-04-07,1.8181605662088556,1.8181605662088556,1.8181605662088556,1.8107630692305454,1.8107630692305454,1.8107630692305454,1.8110936473691028,1.8110936473691028,1.8110936473691028,1.8252264233953996,1.8252264233953996,1.8252264233953996
2019-04-14,1.6428655503968097,1.6428655503968097,1.6428655503968097,1.6900325452244895,1.6900325452244895,1.6900325452244895,1.5570624479804611,1.5570624479804611,1.5570624479804611,1.5607339551506971,1.5607339551506971,1.5607339551506971
2019-04-21,1.2620251480444737,1.2620251480444737,1.2620251480444737,1.337775158675279,1.337775158675279,1.337775158675279,1.2393930624399618,1.2393930624399618,1.2393930624399618,1.321575216788349,1.321575216788349,1.321575216788349
2019-04-28,1.2869116947643833,1.2869116947643833,1.2869116947643833,1.2481746328791796,1.2481746328791796,1.2481746328791796,1.307021625674626,1.307021625674626,1.307021625674626,1.2780646216622176,1.2780646216622176,1.2780646216622176
2019-05-05,0.5635855916761732,0.5635855916761732,0.5635855916761732,0.7391843355398586,0.7391843355398586,0.7391843355398586,0.7167767349500143,0.7167767349500143,0.7167767349500143,0.7653513649719219,0.7653513649719219,0.7653513649719219
2019-05-12,1.0386061492341363,1.0386061492341363,1.0386061492341363,0.9784737512070083,0.9784737512070083,0.9784737512070083,0.8825455913792002,0.8825455913792002,0.8825455913792002,0.940742454851,0.940742454851,0.940742454851
2019-05-19,-0.07984653794402506,-0.07984653794402506,-0.07984653794402506,0.03573962038847288,0.03573962038847288,0.03573962038847288,-0.022658919689499915,-0.022658919689499915,-0.022658919689499915,0.13835394708131174,0.13835394708131174,0.13835394708131174
2019-05-26,-0.28588961403604674,-0.28588961403604674,-0.28588961403604674,-0.15641569921055382,-0.15641569921055382,-0.15641569921055382,-0.05518236767682146,-0.05518236767682146,-0.05518236767682146,0.019970804792401743,0.019970804792401743,0.019970804792401743
2019-06-02,0.5101138487741248,0.5101138487741248,0.5101138487741248,0.7563085707111699,0.7563085707111699,0.7563085707111699,0.7266468394361998,0.7266468394361998,0.7266468394361998,0.7921507716437681,0.7921507716437681,0.7921507716437681
2019-06-09,-0.30929819008191567,-0.30929819008191567,-0.30929819008191567,0.2686774791728987,0.2686774791728987,0.2686774791728987,-0.10633098806469826,-0.10633098806469826,-0.10633098806469826,0.18965350276971596,0.18965350276971596,0.18965350276971596
2019-06-16,2.148720283466217,2.148720283466217,2.148720283466217,2.1517566293402033,2.1517566293402033,2.1517566293402033,2.2794542491239205,2.2794542491239205,2.2794542491239205,2.2783897913395488,2.2783897913395488,2.2783897913395488
2019-06-23,2.1370321651346607,2.1370321651346607,2.1370321651346607,2.525126835778757,2.525126835778757,2.525126835778757,2.2148857084960754,2.2148857084960754,2.2148857084960754,2.4452481989207726,2.4452481989207726,2.4452481989207726
2019-06-30,1.995327841626759,1.995327841626759,1.995327841626759,1.9707110951047806,1.9707110951047806,1.9707110951047806,2.1007795338374167,2.1007795338374167,2.1007795338374167,2.178427924859824,2.178427924859824,2.178427924859824
2019-07-07,1.7418189733260312,1.7418189733260312,1.7418189733260312,1.8941491885827664,1.8941491885827664,1.8941491885827664,1.8453768028998252,1.8453768028998252,1.8453768028998252,1.8479942682170398,1.8479942682170398,1.8479942682170398
2019-07-14,1.8369859544782317,1.8369859544782317,1.8369859544782317,1.6963780743987338,1.6963780743987338,1.6963780743987338,1.669725568182799,1.669725568182799,1.669725568182799,1.7150189777492473,1.7150189777492473,1.7150189777492473
2019-07-21,1.3479913045854548,1.3479913045854548,1.3479913045854548,1.2426474084543566,1.2426474084543566,1.2426474084543566,1.1318867863879476,1.1318867863879476,1.1318867863879476,1.3734142827866052,1.3734142827866052,1.3734142827866052
2019-07-28,0.7401770816778862,0.7401770816778862,0.7401770816778862,0.6274040558847201,0.6274040558847201,0.6274040558847201,0.6600562445002162,0.6600562445002162,0.6600562445002162,0.723217486446292,0.723217486446292,0.723217486446292
2019-08-04,0.48851051672657425,0.48851051672657425,0.48851051672657425,0.6157564820660728,0.6157564820660728,0.6157564820660728,0.5523173708860317,0.5523173708860317,0.5523173708860317,0.7058895793819933,0.7058895793819933,0.7058895793819933
2019-08-11,0.6367333238359983,0.6367333238359983,0.6367333238359983,0.6115371729941023,0.6115371729941023,0.6115371729941023,0.5570476793594838,0.5570476793594838,0.5570476793594838,0.6452089110955115,0.6452089110955115,0.6452089110955115
2019-08-18,0.672418498551998,0.672418498551998,0.672418498551998,0.5514546328869051,0.5514546328869051,0.5514546328869051,0.6100762639894773,0.6100762639894773,0.6100762639894773,0.695742325751364,0.695742325751364,0.695742325751364
2019-08-25,1.0777851408887396,1.0777851408887396,1.0777851408887396,1.0177157998314343,1.0177157998314343,1.0177157998314343,0.8327152985885565,0.8327152985885565,0.8327152985885565,1.0957570627387463,1.0957570627387463,1.0957570627387463
2019-09-01,1.0854132825934124,1.0854132825934124,1.0854132825934124,1.2544308569217475,1.2544308569217475,1.2544308569217475,1.3396590586357848,1.3396590586357848,1.3396590586357848,1.3131812814114463,1.3131812814114463,1.3131812814114463
2019-09-08,1.7704014810225943,1.7704014810225943,1.7704014810225943,1.8209648304389483,1.8209648304389483,1.8209648304389483,1.939072774187892,1.939072774187892,1.939072774187892,1.7237240346155456,1.7237240346155456,1.7237240346155456
2019-09-15,2.3650274843658,2.3650274843658,2.3650274843658,2.3927371020851145,2.3927371020851145,2.3927371020851145,2.022756598179491,2.022756598179491,2.022756598179491,2.0859986185416455,2.0859986185416455,2.0859986185416455
2019-09-22,0.9858435728860803,0.9858435728860803,0.9858435728860803,0.9830560410598654,0.9830560410598654,0.9830560410598654,1.0946480681528048,1.0946480681528048,1.0946480681528048,0.6884722217170166,0.6884722217170166,0.6884722217170166
2019-09-29,0.9217117215989594,0.9217117215989594,0.9217117215989594,0.8422704970333263,0.8422704970333263,0.8422704970333263,1.1995907537227186,1.1995907537227186,1.1995907537227186,1.1618725639486835,1.1618725639486835,1.1618725639486835
2019-10-06,1.361932939951879,1.361932939951879,1.361932939951879,1.3374105013663673,1.3374105013663673,1.3374105013663673,1.5541010008703415,1.5541010008703415,1.5541010008703415,1.5635282765031286,1.5635282765031286,1.5635282765031286
2019-10-13,1.7788023020796795,1.7788023020796795,1.7788023020796795,1.7859587930737175,1.7859587930737175,1.7859587930737175,1.8299518453841128,1.8299518453841128,1.8299518453841128,2.0161549459556256,2.0161549459556256,2.0161549459556256
2019-10-20,1.5519459547602807,1.5519459547602807,1.5519459547602807,1.6547782926873376,1.6547782926873376,1.6547782926873376,1.9060223412074218,1.9060223412074218,1.9060223412074218,1.8011225615351432,1.8011225615351432,1.8011225615351432
2019-10-27,1.5965055838969484,1.5965055838969484,1.5965055838969484,1.5983252479683798,1.5983252479683798,1.5983252479683798,1.6225495481580459,1.6225495481580459,1.6225495481580459,1.60837241728969,1.60837241728969,1.60837241728969
2019-11-03,1.3952670976900872,1.3952670976900872,1.3952670976900872,1.374904644822387,1.374904644822387,1.374904644822387,1.4832699780812237,1.4832699780812237,1.4832699780812237,1.4265185128949749,1.4265185128949749,1.4265185128949749
2019-11-10,1.2822780481551905,1.2822780481551905,1.2822780481551905,1.3122538481698123,1.3122538481698123,1.3122538481698123,1.246353905699533,1.246353905699533,1.246353905699533,1.4046788065896971,1.4046788065896971,1.4046788065896971
2019-11-17,0.5885217866504235,0.5885217866504235,0.5885217866504235,1.1846127448408459,1.1846127448408459,1.1846127448408459,0.8786697756532996,0.8786697756532996,0.8786697756532996,0.8916418284761478,0.8916418284761478,0.8916418284761478
2019-11-24,0.7650803382224646,0.7650803382224646,0.7650803382224646,1.1088149347786025,1.1088149347786025,1.1088149347786025,1.0294526123842542,1.0294526123842542,1.0294526123842542,1.2130993297928954,1.2130993297928954,1.2130993297928954
2019-12-01,1.5745728587660015,1.5745728587660015,1.5745728587660015,1.421391676471739,1.421391676471739,1.421391676471739,1.3996339194563798,1.3996339194563798,1.3996339194563798,1.1756417201153975,1.1756417201153975,1.1756417201153975
2019-12-08,1.4259034025033765,1.4259034025033765,1.4259034025033765,1.2305944775359885,1.2305944775359885,1.2305944775359885,1.2081698686562001,1.2081698686562001,1.2081698686562001,1.328344783480127,1.328344783480127,1.328344783480127
2019-12-15,1.0755795129174948,1.0755795129174948,1.0755795129174948,1.1753725118921956,1.1753725118921956,1.1753725118921956,1.2282452054658919,1.2282452054658919,1.2282452054658919,1.251158136352513,1.251158136352513,1.251158136352513
2019-12-22,1.457868727527541,1.457868727527541,1.457868727527541,1.3930065360542532,1.3930065360542532,1.3930065360542532,1.3988311567049192,1.3988311567049192,1.3988311567049192,1.1788941228609973,1.1788941228609973,1.1788941228609973
2019-12-29,1.1480769282557501,1.1480769282557501,1.1480769282557501,1.6346877303630585,1.6346877303630585,1.6346877303630585,1.4155973564302786,1.4155973564302786,1.4155973564302786,1.7510273157397875,1.7510273157397875,1.7510273157397875
