Date,PowerShares PureBeta US Aggregate Bond Portfolio_Open_average,PowerShares PureBeta US Aggregate Bond Portfolio_Open_max,PowerShares PureBeta US Aggregate Bond Portfolio_Open_min,PowerShares PureBeta US Aggregate Bond Portfolio_High_average,PowerShares PureBeta US Aggregate Bond Portfolio_High_max,PowerShares PureBeta US Aggregate Bond Portfolio_High_min,PowerShares PureBeta US Aggregate Bond Portfolio_Low_average,PowerShares PureBeta US Aggregate Bond Portfolio_Low_max,PowerShares PureBeta US Aggregate Bond Portfolio_Low_min,PowerShares PureBeta US Aggregate Bond Portfolio_Close_average,PowerShares PureBeta US Aggregate Bond Portfolio_Close_max,PowerShares PureBeta US Aggregate Bond Portfolio_Close_min
2018-04-08,-0.3182331900306827,-0.3182331900306827,-0.3182331900306827,-0.35917690541808456,-0.35917690541808456,-0.35917690541808456,-0.22567960664938172,-0.22567960664938172,-0.22567960664938172,-0.3456929121819954,-0.3456929121819954,-0.3456929121819954
2018-04-15,-2.0286159398607846,-2.0286159398607846,-2.0286159398607846,-2.06381068048504,-2.06381068048504,-2.06381068048504,-1.911254545779537,-1.911254545779537,-1.911254545779537,-2.075840654401454,-2.075840654401454,-2.075840654401454
2018-04-22,-1.3956892557712879,-1.3956892557712879,-1.3956892557712879,-1.3012299179131717,-1.3012299179131717,-1.3012299179131717,-1.2522271982153228,-1.2522271982153228,-1.2522271982153228,-1.2570192149996926,-1.2570192149996926,-1.2570192149996926
2018-04-29,-1.356658438592105,-1.356658438592105,-1.356658438592105,-1.4243012526160315,-1.4243012526160315,-1.4243012526160315,-1.1181017052933115,-1.1181017052933115,-1.1181017052933115,-1.3721073108931725,-1.3721073108931725,-1.3721073108931725
2018-05-06,-1.500796195424572,-1.500796195424572,-1.500796195424572,-1.5526079085379274,-1.5526079085379274,-1.5526079085379274,-1.294934706924061,-1.294934706924061,-1.294934706924061,-1.5108499291265156,-1.5108499291265156,-1.5108499291265156
2018-05-13,-1.9360894895515732,-1.9360894895515732,-1.9360894895515732,-1.9672190477615614,-1.9672190477615614,-1.9672190477615614,-1.7813853796245644,-1.7813853796245644,-1.7813853796245644,-1.938898427372266,-1.938898427372266,-1.938898427372266
2018-05-20,-1.5625896768554357,-1.5625896768554357,-1.5625896768554357,-1.5833528145336015,-1.5833528145336015,-1.5833528145336015,-1.460702334191675,-1.460702334191675,-1.460702334191675,-1.565400003456594,-1.565400003456594,-1.565400003456594
2018-05-27,-1.308964980235957,-1.308964980235957,-1.308964980235957,-1.3237514422257188,-1.3237514422257188,-1.3237514422257188,-1.2338240757617005,-1.2338240757617005,-1.2338240757617005,-1.31087526698193,-1.31087526698193,-1.31087526698193
2018-06-03,-0.38894428528344493,-0.38894428528344493,-0.38894428528344493,-0.4065725808577206,-0.4065725808577206,-0.4065725808577206,-0.3156016719642277,-0.3156016719642277,-0.3156016719642277,-0.3927922024247794,-0.3927922024247794,-0.3927922024247794
2018-06-10,-0.6674919131735498,-0.6674919131735498,-0.6674919131735498,-0.6816515739205843,-0.6816515739205843,-0.6816515739205843,-0.6019446092698553,-0.6019446092698553,-0.6019446092698553,-0.6700478838824295,-0.6700478838824295,-0.6700478838824295
